timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.99073692  1.43130089  0.0598484  -0.39302585 -1.23936125  1.59083224
  0.73548281 -0.33076818  2.40026852 -1.79957886  0.        ]",-2.74304,[ 4.3325803   5.21216921],-0.399299403297,[ 3.79378724  4.58487844],[-0.29153883 -0.30988631],"[[-0.01674533  0.03397595 -0.1435159   0.18593022]
 [-0.00051473 -0.0019003   0.          0.        ]]"
1,"[ 0.99055961  1.42883751  0.12133998 -0.29198414 -1.23935893  1.59082809
  0.93765785  0.29152192  2.39608176 -1.6754963   0.        ]",-2.69832,[ 2.81357007  4.67992089],-0.393109520521,[ 3.05078149  3.92724895],[-0.29153883 -0.30988631],"[[ 0.02291957  0.07365072 -0.1435159   0.18593022]
 [ 3.95384669  3.95619067  0.          0.        ]]"
2,"[ 0.97670445  1.41084028  0.30351763  0.00629671 -1.23935661  1.59082394
  1.13583898  0.90149392  2.34283033 -1.312632    0.        ]",-2.57708,[ 2.07069365  3.28278209],-0.372225022102,[ 1.99850345  3.17873716],[-0.29153883 -0.30988631],"[[ 0.1408878   0.19170129 -0.1435159   0.18593022]
 [ 7.8301031   7.83593569  0.          0.        ]]"
3,"[ 0.91080161  1.34687837  0.5964291   0.48195852 -1.23935428  1.59081978
  1.33012022  1.49938062  2.12901194 -0.76731002  0.        ]",-2.25147,[-1.10940183  3.32675788],-0.330382566724,[ 0.4822548   2.19122553],[-0.29153883 -0.30988631],"[[  0.33561521   0.38657581  -0.1435159    0.18593022]
 [ 11.63009815  11.63882663   0.           0.        ]]"
4,"[ 0.79662897  1.19210447  0.86450739  1.07765648 -1.23935196  1.59081563
  1.11607077  2.08587713  1.72721932 -0.31283348  0.        ]",-1.87333,[ 1.16001302  1.66867512],-0.273687535691,[-0.23853099  1.30827582],[-0.29153883 -0.30988631],"[[  0.52621145   0.65678156  -0.1435159    0.18593022]
 [  7.4435442   15.36930308   0.           0.        ]]"
5,"[ 0.64077424  0.90115907  1.10028296  1.66772662 -1.23934964  1.59081148
  1.31086415  2.66031093  1.16716057 -0.09501369  0.        ]",-1.38692,[-1.92573267 -0.77497741],-0.203759361926,[-1.57682586  0.07789838],[-0.29153883 -0.30988631],"[[  0.71330548   1.00082763  -0.1435159    0.18593022]
 [ 11.25355745  19.02311204   0.           0.        ]]"
6,"[ 0.45141866  0.53521255  1.29686331  2.00716431 -1.23934731  1.59080733
  1.09734084  2.11876458  0.62485925 -0.19427457  0.        ]",-0.774714,[-2.24160521  0.44622095],-0.139144570235,[-1.30432487 -0.09983629],[-0.29153883 -0.30988631],"[[  0.89647785   1.3467303   -0.1435159    0.18593022]
 [  7.07728999  15.57862525   0.           0.        ]]"
7,"[ 0.33438924  0.16147893  1.38782959  2.05762141 -1.23934499  1.59080317
  0.88792465  2.34814568  0.31575464 -0.48998684  0.        ]",-0.650125,[-0.90972686  0.00331046],-0.112531621551,[-1.00214124 -0.31310385],[-0.29153883 -0.30988631],"[[  0.99692896   1.67294234  -0.1435159    0.18593022]
 [  2.98134135  17.03769462   0.           0.        ]]"
8,"[ 0.30653649 -0.21166826  1.40677693  1.82834891 -1.23934266  1.59079902
  0.70088157  2.29722812  0.20669819 -0.84784772  0.        ]",-0.753508,[-1.15158079  0.54503239],-0.1237906371,[-0.76754516 -0.08312526],[-0.29153883 -0.30988631],"[[  1.01985237   2.01044784  -0.1435159    0.18593022]
 [ -0.67701907  16.71389601   0.           0.        ]]"
9,"[ 0.37044506 -0.5417718   1.3618222   1.31143101 -1.23934034  1.59079487
  0.49920965  2.58450616  0.25363377 -1.19736521  0.        ]",-0.87765,[-0.07251621  0.04015495],-0.154720937906,[-0.5964607   0.12765542],[-0.29153883 -0.30988631],"[[  0.96673711   2.3630608   -0.1435159    0.18593022]
 [ -4.62150964  18.54125697   0.           0.        ]]"
10,"[ 0.47822487 -0.77841521  1.27314466  0.53652751 -1.23933802  1.59079072
  0.48922863  2.55176947  0.39433116 -1.53247786  0.        ]",-1.02772,[-0.81638294  0.99691207],-0.192520866674,[-0.43420139  0.40645939],[-0.29153883 -0.30988631],"[[  0.87234878   2.73179761  -0.1435159    0.18593022]
 [ -4.81671938  18.33312048   0.           0.        ]]"
11,"[ 0.61089196 -0.87138513  1.13638814 -0.31222272 -1.23933569  1.59078656
  0.32882815  0.95347869  0.54381452 -1.76458517  0.        ]",-1.33045,[ 1.22099767  0.77306859],-0.222369063565,[ 0.26327282  0.73316097],[-0.29153883 -0.30988631],"[[ 0.74454137  3.07589059 -0.1435159   0.18593022]
 [-7.95398234  8.16691801  0.          0.        ]]"
12,"[ 0.71794085 -0.87350696  0.9951307  -0.41554283 -1.23933337  1.59078241
  0.53928539 -0.5382431   0.59748869 -1.84097163  0.        ]",-1.52718,[ 0.63782551  0.86561527],-0.232508292741,[ 0.68177712  1.25162935],[-0.29153883 -0.30988631],"[[ 0.62676094  3.11644366 -0.1435159   0.18593022]
 [-3.83764818 -1.32144477  0.          0.        ]]"
13,"[ 0.75910091 -0.87145108  0.93038412 -0.31453175 -1.23933105  1.59077826
  0.6722819  -0.65627404  0.57607004 -1.79623376  0.        ]",-1.46577,[ 0.65799217  0.99237696],-0.227273517119,[ 0.63024932  1.25159383],[-0.29153883 -0.30988631],"[[ 0.57610726  3.07679808 -0.1435159   0.18593022]
 [-1.23636224 -2.07220538  0.          0.        ]]"
14,"[ 0.7578016  -0.86819034  0.93253646 -0.22683511 -1.23932872  1.59077411
  0.80673083 -0.54078592  0.56084456 -1.76293249  0.        ]",-1.44502,[-0.43674164  1.13015452],-0.22342847438,[ 0.48770839  1.09375274],[-0.29153883 -0.30988631],"[[ 0.57776462  3.04229755 -0.1435159   0.18593022]
 [ 1.39333542 -1.33762686  0.          0.        ]]"
15,"[ 0.74970468 -0.86567963  0.94579052 -0.17623022 -1.2393264   1.59076995
  0.71691203 -0.44113609  0.5521423  -1.74509843  0.        ]",-1.42791,[ 1.00614135  0.48583075],-0.221331134065,[ 0.49055445  1.05685592],[-0.29153883 -0.30988631],"[[ 0.58800536  3.0223378  -0.1435159   0.18593022]
 [-0.36340897 -0.70378994  0.          0.        ]]"
16,"[ 0.72316011 -0.86416528  0.98728908 -0.14948807 -1.23932408  1.5907658
  0.91970821 -0.38940839  0.54613079 -1.73989382  0.        ]",-1.30572,[ 1.37165194  1.40618365],-0.220474139666,[ 0.27317888  0.8947106 ],[-0.29153883 -0.30988631],"[[ 0.62053438  3.0117713  -0.1435159   0.18593022]
 [ 3.60309134 -0.37476958  0.          0.        ]]"
17,"[ 0.62338825 -0.86343339  1.12154318 -0.13733246 -1.23932175  1.59076165
  1.1184888  -0.35296652  0.53870824 -1.75296831  0.        ]",-1.43513,[ 0.39106499  0.59281222],-0.221043818554,[ 0.00754659  0.7847445 ],[-0.29153883 -0.30988631],"[[ 0.7316055   3.00696358 -0.1435159   0.18593022]
 [ 7.4910623  -0.14297709  0.          0.        ]]"
18,"[ 0.452537   -0.86307871  1.29586643 -0.13160636 -1.23931943  1.5907575
  1.19006752 -0.34375249  0.53248541 -1.77835557  0.        ]",-1.46575,[ 0.05698128  0.63810773],-0.222741932143,[-0.10836829  0.7241559 ],[-0.29153883 -0.30988631],"[[ 0.89547385  3.00469777 -0.1435159   0.18593022]
 [ 8.89110704 -0.08437163  0.          0.        ]]"
19,"[ 0.23945597 -0.86288997  1.44859188 -0.12860623 -1.23931711  1.59075335
  1.19260102 -0.33668933  0.53039943 -1.80804651  0.        ]",-1.51209,[-0.5267     0.6384146],-0.225105635608,[-0.11621064  0.69490969],[-0.29153883 -0.30988631],"[[ 1.07379359  3.00351036 -0.1435159   0.18593022]
 [ 8.94070141 -0.03944715  0.          0.        ]]"
20,"[ 0.03482994 -0.86280253  1.54694858 -0.12723447 -1.23931478  1.59074919
  1.07693092 -0.3332544   0.53255379 -1.8344579   0.        ]",-1.55022,[-0.80525948  0.46633632],-0.227492272249,[ 0.04961316  0.71305835],[-0.29153883 -0.30988631],"[[ 1.22990872  3.00296739 -0.1435159   0.18593022]
 [ 6.67835028 -0.01760048  0.          0.        ]]"
21,"[-0.10305817 -0.86273418  1.59148434 -0.12616997 -1.23931246  1.59074504
  0.90716269 -0.33366731  0.53567733 -1.85109357  0.        ]",-1.51299,[ 1.36947066  0.21337185],-0.229118152954,[ 0.26940712  0.75964963],[-0.29153883 -0.30988631],"[[ 1.33016044  3.00254602 -0.1435159   0.18593022]
 [ 3.35788722 -0.02022859  0.          0.        ]]"
22,"[-0.25286868 -0.86263746  1.622166   -0.12466172 -1.23931014  1.59074089
  1.10619079 -0.33536733  0.54034334 -1.86821243  0.        ]",-1.60865,[-0.93578024  0.1860649 ],-0.230890262765,[ 0.03828325  0.70861697],[-0.29153883 -0.30988631],"[[ 1.43637605  3.00194894 -0.1435159   0.18593022]
 [ 7.25070149 -0.03104358  0.          0.        ]]"
23,"[-0.40511362 -0.86254839  1.63553865 -0.12327991 -1.23930781  1.59073674
  0.90942217 -0.33396516  0.54653972 -1.88475439  0.        ]",-1.49463,[ 0.22729704  1.14073561],-0.23271648104,[ 0.28793389  0.77477002],[-0.29153883 -0.30988631],"[[ 1.5427762   3.00140187 -0.1435159   0.18593022]
 [ 3.40213916 -0.02212663  0.          0.        ]]"
24,"[-0.51480784 -0.86263195  1.634329   -0.12460989 -1.23930549  1.59073259
  0.95198896 -0.32300894  0.55266604 -1.89621819  0.        ]",-1.62683,[-0.34293923  0.13482359],-0.234104938423,[ 0.2612116   0.76924103],[-0.29153883 -0.30988631],"[[ 1.61917262  3.00192849 -0.1435159   0.18593022]
 [ 4.2347267   0.04756015  0.          0.        ]]"
25,"[-0.61530582 -0.86262766  1.62524625 -0.12455967 -1.23930317  1.59072844
  0.87828078 -0.3344769   0.55859433 -1.9061971   0.        ]",-1.43291,[ 0.62375751  1.92651047],-0.235353464205,[ 0.30030969  0.80264723],[-0.29153883 -0.30988631],"[[ 1.68940279  3.00190864 -0.1435159   0.18593022]
 [ 2.79309547 -0.02538497  0.          0.        ]]"
26,"[-0.72885634 -0.8626856   1.6056314  -0.12549002 -1.23930084  1.59072428
  1.00171883 -0.32446886  0.56624665 -1.91691613  0.        ]",-1.62975,[-0.97758574  0.57868853],-0.236780539653,[ 0.24548665  0.78895783],[-0.29153883 -0.30988631],"[[ 1.76948862  3.00227702 -0.1435159   0.18593022]
 [ 5.20744128  0.03827068  0.          0.        ]]"
27,"[-0.8187157  -0.86273092  1.58283069 -0.12622333 -1.23929852  1.59072013
  0.79855573 -0.33036917  0.57299749 -1.92494066  0.        ]",-1.63161,[-0.6519904   0.53551368],-0.237917656422,[ 0.32965043  0.85007608],[-0.29153883 -0.30988631],"[[  1.83376867e+00   3.00256737e+00  -1.43515899e-01   1.85930215e-01]
 [  1.23380620e+00   7.39311146e-04   0.00000000e+00   0.00000000e+00]]"
28,"[-0.81667671 -0.86271263  1.58341707 -0.12595171 -1.23929619  1.59071598
  0.66532464 -0.33171156  0.57273917 -1.92477028  0.        ]",-1.62563,[-1.48205743  0.66879543],-0.237886420036,[ 0.32443315  0.84466898],[-0.29153883 -0.30988631],"[[ 1.83229952  3.00245987 -0.1435159   0.18593022]
 [-1.37203769 -0.00780081  0.          0.        ]]"
29,"[-0.72310331 -0.86271148  1.60685546 -0.12595099 -1.23929387  1.59071183
  0.46428416 -0.32986834  0.56604785 -1.91635759  0.        ]",-1.51519,[ 1.09625762  0.96292834],-0.236721412056,[ 0.32016292  0.82672626],[-0.29153883 -0.30988631],"[[  1.76540645e+00   3.00245962e+00  -1.43515899e-01   1.85930215e-01]
 [ -5.30416493e+00   3.92144285e-03   0.00000000e+00   0.00000000e+00]]"
30,"[-0.63054986 -0.86277387  1.62317426 -0.12695566 -1.23929155  1.59070768
  0.67208097 -0.32647483  0.56034178 -1.90764633  0.        ]",-1.59002,[-0.08424912  0.53609953],-0.23559702834,[ 0.34856066  0.83299434],[-0.29153883 -0.30988631],"[[ 1.70010154  3.00285739 -0.1435159   0.18593022]
 [-1.2398712   0.02550454  0.          0.        ]]"
