timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.8933927   0.94016873  0.06510604 -0.48865176 -0.31711391 -0.22870833
  0.47487755 -0.2462118   1.77621674  0.36510809  0.        ]",-3.29256,[-1.05483102  1.73022095],-0.247545815089,[-1.20180142  1.60935295],[-0.77270192 -0.73491031],"[[ 0.02360547 -0.0517476  -0.03628948 -0.02633948]
 [ 0.00232984  0.0015783   0.          0.        ]]"
1,"[ 0.89364108  0.94171807  0.00419228 -0.40799864 -0.31711385 -0.22870829
  0.27787278  0.54274736  1.77638863  0.30320784  0.        ]",-3.21608,[-0.45258541  1.10496725],-0.247183648389,[-0.79731017  1.3892796 ],[-0.77270192 -0.73491031],"[[-0.01605435 -0.01197306 -0.03628948 -0.02633948]
 [-3.9551291   3.96266921  0.          0.        ]]"
2,"[ 0.883384    0.93491066 -0.14335861 -0.16858457 -0.31711378 -0.22870825
  0.19256614  1.31591194  1.76988499  0.190435    0.        ]",-3.12264,[-0.519515    1.16187714],-0.246081896218,[-0.70432913  1.14461553],[-0.77270192 -0.73491031],"[[-0.11235053  0.10622768 -0.03628948 -0.02633948]
 [-5.66878004  7.84446313  0.          0.        ]]"
3,"[ 0.84416348  0.88670601 -0.34407158  0.21838704 -0.31711372 -0.2287082
  0.0957668   2.07377729  1.74131916  0.0928364   0.        ]",-2.94871,[-1.15773275  1.19763507],-0.24326399514,[-0.87047118  1.03722966],[-0.77270192 -0.73491031],"[[ -0.24523603   0.30129379  -0.03628948  -0.02633948]
 [ -7.61329803  11.649452     0.           0.        ]]"
4,"[ 0.73869523  0.74729509 -0.61941488  0.71408145 -0.31711366 -0.22870816
 -0.09374604  2.81673921  1.66017227 -0.05084855  0.        ]",-2.74366,[-0.9815299   1.21608878],-0.235933740271,[-0.48601365  0.92127514],[-0.77270192 -0.73491031],"[[ -0.43569787   0.57170953  -0.03628948  -0.02633948]
 [-11.4202574   15.37963089   0.           0.        ]]"
5,"[ 0.5024324   0.463564   -0.96163488  1.22555363 -0.3171136  -0.22870812
 -0.2758948   3.54487957  1.48253804 -0.26560155  0.        ]",-2.4617,[-0.66674302 -0.17592008],-0.22067294726,[-0.13671787  0.23178902],[-0.77270192 -0.73491031],"[[ -0.70081412   0.91598304  -0.03628948  -0.02633948]
 [-15.07928631  19.0354209    0.           0.        ]]"
6,"[ 0.09392085  0.06240386 -1.28470739  1.56343748 -0.31711354 -0.22870807
 -0.3924096   3.33099113  1.19194481 -0.51994168  0.        ]",-2.30656,[ 0.02289098 -0.83414458],-0.196865300431,[ 0.21423161 -0.41794625],[-0.77270192 -0.73491031],"[[ -1.02588185   1.2859185   -0.03628948  -0.02633948]
 [-17.41985189  17.96159322   0.           0.        ]]"
7,"[-0.43556543 -0.3273737  -1.47627856  1.64377335 -0.31711347 -0.22870803
 -0.37076813  2.60203795  0.83886768 -0.75126934  0.        ]",-2.23783,[-0.23869766 -1.0161228 ],-0.169397667305,[ 0.58514535 -0.80146229],[-0.77270192 -0.73491031],"[[ -1.36991678   1.60843008  -0.03628948  -0.02633948]
 [-16.98511691  14.30176939   0.           0.        ]]"
8,"[-1.00681316 -0.62065842 -1.49106014  1.56558213 -0.31711341 -0.22870799
 -0.40109395  1.75674902  0.47449698 -0.9395555   0.        ]",-2.09799,[ 1.26665783  0.08179632],-0.142979090992,[ 1.16113842 -0.78918648],[-0.77270192 -0.73491031],"[[ -1.7157311    1.8518849   -0.03628948  -0.02633948]
 [-17.59430725  10.05784474   0.           0.        ]]"
9,"[-1.49475101 -0.84995557 -1.35181946  1.41265671 -0.31711335 -0.22870795
 -0.18675895  1.78132603  0.15397748 -0.98005064  0.        ]",-2.10364,[ 0.98429368 -1.27703485],-0.118831393277,[ 0.9047671  -1.26379704],[-0.77270192 -0.73491031],"[[ -2.02441924   2.05427858  -0.03628948  -0.02633948]
 [-13.28872153  10.18124495   0.           0.        ]]"
10,"[-1.80823116 -1.01705362 -1.16776037  1.23717162 -0.31711329 -0.2287079
  0.02028676  0.95238704 -0.05904839 -0.89942621  0.        ]",-2.04632,[ 0.55625277 -0.22298461],-0.100078416448,[ 0.8138057  -0.63870633],[-0.77270192 -0.73491031],"[[-2.24846436  2.21614546 -0.03628948 -0.02633948]
 [-9.12956365  6.01940023  0.          0.        ]]"
11,"[-1.99959822 -1.12017277 -1.00054318  1.09294732 -0.31711322 -0.22870786
  0.1388934   0.75273623 -0.19241716 -0.81208817  0.        ]",-2.04862,[ 0.47209082 -0.3609863 ],-0.0871598474453,[ 0.72384554 -0.61631489],[-0.77270192 -0.73491031],"[[-2.40715073  2.3264759  -0.03628948 -0.02633948]
 [-6.74698009  5.01701636  0.          0.        ]]"
12,"[-2.11902436 -1.19272241 -0.86311653  0.96948773 -0.31711316 -0.22870782
  0.23857441  0.44823305 -0.27707219 -0.72312291  0.        ]",-2.04239,[ 1.09238607  0.10153121],-0.0777588116623,[ 0.56920433 -0.40124753],[-0.77270192 -0.73491031],"[[-2.52199974  2.41147694 -0.03628948 -0.02633948]
 [-4.74457634  3.48820067  0.          0.        ]]"
13,"[-2.16930886 -1.24987232 -0.7940256   0.85545712 -0.3171131  -0.22870777
  0.44032588  0.51454233 -0.30887253 -0.62031671  0.        ]",-2.08299,[ 0.16327037 -0.98975799],-0.0718313549157,[ 0.11963159 -0.67283273],[-0.77270192 -0.73491031],"[[-2.57622845  2.48458106 -0.03628948 -0.02633948]
 [-0.69177029  3.82111956  0.          0.        ]]"
14,"[-2.1756874  -1.27637575 -0.78464921  0.79626594 -0.31711304 -0.22870773
  0.47318453 -0.28110173 -0.31041141 -0.56067235  0.        ]",-2.05363,[ 0.42775807  0.6584847 ],-0.0698102630946,[ 0.272567    0.42147663],[-0.77270192 -0.73491031],"[[-2.5834411   2.5209235  -0.03628948 -0.02633948]
 [-0.0317004  -0.17356201  0.          0.        ]]"
15,"[-2.1611038  -1.29228152 -0.8058596   0.75845913 -0.31711297 -0.22870769
  0.55752017  0.23890098 -0.29842751 -0.51506549  0.        ]",-2.0447,[ 0.11242759 -0.0520558 ],-0.0694131986209,[-0.03247256 -0.42211345],[-0.77270192 -0.73491031],"[[-2.56707729  2.54364699 -0.03628948 -0.02633948]
 [ 1.66244474  2.43720961  0.          0.        ]]"
16,"[-2.12639469 -1.3229977  -0.85346966  0.67980943 -0.31711291 -0.22870764
  0.57804094  0.18823556 -0.276752   -0.41964663  0.        ]",-2.04586,[ 0.26003037 -0.43989462],-0.06874510855,[-0.01111695 -0.32831511],[-0.77270192 -0.73491031],"[[-2.5296924   2.58983895 -0.03628948 -0.02633948]
 [ 2.07467078  2.18283456  0.          0.        ]]"
17,"[-2.07557264 -1.33915786 -0.91691445  0.63497492 -0.31711285 -0.2287076
  0.62724406 -0.16729681 -0.25166931 -0.35206604  0.        ]",-2.03779,[ 0.48734199  0.15585508],-0.0694534367613,[ 0.00016854  0.14762974],[-0.77270192 -0.73491031],"[[-2.47828201  2.615586   -0.03628948 -0.02633948]
 [ 3.06307062  0.3978179   0.          0.        ]]"
18,"[-1.98965156 -1.34769244 -1.01062475  0.6101884  -0.31711279 -0.22870756
  0.72027484 -0.04595039 -0.21469955 -0.28834426  0.        ]",-2.0583,[-0.94709193 -0.35975589],-0.0715716901555,[-0.31169108 -0.13543248],[-0.77270192 -0.73491031],"[[-2.39827022  2.62965513 -0.03628948 -0.02633948]
 [ 4.93188526  1.00706007  0.          0.        ]]"
19,"[-1.92001088 -1.35105883 -1.07660364  0.60018254 -0.31711272 -0.22870752
  0.52875467 -0.33366291 -0.188672   -0.24636786  0.        ]",-2.00657,[ 0.45817525  1.33502095],-0.0732834498568,[ 0.18142211  0.40637901],[-0.77270192 -0.73491031],"[[-2.33823338  2.63530297 -0.03628948 -0.02633948]
 [ 1.08461363 -0.4374541   0.          0.        ]]"
20,"[-1.87168907 -1.36896585 -1.11803622  0.54459346 -0.31711266 -0.22870747
  0.61799094  0.45672211 -0.18449406 -0.17346799  0.        ]",-2.0106,[ 0.09840123 -1.32962046],-0.0729426384252,[-0.08649231 -0.54993343],[-0.77270192 -0.73491031],"[[-2.29855564  2.66636889 -0.03628948 -0.02633948]
 [ 2.87720258  3.53081967  0.          0.        ]]"
21,"[-1.79419186 -1.38536096 -1.17807788  0.48971828 -0.3171126  -0.22870743
  0.63454571 -0.34585786 -0.17724544 -0.09098562  0.        ]",-2.04673,[ 0.47108311  0.21255551],-0.0731396404055,[-0.01554467  0.26428202],[-0.77270192 -0.73491031],"[[-2.2376748   2.696556   -0.03628948 -0.02633948]
 [ 3.20975925 -0.49868036  0.          0.        ]]"
22,"[-1.68347572 -1.38460612 -1.252071    0.49233606 -0.31711254 -0.22870739
  0.7242287  -0.17625614 -0.15005139 -0.0442206   0.        ]",-2.04632,[-0.26343921 -0.272144  ],-0.0754677597313,[-0.28631544 -0.02678609],[-0.77270192 -0.73491031],"[[-2.15540397  2.69512598 -0.03628948 -0.02633948]
 [ 5.01132258  0.35283582  0.          0.        ]]"
23,"[-1.55708816 -1.38257682 -1.32217419  0.49933079 -0.31711248 -0.22870734
  0.66736777 -0.39228809 -0.12214381  0.00652082  0.        ]",-2.0872,[-0.1623799  -0.75015532],-0.0779870030412,[-0.13313381  0.22379173],[-0.77270192 -0.73491031],"[[-2.06663779  2.69130023 -0.03628948 -0.02633948]
 [ 3.86909909 -0.7317922   0.          0.        ]]"
24,"[-1.45273559 -1.35792431 -1.37008167  0.57934704 -0.31711241 -0.2287073
  0.6315475  -0.98102416 -0.07037696 -0.00651082  0.        ]",-2.06355,[ 0.35456995  1.07726601],-0.0825500484444,[-0.14257222  0.87025261],[-0.77270192 -0.73491031],"[[-1.99647538  2.64700729 -0.03628948 -0.02633948]
 [ 3.14954188 -3.68764971  0.          0.        ]]"
25,"[-1.3352073  -1.33800118 -1.41443857  0.63825582 -0.31711235 -0.22870726
  0.69832708 -0.177829   -0.02386769  0.00639392  0.        ]",-2.02818,[-0.48821698 -0.23906251],-0.0866935962283,[-0.29929867 -0.07109416],[-0.77270192 -0.73491031],"[[-1.92002507  2.6137146  -0.03628948 -0.02633948]
 [ 4.49101876  0.34493649  0.          0.        ]]"
26,"[-1.22540885 -1.33635306 -1.44746694  0.6429281  -0.31711229 -0.22870721
  0.59767994 -0.36773893 -0.00444596  0.05881425  0.        ]",-2.04983,[ 0.13700628 -0.092611  ],-0.0885799671386,[-0.042849    0.19477248],[-0.77270192 -0.73491031],"[[-1.85049009  2.61104672 -0.03628948 -0.02633948]
 [ 2.46921462 -0.6085408   0.          0.        ]]"
