timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.89194396  0.96734325  0.08301691 -0.34640046 -0.10794608 -0.96176755
  0.52580845 -0.25250058  1.44175282  1.67087853  0.        ]",-3.24433,[-3.40371637  0.14582052],-0.250983130727,[-3.61757493 -0.33086351],[-0.64552581 -0.63716155],"[[ 0.03035181 -0.00888121 -0.01229007 -0.11127161]
 [ 0.00250275  0.0009907   0.          0.        ]]"
1,"[ 0.89263094  0.96738379  0.02192613 -0.33407299 -0.10794605 -0.96176712
  0.3346765  -0.14221838  1.4423786   1.56029978  0.        ]",-3.11337,[-2.3517586   0.08782812],-0.247559274342,[-3.02136636 -0.42948571],[-0.64552581 -0.63716155],"[[ -9.29138248e-03  -3.05301484e-03  -1.22900681e-02  -1.11271607e-01]
 [ -3.95364901e+00   5.79894640e-01   0.00000000e+00   0.00000000e+00]]"
2,"[ 0.87938321  0.96730496 -0.15937623 -0.30237335 -0.10794603 -0.9617667
  0.14732953 -0.07786965  1.42608991  1.22821173  0.        ]",-2.67582,[-2.73320698 -0.09422948],-0.23688326487,[-2.13301969 -0.46352103],[-0.64552581 -0.63716155],"[[-0.12727156  0.01193405 -0.01229007 -0.11127161]
 [-7.83145729  0.91768015  0.          0.        ]]"
3,"[ 0.80805108  0.96697863 -0.45154163 -0.2718307  -0.107946   -0.96176627
 -0.03629827 -0.15212961  1.33675255  0.67606945  0.        ]",-2.12318,[-0.4359335  -0.36166222],-0.217640908346,[-0.45308134 -0.05623788],[-0.64552581 -0.63716155],"[[ -0.32203552   0.0263766   -0.01229007  -0.11127161]
 [-11.63228422   0.52786745   0.           0.        ]]"
4,"[ 0.63265734  0.96709068 -0.79500717 -0.28009828 -0.10794598 -0.96176585
 -0.10847058 -0.4268183   1.10266318 -0.0073968   0.        ]",-2.07063,[ 2.59588605  1.09986175],-0.190437215788,[ 1.97208691  0.85898447],[-0.64552581 -0.63716155],"[[ -5.69669548e-01   2.24666936e-02  -1.22900681e-02  -1.11271607e-01]
 [ -1.31261455e+01  -9.14054912e-01   0.00000000e+00   0.00000000e+00]]"
5,"[ 0.4051334   0.96624327 -1.05845666 -0.23441194 -0.10794595 -0.96176542
  0.09511697  0.3306238   0.81498908 -0.50428189  0.        ]",-1.86412,[ 1.39214731  1.47863993],-0.167055848569,[ 1.56554985  0.64688218],[-0.64552581 -0.63716155],"[[-0.78991256  0.04407841 -0.01229007 -0.11127161]
 [-8.91218268  3.06198133  0.          0.        ]]"
6,"[ 0.23479943  0.95512232 -1.19617543 -0.02320002 -0.10794593 -0.96176499
  0.29467909  1.0730761   0.67502169 -0.67462219  0.        ]",-1.76228,[ 1.32295421  0.43619008],-0.157304453453,[ 0.51093775  0.1351082 ],[-0.64552581 -0.63716155],"[[-0.92671234  0.14442138 -0.01229007 -0.11127161]
 [-4.7815401   6.95933323  0.          0.        ]]"
7,"[ 0.16092275  0.91492901 -1.2451822   0.29652862 -0.1079459  -0.96176457
  0.49034093  1.37555332  0.70568649 -0.60251914  0.        ]",-1.59939,[-0.34281597 -0.5750127 ],-0.158679625492,[-0.57106793 -0.41610178],[-0.64552581 -0.63716155],"[[-0.98170945  0.2995388  -0.01229007 -0.11127161]
 [-0.73162706  8.54712947  0.          0.        ]]"
8,"[ 0.12211592  0.85217228 -1.26872151  0.58467987 -0.10794588 -0.96176414
  0.42556581  0.9096745   0.76156735 -0.47234283  0.        ]",-1.60553,[-0.53587412  0.27152219],-0.16170336473,[-0.15333721 -0.19581839],[-0.64552581 -0.63716155],"[[-1.00979387  0.44594461 -0.01229007 -0.11127161]
 [-2.07237348  6.10159676  0.          0.        ]]"
9,"[ 0.03359498  0.77629542 -1.31724755  0.82722666 -0.10794585 -0.96176372
  0.32510837  1.09161152  0.74526168 -0.42295971  0.        ]",-1.51911,[-0.96636416 -0.35040575],-0.159552258339,[-0.09533627 -0.36952147],[-0.64552581 -0.63716155],"[[-1.07210362  0.57755894 -0.01229007 -0.11127161]
 [-4.15169118  7.05664048  0.          0.        ]]"
10,"[-0.1460501   0.68777432 -1.39607674  1.0404775  -0.10794583 -0.96176329
  0.14439032  0.80090929  0.63179574 -0.4892356   0.        ]",-1.72812,[ 2.25611171 -0.30966491],-0.150059773718,[ 1.01980615  0.03421429],[-0.64552581 -0.63716155],"[[-1.19266743  0.70338147 -0.01229007 -0.11127161]
 [-7.89228408  5.53066066  0.          0.        ]]"
11,"[-0.32818233  0.60958577 -1.45253585  1.19056719 -0.1079458  -0.96176286
  0.34309092  0.54618955  0.50284876 -0.56899806  0.        ]",-1.65663,[ 0.50354654 -0.11715243],-0.139742322256,[ 0.68154943 -0.04327494],[-0.64552581 -0.63716155],"[[-1.30924844  0.80057877 -0.01229007 -0.11127161]
 [-3.7794776   4.19356298  0.          0.        ]]"
12,"[-0.41602583  0.54085993 -1.47214327  1.30121949 -0.10794578 -0.96176244
  0.44296159  0.44187502  0.45910693 -0.55454947  0.        ]",-1.61926,[ 0.88101641  0.20979099],-0.135525374458,[ 0.36019686 -0.13824207],[-0.64552581 -0.63716155],"[[-1.36409755  0.87895589 -0.01229007 -0.11127161]
 [-1.7123023   3.64598615  0.          0.        ]]"
13,"[-0.41430845  0.46545458 -1.47180427  1.40447529 -0.10794575 -0.96176201
  0.61299747  0.58616738  0.50135706 -0.43762016  0.        ]",-1.45983,[-1.15726374  0.14277722],-0.137345389241,[-0.61319113 -0.64767647],[-0.64552581 -0.63716155],"[[-1.36303188  0.95947508 -0.01229007 -0.11127161]
 [ 1.80718828  4.40341972  0.          0.        ]]"
