timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-3.69806,"[ 0.88741716  1.00264004 -0.11909752 -0.38716287 -1.14298125  1.73652248
  0.55744443 -0.26026277  2.58224609 -3.05013571  0.        ]",[ 6.43977964  6.28536431],-0.406968224103,[ 6.12169409  5.61080837],[-0.5380249  -0.55919605],"[[-0.09897705 -0.04310945 -0.13041074  0.19999438]
 [-0.00279042  0.0040386   0.          0.        ]]"
1,-3.61352,"[ 0.89250788  1.0036957  -0.05810142 -0.29891685 -1.14298049  1.73652046
  0.74837055  0.4663619   2.59440499 -2.8806298   0.        ]",[ 5.63029354  5.81128251],-0.401130254444,[ 5.36291122  4.68879366],[-0.5380249  -0.55919605],"[[ -5.93572371e-02  -3.31707099e-03  -1.30410738e-01   1.99994381e-01]
 [  3.95160907e+00   3.96201315e+00   0.00000000e+00   0.00000000e+00]]"
2,-3.54871,"[ 0.89258316  0.99616711  0.12392275 -0.03733686 -1.14297972  1.73651843
  0.93552321  1.17860431  2.57998754 -2.37533237  0.        ]",[ 4.19551453  4.05825979],-0.38121702346,[ 4.45564032  3.88701868],[-0.5380249  -0.55919605],"[[ 0.05856626  0.11484884 -0.13041074  0.19999438]
 [ 7.82785696  7.84164922  0.          0.        ]]"
3,-3.19519,"[ 0.84353842  0.94924359  0.42048767  0.38483988 -1.14297895  1.7365164
  1.11898948  1.87673784  2.3948218  -1.58442877  0.        ]",[ 3.79175814  3.15958449],-0.34067971983,[ 3.0758183   2.87105107],[-0.5380249  -0.55919605],"[[  0.25324798   0.30983664  -0.13041074   0.19999438]
 [ 11.62775823  11.64444272   0.           0.        ]]"
4,-2.94987,"[ 0.67800275  0.81659163  0.80519935  0.92440922 -1.14297819  1.73651438
  1.29887374  2.56101542  1.8536313  -0.7203911   0.        ]",[-1.04427317  0.86150914],-0.271601607721,[ 0.78525317  0.73492992],[-0.5380249  -0.55919605],"[[  0.52318195   0.58012355  -0.13041074   0.19999438]
 [ 15.35347632  15.37178188   0.           0.        ]]"
5,-2.23914,"[ 0.41698684  0.55403697  1.12794129  1.4717126  -1.14297742  1.73651235
  1.09324304  3.13154824  1.04136677 -0.29507253  0.        ]",[ 0.66340345 -1.43539735],-0.187200574367,[ 0.1931476  -1.54196179],[-0.5380249  -0.55919605],"[[  0.78751919   0.91874084  -0.13041074   0.19999438]
 [ 11.09454214  18.4795732    0.           0.        ]]"
6,-1.71249,"[ 0.10196904  0.22616745  1.36043413  1.81008995 -1.14297665  1.73651032
  1.20956189  2.33723361  0.27407037 -0.43405516  0.        ]",[-1.27119288 -2.5305551 ],-0.11422188292,[-0.93638319 -2.51693439],[-0.5380249  -0.55919605],"[[  1.03358232   1.24492156  -0.13041074   0.19999438]
 [ 13.5037141   14.15289095   0.           0.        ]]"
7,-1.83392,"[-0.2346706  -0.04246559  1.50460912  1.91876383 -1.14297589  1.7365083
  1.00572658  1.55893986 -0.23799754 -0.86261776  0.        ]",[ 0.4104716  -3.22781523],-0.0861285173918,[-0.65284693 -2.58879995],[-0.5380249  -0.55919605],"[[ 1.26130157  1.48544348 -0.13041074  0.19999438]
 [ 9.28196214  9.91345496  0.          0.        ]]"
8,-2.18387,"[-0.55221131 -0.22133619  1.56875909  1.92121433 -1.14297512  1.73650627
  1.07537093  0.79586696 -0.51974863 -1.31832573  0.        ]",[-0.61151893 -2.71057406],-0.101383337673,[-1.09197199 -2.54330134],[-0.5380249  -0.55919605],"[[  1.4614145    1.64200883  -0.13041074   0.19999438]
 [ 10.72442496   5.75692036   0.           0.        ]]"
9,-2.54222,"[-0.85735989 -0.30575481  1.57320649  1.90340042 -1.14297436  1.73650424
  0.94831537  0.04802708 -0.68228345 -1.69895563  0.        ]",[-2.02081318 -2.9302289 ],-0.125695979551,[-1.38704121 -2.29693437],[-0.5380249  -0.55919605],"[[ 1.64950134  1.71627559 -0.13041074  0.19999438]
 [ 8.0929063   1.68336006  0.          0.        ]]"
