timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
10,"[ 0.1634863   0.32212587  1.31313866  1.51755735 -0.61474634  1.204008
  0.3152992  -0.31298995 -0.14732568  0.57807017  0.        ]",-1.53047,[-0.15848429  0.44725298],-0.0842189574008,[ 0.39491785  0.20943052],[-0.67176867 -0.65319663],"[[ 0.97893619  1.09046091 -0.07070507  0.13919869]
 [-4.12468971 -0.31971595  0.          0.        ]]"
11,"[ 0.28028391  0.31004593  1.23273423  1.52850648 -0.61474616  1.20400736
  0.28882883  0.0290723   0.01062772  0.55628685  0.        ]",-1.54911,[ 0.36321815 -0.43390149],-0.0966880615738,[ 0.84127563  0.24036473],[-0.67176867 -0.65319663],"[[ 0.89096441  1.10189927 -0.07070507  0.13919869]
 [-4.67067673  1.45762423  0.          0.        ]]"
12,"[ 0.37723117  0.2977021   1.15361193  1.53937928 -0.61474597  1.20400672
  0.36300787 -0.30722731  0.14718806  0.52149967  0.        ]",-1.57348,[ 0.13763684  0.75975805],-0.107545481877,[ 0.938595    0.79142451],[-0.67176867 -0.65319663],"[[ 0.81290224  1.11351944 -0.07070507  0.13919869]
 [-3.14062881 -0.28977352  0.          0.        ]]"
13,"[ 0.44338505  0.27150723  1.09180579  1.56142183 -0.61474579  1.20400608
  0.39238403  0.272815    0.22671475  0.47994235  0.        ]",-1.65139,[ 1.74555066  0.34650901],-0.113620921488,[ 0.87508696  0.29770136],[-0.67176867 -0.65319663],"[[ 0.7561691   1.13796311 -0.07070507  0.13919869]
 [-2.5347028   2.72409943  0.          0.        ]]"
14,"[ 0.45520349  0.19745669  1.07999512  1.61650176 -0.61474561  1.20400544
  0.58663843  0.52629485  0.17063934  0.43683588  0.        ]",-1.63827,[ 0.23385911 -1.26988431],-0.107802402904,[-0.08090561 -0.40315372],[-0.67176867 -0.65319663],"[[ 0.74567572  1.20565954 -0.07070507  0.13919869]
 [ 1.47206686  4.04116933  0.          0.        ]]"
15,"[ 0.4112623   0.15244038  1.12269227  1.64504217 -0.61474542  1.2040048
  0.63014045 -0.2512004   0.0563665   0.42572263  0.        ]",-1.56584,[ 0.15987815  0.21123558],-0.0974805161394,[-0.18456157  0.05961147],[-0.67176867 -0.65319663],"[[  7.84120134e-01   1.24595002e+00  -7.07050654e-02   1.39198695e-01]
 [  2.36935996e+00   1.34164489e-03   0.00000000e+00   0.00000000e+00]]"
16,"[ 0.34754475  0.14295618  1.17917884  1.65059785 -0.61474524  1.20400415
  0.65852998 -0.09026553 -0.050022    0.43272355  0.        ]",-1.58576,[-0.51361093  0.265097  ],-0.0883313159343,[-0.55649775 -0.36673224],[-0.67176867 -0.65319663],"[[ 0.83738256  1.25436683 -0.07070507  0.13919869]
 [ 2.95493744  0.83755113  0.          0.        ]]"
17,"[ 0.30000907  0.11222104  1.21762187  1.66754132 -0.61474505  1.20400351
  0.55715095  0.10865294 -0.14713399  0.41400863  0.        ]",-1.60074,[-1.23885879 -1.07637871],-0.0794815006941,[-0.3045032 -0.6588707],[-0.67176867 -0.65319663],"[[ 0.87550089  1.28148798 -0.07070507  0.13919869]
 [ 0.86385866  1.87112146  0.          0.        ]]"
18,"[ 0.32836714  0.11525579  1.19504444  1.66593841 -0.61474487  1.20400287
  0.36452083 -0.66035401 -0.10338076  0.41459329  0.        ]",-1.46858,[ 1.10679356  0.06862424],-0.0832733821997,[ 0.46677595  0.37557951],[-0.67176867 -0.65319663],"[[ 0.85291308  1.27882012 -0.07070507  0.13919869]
 [-3.10940028 -2.12459964  0.          0.        ]]"
19,"[ 0.35529447  0.15972747  1.17262226  1.64066044 -0.61474468  1.20400223
  0.5593463  -0.60014911 -0.02289098  0.44321933  0.        ]",-1.53598,[-0.12745236 -0.02806939],-0.090934252011,[-0.02589211  0.31759071],[-0.67176867 -0.65319663],"[[ 0.83104461  1.23946672 -0.07070507  0.13919869]
 [ 0.90914526 -1.8117791   0.          0.        ]]"
20,"[ 0.33942124  0.20098384  1.18595789  1.61410349 -0.6147445   1.20400159
  0.53402447 -0.61461161 -0.00806507  0.47413228  0.        ]",-1.54145,[-0.48320753  1.09072661],-0.0929577241432,[ 0.06744635  0.4413861 ],[-0.67176867 -0.65319663],"[[ 0.84398715  1.20247716 -0.07070507  0.13919869]
 [ 0.38685095 -1.88692642  0.          0.        ]]"
21,"[ 0.35357564  0.19835851  1.17408185  1.61588349 -0.61474432  1.20400095
  0.44090617  0.15472331  0.0109193   0.46953954  0.        ]",-1.58767,[-0.50154971  0.19984817],-0.0944898405389,[ 0.37707022 -0.15012094],[-0.67176867 -0.65319663],"[[ 0.83245329  1.20484611 -0.07070507  0.13919869]
 [-1.53383856  2.11049633  0.          0.        ]]"
22,"[ 0.41353694  0.14271431  1.1205565   1.65072946 -0.61474413  1.20400031
  0.34614858  0.29906317  0.0507517   0.4188958   0.        ]",-1.557,[ 0.89316971 -0.50811456],-0.0968434528677,[ 0.87677342 -0.12406638],[-0.67176867 -0.65319663],"[[ 0.78216652  1.25458098 -0.07070507  0.13919869]
 [-3.48834114  2.86047866  0.          0.        ]]"
23,"[ 0.45196977  0.10134996  1.08324534  1.67314286 -0.61474395  1.20399967
  0.52086876 -0.09921195  0.07293356  0.38123985  0.        ]",-1.55775,[ 0.48723403  0.30988535],-0.0980629707406,[ 0.32405677  0.05817831],[-0.67176867 -0.65319663],"[[ 0.74855802  1.29102727 -0.07070507  0.13919869]
 [ 0.11550247  0.79106342  0.          0.        ]]"
24,"[ 0.42738961  0.06930662  1.10739495  1.68853147 -0.61474376  1.20399903
  0.61422067  0.13383725  0.00491571  0.36633839  0.        ]",-1.57079,[ 0.72045751 -0.38986582],-0.0917365920922,[-0.24568914 -0.45883656],[-0.67176867 -0.65319663],"[[ 0.7701872   1.318998   -0.07070507  0.13919869]
 [ 2.04101579  2.00197384  0.          0.        ]]"
25,"[ 0.34529971  0.04145718  1.18105606  1.70053987 -0.61474358  1.20399839
  0.75050208 -0.1710199  -0.14236228  0.35604727  0.        ]",-1.60033,[-1.28472664 -0.48034197],-0.0785339516886,[-0.97039562 -0.72670299],[-0.67176867 -0.65319663],"[[ 0.83921111  1.34314457 -0.07070507  0.13919869]
 [ 4.8520091   0.41795372  0.          0.        ]]"
26,"[ 0.27433523  0.05393185  1.23718791  1.69531426 -0.6147434   1.20399775
  0.55401603 -0.5384943  -0.23252259  0.36595269  0.        ]",-1.51318,[-0.14478488  0.309214  ],-0.0709310386409,[-0.4241724  -0.32169205],[-0.67176867 -0.65319663],"[[ 0.89558845  1.33234611 -0.07070507  0.13919869]
 [ 0.79922256 -1.49142214  0.          0.        ]]"
27,"[ 0.26130206  0.07378702  1.24682076  1.68647718 -0.61474321  1.20399711
  0.52545854 -0.29714846 -0.23424816  0.38219317  0.        ]",-1.51335,[ 0.43578444  0.32199089],-0.0711955293201,[-0.30996266 -0.49949217],[-0.67176867 -0.65319663],"[[ 0.90566293  1.31509963 -0.07070507  0.13919869]
 [ 0.2101891  -0.23740408  0.          0.        ]]"
28,"[ 0.23319498  0.06448737  1.26693088  1.69069417 -0.61474303  1.20399646
  0.60884826 -0.05094515 -0.28028351  0.37193944  0.        ]",-1.57025,[-0.78007668 -0.73570383],-0.0669973938618,[-0.66907907 -0.90553063],[-0.67176867 -0.65319663],"[[ 0.92712423  1.32318677 -0.07070507  0.13919869]
 [ 1.93021754  1.04185315  0.          0.        ]]"
29,"[ 0.22358813  0.07436556  1.27360176  1.68620723 -0.61474284  1.20399582
  0.45737081 -0.61542706 -0.28539119  0.37963323  0.        ]",-1.5021,[-0.3399072  -0.71092834],-0.0667724675736,[-0.25895131 -0.22596234],[-0.67176867 -0.65319663],"[[ 0.93438026  1.31459594 -0.07070507  0.13919869]
 [-1.19420514 -1.89116051  0.          0.        ]]"
30,"[ 0.2721991   0.14911041  1.23877759  1.64699058 -0.61474266  1.20399518
  0.393342   -1.14993074 -0.15458155  0.44377265  0.        ]",-1.45564,[ 0.21849937  0.30621155],-0.0796149858667,[ 0.15365964  0.81646186],[-0.67176867 -0.65319663],"[[ 0.89724503  1.24890768 -0.07070507  0.13919869]
 [-2.51488285 -4.66841084  0.          0.        ]]"
31,"[ 0.32437371  0.23822496  1.19827764  1.5874451  -0.61474248  1.20399454
  0.43766213 -0.89883961  0.00517864  0.50160428  0.        ]",-1.47864,[ 1.05214153  1.27232033],-0.0947814639652,[ 0.38056886  0.92843008],[-0.67176867 -0.65319663],"[[ 0.8561197   1.16862946 -0.07070507  0.13919869]
 [-1.60071869 -3.36375899  0.          0.        ]]"
32,"[ 0.31437246  0.26743297  1.20630539  1.56470192 -0.61474229  1.2039939
  0.63098433 -0.12416886  0.01894881  0.522383    0.        ]",-1.59842,[-0.77409371  0.01831618],-0.0964936768816,[-0.43893123 -0.06454501],[-0.67176867 -0.65319663],"[[ 0.86411364  1.14173985 -0.07070507  0.13919869]
 [ 2.38681236  0.6613812   0.          0.        ]]"
33,"[ 0.29347477  0.2524516   1.22266847  1.57657226 -0.61474211  1.20399326
  0.48019467 -0.11257645 -0.02730783  0.51664689  0.        ]",-1.56247,[-0.04906027 -0.49312536],-0.0923942281893,[ 0.16229275  0.03081697],[-0.67176867 -0.65319663],"[[ 0.88064402  1.15557182 -0.07070507  0.13919869]
 [-0.72342158  0.72161449  0.          0.        ]]"
34,"[ 0.31404219  0.25820445  1.20656689  1.57206426 -0.61474192  1.20399262
  0.47150165 -0.49110604  0.00921124  0.51658     0.        ]",-1.51869,[ 0.72352912  0.71054481],-0.0955101219376,[ 0.27714175  0.50432289],[-0.67176867 -0.65319663],"[[ 0.86437657  1.15027041 -0.07070507  0.13919869]
 [-0.90272411 -1.24520119  0.          0.        ]]"
35,"[ 0.3003655   0.25433817  1.21733187  1.57509895 -0.61474174  1.20399198
  0.61113152  0.05496774 -0.01511235  0.51671599  0.        ]",-1.6027,[-0.61998066 -0.80168661],-0.0934351642751,[-0.46813402 -0.31221777],[-0.67176867 -0.65319663],"[[ 0.87521848  1.15383457 -0.07070507  0.13919869]
 [ 1.97732981  1.59216206  0.          0.        ]]"
36,"[ 0.28181766  0.25468103  1.23155911  1.57482966 -0.61474156  1.20399134
  0.49033955 -0.56190522 -0.04244813  0.51995506  0.        ]",-1.51101,[ 0.65471463  1.16770113],-0.0911969995766,[ 0.09744923  0.42592928],[-0.67176867 -0.65319663],"[[ 0.88976725  1.15351867 -0.07070507  0.13919869]
 [-0.51416078 -1.61306915  0.          0.        ]]"
37,"[ 0.26142418  0.24622159  1.24672416  1.58137547 -0.61474137  1.2039907
  0.61638166  0.20616547 -0.08054036  0.51670738  0.        ]",-1.62598,[-1.46073278  0.21334449],-0.0878860961162,[-0.63329095 -0.61992496],[-0.67176867 -0.65319663],"[[ 0.90556836  1.16129873 -0.07070507  0.13919869]
 [ 2.08562702  2.37777412  0.          0.        ]]"
38,"[ 0.25935034  0.18499907  1.24823832  1.6247313  -0.61474119  1.20399006
  0.42253277  0.35987874 -0.1407783   0.47191372  0.        ]",-1.54951,[ 0.99706715 -0.74616691],-0.0815519112379,[ 0.14883909 -0.67168397],[-0.67176867 -0.65319663],"[[ 0.90716413  1.21686777 -0.07070507  0.13919869]
 [-1.91275798  3.17645809  0.          0.        ]]"
39,"[ 0.25711534  0.14775237  1.24986464  1.6477765  -0.614741    1.20398942
  0.61568438 -0.22103156 -0.17717315  0.44295273  0.        ]",-1.56491,[-0.6187975   0.02994555],-0.0776744607472,[-0.55401355 -0.45919591],[-0.67176867 -0.65319663],"[[ 0.90888169  1.25011257 -0.07070507  0.13919869]
 [ 2.07125001  0.15808867  0.          0.        ]]"
40,"[ 0.2355648   0.14287434  1.26526075  1.65061306 -0.61474082  1.20398878
  0.49498294 -0.19870008 -0.21172213  0.43874585  0.        ]",-1.51806,[ 0.63182436  0.17887111],-0.0746389407459,[-0.19906777 -0.4127984 ],[-0.67176867 -0.65319663],"[[ 0.92532757  1.25443853 -0.07070507  0.13919869]
 [-0.41837171  0.27412123  0.          0.        ]]"
41,"[ 0.21327438  0.12870882  1.28064394  1.65861994 -0.61474064  1.20398813
  0.61658911 -0.06355042 -0.25457917  0.42576428  0.        ]",-1.56187,[-0.27124722 -1.03679702],-0.0706684398245,[-0.71098465 -0.78852063],[-0.67176867 -0.65319663],"[[ 0.9421265   1.26696664 -0.07070507  0.13919869]
 [ 2.08991746  0.976349    0.          0.        ]]"
42,"[ 0.17193959  0.1517368   1.30778025  1.64542372 -0.61474045  1.20398749
  0.56259218 -0.82927754 -0.291422    0.44170687  0.        ]",-1.49069,[-0.00184882  0.34965988],-0.0680874993205,[-0.69075382 -0.03669333],[-0.67176867 -0.65319663],"[[ 0.97275022  1.24657436 -0.07070507  0.13919869]
 [ 0.97616399 -3.00231444  0.          0.        ]]"
43,"[ 0.1455044   0.2026016   1.32423083  1.61296928 -0.61474027  1.20398685
  0.56128401 -0.55137672 -0.28352946  0.48262385  0.        ]",-1.5548,[-1.41250422  0.34789606],-0.0700435578767,[-0.63547736 -0.26266313],[-0.67176867 -0.65319663],"[[ 0.99200284  1.20101571 -0.07070507  0.13919869]
 [ 0.94918467 -1.55836314  0.          0.        ]]"
44,"[ 0.17419871  0.22138818  1.30634068  1.599795   -0.61474008  1.20398621
  0.36851628 -0.28013177 -0.22763301  0.50031501  0.        ]",-1.53889,[-0.71005592  0.36578456],-0.0751664243788,[ 0.11614071 -0.15305269],[-0.67176867 -0.65319663],"[[ 0.97109324  1.18398916 -0.07070507  0.13919869]
 [-3.02689671 -0.14899493  0.          0.        ]]"
45,"[  2.90520435e-01   2.08616165e-01   1.22492905e+00   1.60882038e+00
  -6.14739900e-01   1.20398557e+00   2.35183612e-01  -6.97628828e-04
  -7.37072008e-02   4.86858460e-01   0.00000000e+00]",-1.50073,[ 1.50844288 -0.54603255],-0.087649554265,[ 0.90027994  0.06500718],[-0.67176867 -0.65319663],"[[ 0.88296225  1.19557704 -0.07070507  0.13919869]
 [-5.77705335  1.30292374  0.          0.        ]]"
46,"[ 0.3827648   0.2040876   1.14868108  1.61194718 -0.61473972  1.20398493
  0.43259212 -0.42197707  0.06144601  0.46599923  0.        ]",-1.53646,[ 0.16587836  0.33193809],-0.0988033626878,[ 0.56818539  0.54459274],[-0.67176867 -0.65319663],"[[ 0.80827474  1.19967295 -0.07070507  0.13919869]
 [-1.70524756 -0.88601244  0.          0.        ]]"
47,"[ 0.41478698  0.20890658  1.11936446  1.60861591 -0.61473953  1.20398429
  0.46603393 -0.16568017  0.11662268  0.45889266  0.        ]",-1.55714,[ 1.07399379  0.72219955],-0.103481303462,[ 0.56499165  0.38838956],[-0.67176867 -0.65319663],"[[ 0.78109061  1.19531406 -0.07070507  0.13919869]
 [-1.01546492  0.44568614  0.          0.        ]]"
48,"[ 0.39179985  0.16717964  1.14056877  1.63605012 -0.61473935  1.20398365
  0.65881744  0.38278721  0.04003018  0.44033856  0.        ]",-1.62451,[-0.39125209 -0.30559453],-0.0963594606307,[-0.56798416 -0.65169752],[-0.67176867 -0.65319663],"[[ 0.80067748  1.23282066 -0.07070507  0.13919869]
 [ 2.9609452   3.29547994  0.          0.        ]]"
49,"[ 0.33967621  0.10715133  1.18572597  1.67013919 -0.61473916  1.20398301
  0.5809353   0.13741949 -0.09391408  0.40746107  0.        ]",-1.57491,[ 0.17021042 -1.29096081],-0.0839261540026,[-0.31605172 -0.60634613],[-0.67176867 -0.65319663],"[[ 0.84377896  1.28593866 -0.07070507  0.13919869]
 [ 1.35453029  2.02056897  0.          0.        ]]"
