timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.88700546  0.96428731 -0.09020816 -0.50340297  0.07514672  1.70783507
  0.52683877 -0.25222764  1.19631855 -3.22652369  0.        ]",-4.5667,[ 6.50890701  3.73242098],-0.299848077692,[ 6.58068466  3.80148649],[-0.64430851 -0.6292823 ],"[[-0.08250156 -0.08344274  0.0087834   0.19755845]
 [ 0.00107595  0.00373996  0.          0.        ]]"
1,"[ 0.89109604  0.96726114 -0.02914009 -0.41934213  0.0751467   1.70783352
  0.71779202  0.50097064  1.21068281 -3.04506805  0.        ]",-4.47968,[ 5.44086668  2.24941226],-0.2914641794,[ 5.56552172  2.5186255 ],[-0.64430851 -0.6292823 ],"[[-0.04280515 -0.04365625  0.0087834   0.19755845]
 [ 3.95540137  3.96172309  0.          0.        ]]"
2,"[ 0.88795225  0.9651166   0.15262551 -0.16934741  0.07514668  1.70783197
  0.90497013  1.23926124  1.19992988 -2.50340785  0.        ]",-4.02946,[ 4.61376067  1.30261569],-0.264640957832,[ 4.28101015  1.20449209],[-0.64430851 -0.6292823 ],"[[ 0.07519329  0.07450397  0.0087834   0.19755845]
 [ 7.83155236  7.84137026  0.          0.        ]]"
3,"[ 0.83299146  0.92589397  0.4479135   0.23673611  0.07514667  1.70783042
  1.0884592   1.96292815  1.01106677 -1.65199594  0.        ]",-3.33878,[ 2.09640421 -0.32199911],-0.214945464805,[ 1.73960567 -0.21833351],[-0.64430851 -0.6292823 ],"[[  2.69947592e-01   2.69486335e-01   8.78340462e-03   1.97558447e-01]
 [  1.16313128e+01   1.16441796e+01   0.00000000e+00   0.00000000e+00]]"
4,"[ 0.65841167  0.83138392  0.82932484  0.6643269   0.07514665  1.70782888
  1.26844214  1.67610825  0.49867966 -0.75552244  0.        ]",-2.45729,[-1.18760291 -0.8755464 ],-0.143628466514,[-1.00727677 -1.37092936],[-0.64430851 -0.6292823 ],"[[  5.39968758e-01   4.87248049e-01   8.78340462e-03   1.97558447e-01]
 [  1.53584717e+01   1.01369763e+01   0.00000000e+00   0.00000000e+00]]"
5,"[ 0.38814147  0.72604461  1.14736369  0.9597532   0.07514663  1.70782733
  1.06282417  0.97839756 -0.1500878  -0.2413004   0.        ]",-1.87515,[-1.96491256 -1.60148027],-0.0747678718799,[-1.75063181 -1.82827687],[-0.64430851 -0.6292823 ],"[[  8.04417544e-01   6.53201289e-01   8.78340462e-03   1.97558447e-01]
 [  1.11004807e+01   6.47057423e+00   0.00000000e+00   0.00000000e+00]]"
6,"[ 0.15721722  0.65922481  1.32092809  1.10318324  0.07514661  1.70782578
  0.86125213  0.20074004 -0.61324619 -0.08845484  0.        ]",-1.88255,[-1.94163759 -0.95074158],-0.0300373152576,[-1.69758844 -1.77281022],[-0.64430851 -0.6292823 ],"[[ 0.98454699  0.74161123  0.0087834   0.19755845]
 [ 6.92627003  2.38405709  0.          0.        ]]"
7,"[ 0.01945836  0.6516721   1.39782428  1.11787077  0.0751466   1.70782423
  0.66364651 -0.52438617 -0.82492588 -0.05179959  0.        ]",-1.90612,[-2.07339761 -1.20077686],-0.0101100746646,[-1.52099478 -1.34270954],[-0.64430851 -0.6292823 ],"[[ 1.08201567  0.75106053  0.0087834   0.19755845]
 [ 2.83419504 -1.42641323  0.          0.        ]]"
8,"[-0.00453674  0.70423821  1.40953806  1.00944151  0.07514658  1.70782268
  0.46995437 -1.27226113 -0.78176701 -0.02179843  0.        ]",-1.65894,[-0.20023417 -0.0430001 ],-0.0137287431315,[-0.68853712 -0.20952114],[-0.64430851 -0.6292823 ],"[[ 1.09845528  0.68310108  0.0087834   0.19755845]
 [-1.17683977 -5.3564286   0.          0.        ]]"
9,"[ 0.04089669  0.7788649   1.38695361  0.82505558  0.07514656  1.70782113
  0.43283147 -1.28443117 -0.59114526 -0.01193814  0.        ]",-1.66391,[-1.59146562  0.82483002],-0.0315897337008,[-0.12004592  0.31767362],[-0.64430851 -0.6292823 ],"[[ 1.06720534  0.57533082  0.0087834   0.19755845]
 [-1.9455897  -5.42038512  0.          0.        ]]"
10,"[ 0.15113587  0.82382782  1.32468865  0.68955297  0.07514654  1.70781959
  0.243596   -0.64223767 -0.34093628 -0.07108794  0.        ]",-1.53345,[ 0.77829946  0.56646636],-0.0552473204151,[ 1.26227558  0.40767074],[-0.64430851 -0.6292823 ],"[[ 0.98897562  0.50078233  0.0087834   0.19755845]
 [-5.86433436 -2.04571988  0.          0.        ]]"
11,"[ 0.26493025  0.83384166  1.24789211  0.65593028  0.07514653  1.70781804
  0.39784351 -0.20792393 -0.14734051 -0.16428344  0.        ]",-1.55008,[ 0.86620404  0.57490771],-0.07404593655,[ 1.26341343  0.18501446],[-0.64430851 -0.6292823 ],"[[ 0.90373745  0.48276665  0.0087834   0.19755845]
 [-2.67012838  0.23655738  0.          0.        ]]"
12,"[ 0.28867778  0.8184139   1.23004267  0.70714188  0.07514651  1.70781649
  0.56583258  0.22413923 -0.14235922 -0.17837524  0.        ]",-1.65828,[ 0.23764722 -0.78909924],-0.0746576899018,[ 0.38867596 -0.47626796],[-0.64430851 -0.6292823 ],"[[ 0.88523832  0.51027789  0.0087834   0.19755845]
 [ 0.80864285  2.50700803  0.          0.        ]]"
