timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.89350879  0.94595624  0.03361448 -0.55830444  1.46642584  0.11212379
  0.49770357 -0.24927422 -0.52736658 -0.37641845  0.        ]",-2.20296,[ 2.1292315  -0.54628826],-0.0465900032431,[ 1.71826863 -0.18967816],[-0.74455774 -0.72599393],"[[ 0.00109869 -0.09609817  0.16919925  0.01304571]
 [-0.0049704  -0.00055295  0.          0.        ]]"
1,"[ 0.8921383   0.94316593  0.09449379 -0.60290831  1.46642492  0.11212377
  0.69158053 -0.67207903 -0.52641648 -0.28708554  0.        ]",-2.13658,[ 0.57489958  0.59213844],-0.0440012014923,[ 0.63119501  0.11100933],[-0.74455774 -0.72599393],"[[ 0.04069927 -0.11782737  0.16919925  0.01304571]
 [ 3.95185323 -2.16514565  0.          0.        ]]"
2,"[  8.76899375e-01   9.40205249e-01   2.49191329e-01  -6.42546569e-01
   1.46642400e+00   1.12123748e-01   7.99139100e-01  -2.05898630e-01
  -5.32963517e-01   4.47081658e-04   0.00000000e+00]",-1.98684,[-1.46083571 -1.27407492],-0.0398280916173,[-1.08537948 -0.98039091],[-0.74455774 -0.72599393],"[[ 0.141761   -0.13718423  0.16919925  0.01304571]
 [ 6.14701258  0.22151125  0.          0.        ]]"
3,"[ 0.85221284  0.93365262  0.37322126 -0.71460204  1.46642308  0.11212373
  0.59942471 -0.97986327 -0.5509766   0.19996347  0.        ]",-1.9358,[-0.35769856 -0.21542632],-0.040928714362,[-0.01119281  0.23311767],[-0.74455774 -0.72599393],"[[ 0.2238061  -0.17250987  0.16919925  0.01304571]
 [ 2.07106167 -3.74087921  0.          0.        ]]"
4,"[ 0.84177867  0.91257088  0.41330181 -0.88125877  1.46642216  0.1121237
  0.52809796 -1.13190172 -0.55633206  0.14658869  0.        ]",-1.92146,[ 0.68198077  0.21103787],-0.0393219312579,[ 0.64466935  0.75477391],[-0.74455774 -0.72599393],"[[ 0.25062193 -0.25513715  0.16919925  0.01304571]
 [ 0.61536272 -4.51925775  0.          0.        ]]"
5,"[ 0.82442904  0.88415029  0.47146506 -1.04141074  1.46642123  0.11212368
  0.65967572 -0.95140188 -0.56916112  0.13412618  0.        ]",-1.90398,[ 0.723      -0.35249917],-0.0379725943248,[-0.1416477   0.47460583],[-0.74455774 -0.72599393],"[[ 0.28987211 -0.33625074  0.16919925  0.01304571]
 [ 3.30072542 -3.59517277  0.          0.        ]]"
6,"[ 0.77296297  0.84626074  0.60792852 -1.20479527  1.46642031  0.11212366
  0.79664645 -1.21032365 -0.60295004  0.28286755  0.        ]",-1.94724,[-0.85608095 -0.04660174],-0.0391137574208,[-1.0529722   0.71807659],[-0.74455774 -0.72599393],"[[ 0.38393387 -0.42145431  0.16919925  0.01304571]
 [ 6.09615387 -4.92075148  0.          0.        ]]"
7,"[ 0.71346523  0.79209228  0.72927539 -1.38735455  1.46641939  0.11212363
  0.62479828 -1.22707977 -0.64321085  0.38130095  0.        ]",-1.96715,[ 0.34748589  0.73261999],-0.0400707910695,[-0.34400207  1.11336362],[-0.74455774 -0.72599393],"[[ 0.47066809 -0.52072989  0.16919925  0.01304571]
 [ 2.58892416 -5.00653921  0.          0.        ]]"
8,"[ 0.66153643  0.7476622   0.81688834 -1.51016076  1.46641847  0.11212361
  0.68959581 -0.64118461 -0.67806892  0.45898977  0.        ]",-1.98126,[-0.01448431 -0.01636012],-0.0415854859728,[-1.18817997  0.35294873],[-0.74455774 -0.72599393],"[[ 0.53571496 -0.5907653   0.16919925  0.01304571]
 [ 3.91137487 -2.00699129  0.          0.        ]]"
9,"[ 0.5924177   0.71979716  0.91612623 -1.57845814  1.46641755  0.11212359
  0.68299868 -0.64606009 -0.72242978  0.61706285  0.        ]",-2.10143,[-0.56308378  0.1781066 ],-0.0480561525094,[-1.45996737  0.37637228],[-0.74455774 -0.72599393],"[[ 0.61259161 -0.63115557  0.16919925  0.01304571]
 [ 3.77673867 -2.03195269  0.          0.        ]]"
10,"[ 0.54066006  0.69574053  0.98084731 -1.63303477  1.46641662  0.11212357
  0.57017347 -0.50029312 -0.75666243  0.71267607  0.        ]",-2.20073,[-1.10003604 -0.38562433],-0.052494647321,[-1.22638011  0.36476612],[-0.74455774 -0.72599393],"[[ 0.66502341 -0.66430698  0.16919925  0.01304571]
 [ 1.47410344 -1.28568495  0.          0.        ]]"
11,"[ 0.55131609  0.6647357   0.96808938 -1.69822149  1.4664157   0.11212354
  0.37491869 -0.79330465 -0.75112316  0.61505223  0.        ]",-2.19021,[ 0.17328213  1.71879803],-0.0467673618274,[ 0.02429233  1.09730101],[-0.74455774 -0.72599393],"[[ 0.65452367 -0.70507163  0.16919925  0.01304571]
 [-2.51082974 -2.78578752  0.          0.        ]]"
12,"[ 0.59329412  0.65259446  0.91496526 -1.72233111  1.46641478  0.11212352
  0.41087684 -0.00915941 -0.72880753  0.46626642  0.        ]",-2.01493,[-0.48266512 -0.66523951],-0.0391959979827,[-0.17695507  0.19750863],[-0.74455774 -0.72599393],"[[ 0.61167001 -0.7205085   0.16919925  0.01304571]
 [-1.77696166  1.22872065  0.          0.        ]]"
13,"[ 0.64293241  0.65093252  0.84528749 -1.72557194  1.46641386  0.1121235
  0.31907686 -0.52829225 -0.70512319  0.30505874  0.        ]",-2.03199,[ 0.51889343  1.01160296],-0.032516305402,[ 0.97611392  1.0114671 ],[-0.74455774 -0.72599393],"[[ 0.55733316 -0.72260021  0.16919925  0.01304571]
 [-3.65049615 -1.42903083  0.          0.        ]]"
14,"[ 0.6863142   0.65996001  0.77675703 -1.70779033  1.46641294  0.11212348
  0.42313853  0.2505174  -0.68525789  0.17189791  0.        ]",-1.97878,[ 0.74294535 -0.4427088 ],-0.0290151286636,[ 0.29555976 -0.02384225],[-0.74455774 -0.72599393],"[[ 0.50563172 -0.711176    0.16919925  0.01304571]
 [-1.52671117  2.55816016  0.          0.        ]]"
15,"[ 0.6869025   0.6854083   0.77576873 -1.65535765  1.46641201  0.11212345
  0.56866804 -0.10196993 -0.67748565  0.2236921   0.        ]",-2.02558,[-0.84245465  0.12417353],-0.0312970982607,[-0.38714296  0.11824846],[-0.74455774 -0.72599393],"[[ 0.50489745 -0.67811887  0.16919925  0.01304571]
 [ 1.44338687  0.75356769  0.          0.        ]]"
16,"[ 0.69077854  0.7002113   0.76921732 -1.6231622   1.46641109  0.11212343
  0.4039517  -0.00862144 -0.67191773  0.24190759  0.        ]",-1.98992,[ 0.61533332  0.1862742 ],-0.0323675894623,[ 0.44277546  0.19761896],[-0.74455774 -0.72599393],"[[ 0.50003644 -0.65825251  0.16919925  0.01304571]
 [-1.91828744  1.23147406  0.          0.        ]]"
17,"[ 0.7014114   0.72310608  0.7508474  -1.57063488  1.46641017  0.11212341
  0.52507989  0.13051834 -0.66155608  0.25371526  0.        ]",-1.93143,[-0.10688814 -0.95275044],-0.033582228272,[-0.36065376 -0.20734283],[-0.74455774 -0.72599393],"[[ 0.48647401 -0.62647589  0.16919925  0.01304571]
 [ 0.55380573  1.94381325  0.          0.        ]]"
18,"[ 0.6961631   0.72355762  0.75998843 -1.56956156  1.46640925  0.11212339
  0.50388772 -0.61384383 -0.66383381  0.27490321  0.        ]",-1.99836,[ 0.66850891  0.99174814],-0.0342000370556,[ 0.20908403  0.73676658],[-0.74455774 -0.72599393],"[[ 0.4932107  -0.62583494  0.16919925  0.01304571]
 [ 0.12129996 -1.86701818  0.          0.        ]]"
19,"[ 0.67288124  0.72526041  0.79885534 -1.56550538  1.46640833  0.11212336
  0.63329116  0.16023537 -0.67489054  0.36469958  0.        ]",-1.99559,[-1.84978629 -0.56116969],-0.0372140995828,[-1.18778181 -0.44608596],[-0.74455774 -0.72599393],"[[ 0.52213447 -0.6234136   0.16919925  0.01304571]
 [ 2.76228161  2.0959511   0.          0.        ]]"
20,"[ 0.66032328  0.73857624  0.81877639 -1.5330626   1.4664074   0.11212334
  0.43680541 -0.28161488 -0.67976809  0.4410596   0.        ]",-2.0058,[ 0.21351163  0.17517739],-0.0405797221739,[-0.04138113  0.30406368],[-0.74455774 -0.72599393],"[[ 0.53714599 -0.60419084  0.16919925  0.01304571]
 [-1.2477682  -0.16614147  0.          0.        ]]"
21,"[ 0.67389024  0.74107453  0.79722331 -1.52682405  1.46640648  0.11212332
  0.47939117 -0.14554586 -0.67184857  0.39898713  0.        ]",-2.0395,[-0.17210677  0.48838208],-0.039008741982,[-0.27048242  0.0870097 ],[-0.74455774 -0.72599393],"[[ 0.52091086 -0.60052428  0.16919925  0.01304571]
 [-0.37863869  0.53047591  0.          0.        ]]"
22,"[ 0.68555549  0.76095414  0.77802364 -1.47536395  1.46640556  0.1121233
  0.44636282  0.23017324 -0.66273614  0.40594606  0.        ]",-2.04505,[-0.97734031  0.00528495],-0.0399166068258,[-0.3542715  -0.38794205],[-0.74455774 -0.72599393],"[[ 0.50657493 -0.57061538  0.16919925  0.01304571]
 [-1.0527076   2.45400326  0.          0.        ]]"
23,"[ 0.73086479  0.79144872  0.6965516  -1.38925148  1.46640464  0.11212327
  0.25793328  0.22504285 -0.63350512  0.30804902  0.        ]",-1.93943,[ 0.94999527 -0.37897029],-0.0377155653646,[ 0.95362216 -0.15937394],[-0.74455774 -0.72599393],"[[ 0.44693628 -0.52179891  0.16919925  0.01304571]
 [-4.89833854  2.42773805  0.          0.        ]]"
24,"[ 0.77064099  0.81066172  0.61322564 -1.32963169  1.46640372  0.11212325
  0.44685771 -0.07771618 -0.60982782  0.18264035  0.        ]",-1.97931,[ 0.37685589  0.0974077 ],-0.0355432769768,[ 0.41317648 -0.06262946],[-0.74455774 -0.72599393],"[[ 0.38765535 -0.48879576  0.16919925  0.01304571]
 [-1.04260492  0.87773692  0.          0.        ]]"
25,"[ 0.77417631  0.82241876  0.60511803 -1.29069054  1.46640279  0.11212323
  0.52091156 -0.00588066 -0.60572172  0.20042576  0.        ]",-1.99478,[-0.33980118 -0.07528619],-0.0363518466856,[-0.10492989 -0.30691347],[-0.74455774 -0.72599393],"[[ 0.38196716 -0.4675511   0.16919925  0.01304571]
 [ 0.46875187  1.24550502  0.          0.        ]]"
26,"[ 0.77675736  0.83391545  0.59911346 -1.25052479  1.46640187  0.1121232
  0.45459574 -0.06882821 -0.6023822   0.22351111  0.        ]",-1.95547,[ 0.77742439  0.02577285],-0.0372736962449,[ 0.24614269 -0.19334456],[-0.74455774 -0.72599393],"[[ 0.37776284 -0.44587438  0.16919925  0.01304571]
 [-0.88467548  0.92323965  0.          0.        ]]"
27,"[ 0.76847367  0.8437196   0.61812887 -1.21442182  1.46640095  0.11212318
  0.60614678 -0.05268683 -0.60583934  0.29626572  0.        ]",-2.03314,[-1.31580739  0.14401186],-0.0393594602379,[-0.79996932 -0.50154459],[-0.74455774 -0.72599393],"[[ 0.39110221 -0.42658051  0.16919925  0.01304571]
 [ 2.20830989  1.00587672  0.          0.        ]]"
28,"[ 0.7659148   0.85612382  0.62385866 -1.16592796  1.46640003  0.11212316
  0.4101576   0.05509412 -0.60681108  0.35128877  0.        ]",-1.95417,[-0.1435645  -0.57700558],-0.0413624523266,[ 0.07909942 -0.44020268],[-0.74455774 -0.72599393],"[[ 0.39513606 -0.40092661  0.16919925  0.01304571]
 [-1.79160077  1.55767026  0.          0.        ]]"
29,"[ 0.79085068  0.85980758  0.56494728 -1.15084227  1.46639911  0.11212314
  0.38410781 -0.39715725 -0.5911165   0.23819547  0.        ]",-2.05808,[ 0.47096528  1.524905  ],-0.0386215369054,[ 0.80923462  0.20006305],[-0.74455774 -0.72599393],"[[ 0.35396994 -0.39300375  0.16919925  0.01304571]
 [-2.32324492 -0.75766791  0.          0.        ]]"
30,"[ 0.80595175  0.87085166  0.52533811 -1.10346415  1.46639818  0.11212311
  0.47757787  0.37905507 -0.58119472  0.19489132  0.        ]",-1.98516,[-0.2753279  -0.61850878],-0.0382553924927,[-0.12852156 -0.9099853 ],[-0.74455774 -0.72599393],"[[ 0.32664472 -0.36828585  0.16919925  0.01304571]
 [-0.41562744  3.21621401  0.          0.        ]]"
31,"[ 0.81583698  0.88692631  0.49735965 -1.02756955  1.46639726  0.11212309
  0.42465802 -0.11167022 -0.57385436  0.20065386  0.        ]",-1.96996,[-0.21517391 -0.32521354],-0.0390166105901,[ 0.46709907 -0.31860128],[-0.74455774 -0.72599393],"[[ 0.30749589 -0.32916837  0.16919925  0.01304571]
 [-1.49565781  0.70390668  0.          0.        ]]"
32,"[ 0.83380417  0.88732251  0.4411172  -1.0255732   1.46639634  0.11212307
  0.38442299 -0.36585768 -0.5637093   0.08377345  0.        ]",-1.93821,[ 1.19935441 -0.15320024],-0.0376802911825,[ 1.18422067  0.13350409],[-0.74455774 -0.72599393],"[[ 0.26934394 -0.32814693  0.16919925  0.01304571]
 [-2.31680593 -0.5974264   0.          0.        ]]"
33,"[ 0.8364975   0.88018902  0.43194458 -1.06050864  1.46639542  0.11212305
  0.58051555 -0.48232879 -0.56398214  0.03473797  0.        ]",-1.95706,[ 0.33307442 -0.20712899],-0.0371806729038,[ 0.2937468   0.07718807],[-0.74455774 -0.72599393],"[[ 0.26316128 -0.34607822  0.16919925  0.01304571]
 [ 1.68521644 -1.19370993  0.          0.        ]]"
34,"[ 0.81470019  0.86661406  0.50066843 -1.12203943  1.4663945   0.11212302
  0.64345924 -0.63800242 -0.57713899  0.12665885  0.        ]",-2.04234,[-0.2032578   1.13685675],-0.037141014958,[-0.20845073  0.18286745],[-0.74455774 -0.72599393],"[[ 0.30975448 -0.37794886  0.16919925  0.01304571]
 [ 2.96982685 -1.99069398  0.          0.        ]]"
35,"[ 0.78708032  0.8667525   0.57432423 -1.12143879  1.46639357  0.112123
  0.60110878  0.14318154 -0.59287969  0.2836947   0.        ]",-1.97829,[-0.99994619 -0.58799294],-0.0399256998257,[-0.88602036 -0.83626604],[-0.74455774 -0.72599393],"[[ 0.36047904 -0.37763612  0.16919925  0.01304571]
 [ 2.10550723  2.00863708  0.          0.        ]]"
36,"[ 0.78590208  0.87388675  0.57721753 -1.08980821  1.46639265  0.11212298
  0.40528421 -0.31906011 -0.5934908   0.31725523  0.        ]",-1.9204,[-0.3332959  -0.85156996],-0.0410557978403,[ 0.4229503  -0.03366938],[-0.74455774 -0.72599393],"[[ 0.36249063 -0.36120701  0.16919925  0.01304571]
 [-1.89103913 -0.35784424  0.          0.        ]]"
37,"[ 0.81364919  0.85556061  0.50370462 -1.16818948  1.46639173  0.11212296
  0.34257169 -0.97620293 -0.5799581   0.09309942  0.        ]",-1.95017,[ 1.68376973  1.08460563],-0.0363588102056,[ 1.71912622  1.03978777],[-0.74455774 -0.72599393],"[[ 0.31182854 -0.40211895  0.16919925  0.01304571]
 [-3.17092588 -3.72213774  0.          0.        ]]"
38,"[ 0.82496811  0.83892475  0.46975372 -1.23228707  1.46639081  0.11212293
  0.5394105  -0.18867603 -0.58063121 -0.03454751  0.        ]",-2.07178,[ 0.43225725  0.66727936],-0.0354765833,[ 0.55138993 -0.005178  ],[-0.74455774 -0.72599393],"[[ 0.28871606 -0.43610936  0.16919925  0.01304571]
 [ 0.84632326  0.30966458  0.          0.        ]]"
39,"[ 0.80807393  0.85492107  0.5194739  -1.17076245  1.46638989  0.11212291
  0.62233014  0.32609371 -0.58268887  0.1241292   0.        ]",-1.97788,[-1.71634722 -0.86642729],-0.0366107239072,[-0.70196956 -0.92945552],[-0.74455774 -0.72599393],"[[ 0.32262188 -0.40347425  0.16919925  0.01304571]
 [ 2.53861802  2.94506643  0.          0.        ]]"
40,"[ 0.80242637  0.8658939   0.53489048 -1.12513479  1.46638896  0.11212289
  0.42609458 -0.3551171  -0.58379385  0.1965824   0.        ]",-1.93172,[ 1.37110124  0.25981973],-0.0380796401805,[ 0.65074456  0.08881378],[-0.74455774 -0.72599393],"[[ 0.33321152 -0.37956418  0.16919925  0.01304571]
 [-1.46631374 -0.54244211  0.          0.        ]]"
41,"[ 0.79656822  0.86570012  0.55034175 -1.12596633  1.46638804  0.11212286
  0.62133453 -0.15235842 -0.58717094  0.22858483  0.        ]",-2.00768,[-0.71872562  0.04634029],-0.0386629020828,[-0.66676116 -0.4576647 ],[-0.74455774 -0.72599393],"[[ 0.34386408 -0.37999812  0.16919925  0.01304571]
 [ 2.51830371  0.4955953   0.          0.        ]]"
42,"[ 0.78430265  0.8708277   0.58111365 -1.10354851  1.46638712  0.11212284
  0.47957422 -0.11822307 -0.59455602  0.31371733  0.        ]",-1.90818,[ 0.05812258 -0.96102241],-0.0408464650806,[-0.12053657 -0.37235931],[-0.74455774 -0.72599393],"[[ 0.36520225 -0.36833276  0.16919925  0.01304571]
 [-0.37485189  0.67035354  0.          0.        ]]"
43,"[ 0.78729895  0.8596949   0.57377898 -1.15128403  1.4663862   0.11212282
  0.49127319 -0.86410826 -0.59321585  0.25665928  0.        ]",-1.97577,[ 0.45641276  1.00014306],-0.0390172803002,[ 0.46218076  0.62768722],[-0.74455774 -0.72599393],"[[ 0.36010089 -0.39323908  0.16919925  0.01304571]
 [-0.13608748 -3.14825915  0.          0.        ]]"
44,"[ 0.7781264   0.84898737  0.59588532 -1.19421059  1.46638528  0.1121228
  0.57980257 -0.07864183 -0.59963841  0.26632175  0.        ]",-1.93668,[-0.08538078 -0.61149578],-0.0388175873686,[-0.57269299 -0.4394193 ],[-0.74455774 -0.72599393],"[[ 0.37550702 -0.41585779  0.16919925  0.01304571]
 [ 1.67069356  0.87299063  0.          0.        ]]"
45,"[ 0.75941232  0.84555636  0.63812326 -1.2074201   1.46638436  0.11212277
  0.56167718 -0.55493455 -0.61129362  0.34556731  0.        ]",-2.00468,[-0.93747986  0.22277506],-0.0408095007154,[-0.35340974  0.15959242],[-0.74455774 -0.72599393],"[[ 0.40520945 -0.42286337  0.16919925  0.01304571]
 [ 1.3007792  -1.56542321  0.          0.        ]]"
