timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.89292617  0.94042362 -0.03622992 -0.42598158 -1.32249732 -0.99362526
  0.47107443 -0.24527612  3.09309542  1.5991887   0.        ]",-4.43844,[-4.05222411  0.32748876],-0.376612626614,[-3.91580391 -0.25108242],[-0.78834558 -0.75348145],"[[-0.04246885 -0.01868227 -0.15229243 -0.11486939]
 [ 0.0029116   0.00450829  0.          0.        ]]"
1,"[ 0.88882766  0.94061837 -0.09696715 -0.39944762 -1.32249669 -0.99362492
  0.2733366   0.01409144  3.08784229  1.49105781  0.        ]",-4.26021,[-3.22952319 -0.42832612],-0.374329922803,[-3.43430328 -0.32551122],[-0.78834558 -0.75348145],"[[-0.08210676 -0.00556713 -0.15229243 -0.11486939]
 [-3.95352697  1.30267402  0.          0.        ]]"
2,"[ 0.86128701  0.94063069 -0.27619167 -0.38165584 -1.32249605 -0.99362457
  0.07956836 -0.32961295  3.04979481  1.11991717  0.        ]",-4.05822,[-2.07004738  0.04472552],-0.36563463946,[-2.72598338  0.09363291],[-0.78834558 -0.75348145],"[[ -2.00076494e-01   3.22625204e-03  -1.52292432e-01  -1.14869386e-01]
 [ -7.83053996e+00  -4.17607629e-01   0.00000000e+00   0.00000000e+00]]"
3,"[ 0.76662601  0.94063027 -0.56162172 -0.39476177 -1.32249541 -0.99362422
 -0.11040419 -0.29228372  2.91191504  0.49407296  0.        ]",-3.83994,[-2.34388135  1.23500238],-0.347642823587,[-2.1196568   0.77075982],[-0.78834558 -0.75348145],"[[ -3.94824526e-01  -3.25125987e-03  -1.52292432e-01  -1.14869386e-01]
 [ -1.16316070e+01  -2.30770730e-01   0.00000000e+00   0.00000000e+00]]"
4,"[ 0.54062288  0.9400115  -0.91828769 -0.3236071  -1.32249477 -0.99362388
 -0.29669253  0.50002411  2.61393759 -0.22534741  0.        ]",-3.55341,[-1.08294408  0.74812063],-0.319907620289,[-1.48939121  0.85267895],[-0.78834558 -0.75348145],"[[ -0.66485432   0.03192153  -0.15229243  -0.11486939]
 [-15.35895843   3.73482347   0.           0.        ]]"
5,"[ 0.11864881  0.92937366 -1.27017892 -0.1146404  -1.32249413 -0.99362353
 -0.47927817  1.07735587  2.12218898 -0.88945486  0.        ]",-3.26963,[-0.24130344  0.75126632],-0.28149823928,[-0.3168751   1.07569504],[-0.78834558 -0.75348145],"[[ -1.00868763   0.13561081  -0.15229243  -0.11486939]
 [-19.01222483   6.6244384    0.           0.        ]]"
6,"[-0.47574205  0.88706208 -1.48269105  0.20322773 -1.3224935  -0.99362318
 -0.50825762  1.64546067  1.48374382 -1.32257416  0.        ]",-3.01187,[ 0.24829446  0.84811644],-0.234511803942,[ 0.48125023  1.01773942],[-0.78834558 -0.75348145],"[[ -1.39474947   0.29662919  -0.15229243  -0.11486939]
 [-19.59206224   9.46787462   0.           0.        ]]"
7,"[-1.10003436  0.77983336 -1.47518225  0.61327637 -1.32249286 -0.99362284
 -0.43988064  2.27873769  0.87777705 -1.41924665  0.        ]",-2.69494,[ 0.39078711  0.36109975],-0.188055959598,[ 0.68256289  0.28483841],[-0.78834558 -0.75348145],"[[ -1.77286372   0.51778902  -0.15229243  -0.11486939]
 [-18.2239438   12.63751345   0.           0.        ]]"
8,"[-1.63124619  0.58397189 -1.28204904  1.03816257 -1.32249222 -0.99362249
 -0.34465103  2.51412958  0.41880714 -1.25909     0.        ]",-2.4017,[ 1.51418408 -0.02702267],-0.147793307533,[ 1.00588918 -0.32482535],[-0.78834558 -0.75348145],"[[ -2.11822521   0.78236041  -0.15229243  -0.11486939]
 [-16.31854461  13.81569475   0.           0.        ]]"
9,"[-1.99340238  0.31914886 -1.00624499  1.37173297 -1.32249158 -0.99362214
 -0.130801    2.43770473  0.15859481 -0.98035196  0.        ]",-2.15041,[ 1.78419204 -0.43947373],-0.11899007791,[ 1.05941415 -1.02241111],[-0.78834558 -0.75348145],"[[ -2.40166653   1.05483571  -0.15229243  -0.11486939]
 [-12.03972956  13.43319353   0.           0.        ]]"
10,"[-2.19033984  0.03810081 -0.76204453  1.56320108 -1.32249094 -0.9936218
  0.07887426  2.0366059   0.08448255 -0.70846657  0.        ]",-2.14168,[ 0.19357777 -1.02165844],-0.105303780962,[ 0.82735813 -1.35625267],[-0.78834558 -0.75348145],"[[ -2.60036964   1.30335637  -0.15229243  -0.11486939]
 [ -7.84444562  11.42565053   0.           0.        ]]"
11,"[-2.30073497 -0.18690559 -0.55986003  1.62850547 -1.32249031 -0.99362145
  0.12495045  1.2002211   0.05560744 -0.48150528  0.        ]",-2.11855,[ 1.35321765 -0.60950494],-0.0979073745518,[ 0.99113226 -0.77535158],[-0.78834558 -0.75348145],"[[-2.74800851  1.48986756 -0.15229243 -0.11486939]
 [-6.92253056  7.23943532  0.          0.        ]]"
