timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.8912951   0.95712652 -0.03043684 -0.54470429  0.21798561  1.06100461
  0.51865398 -0.25159279  1.0343668  -2.09355324  0.        ]",-3.97283,[ 4.79730855  2.57557846],-0.232310042468,[ 4.89893866  2.83459091],[-0.67334563 -0.64404309],"[[-0.04301988 -0.09903336  0.02532509  0.12262194]
 [-0.00032947  0.00198123  0.          0.        ]]"
1,"[ 0.89281184  0.96084903  0.03064192 -0.46144679  0.21798556  1.06100411
  0.70995972  0.50780932  1.04496295 -1.9089112   0.        ]",-3.81413,[ 3.52028004  1.97635713],-0.22557765739,[ 3.66845918  1.59004796],[-0.67334563 -0.64404309],"[[ -3.35127039e-03  -5.92816828e-02   2.53250884e-02   1.22621943e-01]
 [  3.95402580e+00   3.96000057e+00   0.00000000e+00   0.00000000e+00]]"
2,"[ 0.88199568  0.96087919  0.21195948 -0.21338977  0.21798551  1.06100361
  0.8974829   1.25218117  1.02245943 -1.35940776  0.        ]",-3.32575,[ 1.9481921   0.72719578],-0.204352769958,[ 1.48078477  0.44313407],[-0.67334563 -0.64404309],"[[ 0.11461987  0.05884445  0.02532509  0.12262194]
 [ 7.83019659  7.83968426  0.          0.        ]]"
3,"[ 0.81450923  0.92814286  0.50471541  0.16852018  0.21798546  1.06100311
  1.08132832  1.7745598   0.82007473 -0.51661183  0.        ]",-2.5011,[-1.0193048  -0.74159728],-0.167167415541,[-0.98193657 -0.77347553],[-0.67334563 -0.64404309],"[[  0.30935119   0.24295555   0.02532509   0.12262194]
 [ 11.63034986  10.56234028   0.           0.        ]]"
4,"[ 0.690883    0.85869934  0.77419935  0.52490213  0.2179854   1.06100261
  0.87888833  1.17132136  0.44603257  0.17653969  0.        ]",-1.96341,[-1.92281717 -0.94953057],-0.129496106261,[-1.34529841 -0.73261297],[-0.67334563 -0.64404309],"[[ 0.49997437  0.42265675  0.02532509  0.12262194]
 [ 7.44585854  7.41825155  0.          0.        ]]"
5,"[ 0.59741965  0.79932601  0.91529879  0.7285774   0.21798535  1.06100211
  0.68045088  0.42205614  0.16498947  0.48892271  0.        ]",-1.82817,[-0.21207198 -0.1703389 ],-0.108352256785,[-1.07676828 -0.30182096],[-0.67334563 -0.64404309],"[[ 0.607738    0.53183977  0.02532509  0.12262194]
 [ 3.34409873  3.51306514  0.          0.        ]]"
6,"[ 0.54073519  0.75961711  0.98687874  0.84012738  0.2179853   1.06100161
  0.63667738  0.27936247 -0.00503982  0.62688167  0.        ]",-1.82649,[-0.81489908  0.20778607],-0.0973900277777,[-1.20504367 -0.4342154 ],[-0.67334563 -0.64404309],"[[ 0.66554186  0.59463907  0.02532509  0.12262194]
 [ 2.43929091  2.76934306  0.          0.        ]]"
7,"[ 0.52431927  0.7158202   1.00608406  0.94754182  0.21798525  1.06100112
  0.47836386  0.42691573 -0.10596902  0.67907997  0.        ]",-1.77571,[-0.08099762 -1.79220295],-0.0909351590568,[-0.73826647 -0.57605708],[-0.67334563 -0.64404309],"[[ 0.68149497  0.65774213  0.02532509  0.12262194]
 [-0.83309579  3.53839423  0.          0.        ]]"
8,"[ 0.54454054  0.69342426  0.98233433  0.99738896  0.2179852   1.06100062
  0.46372449 -0.34620874 -0.10505276  0.66039214  0.        ]",-1.7344,[-0.39018806 -0.02643659],-0.0903470602485,[-0.15401284  0.27957824],[-0.67334563 -0.64404309],"[[ 0.6617971   0.68808033  0.02532509  0.12262194]
 [-1.13569362 -0.49114588  0.          0.        ]]"
9,"[ 0.58209422  0.70147233  0.93551826  0.97983015  0.21798515  1.06100012
  0.39013174 -0.36432996 -0.02452024  0.59701791  0.        ]",-1.67368,[ 0.4017466  -0.30199234],-0.0948589203809,[ 0.46509835  0.57800603],[-0.67334563 -0.64404309],"[[ 0.62382074  0.67730982  0.02532509  0.12262194]
 [-2.65687583 -0.58559448  0.          0.        ]]"
10,"[ 0.61651414  0.71873082  0.8890948   0.94082715  0.2179851   1.06099962
  0.46958781 -0.59163942  0.06614997  0.52442887  0.        ]",-1.68383,[ 0.64855395  0.98203692],-0.100557186741,[ 0.43235236  0.90664756],[-0.67334563 -0.64404309],"[[ 0.58716175  0.65371099  0.02532509  0.12262194]
 [-1.01449256 -1.77033623  0.          0.        ]]"
11,"[ 0.61133585  0.71587789  0.89631502  0.94740553  0.21798505  1.06099912
  0.59462479  0.16097131  0.05203405  0.53617451  0.        ]",-1.74764,[ 0.10440159  1.02612538],-0.0996399186057,[-0.69350016 -0.1289503 ],[-0.67334563 -0.64404309],"[[ 0.59280344  0.65766117  0.02532509  0.12262194]
 [ 1.57006231  2.15228353  0.          0.        ]]"
12,"[ 0.57803073  0.65314961  0.94076452  1.07982966  0.217985    1.06099862
  0.61304492  0.9124728  -0.10417022  0.62710806  0.        ]",-1.79047,[-0.79688521 -0.94654228],-0.0892750875829,[-1.38647246 -1.27363825],[-0.67334563 -0.64404309],"[[ 0.62802452  0.74000577  0.02532509  0.12262194]
 [ 1.95081551  6.06912277  0.          0.        ]]"
