timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.92966088  1.16528181  0.10669201 -0.4896486  -1.09629091 -0.8269976
  0.65679187 -0.29290457  2.37304972  1.08231108  0.        ]",-2.20089,[-3.17464462 -0.50738304],-0.349491480404,[-3.01976252 -0.00725022],[-0.40967992 -0.35606024],"[[ 0.02173491 -0.07152903 -0.12723201 -0.09564207]
 [ 0.00171079  0.00490742  0.          0.        ]]"
1,"[ 0.92977469  1.16346419  0.04496822 -0.53781608 -1.09628978 -0.82699695
  0.46163628 -0.6327015   2.36837014  0.96394394  0.        ]",-2.25492,[-2.53696577  0.89739394],-0.34636411595,[-2.33153725  0.33342332],[-0.40967992 -0.35606024],"[[-0.01791395 -0.09157366 -0.12723201 -0.09564207]
 [-3.95343208 -2.00268392  0.          0.        ]]"
2,"[ 0.91606337  1.16304832 -0.13807505 -0.54739176 -1.09628865 -0.8269963
  0.2702339  -0.02431409  2.33947093  0.68253148  0.        ]",-2.0275,[-2.59806091  1.27408709],-0.338190989717,[-1.54981279  0.41410851],[-0.40967992 -0.35606024],"[[-0.13590262 -0.09556278 -0.12723201 -0.09564207]
 [-7.83251123  1.5917907   0.          0.        ]]"
3,"[ 0.84801702  1.16779405 -0.43267207 -0.37591642 -1.09628753 -0.82699565
  0.08261181  0.64079048  2.26297158  0.32281859  0.        ]",-1.99057,[-0.41285429  1.2778503 ],-0.32591028438,[-0.53885478  0.61862791],[-0.40967992 -0.35606024],"[[ -0.33070416  -0.02430023  -0.12723201  -0.09564207]
 [-11.63497675   5.52136236   0.           0.        ]]"
4,"[ 0.68460922  1.15947475 -0.7770798  -0.01729701 -1.0962864  -0.826995
  0.01330631  1.29255957  2.12652806 -0.03781257  0.        ]",-1.63331,[-0.81578613 -0.76914133],-0.310013685492,[ 0.13738979  0.70924062],[-0.40967992 -0.35606024],"[[ -0.57749624   0.12476345  -0.12723201  -0.09564207]
 [-13.03956444   9.37215136   0.           0.        ]]"
5,"[ 0.39476934  1.12486051 -1.1151581   0.34851703 -1.09628527 -0.82699435
 -0.13315002  0.74584597  1.88529585 -0.42809213  0.        ]",-1.76124,[ 1.03866979  0.82314751],-0.286426388314,[ 1.69655693  1.07534826],[-0.40967992 -0.35606024],"[[ -0.86806777   0.27979837  -0.12723201  -0.09564207]
 [-16.00773851   6.14206247   0.           0.        ]]"
6,"[ 0.0412783   1.06494271 -1.34523115  0.69676    -1.09628415 -0.8269937
  0.07760162  1.27660577  1.59877271 -0.71599091  0.        ]",-1.43806,[ 1.09255753  1.49343627],-0.260654249241,[ 1.2681669   0.73672843],[-0.40967992 -0.35606024],"[[ -1.14536831   0.43410232  -0.12723201  -0.09564207]
 [-11.73651943   9.27790498   0.           0.        ]]"
7,"[-0.23429353  0.93619141 -1.44204173  1.1562295  -1.09628302 -0.82699305
  0.28418535  1.91541002  1.45303606 -0.75685468  0.        ]",-1.08011,[-0.48796988 -0.16847673],-0.246206664544,[ 0.33415508  0.35270986],[-0.40967992 -0.35606024],"[[ -1.33809262   0.65752788  -0.12723201  -0.09564207]
 [ -7.54976939  13.05211179   0.           0.        ]]"
8,"[-0.48673102  0.73907804 -1.48083127  1.5851703  -1.0962819  -0.8269924
  0.19630092  1.75881991  1.35095868 -0.7024388   0.        ]",-1.10041,[ 0.18596706 -0.58666704],-0.234057792407,[ 0.43621024  0.4776085 ],[-0.40967992 -0.35606024],"[[ -1.50695783   0.9092882   -0.12723201  -0.09564207]
 [ -9.33088412  12.12696505   0.           0.        ]]"
9,"[-0.75472053  0.53425463 -1.47397618  1.85925181 -1.09628077 -0.82699175
  0.24173849  1.3249137   1.21162367 -0.65654088  0.        ]",-1.02605,[ 0.69362195  0.00490156],-0.218191622408,[ 0.39893964  0.45294365],[-0.40967992 -0.35606024],"[[-1.68433611  1.12610596 -0.12723201 -0.09564207]
 [-8.4100181   9.5633655   0.          0.        ]]"
10,"[-0.96137895  0.336472   -1.4346181   2.01568928 -1.09627964 -0.8269911
  0.38537049  1.29599661  1.11323197 -0.57410444  0.        ]",-0.877165,[-0.22213468  0.60586253],-0.205764588251,[-0.18592316  0.22982755],[-0.40967992 -0.35606024],"[[-1.82333093  1.31565872 -0.12723201 -0.09564207]
 [-5.49908722  9.39252672  0.          0.        ]]"
11,"[-1.1308499   0.10586164 -1.37849874  2.09128425 -1.09627852 -0.82699045
  0.34733919  1.67056057  1.05259762 -0.43104565  0.        ]",-0.631507,[-0.11298089  1.32937759],-0.196235257879,[-0.66416538  0.14956364],[-0.40967992 -0.35606024],"[[ -1.94104604   1.52571337  -0.12723201  -0.09564207]
 [ -6.26984699  11.60554871   0.           0.        ]]"
12,"[-1.30730765 -0.19185504 -1.29423221  2.03325179 -1.09627739 -0.8269898
  0.33137142  2.3018256   0.9942344  -0.20586015  0.        ]",-0.474621,[-0.37481826 -1.17539252],-0.186569094155,[-1.14123058  0.14276627],[-0.40967992 -0.35606024],"[[ -2.06969047   1.79524563  -0.12723201  -0.09564207]
 [ -6.59345487  15.33524157   0.           0.        ]]"
13,"[-1.4922474  -0.46619895 -1.17184176  1.81185772 -1.09627627 -0.82698915
  0.26462227  1.58024011  0.90850777  0.02615566  0.        ]",-0.46976,[-0.61064108 -1.16009933],-0.175836670902,[-0.87883174  0.2554886 ],[-0.40967992 -0.35606024],"[[ -2.21513113   2.0591758   -0.12723201  -0.09564207]
 [ -7.94622627  11.07196219   0.           0.        ]]"
14,"[-1.6958038  -0.63320765 -0.98248104  1.5756568  -1.09627514 -0.8269885
  0.15310644  0.87292676  0.78600803  0.16064948  0.        ]",-0.552436,[-0.94542529  0.15320123],-0.162686120226,[-0.63320124  0.306615  ],[-0.40967992 -0.35606024],"[[ -2.39673066   2.23868639  -0.12723201  -0.09564207]
 [-10.2062633    6.89299204   0.           0.        ]]"
15,"[-1.90749653 -0.75031525 -0.68063541  1.34427044 -1.09627401 -0.82698785
 -0.02161879  0.95243805  0.63906105  0.26136535  0.        ]",-0.549601,[-2.18927213  1.37438669],-0.147457999081,[-0.695871    0.33561358],[-0.40967992 -0.35606024],"[[ -2.63638417   2.38126014  -0.12723201  -0.09564207]
 [-13.74733552   7.36276848   0.           0.        ]]"
16,"[-2.06836666 -0.87788842 -0.22614819  0.99350661 -1.09627289 -0.8269872
 -0.20356221  1.59783513  0.50298852  0.44155431  0.        ]",-0.709202,[-2.53620333 -1.09689819],-0.135895505,[-0.94618297  0.37020355],[-0.40967992 -0.35606024],"[[ -2.94832689   2.56677475  -0.12723201  -0.09564207]
 [-17.43469514  11.17594201   0.           0.        ]]"
17,"[-2.06881641 -0.97174596  0.36948812  0.60656601 -1.09627176 -0.82698655
 -0.38191514  0.8900679   0.40846598  0.6498342   0.        ]",-0.931224,[-2.29015288  0.68161794],-0.13228215058,[-0.8322525   0.36420035],[-0.40967992 -0.35606024],"[[ -3.3332872    2.74833782  -0.12723201  -0.09564207]
 [-21.04928887   6.99428799   0.           0.        ]]"
