timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.12083017  1.93267843  0.21842346 -0.9612635  -1.30162457 -0.51811547
  0.79014734 -0.34786624  2.31499777  0.58619006  0.        ]",-1.23959,[-2.34154306  0.1742078 ],-0.367565008959,[-0.8655504   1.17597544],[-0.11845053 -0.22043784],"[[ 0.09160045 -0.07297081 -0.15122633 -0.05906065]
 [-0.00284799 -0.0017676   0.          0.        ]]"
1,"[ 1.12475633  1.93329335  0.15853835 -0.94191049 -1.30161859 -0.51811436
  0.56458093 -0.25006664  2.31706326  0.52297382  0.        ]",-1.47275,[ 0.30502924  1.99018157],-0.366481124567,[-0.65960979  1.28050029],[-0.11845053 -0.22043784],"[[ 0.05185083 -0.06606948 -0.15122633 -0.05906065]
 [-3.95894089  0.68959218  0.          0.        ]]"
2,"[ 1.12646239  1.93604134  0.05842289 -0.79201894 -1.30161262 -0.51811324
  0.63775749  0.30805209  2.31771331  0.45574537  0.        ]",-1.24148,[-2.21653388  0.87711525],-0.365283101546,[-0.77718329  1.16694188],[-0.11845053 -0.22043784],"[[-0.01445092 -0.01269175 -0.15122633 -0.05906065]
 [-2.67550243  4.63503193  0.          0.        ]]"
3,"[ 1.11869089  1.92760225 -0.08126935 -0.43677401 -1.30160665 -0.51811212
  0.41514548  0.78657325  2.31394136  0.40977558  0.        ]",-1.19914,[-1.43284738 -0.45364394],-0.363980186843,[-0.65342402  1.20572805],[-0.11845053 -0.22043784],"[[-0.10713373  0.11394929 -0.15122633 -0.05906065]
 [-6.57977857  8.01778901  0.          0.        ]]"
4,"[ 1.0739572   1.89368488 -0.33299354 -0.04818911 -1.30160068 -0.518111
  0.19704959  0.51022042  2.29059161  0.243893    0.        ]",-1.36357,[ 0.52253171  0.46029328],-0.358578749943,[-0.06874029  1.58334422],[-0.11845053 -0.22043784],"[[ -0.27710714   0.25470448  -0.15122633  -0.05906065]
 [-10.4048515    6.06421616   0.           0.        ]]"
5,"[ 0.9816824   1.83580578 -0.5936051   0.32016391 -1.30159471 -0.51810988
  0.32660269  0.75091811  2.24111768  0.05679839  0.        ]",-1.28788,[-0.10392923  0.67417293],-0.350526003721,[ 0.11114094  1.66114187],[-0.11845053 -0.22043784],"[[-0.46240685  0.39306084 -0.15122633 -0.05906065]
 [-8.13267481  7.76575704  0.          0.        ]]"
6,"[ 0.86365678  1.72558286 -0.80671934  0.76889232 -1.30158874 -0.51810876
  0.31227182  1.10677838  2.18076552 -0.04684267  0.        ]",-1.20047,[-0.68836706  2.44817898],-0.342056891459,[ 0.19305927  1.66171432],[-0.11845053 -0.22043784],"[[ -0.62758203   0.57361648  -0.15122633  -0.05906065]
 [ -8.38400604  10.28141254   0.           0.        ]]"
7,"[ 0.68714953  1.52107707 -1.02513434  1.2927277  -1.30158276 -0.51810764
  0.16636156  1.63818188  2.09054482 -0.12166484  0.        ]",-1.01802,[-0.072592    2.39009743],-0.329701338469,[ 0.20840698  1.57405996],[-0.11845053 -0.22043784],"[[ -0.82093734   0.81693686  -0.15122633  -0.05906065]
 [-10.9430389   14.03805206   0.           0.        ]]"
8,"[ 0.44461329  1.17649741 -1.2228349   1.79111168 -1.30157679 -0.51810652
  0.1622476   2.15890944  1.96153971 -0.14097019  0.        ]",-0.792492,[ 0.03384425  0.47207446],-0.311773515773,[ 0.06166565  1.37609744],[-0.11845053 -0.22043784],"[[ -1.04052245   1.13463331  -0.15122633  -0.05906065]
 [-11.01518629  17.71930687   0.           0.        ]]"
9,"[ 0.17224536  0.70832666 -1.35665243  2.04800293 -1.30157082 -0.5181054
  0.18227685  2.3735949   1.80021956 -0.07676185  0.        ]",-0.522904,[ 1.45461367  2.0059736 ],-0.288873645215,[-0.16948643  1.12212324],[-0.11845053 -0.22043784],"[[ -1.25730213   1.50424846  -0.15122633  -0.05906065]
 [-10.66390006  19.2371523    0.           0.        ]]"
10,"[-0.05795048  0.16483377 -1.41505436  1.8798461  -1.30156485 -0.51810428
  0.41996694  2.87965882  1.61020348  0.10354981  0.        ]",-0.263307,[-0.58272188  0.35061041],-0.262414331284,[-0.77223384  0.60680914],[-0.11845053 -0.22043784],"[[ -1.42875785   1.92488776  -0.15122633  -0.05906065]
 [ -6.49519325  22.81497296   0.           0.        ]]"
11,"[-0.26668936 -0.34055144 -1.43018762  1.16149949 -1.30155888 -0.51810316
  0.29580782  3.01207947  1.35294115  0.32317983  0.        ]",-0.120552,[ 1.67673735 -0.03002033],-0.22938990764,[-1.21457517  0.12913707],[-0.11845053 -0.22043784],"[[ -1.58050834   2.39058376  -0.15122633  -0.05906065]
 [ -8.67272671  23.75146613   0.           0.        ]]"
12,"[-0.44818677 -0.64243084 -1.41510835  0.02545438 -1.30155291 -0.51810204
  0.531361    2.9286961   1.04032933  0.50342618  0.        ]",0.0315445,[-1.31219629 -0.10905574],-0.192043247918,[-1.45574164 -0.05851638],[-0.11845053 -0.22043784],"[[ -1.71251354   2.85970141  -0.15122633  -0.05906065]
 [ -4.54150432  23.16232947   0.           0.        ]]"
