timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.89108276  0.97799176 -0.02977402 -0.44999441  1.56913123 -0.59750489
  0.54425879 -0.25459611 -0.60662393  0.7325607   0.        ]",-1.36941,[-0.62074466 -0.77235513],-0.0595339847369,[-1.0223341  -0.95017934],[-0.57141715 -0.59571594],"[[-0.04409155 -0.06631277  0.18126746 -0.06908436]
 [ 0.00209789  0.00343494  0.          0.        ]]"
1,"[ 0.88881368  0.97509173 -0.06766684 -0.51580218  1.56912985 -0.59750468
  0.42589376 -0.82694481 -0.61677278  0.61475967  0.        ]",-1.38326,[-0.49643574  0.95102911],-0.0516993696452,[ 0.21854217  0.16742408],[-0.57141715 -0.59571594],"[[-0.0686758  -0.09691917  0.18126746 -0.06908436]
 [-2.45235715 -3.05388954  0.          0.        ]]"
2,"[ 0.87733967  0.97224338 -0.17250189 -0.56444723  1.56912847 -0.59750447
  0.33345593 -0.11052844 -0.64594298  0.38406423  0.        ]",-1.24917,[ 0.17594775 -0.31674587],-0.0366432866369,[ 0.97945327 -0.44974372],[-0.57141715 -0.59571594],"[[-0.13695504 -0.11960051  0.18126746 -0.06908436]
 [-4.3691773   0.77300073  0.          0.        ]]"
3,"[ 0.85445015  0.97261575 -0.29333629 -0.55862014  1.56912709 -0.59750427
  0.37121277 -0.34823892 -0.68613022  0.16263015  0.        ]",-1.30429,[ 2.0130345   0.41575568],-0.0234225308463,[ 1.44251108  0.00877461],[-0.57141715 -0.59571594],"[[-0.21648309 -0.11688063  0.18126746 -0.06908436]
 [-3.58623682 -0.49678057  0.          0.        ]]"
4,"[ 0.84264696  0.97349279 -0.34040353 -0.54433454  1.5691257  -0.59750406
  0.56537348 -0.03850619 -0.70324936  0.08461239  0.        ]",-1.28851,[ 0.42479779 -0.93948408],-0.01964163411,[ 0.40138188 -0.67889428],[-0.57141715 -0.59571594],"[[-0.24781194 -0.11021612  0.18126746 -0.06908436]
 [ 0.43994759  1.15772185  0.          0.        ]]"
5,"[ 0.85240326  0.97153115 -0.30198867 -0.57519899  1.56912432 -0.59750385
  0.64606242 -0.73931826 -0.69259145  0.13537233  0.        ]",-1.35954,[-0.06616597  1.00952918],-0.0219580210004,[ 0.11325278  0.18613276],[-0.57141715 -0.59571594],"[[-0.22222527 -0.12462182  0.18126746 -0.06908436]
 [ 2.11314454 -2.58581369  0.          0.        ]]"
6,"[ 0.86532094  0.96979748 -0.24270923 -0.59974178  1.56912294 -0.59750365
  0.63134946  0.01154662 -0.67397284  0.22891377  0.        ]",-1.22431,[ 0.13490191 -1.24378234],-0.0270305511878,[-0.35269204 -0.93978834],[-0.57141715 -0.59571594],"[[-0.18302346 -0.13609541  0.18126746 -0.06908436]
 [ 1.80805649  1.4250874   0.          0.        ]]"
7,"[ 0.87622366  0.96790583 -0.17998715 -0.62432604  1.56912156 -0.59750344
  0.65543417 -0.73502932 -0.65682314  0.32882675  0.        ]",-1.32422,[-0.73367213  0.81939971],-0.0330251502549,[-0.41948295  0.01561981],[-0.57141715 -0.59571594],"[[-0.14185133 -0.14760649  0.18126746 -0.06908436]
 [ 2.30748978 -2.56290394  0.          0.        ]]"
8,"[ 0.87983452  0.96460754 -0.15465044 -0.66307604  1.56912018 -0.59750324
  0.51320808 -0.11793034 -0.65505995  0.3492813   0.        ]",-1.19997,[-0.30549272 -0.96263111],-0.0342037087858,[ 0.07899998 -0.63226926],[-0.57141715 -0.59571594],"[[-0.12529218 -0.16579105  0.18126746 -0.06908436]
 [-0.6417521   0.73345736  0.          0.        ]]"
9,"[ 0.87425552  0.95973703 -0.19260198 -0.71343257  1.5691188  -0.59750303
  0.45561136 -0.83412121 -0.67587293  0.24445071  0.        ]",-1.27588,[ 1.78837818  0.89715522],-0.0275797419391,[ 0.98649669  0.62214589],[-0.57141715 -0.59571594],"[[-0.15011031 -0.18950622  0.18126746 -0.06908436]
 [-1.83609275 -3.09222486  0.          0.        ]]"
10,"[ 0.87505911  0.95375826 -0.18753369 -0.76754159  1.56911742 -0.59750282
  0.64806802 -0.15792199 -0.68416956  0.21687367  0.        ]",-1.19213,[-0.65201843 -1.17484907],-0.0257288217507,[-0.31008655 -0.58253407],[-0.57141715 -0.59571594],"[[-0.14679092 -0.21510983  0.18126746 -0.06908436]
 [ 2.15475272  0.51983134  0.          0.        ]]"
11,"[ 0.8788546   0.94596856 -0.16184001 -0.82935016  1.56911603 -0.59750262
  0.52169821 -0.90091972 -0.68693507  0.22213302  0.        ]",-1.24771,[ 0.69662371  0.08105307],-0.0257491000188,[ 0.70894349  0.72479177],[-0.57141715 -0.59571594],"[[-0.12998742 -0.24453419  0.18126746 -0.06908436]
 [-0.46568677 -3.44904418  0.          0.        ]]"
12,"[ 0.88248971  0.92528173 -0.13359941 -0.96438764  1.56911465 -0.59750241
  0.65503241 -0.82825091 -0.7053782   0.18165181  0.        ]",-1.32343,[-0.31741966  0.80328169],-0.0225949357856,[ 0.03951541  0.552481  ],[-0.57141715 -0.59571594],"[[-0.11156055 -0.30962046  0.18126746 -0.06908436]
 [ 2.29917629 -3.06087091  0.          0.        ]]"
