timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.88970405  0.97592231 -0.05095884 -0.27862851  0.51438237 -0.82329931
  0.53788177 -0.25453065  0.67063864  1.19339048  0.        ]",-2.3135,[-2.31980712 -0.83536536],-0.172634176308,[-2.53833842 -0.63268387],[-0.59841847 -0.59424424],"[[-0.05753562  0.01624681  0.05944668 -0.09522756]
 [-0.00294209 -0.00067594  0.          0.        ]]"
1,"[ 0.88466161  0.97590844 -0.11208759 -0.34974319  0.51438221 -0.82329897
  0.34705951 -0.87692866  0.66087066  1.02520536  0.        ]",-2.27207,[-1.01219611  0.9352707 ],-0.166242462928,[-1.41008925 -0.00797883],[-0.59841847 -0.59424424],"[[-0.09727147 -0.01693839  0.05944668 -0.09522756]
 [-3.95748111 -3.30683087  0.          0.        ]]"
2,"[ 0.85451603  0.97488086 -0.29195492 -0.41037823  0.51438205 -0.82329863
  0.15987917 -0.16715946  0.61007439  0.63871805  0.        ]",-1.60365,[ 0.23726057 -0.86651073],-0.151529080153,[-0.04638604 -0.08912572],[-0.59841847 -0.59424424],"[[-0.21534096 -0.04524668  0.05944668 -0.09522756]
 [-7.83654642  0.46343377  0.          0.        ]]"
3,"[ 0.78659188  0.97317568 -0.5073873  -0.46440304  0.51438189 -0.82329829
  0.21271257 -0.81486993  0.49961903  0.19355232  0.        ]",-1.46577,[ 2.0317966   1.30007294],-0.13473573081,[ 1.22856176  0.88860536],[-0.59841847 -0.59424424],"[[-0.36108633 -0.07049881  0.05944668 -0.09522756]
 [-6.74164276 -2.97717864  0.          0.        ]]"
4,"[ 0.72552506  0.97137798 -0.64022886 -0.50550296  0.51438173 -0.82329795
  0.40995896 -0.05865982  0.39923621 -0.08215134  0.        ]",-1.22411,[ 0.66933196  0.33050673],-0.124595869297,[ 0.47084671  0.23159721],[-0.59841847 -0.59424424],"[[-0.45490645 -0.08973899  0.05944668 -0.09522756]
 [-2.65397058  1.03977713  0.          0.        ]]"
5,"[ 0.70628777  0.9742424  -0.67602431 -0.43345781  0.51438157 -0.82329761
  0.54023472  0.18363134  0.39152367 -0.10452314  0.        ]",-1.09659,[-0.43385855 -0.24575704],-0.123946094498,[-0.26493058 -0.058909  ],[-0.59841847 -0.59424424],"[[-0.48089802 -0.05603018  0.05944668 -0.09522756]
 [ 0.04582468  2.32681733  0.          0.        ]]"
6,"[ 0.69371435  0.97584677 -0.69823979 -0.35568705  0.51438141 -0.82329727
  0.4573919  -0.00810541  0.39512833 -0.09795138  0.        ]",-1.20476,[ 0.56418822  0.12108969],-0.124262018191,[ 0.28565374  0.16424429],[-0.59841847 -0.59424424],"[[-0.49720672 -0.01971272  0.05944668 -0.09522756]
 [-1.67097941  1.30832039  0.          0.        ]]"
7,"[ 0.68525885  0.97600251 -0.71270483 -0.28988019  0.51438125 -0.82329693
  0.5666743   0.07711461  0.40092218 -0.08411376  0.        ]",-1.13998,[ 0.00270301 -0.38228058],-0.124762643099,[-0.35426846 -0.02034751],[-0.59841847 -0.59424424],"[[-0.50790355  0.01099559  0.05944668 -0.09522756]
 [ 0.59375599  1.76100525  0.          0.        ]]"
8,"[ 0.69463162  0.97552339 -0.69664681 -0.24770769  0.51438109 -0.82329659
  0.56665234 -0.21440481  0.42381544 -0.02613847  0.        ]",-1.1969,[-0.1522393   0.54688075],-0.126816054839,[-0.32848704  0.16283478],[-0.59841847 -0.59424424],"[[-0.49603294  0.03067871  0.05944668 -0.09522756]
 [ 0.59330476  0.21246777  0.          0.        ]]"
9,"[ 0.69905793  0.97420212 -0.68890251 -0.19217964  0.51438093 -0.82329625
  0.536985    0.19249913  0.4425322   0.02500782  0.        ]",-1.1427,[ 0.01337636 -0.1906899 ],-0.128599704893,[-0.54604137 -0.15471172],[-0.59841847 -0.59424424],"[[-0.49033547  0.05661465  0.05944668 -0.09522756]
 [-0.02150741  2.37392177  0.          0.        ]]"
