timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.90524356  1.06602511  0.12750896 -0.26448036  0.40581726  1.53464629
  0.61121956 -0.2741836   0.78570541 -2.02354067  0.        ]",-2.72664,[ 4.96959702  2.60672262],-0.233758632652,[ 4.05556822  2.48408985],[-0.46106529 -0.46461853],"[[  4.34230222e-02   1.01615804e-02   4.66398154e-02   1.77680525e-01]
 [ -4.45059790e-05  -4.04268775e-03   0.00000000e+00   0.00000000e+00]]"
1,"[ 0.90131154  1.06469379  0.18905516 -0.17244349  0.40581709  1.53464441
  0.80279378  0.42316859  0.77551607 -1.86841145  0.        ]",-2.64189,[ 3.88591791  1.66165271],-0.224109752167,[ 3.12628222  1.17580867],[-0.46106529 -0.46461853],"[[ 0.08309721  0.04979392  0.04663982  0.17768052]
 [ 3.9543038   3.95409052  0.          0.        ]]"
2,"[ 0.87513734  1.05034854  0.37049759  0.09996651  0.40581692  1.53464252
  0.9905832   1.10671725  0.69783309 -1.41718087  0.        ]",-2.28543,[ 2.23555225 -0.45398595],-0.193999604552,[ 1.58769715 -0.08694488],[-0.46106529 -0.46461853],"[[ 0.20107434  0.16780292  0.04663982  0.17768052]
 [ 7.83053317  7.83387855  0.          0.        ]]"
3,"[ 0.78550864  1.01442741  0.6594067   0.40934824  0.40581674  1.53464063
  1.17477479  0.76241375  0.46534816 -0.80528542  0.        ]",-1.67406,[-0.40573984 -1.76359068],-0.146549080004,[-0.17023757 -0.70152986],[-0.46106529 -0.46461853],"[[  0.39583112   0.30487304   0.04663982   0.17768052]
 [ 11.63250487   5.87963404   0.           0.        ]]"
4,"[ 0.62392629  0.98552168  0.95066163  0.57712691  0.40581657  1.53463875
  1.08594612  0.04438759  0.13736674 -0.31575409  0.        ]",-1.03861,[-1.16796224 -0.45839437],-0.0996307308633,[-0.8473894  -0.68696153],[-0.46106529 -0.46461853],"[[ 0.61008536  0.38157515  0.04663982  0.17768052]
 [ 9.79898483  1.8041592   0.          0.        ]]"
5,"[ 0.4705756   0.97805061  1.13594604  0.61478868  0.4058164   1.53463686
  0.88493476 -0.28143169 -0.11603594 -0.05970038  0.        ]",-0.854388,[-1.26375637  0.33920936],-0.0695056186074,[-0.77992755 -0.56904721],[-0.46106529 -0.46461853],"[[ 0.76443585  0.39910328  0.04663982  0.17768052]
 [ 5.6498637  -0.04517218  0.          0.        ]]"
6,"[ 0.38938513  0.97248545  1.2140582   0.64168325  0.40581623  1.53463498
  0.687841   -0.04437724 -0.24924667  0.04280462  0.        ]",-0.853757,[-0.69796429 -0.64123421],-0.0552241737044,[-0.36135408 -0.8218118 ],[-0.46106529 -0.46461853],"[[ 0.83661503  0.41169972  0.04663982  0.17768052]
 [ 1.58160283  1.30033413  0.          0.        ]]"
7,"[ 0.3851605   0.97235747  1.21782401  0.6422874   0.40581605  1.53463309
  0.5526021  -0.49606232 -0.25575263  0.04744186  0.        ]",-0.763489,[ 0.5628463   0.65814694],-0.0545534863941,[ 0.25159717 -0.08529508],[-0.46106529 -0.46461853],"[[ 0.84023919  0.41198362  0.04663982  0.17768052]
 [-1.20989589 -1.26340278  0.          0.        ]]"
8,"[ 0.38705868  0.97185322  1.21613357  0.64467373  0.40581588  1.53463121
  0.66158691 -0.03267256 -0.25402605  0.04585837  0.        ]",-0.848735,[-0.39269882 -0.99036179],-0.0547305857471,[-0.27098781 -0.80310011],[-0.46106529 -0.46461853],"[[ 0.83861207  0.41310489  0.04663982  0.17768052]
 [ 1.03969667  1.36676708  0.          0.        ]]"
9,"[ 0.38119834  0.97729488  1.2213297   0.61848193  0.40581571  1.53462932
  0.58539806 -0.7282235  -0.25040185  0.04688523  0.        ]",-0.799658,[-0.36699471 -0.42475801],-0.0551100971259,[ 0.16409415  0.15912332],[-0.46106529 -0.46461853],"[[ 0.84362737  0.40082965  0.04663982  0.17768052]
 [-0.53293204 -2.58113535  0.          0.        ]]"
10,"[ 0.41027596  1.00459903  1.19501404  0.47107141  0.40581553  1.53462743
  0.51560328 -1.01544085 -0.1411506  -0.01967323  0.        ]",-0.728411,[ 1.32160794  0.68403554],-0.0666183032317,[ 0.70655674  0.86636376],[-0.46106529 -0.46461853],"[[ 0.81851421  0.33285032  0.04663982  0.17768052]
 [-1.9735798  -4.21136566  0.          0.        ]]"
11,"[ 0.4095877   1.02349345  1.19565118  0.34645699  0.40581536  1.53462555
  0.70909645 -0.52382741 -0.08859751 -0.05169458  0.        ]",-0.82788,[-0.53039627 -0.00229501],-0.0722856917414,[-0.07596463  0.10183921],[-0.46106529 -0.46461853],"[[ 0.81911523  0.2766196   0.04663982  0.17768052]
 [ 2.02037144 -1.42100284  0.          0.        ]]"
12,"[ 0.38769028  1.03169534  1.21556532  0.28313516  0.40581519  1.53462366
  0.60550824 -0.52032861 -0.09337597 -0.04169851  0.        ]",-0.777143,[ 0.78875266  0.54313936],-0.0717171139083,[ 0.30446902  0.26134229],[-0.46106529 -0.46461853],"[[ 0.83806959  0.2483988   0.04663982  0.17768052]
 [-0.11781327 -1.40114525  0.          0.        ]]"
13,"[ 0.35350282  1.03337533  1.24519337  0.26920854  0.40581501  1.53462178
  0.75674619 -0.13675195 -0.13565531 -0.00432426  0.        ]",-0.850276,[-1.23573112  0.36106758],-0.0671234509064,[-0.44198903 -0.50654578],[-0.46106529 -0.46461853],"[[ 0.86703474  0.24221996  0.04663982  0.17768052]
 [ 3.00393637  0.77600816  0.          0.        ]]"
14,"[ 0.32965826  1.02490908  1.26486187  0.33600315  0.40581484  1.53461989
  0.56218966  0.11269491 -0.19763454  0.03952874  0.        ]",-0.85937,[-0.84834265 -1.07383213],-0.0606005905411,[ 0.14224464 -0.63037074],[-0.46106529 -0.46461853],"[[ 0.88682092  0.27194578  0.04663982  0.17768052]
 [-1.01194776  2.1918504   0.          0.        ]]"
15,"[ 0.39343724  1.02379186  1.21040777  0.34424934  0.40581467  1.53461801
  0.4006459  -0.59233995 -0.11081847 -0.0320356   0.        ]",-0.731919,[ 1.6981106   1.12164466],-0.0698421813813,[ 1.12165892  0.62177885],[-0.46106529 -0.46461853],"[[ 0.83312635  0.27563224  0.04663982  0.17768052]
 [-4.34640855 -1.80987582  0.          0.        ]]"
