timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.861844,"[ 1.03290064  1.20182118  0.00388364 -0.16185207 -1.28212522  0.09353553
  0.0554216  -0.08455811  1.96173492 -0.07279927  0.        ]",[ 1.00273813  1.90657339],-0.353303231843,[-0.03602917  0.16850916],[-0.02765671 -0.03743153],"[[ 0.01225669 -0.00069713 -0.14327463  0.00803896]
 [ 0.00494173  0.00420758  0.          0.        ]]"
1,-0.832387,"[ 1.0310535   1.20080605  0.06476716 -0.09481532 -1.28205863  0.09353368
  0.42808852  0.43938491  1.95790403  0.01294541  0.        ]",[ 0.41289502 -0.21532992],-0.352756102854,[-0.0360309   0.17173667],[-0.02765671 -0.03743153],"[[ 0.0520296   0.03909858 -0.14327463  0.00803896]
 [ 3.95919026  3.96217757  0.          0.        ]]"
2,-0.822994,"[ 1.01772771  1.19427006  0.2091845   0.0226071  -1.28199205  0.09353183
  0.57467069  0.31604222  1.93202938  0.19684663  0.        ]",[-1.01851468  0.02805584],-0.350314632297,[-0.03699315  0.17041799],[-0.02765671 -0.03743153],"[[ 0.14681947  0.10899437 -0.14327463  0.00803896]
 [ 5.51461933  3.03050696  0.          0.        ]]"
3,-0.795684,"[ 0.99996315  1.18355695  0.31387506  0.1246031  -1.28192548  0.09352997
  0.19154321  0.3230055   1.8952588   0.3349311   0.        ]",[ 1.16755658 -0.09933329],-0.347196446198,[-0.0372233   0.17024918],[-0.02765671 -0.03743153],"[[ 0.21632681  0.17013283 -0.14327463  0.00803896]
 [ 1.4496458   3.08315917  0.          0.        ]]"
4,-0.79763,"[ 0.975979    1.16938311  0.41534626  0.2188885  -1.28185892  0.09352812
  0.56169649  0.26264822  1.84652586  0.46342362  0.        ]",[ 0.14977381  0.6059512 ],-0.343204984963,[-0.03808102  0.16916651],[-0.02765671 -0.03743153],"[[ 0.28472481  0.22722203 -0.14327463  0.00803896]
 [ 5.37708308  2.62728216  0.          0.        ]]"
5,-0.755725,"[ 0.92288312  1.1443356   0.57752736  0.34258778 -1.28179237  0.09352627
  0.60742234  0.57335988  1.74806334  0.64967925  0.        ]",[ 0.81631598 -0.37840924],-0.335336016119,[-0.03842113  0.16980614],[-0.02765671 -0.03743153],"[[ 0.39713558  0.30331673 -0.14327463  0.00803896]
 [ 5.86239581  4.97436391  0.          0.        ]]"
6,-0.708869,"[ 0.82769394  1.10892243  0.77997523  0.47487321 -1.28172583  0.09352441
  0.900906    0.36178193  1.58810396  0.85647237  0.        ]",[ 1.18213446  1.74744847],-0.32263052226,[-0.03994377  0.16607316],[-0.02765671 -0.03743153],"[[  5.45628014e-01   3.86770048e-01  -1.43274626e-01   8.03896361e-03]
 [  8.97648290e+00   3.37628608e+00   0.00000000e+00   0.00000000e+00]]"
7,-0.657436,"[ 0.64112011  1.05201431  1.04368279  0.63724456 -1.2816593   0.09352256
  1.25687243  0.87690848  1.30524593  1.08240251  0.        ]",[ 1.25698845  0.15336555],-0.299557456733,[-0.04075267  0.16508332],[-0.02765671 -0.03743153],"[[  7.63055857e-01   4.93337025e-01  -1.43274626e-01   8.03896361e-03]
 [  1.27538094e+01   7.26742055e+00   0.00000000e+00   0.00000000e+00]]"
8,-0.576481,"[ 0.31657266  0.95091049  1.31768008  0.8500189  -1.28159279  0.09352071
  1.6059073   0.9379824   0.85631806  1.23340733  0.        ]",[-0.84221703  0.57281148],-0.259327339025,[-0.04145879  0.15924932],[-0.02765671 -0.03743153],"[[  1.05529810e+00   6.43316979e-01  -1.43274626e-01   8.03896361e-03]
 [  1.64581593e+01   7.72898953e+00   0.00000000e+00   0.00000000e+00]]"
9,-0.510917,"[-0.06733181  0.80394564  1.478711    1.07020969 -1.28152628  0.09351885
  1.26113267  1.21802545  0.38275056  1.18237428  0.        ]",[ 0.66268239  1.34387009],-0.208147318029,[-0.04221348  0.15556532],[-0.02765671 -0.03743153],"[[  1.34776536e+00   8.19123992e-01  -1.43274626e-01   8.03896361e-03]
 [  1.28007743e+01   9.84467225e+00   0.00000000e+00   0.00000000e+00]]"
10,-0.42957,"[-0.45988943  0.56761022  1.51408687  1.30394558 -1.28145978  0.093517
  1.484337    1.71612224 -0.02549664  0.91345273  0.        ]",[ 0.84623966 -0.23937473],-0.14598350737,[-0.04213282  0.15322836],[-0.02765671 -0.03743153],"[[  1.62754940e+00   1.05377613e+00  -1.43274626e-01   8.03896361e-03]
 [  1.51699951e+01   1.36079599e+01   0.00000000e+00   0.00000000e+00]]"
11,-0.345613,"[-0.91778334  0.26679748  1.40100544  1.46871871 -1.28139329  0.09351515
  1.77175179  1.55462096 -0.29657679  0.4350444   0.        ]",[ 0.56110191 -1.12495436],-0.0698691214138,[-0.0426418   0.14727426],[-0.02765671 -0.03743153],"[[  1.96156115e+00   1.31370400e+00  -1.43274626e-01   8.03896361e-03]
 [  1.82211073e+01   1.23888308e+01   0.00000000e+00   0.00000000e+00]]"
12,-0.300315,"[-1.36694238  0.01267356  1.08019721  1.52176515 -1.28132681  0.0935133
  1.94713633  0.99766982 -0.33013993 -0.0980855   0.        ]",[ 1.5201655  0.3791203],-0.0130030807093,[-0.04305063  0.14101261],[-0.02765671 -0.03743153],"[[  2.34467602e+00   1.51927275e+00  -1.43274626e-01   8.03896361e-03]
 [  2.00840287e+01   8.18201954e+00   0.00000000e+00   0.00000000e+00]]"
13,-0.31984,"[-1.70181705 -0.20877751  0.52356091  1.51064591 -1.28126035  0.09351144
  2.28253603  1.17454748 -0.11959138 -0.57455863  0.        ]",[-0.32425297  1.39241268],-0.0834348590237,[-0.043276    0.13975954],[-0.02765671 -0.03743153],"[[  2.78209388e+00   1.69632370e+00  -1.43274626e-01   8.03896361e-03]
 [  2.36460502e+01   9.51853532e+00   0.00000000e+00   0.00000000e+00]]"
14,-0.32244,"[-1.78548192 -0.48598309 -0.16193303  1.41950785 -1.28119389  0.09350959
  2.11749262  1.67339445  0.30632744 -0.82300369  0.        ]",[ 1.61698744 -0.45481212],-0.148303272292,[-0.0421253   0.14235516],[-0.02765671 -0.03743153],"[[  3.23746459e+00   1.92451110e+00  -1.43274626e-01   8.03896361e-03]
 [  2.18969802e+01   1.32877048e+01   0.00000000e+00   0.00000000e+00]]"
15,-0.364681,"[-1.56915427 -0.75820242 -0.84084488  1.23066084 -1.28112744  0.09350774
  2.44957207  1.39977629  0.74059037 -0.74455638  0.        ]",[ 0.27206019  1.4498911 ],-0.191605770564,[-0.0403492   0.14070405],[-0.02765671 -0.03743153],"[[  3.71080176e+00   2.16953331e+00  -1.43274626e-01   8.03896361e-03]
 [  2.54249217e+01   1.12213697e+01   0.00000000e+00   0.00000000e+00]]"
16,-0.32276,"[-1.04075144 -1.00214046 -1.36866398  0.93728985 -1.28106101  0.09350589
  2.50351786  1.89406334  0.98481661 -0.41538884  0.        ]",[ 0.06016884 -0.30131833],-0.206683544709,[-0.03785218  0.14304164],[-0.02765671 -0.03743153],"[[  4.22508223e+00   2.43143720e+00  -1.43274626e-01   8.03896361e-03]
 [  2.60012982e+01   1.49566419e+01   0.00000000e+00   0.00000000e+00]]"
17,-0.35082,"[-0.33705654 -1.19306005 -1.54617277  0.53502518 -1.28099458  0.09350404
  2.47732756  1.69660466  0.92048306 -0.07950687  0.        ]",[-1.86453519 -0.31833638],-0.188814220453,[-0.03703041  0.13583976],[-0.02765671 -0.03743153],"[[  4.74235801e+00   2.71561156e+00  -1.43274626e-01   8.03896361e-03]
 [  2.57269695e+01   1.34658839e+01   0.00000000e+00   0.00000000e+00]]"
18,-0.328947,"[ 0.29738833 -1.2865062  -1.35950805  0.12715717 -1.28092817  0.09350218
  2.05628942  1.49426462  0.71236037  0.02064634  0.        ]",[-0.60522534  0.62411025],-0.156007091152,[-0.03677495  0.12892644],[-0.02765671 -0.03743153],"[[  5.21207463e+00   2.96959749e+00  -1.43274626e-01   8.03896361e-03]
 [  2.12593703e+01   1.19379328e+01   0.00000000e+00   0.00000000e+00]]"
19,-0.359079,"[ 0.72402163 -1.30267896 -0.97124108 -0.06028739 -1.28086176  0.09350033
  1.79076368 -0.01115423  0.60830234 -0.01684505  0.        ]",[-2.67498887 -0.99315434],-0.139354738982,[-0.03950484  0.12262495],[-0.02765671 -0.03743153],"[[  5.60899340e+00   3.08165427e+00  -1.43274626e-01   8.03896361e-03]
 [  1.84418781e+01   5.64301055e-01   0.00000000e+00   0.00000000e+00]]"
20,-0.32707,"[ 0.94799398 -1.29972323 -0.53845391 -0.00880796 -1.28079537  0.09349848
  1.38337244 -0.54859864  0.59799687 -0.00473402  0.        ]",[-0.37995389 -1.0078391 ],-0.137775383364,[-0.0407136  0.1218242],[-0.02765671 -0.03743153],"[[  5.93444101e+00   3.05101487e+00  -1.43274626e-01   8.03896361e-03]
 [  1.41172953e+01  -3.49618562e+00   0.00000000e+00   0.00000000e+00]]"
21,-0.325025,"[ 1.02796506 -1.27992761 -0.14400814  0.17276971 -1.28072898  0.09349663
  1.2152845  -1.06352632  0.59558279  0.06120151  0.        ]",[-0.56136158 -0.2045553 ],-0.138067216891,[-0.04248734  0.12172188],[-0.02765671 -0.03743153],"[[  6.19888698e+00   2.94205607e+00  -1.43274626e-01   8.03896361e-03]
 [  1.23332390e+01  -7.38673587e+00   0.00000000e+00   0.00000000e+00]]"
22,-0.292332,"[ 1.0195862  -1.22705238  0.19508259  0.4227807  -1.28066261  0.09349478
  0.98291001 -1.15135674  0.58021899  0.16205767  0.        ]",[ 1.64623416  0.7516483 ],-0.138035406413,[-0.04335851  0.12352487],[-0.02765671 -0.03743153],"[[  6.42080082e+00   2.78765974e+00  -1.43274626e-01   8.03896361e-03]
 [  9.86636882e+00  -8.05068248e+00   0.00000000e+00   0.00000000e+00]]"
23,-0.286304,"[ 0.93593174 -1.16103042  0.54270992  0.6220762  -1.28059625  0.09349293
  1.33731539 -0.73631474  0.53084165  0.23797023  0.        ]",[-0.81547904  0.69393877],-0.133393129421,[-0.04421525  0.12855475],[-0.02765671 -0.03743153],"[[  6.65589127e+00   2.65810555e+00  -1.43274626e-01   8.03896361e-03]
 [  1.36300989e+01  -4.91523251e+00   0.00000000e+00   0.00000000e+00]]"
24,-0.264942,"[ 0.77796853 -1.11767093  0.86266899  0.72414932 -1.28052989  0.09349107
  1.00778562 -0.35977373  0.4569907   0.25461071  0.        ]",[-0.81177517 -0.27351809],-0.123157128615,[-0.04407322  0.13083184],[-0.02765671 -0.03743153],"[[  6.89339175e+00   2.58834202e+00  -1.43274626e-01   8.03896361e-03]
 [  1.01316358e+01  -2.07057270e+00   0.00000000e+00   0.00000000e+00]]"
