timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.89293817  1.01656147 -0.06792807 -0.15517797 -0.6031418   1.13228679
  0.57989243 -0.26410246  1.94913441 -1.80746351  0.        ]",-3.07889,[ 3.14904601  4.4847093 ],-0.312863301226,[ 4.48967218  4.33425903],[-0.5164606  -0.55285835],"[[-0.07514375  0.05801094 -0.06978054  0.13122519]
 [ 0.00241178 -0.00297919  0.          0.        ]]"
1,"[ 0.89646016  1.01305944 -0.0064748  -0.06629988 -0.60314154  1.13228598
  0.77005149  0.45282909  1.94935832 -1.64251506  0.        ]",-3.02745,[ 2.87181736  3.66313884],-0.307390588383,[ 3.43176746  3.52191877],[-0.5164606  -0.55285835],"[[-0.03542086  0.09766436 -0.06978054  0.13122519]
 [ 3.9567206   3.95513382  0.          0.        ]]"
2,"[ 0.89199368  0.99215579  0.17625053  0.19566664 -0.60314129  1.13228518
  0.95645511  1.15556899  1.90032073 -1.1578674   0.        ]",-2.85892,[ 2.26615957  2.71621923],-0.289159723451,[ 1.88769364  2.5579741 ],[-0.5164606  -0.55285835],"[[ 0.08260443  0.215694   -0.06978054  0.13122519]
 [ 7.83293962  7.83489883  0.          0.        ]]"
3,"[ 0.83611332  0.92410158  0.47272651  0.61180134 -0.60314103  1.13228438
  1.13919244  1.84438598  1.66480103 -0.42138378  0.        ]",-2.63001,[ 0.14402617  0.60221696],-0.253234938089,[-0.13870156  1.04705095],[-0.5164606  -0.55285835],"[[  0.27738842   0.41054795  -0.06978054   0.13122519]
 [ 11.63292426  11.63780645   0.           0.        ]]"
4,"[ 0.69050506  0.77654647  0.80950785  1.10166391 -0.60314077  1.13228357
  1.15553888  2.23448007  1.14688617  0.27457464  0.        ]",-2.10221,[-1.8772193  -0.23363306],-0.1999107968,[-1.48926735 -0.61531228],[-0.5164606  -0.55285835],"[[  0.51345627   0.66491307  -0.06978054   0.13122519]
 [ 11.97286109  13.79150372   0.           0.        ]]"
5,"[ 0.50873819  0.56291024  1.05943637  1.51506423 -0.60314052  1.13228277
  0.9539713   2.01764968  0.5395976   0.58961609  0.        ]",-1.46658,[-0.96997808 -0.57339894],-0.14476904765,[-1.50306344 -1.59752357],[-0.5164606  -0.55285835],"[[  0.7108596    0.92873243  -0.06978054   0.13122519]
 [  7.781335    12.59441878   0.           0.        ]]"
6,"[ 0.37983739  0.3411774   1.18811917  1.77153858 -0.60314026  1.13228197
  0.76208475  1.56142361  0.09708887  0.5818528   0.        ]",-1.18778,[-1.60560088 -1.04124777],-0.103053716737,[-1.12179279 -1.87570906],[-0.5164606  -0.55285835],"[[  0.82645291   1.15534913  -0.06978054   0.13122519]
 [  3.79111906  10.07563944   0.           0.        ]]"
7,"[ 0.33739452  0.17001371  1.22454181  1.88971288 -0.60314001  1.13228116
  0.56825366  0.80826842 -0.115776    0.47669964  0.        ]",-1.03958,[-0.32018436 -2.11676149],-0.0802795376496,[-0.28396747 -1.40055227],[-0.5164606  -0.55285835],"[[ 0.86183618  1.31514239 -0.06978054  0.13122519]
 [-0.23953525  5.91752881  0.          0.        ]]"
8,"[ 0.35848803  0.08414173  1.2067631   1.92717955 -0.60313975  1.13228036
  0.50759475  0.06990048 -0.1555465   0.41080742  0.        ]",-0.91688,[ 0.79418898 -0.81917588],-0.0745271988502,[ 0.08156629 -0.74138021],[-0.5164606  -0.55285835],"[[ 0.84439012  1.39259244 -0.06978054  0.13122519]
 [-1.50091462  1.84105574  0.          0.        ]]"
9,"[ 0.35630287  0.07977616  1.20863297  1.92871602 -0.60313949  1.13227955
  0.6601921  -0.52433179 -0.16179068  0.40730286  0.        ]",-0.939192,[-0.21335456 -0.51437783],-0.0738449301175,[-0.42651841 -0.36114943],[-0.5164606  -0.55285835],"[[ 0.84620975  1.39649708 -0.06978054  0.13122519]
 [ 1.67230594 -1.43965551  0.          0.        ]]"
10,"[ 0.32636216  0.1342548   1.23359124  1.9069878  -0.60313924  1.13227875
  0.61801965 -0.88804624 -0.15936346  0.44954171  0.        ]",-0.909101,[-0.15099846 -0.10062747],-0.0754312960212,[-0.38638815  0.1162935 ],[-0.5164606  -0.55285835],"[[ 0.87085697  1.34755661 -0.06978054  0.13122519]
 [ 0.79534859 -3.44769694  0.          0.        ]]"
11,"[ 0.3143375   0.21355949  1.24327073  1.86532347 -0.60313898  1.13227795
  0.5885337  -0.94782704 -0.11093161  0.50933784  0.        ]",-0.954328,[-1.16323738  1.18643375],-0.0818394900578,[-0.2878567   0.36638084],[-0.5164606  -0.55285835],"[[ 0.88061198  1.27529118 -0.06978054  0.13122519]
 [ 0.18220289 -3.77774507  0.          0.        ]]"
12,"[ 0.35834586  0.25144569  1.20688086  1.84104263 -0.60313873  1.13227714
  0.3980238  -0.21691477 -0.01712548  0.53196859  0.        ]",-0.874569,[ 0.93633365  0.79992403],-0.0910455734248,[ 0.49723214  0.00959045],[-0.5164606  -0.55285835],"[[ 0.84450823  1.24022392 -0.06978054  0.13122519]
 [-3.77938629  0.257563    0.          0.        ]]"
13,"[ 0.40278241  0.21160035  1.16730289  1.86649516 -0.60313847  1.13227634
  0.57975971  0.35569777  0.01127196  0.49931681  0.        ]",-1.00494,[-0.34150898 -0.80676157],-0.09259747803,[-0.09896205 -0.74445903],[-0.5164606  -0.55285835],"[[  8.06837550e-01   1.27709385e+00  -6.97805444e-02   1.31225185e-01]
 [ -2.42386002e-04   3.41891100e+00   0.00000000e+00   0.00000000e+00]]"
14,"[  4.18390797e-01   1.72646419e-01   1.15266855e+00   1.88832489e+00
  -6.03138216e-01   1.13227554e+00   5.14808476e-01  -2.35114019e-01
  -6.26906474e-05   4.71209176e-01   0.00000000e+00]",-0.950399,[-0.28316269  0.08439704],-0.0907068027561,[ 0.24893622 -0.11136955],[-0.5164606  -0.55285835],"[[ 0.79328155  1.31274516 -0.06978054  0.13122519]
 [-1.35087761  0.15708755  0.          0.        ]]"
15,"[ 0.46102431  0.16554067  1.11058268  1.89198657 -0.60313796  1.13227473
  0.46220485 -0.17510598  0.05640621  0.45829048  0.        ]",-0.940095,[-0.26640175  0.82994334],-0.0956151163719,[ 0.50439113  0.00604188],[-0.5164606  -0.55285835],"[[ 0.75528887  1.31921099 -0.06978054  0.13122519]
 [-2.44474873  0.48838655  0.          0.        ]]"
16,"[ 0.52386061  0.1183938   1.04221749  1.91386473 -0.6031377   1.13227393
  0.41379853  0.41840978  0.11118357  0.41205762  0.        ]",-0.934844,[ 1.35135598 -1.11445715],-0.0996486815392,[ 0.74158639 -0.38685584],[-0.5164606  -0.55285835],"[[ 0.69629449  1.36185549 -0.06978054  0.13122519]
 [-3.45133843  3.76513683  0.          0.        ]]"
