timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.88646878  0.99801835 -0.10948885 -0.39675806  1.07936668 -0.97752644
  0.56329523 -0.25976284 -0.01157754  1.18423812  0.        ]",-1.80347,[-0.74428619 -1.42358328],-0.121114737131,[-2.16563606 -0.82812458],[-0.55097216 -0.55916429],"[[-0.09861986 -0.0468346   0.1243772  -0.11306464]
 [ 0.00425758 -0.00232344  0.          0.        ]]"
1,"[ 0.88106702  0.99497595 -0.15473759 -0.48412416  1.07936602 -0.9775259
  0.42209281 -0.9880744  -0.02885132  1.04433077  0.        ]",-1.79167,[-2.17349062 -0.24276774],-0.112598675832,[-1.16927934 -0.08619636],[-0.55097216 -0.55916429],"[[-0.12806125 -0.08659696  0.1243772  -0.11306464]
 [-2.93860613 -3.9607237   0.          0.        ]]"
2,"[ 0.8531213   0.98181702 -0.30371675 -0.6763338   1.07936536 -0.97752536
  0.23508744 -1.15023021 -0.1094193   0.65323976  0.        ]",-1.15489,[ 1.20224214  0.76967287],-0.0883937903503,[ 0.87144077  0.80733156],[-0.55097216 -0.55916429],"[[-0.22593767 -0.17465406  0.1243772  -0.11306464]
 [-6.83607184 -4.84204996  0.          0.        ]]"
3,"[ 0.81116903  0.9663907  -0.44616619 -0.8170736   1.0793647  -0.97752482
  0.43132543 -0.57214622 -0.21923243  0.31855035  0.        ]",-0.954711,[ 0.58311286  0.07800697],-0.0675847378693,[ 0.49086109  0.39032054],[-0.55097216 -0.55916429],"[[-0.32162421 -0.23997132  0.1243772  -0.11306464]
 [-2.7461815  -1.70014536  0.          0.        ]]"
4,"[ 0.79440327  0.95753102 -0.49176069 -0.88222315  1.07936404 -0.97752428
  0.54460599 -0.50928738 -0.26843684  0.20316488  0.        ]",-0.976714,[-1.04834883  1.0870562 ],-0.0604803962295,[ 0.2148394   0.37253207],[-0.55097216 -0.55916429],"[[-0.3528599  -0.27054648  0.1243772  -0.11306464]
 [-0.38524493 -1.35850652  0.          0.        ]]"
5,"[ 0.76617181  0.96137809 -0.55984658 -0.85492082  1.07936339 -0.97752374
  0.35508795  0.22446946 -0.30926219  0.10316566  0.        ]",-0.908436,[ 1.97307635 -0.10619303],-0.0551889307139,[ 1.07049227 -0.17779726],[-0.55097216 -0.55916429],"[[-0.4001947  -0.25770377  0.1243772  -0.11306464]
 [-4.33507461  2.62948512  0.          0.        ]]"
6,"[ 0.73542543  0.97409299 -0.62492723 -0.75245514  1.07936273 -0.9775232
  0.54902133  0.13724342 -0.32744667  0.04852931  0.        ]",-0.910819,[ 0.6187096 -0.1737186],-0.0530511005748,[ 0.2799587  -0.40546137],[-0.55097216 -0.55916429],"[[-0.44634297 -0.20987063  0.1243772  -0.11306464]
 [-0.29321729  2.15540925  0.          0.        ]]"
7,"[ 0.74829934  0.98192439 -0.59864317 -0.67513355  1.07936207 -0.97752266
  0.66674965  0.00265949 -0.28340039  0.1365653   0.        ]",-0.879893,[ 0.39664105 -0.60464005],-0.058055303049,[-0.54044855 -0.56291121],[-0.55097216 -0.55916429],"[[-0.42758926 -0.17410153  0.1243772  -0.11306464]
 [ 2.16041678  1.42394176  0.          0.        ]]"
8,"[ 0.78512234  0.98274279 -0.5152006  -0.6660874   1.07936141 -0.97752213
  0.74002984 -0.44313349 -0.22231882  0.28710872  0.        ]",-0.892996,[-1.16816682 -0.69862528],-0.0665412246421,[-1.11932039 -0.26518983],[-0.55097216 -0.55916429],"[[-0.36905734 -0.16993245  0.1243772  -0.11306464]
 [ 3.68768859 -0.99895577  0.          0.        ]]"
9,"[ 0.80378855  0.97224647 -0.46679573 -0.7687715   1.07936075 -0.97752159
  0.54677059 -0.94817953 -0.21882393  0.31131479  0.        ]",-1.03687,[-0.57711537  1.23326312],-0.0674422547293,[ 0.08330557  0.73639393],[-0.55097216 -0.55916429],"[[-0.33571554 -0.21745237  0.1243772  -0.11306464]
 [-0.34010845 -3.74389663  0.          0.        ]]"
