timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-5.24088,"[ 0.89779869  0.93144405  0.06093708 -0.38495178 -1.300154    0.14458731
  0.43746977 -0.2437927   3.12865966 -0.22785973  0.        ]",[ 1.58983496  4.42221741],-0.358491013321,[ 1.57431817  4.32443237],[-0.86566669 -0.87609237],"[[ 0.03187267  0.01455765 -0.14857333  0.01619046]
 [ 0.00227025 -0.00040455  0.          0.        ]]"
1,-5.07434,"[ 0.89437005  0.92973541  0.12157    -0.30597498 -1.30015346  0.14458729
  0.64081216  0.56496048  3.11759163 -0.01823887  0.        ]",[-0.53817409  3.73307273],-0.357479479905,[ 0.12990993  3.30228257],[-0.86566669 -0.87609237],"[[ 0.0715927   0.05426203 -0.14857333  0.01619046]
 [ 3.9565734   3.95765664  0.          0.        ]]"
2,-4.8893,"[ 0.88486928  0.91304199  0.20821139 -0.07254194 -1.30015292  0.14458727
  0.52723481  1.35818883  3.06387547  0.38683745  0.        ]",[-0.12672762  2.20566268],-0.354014158382,[-0.39881006  2.52658725],[-0.86566669 -0.87609237],"[[ 0.12856367  0.17236542 -0.14857333  0.01619046]
 [ 1.74789222  7.83974076  0.          0.        ]]"
3,-4.70038,"[ 0.87781823  0.8481354   0.2529447   0.30089083 -1.30015238  0.14458725
  0.4996103   2.13557903  2.94449962  0.80891776  0.        ]",[-1.19098163  1.81110444],-0.346832358645,[-0.9682309   1.64396417],[-0.86566669 -0.87609237],"[[  0.15813123   0.36733283  -0.14857333   0.01619046]
 [  1.21069389  11.64431917   0.           0.        ]]"
4,-4.52425,"[ 0.88174869  0.68579739  0.22917119  0.77099078 -1.30015184  0.14458722
  0.29489199  2.89782729  2.75096344  1.15049579  0.        ]",[-0.75541967  1.71514636],-0.334362411295,[-0.72424179  1.14972973],[-0.86566669 -0.87609237],"[[  0.14240192   0.63764868  -0.14857333   0.01619046]
 [ -2.77036113  15.37480614   0.           0.        ]]"
5,-4.29912,"[ 0.89588163  0.37561467  0.10014888  1.24114226 -1.3001513   0.1445872
  0.14398291  3.64486703  2.501006    1.29987828  0.        ]",[-0.45173104  1.14175593],-0.315642210877,[-0.48845333  0.71734059],[-0.86566669 -0.87609237],"[[  5.75503750e-02   9.81827899e-01  -1.48573332e-01   1.61904648e-02]
 [ -5.70501478e+00   1.90308852e+01   0.00000000e+00   0.00000000e+00]]"
6,-3.9767,"[ 0.89415583 -0.10462451 -0.09981083  1.5469941  -1.30015076  0.14458718
  0.05785615  4.37698073  2.16454015  1.27974488  0.        ]",[-1.21315134 -0.11474993],-0.28736762035,[-0.59963679  0.13825941],[-0.86566669 -0.87609237],"[[ -7.33548041e-02   1.39839611e+00  -1.48573332e-01   1.61904648e-02]
 [ -7.37987869e+00   2.26139498e+01   0.00000000e+00   0.00000000e+00]]"
7,-3.53432,"[ 0.84288701 -0.65381101 -0.37956505  1.5039462  -1.30015022  0.14458715
 -0.13812533  4.19269699  1.80456501  1.03140638  0.        ]",[-0.71291881  0.27205709],-0.253297534319,[-0.37539798  0.08251494],[-0.86566669 -0.87609237],"[[ -2.59188107e-01   1.84162781e+00  -1.48573332e-01   1.61904648e-02]
 [ -1.11910326e+01   2.17121132e+01   0.00000000e+00   0.00000000e+00]]"
8,-3.05371,"[ 0.68694619 -1.13596543 -0.73283357  1.09350301 -1.30014968  0.14458713
 -0.27186689  4.32487871  1.45543911  0.61177497  0.        ]",[-0.83821488 -0.79871972],-0.218019314368,[-1.00510788 -0.46808836],[-0.86566669 -0.87609237],"[[ -5.09102273e-01   2.28236190e+00  -1.48573332e-01   1.61904648e-02]
 [ -1.37918379e+01   2.23590846e+01   0.00000000e+00   0.00000000e+00]]"
9,-2.74832,"[ 0.37365375 -1.4464003  -1.10074105  0.44866121 -1.30014913  0.14458711
 -0.42849952  3.58809074  1.10954146  0.16537726  0.        ]",[-1.82016101 -0.05853122],-0.184555042601,[-1.41482079 -0.35159788],[-0.86566669 -0.87609237],"[[ -8.15498990e-01   2.69336488e+00  -1.48573332e-01   1.61904648e-02]
 [ -1.68377947e+01   1.87532191e+01   0.00000000e+00   0.00000000e+00]]"
