timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.89357081  0.9362298  -0.04061072 -0.40967609 -0.69553473 -0.32935013
  0.45669017 -0.24532566  2.30029258  0.40779232  0.        ]",-3.72587,[-1.29406814  1.15153334],-0.291001422851,[-1.67224288  1.55614543],[-0.8197751  -0.80405587],"[[-0.04436574 -0.00486488 -0.07986996 -0.03798174]
 [-0.0004921  -0.00362518  0.          0.        ]]"
1,"[ 0.88932991  0.93549374 -0.10139936 -0.33019197 -0.69553456 -0.32935007
  0.25608482  0.55483701  2.2973654   0.34396761  0.        ]",-3.64285,[-0.3646482   0.83971985],-0.29039068488,[-1.28428102  1.26174593],[-0.8197751  -0.80405587],"[[-0.08408143  0.03480663 -0.07986996 -0.03798174]
 [-3.95789572  3.95756827  0.          0.        ]]"
2,"[ 0.8692305   0.92296532 -0.24256871 -0.1073291  -0.69553439 -0.32935001
  0.1868668   1.21075466  2.28445365  0.22921501  0.        ]",-3.55222,[-0.80172157  1.51700336],-0.288760868936,[-1.34380615  1.11716008],[-0.8197751  -0.80405587],"[[-0.17693968  0.14653738 -0.07986996 -0.03798174]
 [-5.32338042  7.20468049  0.          0.        ]]"
3,"[ 0.81376081  0.8698168  -0.44661083  0.24741489 -0.69553422 -0.32934995
  0.0313586   1.98200496  2.2466583   0.09509226  0.        ]",-3.33917,[-1.52380057  1.44709439],-0.285095996303,[-1.30598366  1.10416603],[-0.8197751  -0.80405587],"[[ -0.3141869    0.32893916  -0.07986996  -0.03798174]
 [ -8.39113831  11.02275089   0.           0.        ]]"
4,"[ 0.67524168  0.72888459 -0.7347948   0.70987879 -0.69553405 -0.32934989
 -0.16084392  2.73799483  2.14847608 -0.11502574  0.        ]",-3.08961,[-1.28125881  0.6955182 ],-0.276438407469,[-1.02199483  0.98826301],[-0.8197751  -0.80405587],"[[ -0.52005177   0.58694491  -0.07986996  -0.03798174]
 [-12.18277633  14.76528759   0.           0.        ]]"
5,"[ 0.38939658  0.46065796 -1.07396958  1.17841804 -0.69553388 -0.32934983
 -0.34924917  3.23536976  1.94715122 -0.40196031  0.        ]",-2.82914,[-0.0720383   1.17061881],-0.259802379414,[-0.4083046   0.67882299],[-0.8197751  -0.80405587],"[[ -0.80099711   0.90695672  -0.07986996  -0.03798174]
 [-15.89950461  17.22756837   0.           0.        ]]"
6,"[-0.04177473  0.04322819 -1.35234509  1.5242765  -0.69553372 -0.32934977
 -0.34784919  3.96610226  1.63895748 -0.58337631  0.        ]",-2.29831,[-0.73190857 -1.34682942],-0.234386527107,[-0.58655238 -0.56817394],[-0.8197751  -0.80405587],"[[ -1.11871045   1.28780441  -0.07986996  -0.03798174]
 [-15.87188793  20.84511336   0.           0.        ]]"
7,"[-0.58803575 -0.41413067 -1.49738017  1.59586587 -0.69553355 -0.32934971
 -0.47877598  3.08274286  1.25549879 -0.68381136  0.        ]",-2.22901,[ 0.04740227 -0.50668858],-0.20248729167,[ 0.31307617 -0.6771245 ],[-0.8197751  -0.80405587],"[[ -1.4620604    1.66083146  -0.07986996  -0.03798174]
 [-18.45472131  16.47205873   0.           0.        ]]"
8,"[-1.187995   -0.78070889 -1.45690693  1.44885551 -0.69553338 -0.32934965
 -0.45080614  2.61130624  0.8541375  -0.74174698  0.        ]",-2.10975,[ 0.3019985  -1.35841497],-0.169202102629,[ 0.57723236 -1.2822113 ],[-0.8197751  -0.80405587],"[[ -1.82561902   1.96685609  -0.07986996  -0.03798174]
 [-17.90295389  14.13821962   0.           0.        ]]"
9,"[-1.70439062 -1.03893243 -1.24082639  1.21184523 -0.69553321 -0.32934959
 -0.37228283  1.75468987  0.50972082 -0.6953165   0.        ]",-2.11913,[ 1.14864734 -1.55200775],-0.139524085382,[ 1.08338606 -0.80005294],[-0.8197751  -0.80405587],"[[ -2.16813662   2.2070715   -0.07986996  -0.03798174]
 [-16.35390306   9.89752617   0.           0.        ]]"
10,"[-2.05249067 -1.18503565 -0.94815582  1.00691747 -0.69553304 -0.32934953
 -0.1552225   0.91511729  0.26569059 -0.61439433  0.        ]",-2.15209,[ 0.8803019  -0.01507291],-0.117713248333,[ 1.21542573 -0.12635547],[-0.8197751  -0.80405587],"[[ -2.45225286   2.36331926  -0.07986996  -0.03798174]
 [-12.07189226   5.74120251   0.           0.        ]]"
11,"[-2.24030874 -1.27755081 -0.68803323  0.8369048  -0.69553287 -0.32934947
  0.03353764  0.88003356  0.12081862 -0.50108818  0.        ]",-2.1635,[ 1.03042516 -0.15053047],-0.103592142655,[ 1.04892147 -0.38500851],[-0.8197751  -0.80405587],"[[-2.65632984  2.47640017 -0.07986996 -0.03798174]
 [-8.34816735  5.56752091  0.          0.        ]]"
12,"[-2.3259218  -1.35184288 -0.51245539  0.66609684 -0.6955327  -0.32934941
  0.2425955   0.73735315  0.05669683 -0.35394254  0.        ]",-2.19741,[-0.03230721  0.07894309],-0.0959885560259,[ 0.69051874 -0.49352831],[-0.8197751  -0.80405587],"[[-2.78191469  2.5806633  -0.07986996 -0.03798174]
 [-4.22402347  4.86117893  0.          0.        ]]"
13,"[-2.36998006 -1.41206702 -0.3887284   0.49245814 -0.69553253 -0.32934935
  0.24034862  0.78104564  0.02984994 -0.19901412  0.        ]",-2.2154,[-0.36591349  0.09629385],-0.0922060775459,[ 0.8090452  -0.53544778],[-0.8197751  -0.80405587],"[[-2.86683989  2.68005709 -0.07986996 -0.03798174]
 [-4.26834744  5.07748069  0.          0.        ]]"
14,"[-2.40676806 -1.46350889 -0.24069009  0.3006847  -0.69553236 -0.32934929
  0.17119307  0.83774258  0.0057143  -0.03446553  0.        ]",-2.24367,[ 0.68361842 -0.9206902 ],-0.0896057311042,[ 1.06826603 -0.50390428],[-0.8197751  -0.80405587],"[[-2.96589474  2.78442291 -0.07986996 -0.03798174]
 [-5.63259732  5.3581614   0.          0.        ]]"
15,"[-2.42544726 -1.49079513 -0.11245489  0.16857262 -0.69553219 -0.32934923
  0.31403816  0.07993154 -0.01068812  0.07426367  0.        ]",-2.34081,[ 0.44089543 -0.03354441],-0.0884839739272,[ 0.74501669  0.03071976],[-0.8197751  -0.80405587],"[[-3.05027342  2.85394541 -0.07986996 -0.03798174]
 [-2.81465241  1.60659991  0.          0.        ]]"
16,"[-2.43003201 -1.50095459 -0.05398738  0.10974626 -0.69553202 -0.32934917
  0.40534931  0.04668928 -0.01579477  0.12215116  0.        ]",-2.31685,[ 1.30108422  0.52937879],-0.0883404955605,[ 0.6078583  -0.01613551],[-0.8197751  -0.80405587],"[[-3.08849325  2.88442624 -0.07986996 -0.03798174]
 [-1.01333132  1.44203337  0.          0.        ]]"
17,"[ -2.42797222e+00  -1.51510043e+00  -8.40828876e-02   1.30592005e-02
  -6.95531848e-01  -3.29349106e-01   6.07070605e-01   4.64367748e-01
   3.51437045e-04   2.11353198e-01   0.00000000e+00]",-2.36051,[  1.74642248e-04  -1.12528178e+00],-0.0905473967185,[ 0.1658816 -0.609954 ],[-0.8197751  -0.80405587],"[[-3.06883323  2.93401309 -0.07986996 -0.03798174]
 [ 2.96608089  3.50976035  0.          0.        ]]"
18,"[-2.41800751 -1.52216285 -0.17369621 -0.04549117 -0.69553168 -0.32934905
  0.60412105 -0.34950254  0.01732353  0.27336112  0.        ]",-2.40377,[ 0.54143486  0.5277407 ],-0.0927489898555,[ 0.20809911  0.01435477],[-0.8197751  -0.80405587],"[[-3.01009534  2.96378319 -0.07986996 -0.03798174]
 [ 2.90789693 -0.51932234  0.          0.        ]]"
19,"[-2.39561309 -1.52443358 -0.2932072  -0.06658223 -0.69553151 -0.32934899
  0.70987395  0.07469375  0.03292058  0.3067877   0.        ]",-2.37067,[-0.50266576 -0.00220273],-0.0945364173486,[-0.04962638 -0.4026857 ],[-0.8197751  -0.80405587],"[[-2.93100572  2.97446668 -0.07986996 -0.03798174]
 [ 4.99411547  1.58067028  0.          0.        ]]"
20,"[-2.36312628 -1.53026932 -0.41046747 -0.12840703 -0.69553134 -0.32934893
  0.60397632  0.01058156  0.04165599  0.37769075  0.        ]",-2.37494,[ 0.67430871 -0.83677841],-0.096383717399,[ 0.1748195 -0.3694728],[-0.8197751  -0.80405587],"[[-2.85208356  3.00567756 -0.07986996 -0.03798174]
 [ 2.90504808  1.26328163  0.          0.        ]]"
