timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.94295417  1.23060954  0.03289997 -0.45433865 -1.53345003 -1.17444488
  0.67973083 -0.30367431  2.77959087  1.38819672  0.        ]",-2.45733,[-3.10959516 -1.32945734],-0.406585998598,[-3.44231153 -0.15522155],[-0.36152297 -0.33761546],"[[-0.03109527 -0.04560866 -0.17734994 -0.1362782 ]
 [-0.00381144  0.00141956  0.          0.        ]]"
1,"[ 0.93994172  1.22771014 -0.02897927 -0.55109438 -1.53344731 -1.1744434
  0.48273565 -0.95954523  2.76882777  1.2515675   0.        ]",-2.48269,[-2.46787394  1.74285606],-0.401719147374,[-2.73857117  0.27804327],[-0.36152297 -0.33761546],"[[-0.07084585 -0.08529295 -0.17734994 -0.1362782 ]
 [-3.95808968 -3.95666218  0.          0.        ]]"
2,"[ 0.91720991  1.2232087  -0.21139188 -0.64490348 -1.53344459 -1.17444192
  0.28948224 -0.29019198  2.71995349  0.94403904  0.        ]",-2.15041,[-2.64123932 -0.28784061],-0.389324235859,[-2.03543282  0.29762423],[-0.36152297 -0.33761546],"[[-0.18892859 -0.12389718 -0.17734994 -0.1362782 ]
 [-7.83726074  0.08277622  0.          0.        ]]"
3,"[ 0.83547947  1.22180452 -0.50233598 -0.66860514 -1.53344186 -1.17444044
  0.10015104 -0.47906976  2.59129124  0.52006037  0.        ]",-2.10053,[-1.14316947 -0.39055937],-0.368361805092,[-0.85093307  0.69752741],[-0.36152297 -0.33761546],"[[ -0.38380471  -0.13367815  -0.17734994  -0.1362782 ]
 [-11.63770191  -1.05707219   0.           0.        ]]"
4,"[ 0.63687764  1.21564835 -0.86688428 -0.75659782 -1.53343914 -1.17443896
 -0.08542969 -0.73159815  2.28877362 -0.01711332  0.        ]",-2.05487,[-0.60791639  2.126354  ],-0.331482814439,[ 0.82045734  1.12615478],[-0.36152297 -0.33761546],"[[ -0.65393425  -0.17011019  -0.17734994  -0.1362782 ]
 [-15.36285986  -2.5810427    0.           0.        ]]"
5,"[ 0.28209388  1.21342652 -1.21520898 -0.78395227 -1.53343642 -1.17443748
 -0.19017468 -0.06683945  1.8024664  -0.477905    0.        ]",-1.80962,[ 1.80849534  0.98647245],-0.280530815303,[ 1.89982808  0.9078964 ],[-0.36152297 -0.33761546],"[[ -0.98228712  -0.18148036  -0.17734994  -0.1362782 ]
 [-17.46540421   1.43066447   0.           0.        ]]"
6,"[-0.12910947  1.2245167  -1.41572672 -0.62082882 -1.5334337  -1.174436
  0.02403996  0.57546545  1.33614011 -0.6972765   0.        ]",-1.31724,[ 1.52083624 -0.00498631],-0.233808509247,[ 1.70165479  0.3400979 ],[-0.36152297 -0.33761546],"[[ -1.28845286  -0.11397563  -0.17734994  -0.1362782 ]
 [-13.16548366   5.30686743   0.           0.        ]]"
7,"[-0.45226647  1.23171299 -1.47451383 -0.36517861 -1.53343098 -1.17443452
  0.23409182  0.55451903  1.03198412 -0.7532198   0.        ]",-1.13086,[ 1.7578747  -0.27026855],-0.202950896256,[ 1.42382026  0.07669535],[-0.36152297 -0.33761546],"[[-1.50945842 -0.00910646 -0.17734994 -0.1362782 ]
 [-8.94912221  5.1804617   0.          0.        ]]"
8,"[-0.65659202  1.22793984 -1.47292258 -0.14102642 -1.53342826 -1.17443304
  0.44000751  0.35992779  0.86618706 -0.75370992  0.        ]",-0.907172,[-0.62027252  0.29280278],-0.185600276593,[ 1.0163064  -0.06770682],[-0.36152297 -0.33761546],"[[-1.64696985  0.08272037 -0.17734994 -0.1362782 ]
 [-4.81578513  4.0061389   0.          0.        ]]"
9,"[-0.83326056  1.21495682 -1.44754685  0.0793587  -1.53342553 -1.17443156
  0.32249011  0.53904697  0.73304329 -0.73584493  0.        ]",-0.909496,[ 0.61966779 -0.89259569],-0.171166432057,[ 1.30120027 -0.11986613],[-0.36152297 -0.33761546],"[[-1.76695319  0.17368881 -0.17734994 -0.1362782 ]
 [-7.17469911  5.08709355  0.          0.        ]]"
