timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,0.142826,"[ 1.0817561   1.768243    0.13290074 -0.53529728  1.46297765 -0.03066919
  0.56633376 -0.30384079  0.0208749   0.15442861  0.        ]",[-0.89250567  1.49228659],-0.0447177466869,[-0.53411746  0.71772677],[-0.06930418 -0.21759287],"[[ 0.05739877  0.06306519  0.16998018 -0.0028193 ]
 [-0.00305722  0.00351964  0.          0.        ]]"
1,0.22749,"[ 1.08369825  1.76400939  0.07885181 -0.43604162  1.46296378 -0.03066909
  0.31606497  0.24238428  0.02144641  0.12999357  0.        ]",[-2.13632472  0.47852653],-0.0433783391282,[-0.5730812   0.65309936],[-0.06930418 -0.21759287],"[[  2.18987703e-02   1.02876487e-01   1.69980180e-01  -2.81930460e-03]
 [ -3.53517860e+00   3.96440335e+00   0.00000000e+00   0.00000000e+00]]"
2,0.206746,"[ 1.07868706  1.74518852 -0.08813187 -0.1949362   1.4629499  -0.030669
  0.04067315  0.49306097  0.02004586  0.03236062  0.        ]",[-0.73634685  0.33405306],-0.0394626153019,[-0.47390392  0.70511663],[-0.06930418 -0.21759287],"[[ -8.78010837e-02   2.00402843e-01   1.69980180e-01  -2.81930460e-03]
 [ -7.42187301e+00   5.78216009e+00   0.00000000e+00   0.00000000e+00]]"
3,0.00201979,"[ 1.03602211  1.70258758 -0.35213113  0.11343553  1.46293603 -0.03066891
 -0.1553602   0.65981366  0.00201321 -0.1474673   0.        ]",[ 0.69164353  1.8934767 ],-0.0397846897145,[-0.31167704  0.80579865],[-0.06930418 -0.21759287],"[[ -2.63997307e-01   3.28178570e-01   1.69980180e-01  -2.81930460e-03]
 [ -1.01885553e+01   6.99135947e+00   0.00000000e+00   0.00000000e+00]]"
4,-0.123466,"[ 0.95305817  1.61052678 -0.6012192   0.52037814  1.46292215 -0.03066882
  0.05268213  1.18660015 -0.03957422 -0.27405744  0.        ]",[-1.98396286  2.10940672],-0.0441858553965,[-0.35238302  0.71425438],[-0.06930418 -0.21759287],"[[ -4.38309468e-01   5.06332481e-01   1.69980180e-01  -2.81930460e-03]
 [ -7.25240003e+00   1.08113178e+01   0.00000000e+00   0.00000000e+00]]"
5,-0.0519783,"[ 0.82485977  1.41928826 -0.84189561  1.03090582  1.46290828 -0.03066872
 -0.21757707  1.70326411 -0.10905062 -0.33823819  0.        ]",[-0.36488632  0.76043677],-0.045040243932,[-0.31526405  0.65180045],[-0.06930418 -0.21759287],"[[ -6.21626233e-01   7.60150824e-01   1.69980180e-01  -2.81930460e-03]
 [ -1.10666333e+01   1.45579620e+01   0.00000000e+00   0.00000000e+00]]"
6,-0.190018,"[ 0.60748759  1.0973393  -1.1045645   1.51195754  1.4628944  -0.03066863
 -0.30444476  2.07870472 -0.22911127 -0.40230066  0.        ]",[-0.86566614  1.28354939],-0.0483747905261,[-0.31177914  0.55409253],[-0.06930418 -0.21759287],"[[ -8.55259445e-01   1.07862829e+00   1.69980180e-01  -2.81930460e-03]
 [ -1.22926257e+01   1.72806620e+01   0.00000000e+00   0.00000000e+00]]"
7,-0.15397,"[ 0.28591513  0.63458059 -1.33460076  1.79369184  1.46288053 -0.03066854
 -0.53003657  2.5775004  -0.41106611 -0.43472364  0.        ]",[ 0.56208246  0.13113844],-0.0573735051515,[-0.39261025  0.37727582],[-0.06930418 -0.21759287],"[[ -1.13305529e+00   1.46053749e+00   1.69980180e-01  -2.81930460e-03]
 [ -1.54764603e+01   2.08980805e+01   0.00000000e+00   0.00000000e+00]]"
8,-0.138661,"[-0.08937085  0.10620875 -1.46032348  1.69056225  1.46286666 -0.03066844
 -0.35075775  2.59181884 -0.63773808 -0.39157849  0.        ]",[-0.04303905 -1.27706791],-0.0732472752099,[-0.45810562  0.26440668],[-0.06930418 -0.21759287],"[[ -1.41720019e+00   1.87954429e+00   1.69980180e-01  -2.81930460e-03]
 [ -1.29462978e+01   2.10023497e+01   0.00000000e+00   0.00000000e+00]]"
9,-0.19736,"[-0.44577586 -0.3134242  -1.46994087  1.24465609  1.46285278 -0.03066835
 -0.34468604  1.98834013 -0.86024983 -0.30713462  0.        ]",[-1.25398962 -0.57797354],-0.0955894901593,[-0.43315417  0.28704458],[-0.06930418 -0.21759287],"[[ -1.67526590e+00   2.25568496e+00   1.69980180e-01  -2.81930460e-03]
 [ -1.28606239e+01   1.66263255e+01   0.00000000e+00   0.00000000e+00]]"
