timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.89304357  0.94897999 -0.00743464 -0.20928979  0.14649272 -0.02077756
  0.49887227 -0.24955741  1.15239483  0.05142427  0.        ]",-2.66574,[ 0.76368939  1.63215542],-0.192928418827,[ 0.200587    1.55837297],[-0.74056625 -0.70711476],"[[-0.02545323  0.07264693  0.01697973 -0.0022863 ]
 [-0.00108301 -0.00148381  0.          0.        ]]"
1,"[ 0.89356031  0.94457444  0.03911456 -0.12766234  0.14649269 -0.02077755
  0.64677316  0.5229371   1.14579266  0.21260111  0.        ]",-2.35743,[-1.25200656 -0.17859036],-0.192899043698,[-1.26769054  0.87211114],[-0.74056625 -0.70711476],"[[  4.82118463e-03   1.12333609e-01   1.69797298e-02  -2.28630489e-03]
 [  3.01848026e+00   3.95696294e+00   0.00000000e+00   0.00000000e+00]]"
2,"[ 0.8930658   0.93194712  0.06999274  0.01793261  0.14649266 -0.02077755
  0.45010045  0.36995081  1.12753353  0.39244697  0.        ]",-2.46749,[-0.57595736  2.03018487],-0.192587011041,[-0.59284467  1.14229107],[-0.74056625 -0.70711476],"[[  2.49042958e-02   1.83607425e-01   1.69797298e-02  -2.28630489e-03]
 [ -9.96807012e-01   3.17302530e+00   0.00000000e+00   0.00000000e+00]]"
3,"[ 0.89331928  0.90326852  0.00447055  0.22390249  0.14649263 -0.02077754
  0.33939308  1.13057603  1.11056896  0.42474899  0.        ]",-2.36325,[-0.01254565  0.17204317],-0.19138205059,[-0.58913773  0.83650839],[-0.74056625 -0.70711476],"[[ -1.77092535e-02   2.86174162e-01   1.69797298e-02  -2.28630489e-03]
 [ -3.25701745e+00   7.07065172e+00   0.00000000e+00   0.00000000e+00]]"
4,"[ 0.8879195   0.8412171  -0.09532814  0.50758843  0.1464926  -0.02077754
  0.34010816  1.23619388  1.0768217   0.45615277  0.        ]",-2.2706,[-1.07321194 -0.095678  ],-0.188692566648,[-0.63258702  0.73922837],[-0.74056625 -0.70711476],"[[ -8.27031452e-02   4.33017384e-01   1.69797298e-02  -2.28630489e-03]
 [ -3.24241676e+00   7.61186585e+00   0.00000000e+00   0.00000000e+00]]"
5,"[ 0.86483697  0.75562086 -0.25357291  0.77278049  0.14649257 -0.02077753
  0.14948309  1.13311392  1.04254684  0.36755923  0.        ]",-2.3425,[ 0.43406756  0.86880821],-0.184707813927,[ 0.69926685  1.0871284 ],[-0.74056625 -0.70711476],"[[ -1.86598791e-01   5.79955381e-01   1.69797298e-02  -2.28630489e-03]
 [ -7.13423424e+00   7.08366229e+00   0.00000000e+00   0.00000000e+00]]"
6,"[ 0.81432836  0.6257778  -0.4383449   1.05600705  0.14649254 -0.02077753
  0.24045031  1.77694344  0.9840316   0.26315203  0.        ]",-2.20345,[ 0.98765332  1.01110369],-0.178576199127,[-0.01186199  0.33527756],[-0.74056625 -0.70711476],"[[ -3.10650184e-01   7.54729853e-01   1.69797298e-02  -2.28630489e-03]
 [ -5.27703886e+00   1.03828055e+01   0.00000000e+00   0.00000000e+00]]"
7,"[ 0.7779442   0.39959461 -0.53287861  1.3790908   0.14649251 -0.02077753
  0.43691912  2.5092915   0.84909049  0.4270489   0.        ]",-2.00465,[-0.90845286 -0.86947683],-0.167974992956,[-1.2292974  -0.99889535],[-0.74056625 -0.70711476],"[[ -3.75947993e-01   1.00003805e+00   1.69797298e-02  -2.28630489e-03]
 [ -1.26591390e+00   1.41355518e+01   0.00000000e+00   0.00000000e+00]]"
8,"[ 0.73793817  0.13446063 -0.61918868  1.5981332   0.14649248 -0.02077752
  0.26214042  1.78299283  0.67625112  0.57270486  0.        ]",-2.1571,[-0.50773738 -0.31634363],-0.154723967717,[-0.20516098 -0.50175428],[-0.74056625 -0.70711476],"[[ -4.37066185e-01   1.24540827e+00   1.69797298e-02  -2.28630489e-03]
 [ -4.83420811e+00   1.04138266e+01   0.00000000e+00   0.00000000e+00]]"
9,"[ 0.64684719 -0.09187427 -0.77590311  1.68862769  0.14649245 -0.02077752
  0.16842362  1.49836755  0.54519792  0.50438712  0.        ]",-2.03591,[ 0.94078971  0.37102116],-0.142058254812,[ 0.5216164  -0.40615934],[-0.74056625 -0.70711476],"[[ -5.52946635e-01   1.43905165e+00   1.69797298e-02  -2.28630489e-03]
 [ -6.74753636e+00   8.95534112e+00   0.00000000e+00   0.00000000e+00]]"
10,"[ 0.55675065 -0.32221068 -0.89793075  1.70277148  0.14649242 -0.02077751
  0.3573184   1.75030478  0.39214192  0.47911739  0.        ]",-1.9991,[ 0.20675047 -1.40231586],-0.128177078515,[-0.2306852  -1.23229384],[-0.74056625 -0.70711476],"[[ -6.49205263e-01   1.63111090e+00   1.69797298e-02  -2.28630489e-03]
 [ -2.89104593e+00   1.02463376e+01   0.00000000e+00   0.00000000e+00]]"
11,"[ 0.50610909 -0.51613059 -0.95684488  1.655157    0.14649239 -0.02077751
  0.40023519  0.93797276  0.23945344  0.51733137  0.        ]",-1.97088,[ 0.06167094  0.19069578],-0.115594692972,[-0.00789929 -0.73719174],[-0.74056625 -0.70711476],"[[ -6.98234649e-01   1.79427292e+00   1.69797298e-02  -2.28630489e-03]
 [ -2.01485202e+00   6.08374599e+00   0.00000000e+00   0.00000000e+00]]"
12,"[ 0.46536994 -0.6636082  -1.00024952  1.58020618  0.14649236 -0.02077751
  0.41414443  1.06181189  0.11273375  0.53730126  0.        ]",-2.03841,[-0.96231798 -1.24684495],-0.105167644795,[-0.08851277 -1.1127367 ],[-0.74056625 -0.70711476],"[[ -7.35682607e-01   1.92231482e+00   1.69797298e-02  -2.28630489e-03]
 [ -1.73087809e+00   6.71833113e+00   0.00000000e+00   0.00000000e+00]]"
13,"[ 0.38167365 -0.76694439 -1.08010465  1.50549645  0.14649233 -0.0207775
  0.22926369  0.26319192  0.03362065  0.47165417  0.        ]",-1.9217,[ 0.71390207 -0.70398185],-0.0969153975446,[ 1.01910281 -0.21917778],[-0.74056625 -0.70711476],"[[ -8.08170603e-01   2.01562207e+00   1.69797298e-02  -2.28630489e-03]
 [ -5.50541309e+00   2.62600199e+00   0.00000000e+00   0.00000000e+00]]"
14,"[ 0.28150023 -0.79286114 -1.16208124  1.48360115  0.1464923  -0.0207775
  0.37302384 -0.29098706  0.03040963  0.35538833  0.        ]",-1.89965,[ 0.8355067   0.54845383],-0.0943024731291,[ 0.59255177  0.23915914],[-0.74056625 -0.70711476],"[[ -8.88831080e-01   2.03964976e+00   1.69797298e-02  -2.28630489e-03]
 [ -2.57039629e+00  -2.13750191e-01   0.00000000e+00   0.00000000e+00]]"
15,"[ 0.2585653  -0.81159755 -1.17906421  1.46693174  0.14649227 -0.02077749
  0.53750049  0.13358888  0.01537026  0.33861039  0.        ]",-1.90342,[ 0.74072825 -0.19871439],-0.0926915993667,[-0.11015546 -0.50209039],[-0.74056625 -0.70711476],"[[-0.90654756  2.05720353  0.01697973 -0.0022863 ]
 [ 0.78757023  1.961883    0.          0.        ]]"
16,"[ 0.3161953  -0.84420906 -1.1351798   1.43617301  0.14649224 -0.02077749
  0.68035917 -0.02758299 -0.03163946  0.42861634  0.        ]",-1.98611,[-0.66922785 -0.91125088],-0.0903710957522,[-0.84737772 -0.52538806],[-0.74056625 -0.70711476],"[[ -8.61532906e-01   2.08815487e+00   1.69797298e-02  -2.28630489e-03]
 [  3.70418381e+00   1.13599826e+00   0.00000000e+00   0.00000000e+00]]"
17,"[ 0.37375842 -0.8298356  -1.08708     1.45000665  0.14649221 -0.02077748
  0.54702382 -0.73608016 -0.03129571  0.49346137  0.        ]",-1.97849,[-0.04282011  0.47411274],-0.0919151996095,[-0.38656268  0.53302664],[-0.74056625 -0.70711476],"[[ -8.14761683e-01   2.07444859e+00   1.69797298e-02  -2.28630489e-03]
 [  9.82006094e-01  -2.49451766e+00   0.00000000e+00   0.00000000e+00]]"
18,"[ 0.39495217 -0.79740083 -1.06818649  1.47962355  0.14649218 -0.02077748
  0.53776281 -0.36008583 -0.0024422   0.50532048  0.        ]",-2.00198,[-0.31350633 -0.6306087 ],-0.0946419188019,[-0.30165702  0.14326277],[-0.74056625 -0.70711476],"[[-0.79701854  2.04388932  0.01697973 -0.0022863 ]
 [ 0.79293589 -0.5678303   0.          0.        ]]"
19,"[ 0.39879737 -0.75821584 -1.06468542  1.51256699  0.14649215 -0.02077748
  0.47621991 -0.84515485  0.03779015  0.49047327  0.        ]",-1.9678,[ 0.23573656  0.00642945],-0.0977000811371,[-0.11294597  0.85840273],[-0.74056625 -0.70711476],"[[ -7.93766420e-01   2.00759372e+00   1.69797298e-02  -2.28630489e-03]
 [ -4.63524159e-01  -3.05344477e+00   0.00000000e+00   0.00000000e+00]]"
