timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.88566257  0.98144003 -0.10872575 -0.1246019   0.20874816 -0.37847298
  0.5488841  -0.25573828  1.03273274  0.45390213  0.        ]",-1.60783,[-1.91613079  0.97747434],-0.188305822147,[-1.38792193  0.42668653],[-0.56041616 -0.58874273],"[[-0.09573004  0.08237858  0.02407433 -0.0436523 ]
 [-0.00349421  0.00291244  0.          0.        ]]"
1,"[ 0.87816509  0.97685857 -0.16973999 -0.04071722  0.2087481  -0.37847287
  0.35829382  0.46588083  1.02796366  0.39811865  0.        ]",-1.56409,[-0.56405285  0.56811157],-0.187192833148,[-0.74165076  0.129352  ],[-0.56041616 -0.58874273],"[[-0.13550488  0.1212846   0.02407433 -0.0436523 ]
 [-3.96080977  3.87477826  0.          0.        ]]"
2,"[ 0.8477234   0.95729935 -0.32270834  0.17129495  0.20874804 -0.37847276
  0.25456112  0.87098238  1.00862077  0.25919016  0.        ]",-1.50098,[ 0.20338266 -0.04600935],-0.184065448818,[-0.08886784  0.14079395],[-0.56041616 -0.58874273],"[[-0.23633126  0.22058853  0.02407433 -0.0436523 ]
 [-6.11465985  6.04836226  0.          0.        ]]"
3,"[ 0.79444776  0.91962687 -0.48971727  0.41684507  0.20874799 -0.37847264
  0.29913903  0.81463858  0.97488604  0.11749784  0.        ]",-1.59128,[ 1.29538844  0.80316632],-0.18006744478,[ 0.07941521  0.18195783],[-0.56041616 -0.58874273],"[[-0.34933771  0.33852256  0.02407433 -0.0436523 ]
 [-5.18906598  5.7460502   0.          0.        ]]"
4,"[ 0.75614335  0.85221554 -0.58012948  0.70598698  0.20874793 -0.37847253
  0.49455648  1.38586384  0.9477062   0.16192193  0.        ]",-1.30992,[-0.60694575  0.09710225],-0.177627489938,[-1.23580599 -0.62311184],[-0.56041616 -0.58874273],"[[-0.41240898  0.48419479  0.02407433 -0.0436523 ]
 [-1.13151879  8.81097794  0.          0.        ]]"
5,"[ 0.72408316  0.74030628 -0.64522611  1.03027584  0.20874787 -0.37847242
  0.3799909   1.4251638   0.90674376  0.30186056  0.        ]",-1.28661,[-0.79293515 -0.66591808],-0.174648149445,[-0.96927708 -0.543733  ],[-0.56041616 -0.58874273],"[[-0.45890605  0.66253025  0.02407433 -0.0436523 ]
 [-3.51029458  9.02184888  0.          0.        ]]"
6,"[ 0.64365745  0.62172349 -0.78131583  1.27395316  0.20874782 -0.3784723
  0.23228919  0.90062211  0.8424337   0.25602388  0.        ]",-1.45513,[ 0.60550606  0.31231128],-0.168101346065,[ 0.15897241  0.04799539],[-0.56041616 -0.58874273],"[[-0.55988136  0.81472936  0.02407433 -0.0436523 ]
 [-6.57709151  6.20740943  0.          0.        ]]"
7,"[ 0.54386485  0.50077298 -0.91541239  1.46013707  0.20874776 -0.37847219
  0.35391477  1.10802978  0.77027331  0.17875319  0.        ]",-1.28636,[-0.42334899 -0.57519846],-0.160645971268,[-0.43344975 -0.37819818],[-0.56041616 -0.58874273],"[[-0.66608584  0.95004292  0.02407433 -0.0436523 ]
 [-4.05172226  7.32026392  0.          0.        ]]"
8,"[ 0.44000593  0.38099139 -1.0285602   1.60056169  0.2087477  -0.37847208
  0.27713124  0.65660916  0.69601642  0.11415037  0.        ]",-1.36129,[ 0.65587247  1.12996205],-0.153191932697,[ 0.34447739  0.02703938],[-0.56041616 -0.58874273],"[[-0.76311587  1.07214659  0.02407433 -0.0436523 ]
 [-5.64601157  4.89815647  0.          0.        ]]"
9,"[ 0.33891253  0.23718243 -1.12025033  1.7240667   0.20874765 -0.37847197
  0.40744934  1.37635676  0.6128013   0.10517492  0.        ]",-1.16319,[-1.03891993 -1.3868364 ],-0.145143338076,[-0.45998266 -0.85646784],[-0.56041616 -0.58874273],"[[-0.84888826  1.20885642  0.02407433 -0.0436523 ]
 [-2.94015645  8.75998548  0.          0.        ]]"
10,"[ 0.21385225  0.08907145 -1.21446461  1.80829947  0.20874759 -0.37847185
  0.21971346  0.60621482  0.51836649  0.07166413  0.        ]",-1.30108,[ 0.66997671  0.25727108],-0.135938466384,[ 0.78661513 -0.03495404],[-0.56041616 -0.58874273],"[[-0.94680057  1.34259675  0.02407433 -0.0436523 ]
 [-6.83819777  4.62777015  0.          0.        ]]"
11,"[ 0.06420056 -0.02700566 -1.30504361  1.84720987  0.20874753 -0.37847174
  0.35390484  0.7788638   0.42643854 -0.01907347  0.        ]",-1.27689,[ 0.67309112 -0.92683829],-0.126994582037,[ 0.34853527 -0.47130135],[-0.56041616 -0.58874273],"[[-1.0556094   1.44444623  0.02407433 -0.0436523 ]
 [-4.05192171  5.55412431  0.          0.        ]]"
12,"[-0.01298985 -0.11138065 -1.34381066  1.86141939  0.20874747 -0.37847163
  0.48608833  0.07428954  0.36874919 -0.02619151  0.        ]",-1.29409,[ 0.43281834 -0.4178824 ],-0.121439363989,[ 0.34204158 -0.01726517],[-0.56041616 -0.58874273],"[[-1.10911066  1.51759843  0.02407433 -0.0436523 ]
 [-1.30733591  1.77371405  0.          0.        ]]"
13,"[-0.02574218 -0.13280881 -1.34974137  1.86318012  0.20874742 -0.37847151
  0.56984407 -0.24069792  0.35616434 -0.01785058  0.        ]",-1.26952,[-0.46702931  0.61043603],-0.120216349321,[ 0.09157614  0.24183971],[-0.56041616 -0.58874273],"[[-1.11780887  1.53611562  0.02407433 -0.0436523 ]
 [ 0.43172403  0.08364119  0.          0.        ]]"
14,"[ -4.04698342e-02  -1.62814385e-01  -1.35642995e+00   1.86439791e+00
   2.08747361e-01  -3.78471401e-01   4.80395281e-01   2.09536870e-01
   3.39330959e-01  -1.83979666e-03   0.00000000e+00]",-1.24466,[ 1.02118176  0.85664772],-0.11858321345,[ 0.34322625 -0.19242391],[-0.56041616 -0.58874273],"[[-1.12780884  1.56202644  0.02407433 -0.0436523 ]
 [-1.42553555  2.49938604  0.          0.        ]]"
15,"[-0.02357542 -0.25947493 -1.34874069  1.85842699  0.2087473  -0.37847129
  0.67233863  0.83236947  0.29986887  0.13264425  0.        ]",-1.21676,[-0.43164003 -1.74854116],-0.115155323518,[-0.70257014 -1.08194792],[-0.56041616 -0.58874273],"[[-1.11633358  1.64554366  0.02407433 -0.0436523 ]
 [ 2.55986955  5.84120901  0.          0.        ]]"
16,"[ 0.02527815 -0.34685827 -1.32521266  1.83991634  0.20874725 -0.37847117
  0.58765676  0.07289248  0.26203889  0.29226246  0.        ]",-1.30118,[ 0.17717158 -0.99734061],-0.11307729557,[-0.30409178 -0.30561438],[-0.56041616 -0.58874273],"[[-1.08277692  1.72148216  0.02407433 -0.0436523 ]
 [ 0.80158918  1.76622021  0.          0.        ]]"
17,"[ 0.05814489 -0.3415315  -1.30826241  1.84140389  0.20874719 -0.37847106
  0.62069094 -0.66964967  0.2703212   0.3294742   0.        ]",-1.31634,[-1.34858314  0.34051412],-0.114388542968,[-0.31745103  0.5547272 ],[-0.56041616 -0.58874273],"[[-1.05986315  1.71683254  0.02407433 -0.0436523 ]
 [ 1.48749608 -2.21790485  0.          0.        ]]"
18,"[ 0.04348288 -0.3066386  -1.31593683  1.84999365  0.20874713 -0.37847095
  0.42864944 -0.41007154  0.28859283  0.27305336  0.        ]",-1.32318,[-0.49651182 -0.46227073],-0.115351406326,[ 0.48852986  0.50515419],[-0.56041616 -0.58874273],"[[-1.07012051  1.68644857  0.02407433 -0.0436523 ]
 [-2.49993716 -0.82513444  0.          0.        ]]"
19,"[-0.05753355 -0.26663854 -1.36396311  1.85737277  0.20874708 -0.37847084
  0.33640691 -0.74812489  0.287851    0.09701433  0.        ]",-1.26234,[ 0.46216136  2.37401776],-0.113817769094,[ 1.10730386  1.0935899 ],[-0.56041616 -0.58874273],"[[-1.13933597  1.65174719  0.02407433 -0.0436523 ]
 [-4.41520392 -2.63896693  0.          0.        ]]"
20,"[ -1.61617359e-01  -2.52163926e-01  -1.40519769e+00   1.85939716e+00
   2.08747019e-01  -3.78470723e-01   4.28678473e-01  -4.83682341e-04
   2.64087670e-01  -5.01461487e-02   0.00000000e+00]",-1.26012,[ 0.76118888 -0.01354173],-0.111394614649,[ 0.76996744  0.13361847],[-0.56041616 -0.58874273],"[[-1.20841722  1.63921625  0.02407433 -0.0436523 ]
 [-2.49932995  1.37251391  0.          0.        ]]"
