timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.88973017  0.93882881  0.14552366 -0.44183522 -0.09563375  0.30598199
  0.46684229 -0.24505912  1.49308198 -0.39170088  0.        ]",-3.59144,[ 1.6460383   3.01448421],-0.221426229983,[ 2.08516955  2.95526218],[-0.80412138 -0.76202035],"[[ 0.07609399 -0.02491084 -0.01074319  0.03543745]
 [-0.0043295   0.00312828  0.          0.        ]]"
1,"[ 0.88343307  0.93907427  0.2060174  -0.36156652 -0.09563374  0.30598193
  0.66521996  0.54813348  1.47978027 -0.19161051  0.        ]",-3.41763,[ 0.61900938  2.01294761],-0.219348803069,[-0.0421011   2.26011777],[-0.80412138 -0.76202035],"[[ 0.11568331  0.01486351 -0.01074319  0.03543745]
 [ 3.9501007   3.9611201   0.          0.        ]]"
2,"[ 0.85505174  0.92834411  0.36152607 -0.12389075 -0.09563372  0.30598187
  0.78406948  1.32574377  1.39458002  0.34213647  0.        ]",-2.92344,[-2.00253554  1.05610026],-0.213011017318,[-1.68472075  1.40499163],[-0.80412138 -0.76202035],"[[ 0.21845529  0.13301761 -0.01074319  0.03543745]
 [ 6.31923118  7.84135911  0.          0.        ]]"
3,"[ 0.81841588  0.87362346  0.48818561  0.25867753 -0.0956337   0.30598182
  0.57928198  2.0884525   1.20451252  0.90247283  0.        ]",-2.92272,[-1.61773805  0.97144124],-0.203787936352,[-1.68511117  0.69566751],[-0.80412138 -0.76202035],"[[  3.03881766e-01   3.28030606e-01  -1.07431943e-02   3.54374513e-02]
 [  2.23703511e+00   1.16472470e+01   0.00000000e+00   0.00000000e+00]]"
4,"[ 0.81611481  0.7262615   0.494911    0.74347949 -0.09563369  0.30598176
  0.3785541   2.81337953  0.96564976  1.2514037   0.        ]",-3.14672,[-2.14572142 -0.53676081],-0.192046025523,[-1.44871664 -0.41557223],[-0.80412138 -0.76202035],"[[  3.08476355e-01   5.97270057e-01  -1.07431943e-02   3.54374513e-02]
 [ -1.76423786e+00   1.52646202e+01   0.00000000e+00   0.00000000e+00]]"
5,"[ 0.84931269  0.49458635  0.3845705   1.16169405 -0.09563367  0.3059817
  0.1818849   2.32713832  0.77042646  1.32880488  0.        ]",-3.21891,[-0.32482833 -0.14879991],-0.178947841876,[-0.4051725  -0.14528012],[-0.80412138 -0.76202035],"[[  2.33858738e-01   8.78218972e-01  -1.07431943e-02   3.54374513e-02]
 [ -5.68460625e+00   1.28383095e+01   0.00000000e+00   0.00000000e+00]]"
6,"[ 0.88478428  0.23785306  0.19490977  1.43077073 -0.09563365  0.30598164
  0.12306303  2.15816377  0.65318037  1.21580607  0.        ]",-2.98042,[-0.2915601  0.792288 ],-0.166476017701,[ 0.23245986 -0.21477014],[-0.80412138 -0.76202035],"[[  1.08402617e-01   1.12652563e+00  -1.07431943e-02   3.54374513e-02]
 [ -6.85715033e+00   1.19951434e+01   0.00000000e+00   0.00000000e+00]]"
7,"[ 0.89327513 -0.07631951 -0.03098232  1.59577135 -0.09563364  0.30598158
  0.07195336  2.73926056  0.51275272  1.04017682  0.        ]",-2.75912,[ 0.24223251 -1.8858501 ],-0.150384090583,[ 0.63620043 -1.1964488 ],[-0.80412138 -0.76202035],"[[ -3.89625732e-02   1.39552211e+00  -1.07431943e-02   3.54374513e-02]
 [ -7.87596071e+00   1.48948164e+01   0.00000000e+00   0.00000000e+00]]"
8,"[ 0.86609673 -0.38901946 -0.25401658  1.62024872 -0.09563362  0.30598153
  0.12789607  1.88656757  0.35981893  0.840133    0.        ]",-2.52466,[-0.13031062 -1.05010507],-0.132768186033,[ 0.87802672 -0.72684389],[-0.80412138 -0.76202035],"[[ -0.18529278   1.65072734  -0.01074319   0.03543745]
 [ -6.76080876  10.63991032   0.           0.        ]]"
9,"[ 0.80791442 -0.59617487 -0.46041651  1.56350552 -0.0956336   0.30598147
  0.10875317  1.05081313  0.28027734  0.63206127  0.        ]",-2.29648,[ 1.43199699 -0.96400857],-0.121253859555,[ 1.30446815 -0.02356574],[-0.80412138 -0.76202035],"[[-0.32433712  1.82168271 -0.01074319  0.03543745]
 [-7.14239946  6.46951978  0.          0.        ]]"
10,"[ 0.74601519 -0.70179962 -0.60564166  1.51069158 -0.09563359  0.30598141
  0.31442195  0.26008551  0.25279483  0.48048196  0.        ]",-2.26218,[ 0.04031593  0.10118529],-0.115928131686,[ 0.75623596  0.51191092],[-0.80412138 -0.76202035],"[[-0.42605131  1.91148407 -0.01074319  0.03543745]
 [-3.04263681  2.52381016  0.          0.        ]]"
11,"[ 0.70316827 -0.76376672 -0.68649076  1.47152412 -0.09563357  0.30598135
  0.32544479  0.33035245  0.2292896   0.39634135  0.        ]",-2.21072,[ 0.75731927  0.41413045],-0.112531137074,[ 0.7904129  0.3008213],[-0.80412138 -0.76202035],"[[-0.48469946  1.96547825 -0.01074319  0.03543745]
 [-2.82290833  2.87444058  0.          0.        ]]"
12,"[ 0.68269098 -0.84572486 -0.72132399  1.40962548 -0.09563355  0.3059813
  0.47862474  0.64751243  0.15599096  0.36585419  0.        ]",-2.22157,[ 0.32067485 -0.1263731 ],-0.105807569782,[ 0.09789553 -0.4354527 ],[-0.80412138 -0.76202035],"[[-0.51052168  2.03884587 -0.01074319  0.03543745]
 [ 0.23055205  4.45706077  0.          0.        ]]"
13,"[ 0.69651941 -0.93506687 -0.69803714  1.3276892  -0.09563354  0.30598124
  0.54208148  0.5295333   0.03980062  0.38853703  0.        ]",-2.24208,[-0.77576611 -0.85354399],-0.0963119142494,[-0.28018349 -0.64919645],[-0.80412138 -0.76202035],"[[-0.49321921  2.12208032 -0.01074319  0.03543745]
 [ 1.49548815  3.86834888  0.          0.        ]]"
14,"[ 0.69557736 -0.9791971  -0.69965378  1.28100639 -0.09563352  0.30598118
  0.38655238 -0.16307725 -0.01258321  0.38119435  0.        ]",-2.20786,[-0.51972505 -0.49390128],-0.0917619780316,[ 0.28932235  0.06736532],[-0.80412138 -0.76202035],"[[-0.49441528  2.1647711  -0.01074319  0.03543745]
 [-1.60479543  0.41224228  0.          0.        ]]"
15,"[ 0.65226311 -0.96747237 -0.76945564  1.29383777 -0.0956335   0.30598112
  0.28494204 -0.55661271  0.03745881  0.31666334  0.        ]",-2.12831,[ 1.14233883  0.30733847],-0.0949384223469,[ 0.62477577  0.67347825],[-0.80412138 -0.76202035],"[[-0.54683356  2.15331325 -0.01074319  0.03543745]
 [-3.63027362 -1.55148848  0.          0.        ]]"
