timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.08769284  1.58749544  0.01611811 -0.44446479  0.61787649 -0.46751725
  0.45936388 -0.26394033  0.67716026  0.40795796  0.        ]",-0.16004,[ 0.55995405  0.51868469],-0.152163123742,[-0.55148119  0.72501636],[-0.04799942 -0.19054002],"[[-0.02460701  0.06446497  0.0676444  -0.05213256]
 [ 0.00150471 -0.00327752  0.          0.        ]]"
1,"[ 1.08809954  1.5855707   0.04994615 -0.3989266   0.61787315 -0.46751501
  0.63739927  0.01480793  0.67540679  0.46007182  0.        ]",-0.108575,[ 0.43919887 -0.16684645],-0.154518953709,[-0.62595659  0.66353941],[-0.04799942 -0.19054002],"[[-0.00236033  0.08499765  0.0676444  -0.05213256]
 [ 2.21579439  2.04970657  0.          0.        ]]"
2,"[ 1.08568499  1.58125901  0.14313374 -0.32381187  0.6178698  -0.46751278
  0.77358963 -0.08049172  0.66499335  0.58448629  0.        ]",-0.171522,[-0.59780377  0.35934417],-0.160404518104,[-0.6679424   0.64100111],[-0.04799942 -0.19054002],"[[ 0.05895067  0.11894955  0.0676444  -0.05213256]
 [ 3.90966539  1.34782409  0.          0.        ]]"
3,"[ 1.07929673  1.57416909  0.22446555 -0.23357462  0.61786646 -0.46751055
  0.57718098  0.10920474  0.64609368  0.70122229  0.        ]",-0.353891,[-0.92671723  1.50348896],-0.16612303577,[-0.70622635  0.60111207],[-0.04799942 -0.19054002],"[[ 0.11263554  0.15992371  0.0676444  -0.05213256]
 [ 1.46695616  2.74493262  0.          0.        ]]"
4,"[ 1.08045411  1.55015517  0.21274965 -0.02884595  0.61786311 -0.46750832
  0.27996175  0.63964248  0.62665637  0.7634088   0.        ]",-0.327311,[ 0.31497531  0.50581541],-0.168582118799,[-0.74714804  0.53263134],[-0.04799942 -0.19054002],"[[ 0.10488645  0.25401923  0.0676444  -0.05213256]
 [-2.22955382  6.65159208  0.          0.        ]]"
5,"[ 1.08434925  1.48915047  0.16480333  0.29024742  0.61785977 -0.46750609
  0.3836411   0.89363045  0.59210863  0.83052434  0.        ]",-0.375063,[-0.80143461  0.58420951],-0.170166912893,[-0.78192645  0.48694447],[-0.04799942 -0.19054002],"[[ 0.07323287  0.40581981  0.0676444  -0.05213256]
 [-0.9400738   8.52223604  0.          0.        ]]"
6,"[ 1.08769679  1.37468987  0.08820172  0.66398668  0.61785643 -0.46750386
  0.13015077  1.18495095  0.53858529  0.89251972  0.        ]",-0.396822,[-1.38406473  0.3644757 ],-0.169863755999,[-0.77480394  0.44523969],[-0.04799942 -0.19054002],"[[  0.0228002    0.59779254   0.0676444   -0.05213256]
 [ -4.09271238  10.66786484   0.           0.        ]]"
7,"[ 1.08140169  1.19228648 -0.09517904  1.04367911  0.61785308 -0.46750163
 -0.18148398  1.35237342  0.48667599  0.86967685  0.        ]",-0.294628,[-1.25404076 -0.75046498],-0.16229567781,[-0.70738947  0.43972763],[-0.04799942 -0.19054002],"[[ -0.0979402    0.82352308   0.0676444   -0.05213256]
 [ -7.96849053  11.90102697   0.           0.        ]]"
8,"[ 1.02796066  0.98835493 -0.38923502  1.31818231  0.61784974 -0.46749939
 -0.48688868  0.91701291  0.45635833  0.72919119  0.        ]",-0.374186,[ 0.26807686  1.40715619],-0.146237460871,[-0.52590853  0.55252469],[-0.04799942 -0.19054002],"[[ -0.29541828   1.02937401   0.0676444   -0.05213256]
 [-11.7667921    8.69467324   0.           0.        ]]"
9,"[ 0.90623346  0.75033462 -0.69920571  1.51658191  0.61784639 -0.46749716
 -0.38299624  1.43113871  0.40203676  0.56911185  0.        ]",-0.18985,[ 0.16766452 -0.52175819],-0.126629341725,[-0.51659834  0.46907791],[-0.04799942 -0.19054002],"[[ -0.51779095   1.24125974   0.0676444   -0.05213256]
 [-10.47472273  12.48130048   0.           0.        ]]"
10,"[ 0.7451391   0.47642844 -0.94759436  1.62441274  0.61784305 -0.46749493
 -0.31297471  1.11698392  0.31034954  0.46183605  0.        ]",-0.197385,[-0.85484324  1.03924952],-0.107346300329,[-0.41421247  0.50303257],[-0.04799942 -0.19054002],"[[ -0.71854815   1.46767182   0.0676444   -0.05213256]
 [ -9.60389775  10.16763485   0.           0.        ]]"
11,"[ 0.51611163  0.17797151 -1.17698345  1.61508105  0.61783971 -0.4674927
 -0.56981356  1.62725221  0.18962476  0.35839789  0.        ]",-0.114689,[-0.69435029 -0.21542272],-0.0849087614333,[-0.38533649  0.4016729 ],[-0.04799942 -0.19054002],"[[ -0.9426745    1.7087334    0.0676444   -0.05213256]
 [-12.79816908  13.92591628   0.           0.        ]]"
12,"[ 0.17294504 -0.14058503 -1.37653505  1.45616088  0.61783636 -0.46749047
 -0.77047974  1.47391046  0.02881615  0.25124314  0.        ]",-0.0923765,[-0.68161752 -0.2218162 ],-0.0573261983617,[-0.29018858  0.39618003],[-0.04799942 -0.19054002],"[[ -1.22367693   1.97592242   0.0676444   -0.05213256]
 [-15.29385263  12.79668661   0.           0.        ]]"
13,"[-0.27500894 -0.40226089 -1.46699823  1.18307587  0.61783302 -0.46748824
 -0.96315457  1.32012767 -0.14885521  0.15277942  0.        ]",-0.0223815,[-1.11627566 -1.44082228],-0.0287777586422,[-0.27611396  0.37199771],[-0.04799942 -0.19054002],"[[ -1.55359653   2.22049371   0.0676444   -0.05213256]
 [-17.69017706  11.66417305   0.           0.        ]]"
14,"[-0.80402255 -0.57643031 -1.3627361   0.89507833  0.61782968 -0.46748601
 -1.25336301  0.7510006  -0.32805473  0.06574669  0.        ]",-0.146737,[ 0.36947438  1.63257687],-0.0104606465042,[-0.25422165  0.3981142 ],[-0.04799942 -0.19054002],"[[ -1.94361392   2.41172177   0.0676444   -0.05213256]
 [-21.29956069   7.47254513   0.           0.        ]]"
15,"[-1.27413408 -0.71460887 -1.02765352  0.55978344  0.61782633 -0.46748378
 -1.10189763  1.26837275 -0.50072994  0.06176864  0.        ]",-0.147129,[-1.2640693   0.10009372],-0.0323818133353,[-0.30440402  0.29743329],[-0.04799942 -0.19054002],"[[ -2.35070669   2.59940453   0.0676444   -0.05213256]
 [-19.41595027  11.28311716   0.           0.        ]]"
16,"[-1.59351769 -0.83162929 -0.49165299  0.10078346  0.61782299 -0.46748155
 -1.38937076  1.29172052 -0.63503646  0.16631071  0.        ]",-0.214617,[-1.1298346   0.54728808],-0.0556691012216,[-0.3330543   0.23229198],[-0.04799942 -0.19054002],"[[ -2.77489905   2.82679308   0.0676444   -0.05213256]
 [-22.99136814  11.45517466   0.           0.        ]]"
17,"[-1.67429762 -0.8862429   0.24817872 -0.36263049  0.61781965 -0.46747931
 -1.67115244  0.43291215 -0.69956937  0.27297669  0.        ]",-0.342581,[-2.95109436  0.95414886],-0.0706074315443,[-0.30970776  0.25927672],[-0.04799942 -0.19054002],"[[ -3.26988934   3.04016336   0.0676444   -0.05213256]
 [-26.49612617   5.12998336   0.           0.        ]]"
18,"[-1.36605205 -0.88926783  1.02478659 -0.42457314  0.6178163  -0.46747708
 -1.94731584 -0.35298014 -0.72992712  0.30153652  0.        ]",-0.265553,[ 0.1478402  -0.08236187],-0.0763980564424,[-0.27441567  0.32271075],[-0.04799942 -0.19054002],"[[ -3.83427782   3.06812382   0.0676444   -0.05213256]
 [-29.93118109  -0.65818195   0.           0.        ]]"
19,"[-0.69711473 -0.886787    1.51030574 -0.37264906  0.61781296 -0.46747485
 -1.85257666 -0.45335265 -0.79759275  0.30197793  0.        ]",-0.315278,[-2.14323068  0.90169669],-0.0850873370264,[-0.26148698  0.3403962 ],[-0.04799942 -0.19054002],"[[ -4.42108366   3.04469205   0.0676444   -0.05213256]
 [-28.75331199  -1.39744603   0.           0.        ]]"
20,"[ 0.13453402 -0.88396651  1.49821682 -0.3259094   0.61780962 -0.46747262
 -2.12510425 -0.36611764 -0.85009071  0.35784314  0.        ]",-0.234346,[-1.9700742   0.47969884],-0.0954467835551,[-0.2662884   0.32043254],[-0.04799942 -0.19054002],"[[ -5.03016308   3.02355451   0.0676444   -0.05213256]
 [-32.14333465  -0.75497003   0.           0.        ]]"
21,"[ 0.86368305 -0.88223449  0.88293548 -0.30103266  0.61780627 -0.46747039
 -2.39221671 -0.31759475 -0.85113117  0.44570272  0.        ]",-0.175836,[ 1.28024641  1.3934302 ],-0.101869993948,[-0.2640121   0.31327674],[-0.04799942 -0.19054002],"[[ -5.7063698    3.0122835    0.0676444   -0.05213256]
 [-35.4662668   -0.39760904   0.           0.        ]]"
22,"[ 1.08297217 -0.88139418 -0.07667299 -0.28976285  0.61780293 -0.46746816
 -2.01738921 -0.28430056 -0.79929151  0.50993142  0.        ]",-0.209852,[-0.76858548  0.07183041],-0.101231637986,[-0.27574611  0.31551415],[-0.04799942 -0.19054002],"[[ -6.36892558   3.0071724    0.0676444   -0.05213256]
 [-30.80484925  -0.1524071    0.           0.        ]]"
23,"[ 0.73810933 -0.88089314 -0.95634972 -0.28327661  0.61779959 -0.46746593
 -2.21297154 -0.2807687  -0.72458744  0.52309087  0.        ]",-0.197998,[ 0.3716858   0.17733306],-0.0946001108325,[-0.26318052  0.32330513],[-0.04799942 -0.19054002],"[[ -7.00943586   3.00422939   0.0676444   -0.05213256]
 [-33.23806871  -0.12640386   0.           0.        ]]"
24,"[-0.02172647 -0.88056872 -1.43654927 -0.27917803  0.61779624 -0.4674637
 -2.04170963 -0.27238994 -0.65757743  0.48235241  0.        ]",-0.116838,[ 1.46880268 -0.54961934],-0.0839952628907,[-0.26145396  0.33013394],[-0.04799942 -0.19054002],"[[ -7.65283012   3.00236932   0.0676444   -0.05213256]
 [-31.10845514  -0.06470337   0.           0.        ]]"
