timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.8877587   0.968752    0.15351467 -0.30617687  0.81224201  0.07152252
  0.52746398 -0.25370408  0.30200952  0.11547121  0.        ]",-1.63119,[-0.38269257  0.05945659],-0.115673169084,[ 0.0590944   0.16956593],[-0.63169026 -0.62032676],"[[  7.58476203e-02   9.04746329e-03   9.39619739e-02   8.32262305e-03]
 [  2.62091322e-05  -3.81698348e-03   0.00000000e+00   0.00000000e+00]]"
1,"[ 0.88946364  0.96872407  0.13015338 -0.30132041  0.8122417   0.0715225
  0.45430753 -0.20881265  0.30429403  0.0734737   0.        ]",-1.63109,[-0.3519145   0.44245247],-0.115707255867,[ 0.55308884  0.24854851],[-0.63169026 -0.62032676],"[[ 0.06065796  0.01133987  0.09396197  0.00832262]
 [-1.51395092  0.2322693   0.          0.        ]]"
2,"[ 0.89226111  0.96813829  0.06245254 -0.25433841  0.81224139  0.07152248
  0.388453    0.12353957  0.3076598  -0.02379692  0.        ]",-1.64824,[ 0.21516753  0.23279574],-0.115890851857,[ 0.98387283  0.07464698],[-0.63169026 -0.62032676],"[[ 0.01670491  0.03352212  0.09396197  0.00832262]
 [-2.87681439  1.98012811  0.          0.        ]]"
3,"[ 0.89166213  0.9648479  -0.01219461 -0.15186584  0.81224107  0.07152247
  0.43231526  0.29129201  0.30727159 -0.09322191  0.        ]",-1.6385,[ 0.13821976  0.13804508],-0.116002611633,[ 0.81864071 -0.11797768],[-0.63169026 -0.62032676],"[[-0.03172381  0.08197627  0.09396197  0.00832262]
 [-1.96907844  2.86234762  0.          0.        ]]"
4,"[ 0.88898904  0.95659829 -0.06378462 -0.02103637  0.81224076  0.07152245
  0.46060881  0.38440856  0.30337926 -0.09610283  0.        ]",-1.61007,[-0.15754113 -0.29089722],-0.115647878717,[ 0.58277518 -0.29762256],[-0.63169026 -0.62032676],"[[-0.0652305   0.14413658  0.09396197  0.00832262]
 [-1.38353844  3.35205296  0.          0.        ]]"
5,"[ 0.88444953  0.94558909 -0.1154731   0.09338646  0.81224044  0.07152243
  0.43183929  0.15281355  0.29822868 -0.11088987  0.        ]",-1.69579,[ 1.0579342  -0.27328251],-0.115224417458,[ 0.93647724 -0.06049809],[-0.63169026 -0.62032676],"[[-0.09887491  0.19895737  0.09396197  0.00832262]
 [-1.97892353  2.13408306  0.          0.        ]]"
6,"[ 0.88453174  0.93772368 -0.11469149  0.15835018  0.81224013  0.07152242
  0.62490397 -0.06126824  0.29396066 -0.06024719  0.        ]",-1.67771,[ 0.52906819 -0.05607651],-0.114656815262,[-0.1574866  -0.14805034],[-0.63169026 -0.62032676],"[[-0.09836543  0.23034277  0.09396197  0.00832262]
 [ 2.0165692   1.00821601  0.          0.        ]]"
7,"[ 0.89133568  0.9327815  -0.02099194  0.19483892  0.81223982  0.0715224
  0.72411413 -0.10743513  0.28266842  0.14917512  0.        ]",-1.58655,[-1.4404589  -0.62557942],-0.114061994934,[-1.15233314 -0.32892233],[-0.63169026 -0.62032676],"[[-0.03743402  0.24807106  0.09396197  0.00832262]
 [ 4.06973613  0.76542197  0.          0.        ]]"
8,"[ 0.89247865  0.93552424  0.04205372  0.17493247  0.8122395   0.07152238
  0.52911688 -0.58102968  0.27519952  0.25591397  0.        ]",-1.68183,[ 0.18050826  0.62641222],-0.114321441105,[ 0.00533333  0.40214783],[-0.63169026 -0.62032676],"[[ 0.00347157  0.23838993  0.09396197  0.00832262]
 [ 0.03425725 -1.7252355   0.          0.        ]]"
9,"[ 0.89238301  0.93805241  0.0541289   0.15580936  0.81223919  0.07152237
  0.5635423  -0.10295494  0.27555346  0.26484184  0.        ]",-1.63315,[-0.85590484  0.06620693],-0.114455961113,[-0.53697842 -0.17064741],[-0.63169026 -0.62032676],"[[ 0.01130481  0.22911118  0.09396197  0.00832262]
 [ 0.74669713  0.78898204  0.          0.        ]]"
10,"[ 0.89243669  0.93298037  0.0245513   0.19341416  0.81223887  0.07152235
  0.39921502 -0.05583076  0.27583711  0.23598139  0.        ]",-1.66888,[ 0.20199924 -0.65122928],-0.114165545267,[ 0.45794171  0.02394658],[-0.63169026 -0.62032676],"[[-0.00788207  0.24737742  0.09396197  0.00832262]
 [-2.65406424  1.03681018  0.          0.        ]]"
11,"[ 0.89022718  0.93450348 -0.04405381  0.18242766  0.81223856  0.07152233
  0.44041231 -0.55011356  0.28683908  0.09526438  0.        ]",-1.71143,[ 1.56097504 -0.10840269],-0.11415442461,[ 0.87808353  0.57386339],[-0.63169026 -0.62032676],"[[-0.05240913  0.24203241  0.09396197  0.00832262]
 [-1.80148132 -1.56264607  0.          0.        ]]"
12,"[ 0.89056022  0.94373483 -0.03786388  0.10959399  0.81223825  0.07152232
  0.63329433 -0.62613865  0.29338968  0.05242787  0.        ]",-1.67854,[ 0.39029084  0.52159425],-0.114620883243,[-0.11149626  0.40971607],[-0.63169026 -0.62032676],"[[-0.04838871  0.20676793  0.09396197  0.00832262]
 [ 2.19022743 -1.96246644  0.          0.        ]]"
13,"[ 0.89239658  0.94792698  0.05283283  0.07190467  0.81223793  0.0715223
  0.70576668 -0.226148    0.28610736  0.20000678  0.        ]",-1.61418,[-1.12281223 -0.08072375],-0.114776732702,[-1.12011254 -0.18955415],[-0.63169026 -0.62032676],"[[ 0.01046399  0.18862438  0.09396197  0.00832262]
 [ 3.69005162  0.1411014   0.          0.        ]]"
14,"[ 0.89090443  0.94801415  0.10426811  0.07107751  0.81223762  0.07152228
  0.51109329 -0.28716333  0.27687554  0.29876191  0.        ]",-1.68002,[ 0.13299817 -0.33164637],-0.11499434931,[-0.21910183  0.08007817],[-0.63169026 -0.62032676],"[[ 0.04384315  0.18822692  0.09396197  0.00832262]
 [-0.3387211  -0.17978119  0.          0.        ]]"
15,"[ 0.89100509  0.95153639  0.10207594  0.03619004  0.8122373   0.07152227
  0.5368641  -0.53622539  0.2816469   0.2687332   0.        ]",-1.68416,[-0.47399693  1.66122171],-0.115065844361,[-0.14942589  0.32801676],[-0.63169026 -0.62032676],"[[ 0.04241982  0.17148935  0.09396197  0.00832262]
 [ 0.19461044 -1.48960962  0.          0.        ]]"
16,"[ 0.89186567  0.94941957  0.07900483  0.05754428  0.81223699  0.07152225
  0.44599832  0.22243037  0.28337009  0.23996159  0.        ]",-1.67388,[ 0.39720005  0.23954675],-0.114907018377,[-0.05432146 -0.32660478],[-0.63169026 -0.62032676],"[[ 0.02744468  0.18172817  0.09396197  0.00832262]
 [-1.68585843  2.50019172  0.          0.        ]]"
17,"[ 0.89240578  0.93486282  0.05184592  0.17978097  0.81223668  0.07152223
  0.52351893  0.39325849  0.27268027  0.27825426  0.        ]",-1.6235,[-0.12609528 -1.72948217],-0.114349090715,[-0.64516884 -0.59804279],[-0.63169026 -0.62032676],"[[ 0.00982383  0.24074584  0.09396197  0.00832262]
 [-0.08156302  3.39858398  0.          0.        ]]"
18,"[ 0.89247631  0.92669523  0.04166483  0.23630788  0.81223636  0.07152222
  0.49956725 -0.37241071  0.26638283  0.30079331  0.        ]",-1.68043,[ 0.03413878  0.61616688],-0.114052289057,[-0.04428072  0.19093461],[-0.63169026 -0.62032676],"[[ 0.00321937  0.26831649  0.09396197  0.00832262]
 [-0.57724103 -0.62809986  0.          0.        ]]"
19,"[ 0.89244568  0.92285698  0.02611863  0.26086394  0.81223605  0.0715222
  0.50659961  0.09386211  0.26575615  0.28925451  0.        ]",-1.63995,[-0.52040325 -0.75333843],-0.113845417426,[-0.35981938 -0.29716718],[-0.63169026 -0.62032676],"[[-0.00686526  0.28035767  0.09396197  0.00832262]
 [-0.43170296  1.82404621  0.          0.        ]]"
20,"[ 0.89141408  0.92081722 -0.01887175  0.2734706   0.81223573  0.07152218
  0.40758994 -0.48005446  0.2720516   0.21242808  0.        ]",-1.67829,[ 0.60228394  0.59107431],-0.113580358162,[ 0.77603567  0.4833034 ],[-0.63169026 -0.62032676],"[[-0.03605757  0.28655556  0.09396197  0.00832262]
 [-2.48070877 -1.19420219  0.          0.        ]]"
21,"[ 0.88939349  0.92087468 -0.05771183  0.27311683  0.81223542  0.07152217
  0.52504683 -0.03070798  0.27775949  0.1372669   0.        ]",-1.65982,[ 0.23040348  0.40217775],-0.113526020528,[-0.03032694 -0.13376749],[-0.63169026 -0.62032676],"[[-0.06128306  0.28638152  0.09396197  0.00832262]
 [-0.04993207  1.16892649  0.          0.        ]]"
22,"[ 0.89016025  0.90701257 -0.04516796  0.35214311  0.81223511  0.07152215
  0.5691089   0.26763017  0.26463328  0.22122847  0.        ]",-1.59708,[-1.2797364  -0.10730222],-0.112974723347,[-0.64326465 -0.51731086],[-0.63169026 -0.62032676],"[[-0.05313271  0.32550203  0.09396197  0.00832262]
 [ 0.86193699  2.73789713  0.          0.        ]]"
23,"[ 0.88776173  0.88682991 -0.07996843  0.45155472  0.81223479  0.07152213
  0.37713739  0.17681626  0.25404382  0.23030907  0.        ]",-1.64852,[ 0.047101   -0.83237651],-0.112081651644,[ 0.52163041 -0.17415053],[-0.63169026 -0.62032676],"[[-0.07575466  0.37546822  0.09396197  0.00832262]
 [-3.11091502  2.26030409  0.          0.        ]]"
24,"[ 0.87739948  0.88171247 -0.17150361  0.47453699  0.81223448  0.07152211
  0.38917415 -0.45841926  0.2626503   0.07222153  0.        ]",-1.66957,[ 0.61682066  0.61571336],-0.111794506901,[ 1.23502719  0.54249722],[-0.63169026 -0.62032676],"[[-0.13547364  0.38715572  0.09396197  0.00832262]
 [-2.86181196 -1.08041997  0.          0.        ]]"
