timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.90433459  1.07139672 -0.05708477 -0.49220095  0.32493757  0.73079382
  0.61660567 -0.27514918  0.86012958 -1.30500693  0.        ]",-2.12816,[ 2.13823987  2.2429055 ],-0.203312302725,[ 2.90815973  2.22369432],[-0.46150315 -0.45779583],"[[-0.07689052 -0.08689323  0.03736411  0.08456398]
 [ 0.00421566  0.00166112  0.          0.        ]]"
1,"[ 0.90787086  1.07437188  0.00463367 -0.39958996  0.32493744  0.7307934
  0.80865111  0.419093    0.87259382 -1.15139708  0.        ]",-2.02617,[ 2.28318637  1.33869998],-0.19788621232,[ 1.77401555  1.06140232],[-0.46150315 -0.45779583],"[[-0.03713193 -0.04714791  0.03736411  0.08456398]
 [ 3.95847937  3.95968573  0.          0.        ]]"
2,"[ 0.90383651  1.07279868  0.18806049 -0.12390047  0.3249373   0.73079298
  0.99689961  1.09959433  0.86179002 -0.69322563  0.        ]",-1.59634,[ 0.42954534 -0.34252961],-0.181208377371,[ 0.14039791  0.00358787],[-0.46150315 -0.45779583],"[[ 0.08092744  0.07097197  0.03736411  0.08456398]
 [ 7.83456774  7.83937378  0.          0.        ]]"
3,"[ 0.85919559  1.05044134  0.45176018  0.20325181  0.32493717  0.73079256
  1.07193259  0.83436559  0.7349541  -0.08905716  0.        ]",-1.23608,[-1.0253329   0.19264979],-0.158059779009,[-1.1878233  -0.40220487],[-0.46150315 -0.45779583],"[[ 0.25311971  0.2125879   0.03736411  0.08456398]
 [ 9.37952921  6.32725128  0.          0.        ]]"
4,"[ 0.78620784  1.00951988  0.66668055  0.50154016  0.32493703  0.73079213
  0.87079035  0.94645619  0.52450632  0.38467924  0.        ]",-1.00883,[-2.14464407 -0.84877867],-0.138689990721,[-1.42947435 -0.81367695],[-0.46150315 -0.45779583],"[[ 0.39915698  0.34554482  0.03736411  0.08456398]
 [ 5.23798316  6.96630744  0.          0.        ]]"
5,"[ 0.74442385  0.9644032   0.75713403  0.72588809  0.3249369   0.73079171
  0.67369493  0.33303431  0.36908288  0.60721481  0.        ]",-1.03811,[-1.56408401 -0.62988985],-0.128330341426,[-1.00901318 -0.37870198],[-0.46150315 -0.45779583],"[[ 0.46319972  0.44978199  0.03736411  0.08456398]
 [ 1.17975816  3.46905986  0.          0.        ]]"
6,"[ 0.75562328  0.94221323  0.73433666  0.81676374  0.32493676  0.73079129
  0.48047321 -0.1162283   0.35298628  0.61135656  0.        ]",-0.909005,[ 1.30639376  0.62274843],-0.126888448051,[-0.05841426  0.31643981],[-0.46150315 -0.45779583],"[[ 0.44687793  0.49346451  0.03736411  0.08456398]
 [-2.79870892  0.90771893  0.          0.        ]]"
7,"[ 0.76606498  0.91870629  0.71218935  0.90355632  0.32493663  0.73079087
  0.67525419  0.31287486  0.33636279  0.61482353  0.        ]",-1.00613,[-1.9678409  -0.26988803],-0.125381367026,[-1.02407575 -0.42995298],[-0.46150315 -0.45779583],"[[ 0.43114293  0.5361644   0.03736411  0.08456398]
 [ 1.21187458  3.35412615  0.          0.        ]]"
8,"[ 0.77612831  0.88541071  0.68994251  1.01349681  0.32493649  0.73079044
  0.48197217  0.1140317   0.30744035  0.62697899  0.        ]",-0.921488,[-0.81434372 -0.04778734],-0.122974845503,[-0.20615196 -0.0109368 ],[-0.46150315 -0.45779583],"[[ 0.41545105  0.5918728   0.03736411  0.08456398]
 [-2.76783197  2.22048053  0.          0.        ]]"
9,"[ 0.82554543  0.85834522  0.56375808  1.0938806   0.32493636  0.73079002
  0.32816555  0.07331645  0.37696418  0.49504935  0.        ]",-0.842836,[ 1.28432396  0.68650067],-0.126020931671,[ 0.74367839  0.45407742],[-0.46150315 -0.45779583],"[[ 0.32832006  0.6339536   0.03736411  0.08456398]
 [-5.93473396  1.98835477  0.          0.        ]]"
10,"[ 0.8602162   0.81224794  0.44779363  1.21609577  0.32493622  0.7307896
  0.52596311  0.54294664  0.40777156  0.39572044  0.        ]",-0.91124,[ 0.29011641 -0.5161342 ],-0.126945891168,[-0.0471546  -0.20433044],[-0.46150315 -0.45779583],"[[ 0.25048759  0.70058427  0.03736411  0.08456398]
 [-1.86204424  4.66581285  0.          0.        ]]"
11,"[ 0.86953873  0.75827152  0.40948874  1.3404324   0.32493609  0.73078918
  0.58353145  0.16820982  0.3730739   0.40076061  0.        ]",-0.852919,[ 0.09636     0.26059648],-0.123510553443,[-0.16299498 -0.00435853],[-0.46150315 -0.45779583],"[[ 0.22513968  0.77246478  0.03736411  0.08456398]
 [-0.67669696  2.52936346  0.          0.        ]]"
12,"[ 0.87280661  0.70967597  0.39495592  1.43848374  0.32493595  0.73078875
  0.60268249  0.34039288  0.32956179  0.42480281  0.        ]",-0.847438,[-1.30245737  0.29742611],-0.119605550562,[-0.34688374 -0.30612844],[-0.46150315 -0.45779583],"[[ 0.21556208  0.83290126  0.03736411  0.08456398]
 [-0.28236776  3.51101409  0.          0.        ]]"
13,"[ 0.88636239  0.63996049  0.325842    1.56044249  0.32493581  0.73078833
  0.41078199  0.53497971  0.30472003  0.39411118  0.        ]",-0.818077,[ 0.28386331  0.0489153 ],-0.116429019495,[ 0.3309164  -0.23585683],[-0.46150315 -0.45779583],"[[ 0.17027089  0.91425254  0.03736411  0.08456398]
 [-4.23362392  4.62039333  0.          0.        ]]"
14,"[ 0.90149356  0.55435493  0.21404302  1.68536616  0.32493568  0.73078791
  0.46939321  0.55283655  0.29453149  0.31947513  0.        ]",-0.826014,[ 0.28401353  0.07567176],-0.113973189531,[ 0.2827051  -0.31700224],[-0.46150315 -0.45779583],"[[ 0.09770664  1.00768177  0.03736411  0.08456398]
 [-3.02680607  4.72220018  0.          0.        ]]"
15,"[ 0.90706219  0.46047018  0.13858801  1.79630824  0.32493554  0.73078749
  0.52687649  0.58893177  0.25258093  0.28783121  0.        ]",-0.862714,[-0.61432613 -0.73847573],-0.109141930934,[ 0.14011452 -0.49644494],[-0.46150315 -0.45779583],"[[ 0.04904572  1.10419043  0.03736411  0.08456398]
 [-1.84321225  4.92798774  0.          0.        ]]"
16,"[ 0.90882974  0.39119771  0.04395347  1.86309866  0.32493541  0.73078706
  0.41062698  0.05903607  0.24655899  0.21786469  0.        ]",-0.823839,[ 0.63030636 -0.47062661],-0.107562266908,[ 0.89596343  0.21712072],[-0.46150315 -0.45779583],"[[-0.01183381  1.1724393   0.03736411  0.08456398]
 [-4.23680132  1.90695065  0.          0.        ]]"
17,"[ 0.90503789  0.37148085 -0.04749079  1.87996753  0.32493527  0.73078664
  0.53585044 -0.27456598  0.28220231  0.124169    0.        ]",-0.840117,[ 0.48183004 -0.16489496],-0.110482023423,[ 0.769086    0.45683616],[-0.46150315 -0.45779583],"[[-0.07070033  1.1914955   0.03736411  0.08456398]
 [-1.6584293   0.00502139  0.          0.        ]]"
18,"[ 0.90337902  0.37817813 -0.06874264  1.87433584  0.32493514  0.73078622
  0.63004851 -0.38919227  0.30013497  0.09559202  0.        ]",-0.87547,[-0.33078453 -0.45383934],-0.112228594282,[ 0.52956784  0.47482938],[-0.46150315 -0.45779583],"[[-0.08440874  1.18503904  0.03736411  0.08456398]
 [ 0.28112722 -0.64848564  0.          0.        ]]"
19,"[ 0.90233864  0.4099505  -0.08045419  1.84618124  0.324935    0.7307858
  0.56623215 -0.70208178  0.33504268  0.06231963  0.        ]",-0.822011,[ 1.45043156  0.54590753],-0.115800058529,[ 0.8984648   1.01533103],[-0.46150315 -0.45779583],"[[-0.09196987  1.15417145  0.03736411  0.08456398]
 [-1.03285315 -2.43232927  0.          0.        ]]"
