timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.92327218  1.14505996  0.14878657 -0.25231779 -1.21785579  0.55997096
  0.6477252  -0.28878713  2.51358167 -0.55663222  0.        ]",-2.91937,[ 2.30986637  3.15545118],-0.354742937206,[ 2.38217425  3.69295812],[-0.41430449 -0.37318617],"[[ 0.04988577  0.0244724  -0.1413215   0.06527897]
 [-0.00360193  0.00473094  0.          0.        ]]"
1,"[ 0.91907045  1.14309473  0.21027211 -0.15700301 -1.21785444  0.55997063
  0.84236924  0.38632053  2.50192701 -0.41209371  0.        ]",-2.84122,[ 1.18224818  2.51024172],-0.351848336345,[ 1.26160514  3.09963226],[-0.41430449 -0.37318617],"[[ 0.08948953  0.06427848 -0.1413215   0.06527897]
 [ 3.95081893  3.96269047  0.          0.        ]]"
2,"[ 0.8925178   1.12692689  0.39166096  0.12395558 -1.2178531   0.5599703
  1.03316817  1.04806476  2.42209062  0.00719473  0.        ]",-2.64674,[-0.57084453  1.42939861],-0.340938456972,[-0.40110976  2.15275717],[-0.41430449 -0.37318617],"[[ 0.20739774  0.18245776 -0.1413215   0.06527897]
 [ 7.82712819  7.84230731  0.          0.        ]]"
3,"[ 0.83809653  1.06707684  0.58980032  0.57251596 -1.21785175  0.55996997
  0.91433442  1.69711245  2.21633109  0.50226698  0.        ]",-2.4283,[-1.26090714  1.79722031],-0.321052814219,[-1.33552957  1.32299185],[-0.41430449 -0.37318617],"[[  0.3397172    0.37748272  -0.1413215    0.06527897]
 [  5.4129051   11.64749965   0.           0.        ]]"
4,"[ 0.80059426  0.92000522  0.68757236  1.13557182 -1.2178504   0.55996965
  0.71429863  2.33340362  1.93075937  0.84210322  0.        ]",-2.17968,[-1.67718736  1.09811764],-0.295799755329,[-1.80603182  0.73126864],[-0.41430449 -0.37318617],"[[  0.40720026   0.64786151  -0.1413215    0.06527897]
 [  1.34896833  15.37792951   0.           0.        ]]"
5,"[ 0.80831163  0.64142444  0.66895951  1.69574051 -1.21784906  0.55996932
  0.51822622  2.95706049  1.62270174  0.97088226  0.        ]",-1.89683,[-2.47750219 -0.43987268],-0.266519522149,[-1.96471906  0.13559735],[-0.41430449 -0.37318617],"[[  0.39421276   0.99210641  -0.1413215    0.06527897]
 [ -2.634451    19.03433129   0.           0.        ]]"
6,"[ 0.85605293  0.27499033  0.53462946  2.02863299 -1.21784771  0.55996899
  0.32608023  2.59584624  1.38244294  0.8890656   0.        ]",-1.57495,[-0.22043132  0.31316354],-0.239412773378,[-1.2843926   0.35375947],[-0.41430449 -0.37318617],"[[  0.30235957   1.35154669  -0.1413215    0.06527897]
 [ -6.53810229  16.91667788   0.           0.        ]]"
7,"[ 0.90468503 -0.10910831  0.32550231  2.06635021 -1.21784636  0.55996866
  0.28951372  2.75020201  1.20465716  0.68609167  0.        ]",-1.24345,[-0.46880705  0.82564917],-0.215779583485,[-1.15756464  0.24462804],[-0.41430449 -0.37318617],"[[  0.16414404   1.69896071  -0.1413215    0.06527897]
 [ -7.28098753  17.82168965   0.           0.        ]]"
8,"[ 0.92516068 -0.51369201  0.07327748  1.77644577 -1.21784501  0.55996834
  0.20526667  3.24761276  1.01048474  0.39042381  0.        ]",-1.03046,[-2.26385497 -1.4843934 ],-0.189604851141,[-1.49726999  0.08927867],[-0.41430449 -0.37318617],"[[  1.35171236e-03   2.08465511e+00  -1.41321505e-01   6.52789717e-02]
 [ -8.99255465e+00   2.07379943e+01   0.00000000e+00   0.00000000e+00]]"
9,"[ 0.88961876 -0.82762089 -0.2630556   1.20743292 -1.21784367  0.55996801
  0.01917093  2.50215458  0.86086524  0.03543051  0.        ]",-0.770815,[-0.74816083  0.37703206],-0.170821308702,[-0.87963641  0.81214964],[-0.41430449 -0.37318617],"[[ -0.2164304    2.45556573  -0.1413215    0.06527897]
 [-12.77328685  16.36757047   0.           0.        ]]"
