timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-4.0819,"[ 0.89629823  0.93771558 -0.00418361 -0.49347661 -0.9138804  -1.06575937
  0.46122347 -0.24674221  2.56009731  1.76383206  0.        ]",[-4.30084519 -0.633904  ],-0.334590574421,[-4.13632679 -0.45202279],[-0.79632723 -0.76408648],"[[-0.01139307 -0.04972054 -0.10409277 -0.12374381]
 [-0.0026213  -0.00302207  0.          0.        ]]"
1,-3.93271,"[ 0.89422714  0.93578407 -0.06499185 -0.54439637 -0.91388011 -1.06575897
  0.26314357 -0.74926457  2.55114525  1.58724849  0.        ]",[-3.29993702 -0.69506941],-0.330165819328,[-3.48964143 -0.32226437],[-0.79632723 -0.76408648],"[[-0.05112573 -0.07494858 -0.10409277 -0.12374381]
 [-3.95748177 -2.51142661  0.          0.        ]]"
2,-3.6197,"[ 0.87259943  0.9250134  -0.24455178 -0.69973488 -0.91387982 -1.06575857
  0.06898331 -1.29036034  2.4826505   1.06691479  0.        ]",[-2.25106773  0.34057082],-0.315397553484,[-2.10799718  0.25263008],[-0.79632723 -0.76408648],"[[-0.16917027 -0.15227663 -0.10409277 -0.12374381]
 [-7.83408265 -5.2123769   0.          0.        ]]"
3,-3.43395,"[ 0.78714287  0.90344124 -0.53188995 -0.87750249 -0.91387953 -1.06575818
 -0.1214208  -0.99922097  2.26697905  0.3232356   0.        ]",[ 0.0899868   1.20943356],-0.289085257307,[-0.37347886  0.95313138],[-0.79632723 -0.76408648],"[[ -0.36399449  -0.24194326  -0.10409277  -0.12374381]
 [-11.63568853  -3.75911982   0.           0.        ]]"
4,-3.19794,"[ 0.61368523  0.89250527 -0.83975735 -0.94534578 -0.91387923 -1.06575778
 -0.09214341 -0.19108058  1.93138627 -0.33592417  0.        ]",[-0.69513104  0.6811594 ],-0.25876603063,[-0.19672678  1.2148757 ],[-0.79632723 -0.76408648],"[[ -0.59084354  -0.27665189  -0.10409277  -0.12374381]
 [-11.05113703   0.27481449   0.           0.        ]]"
5,-3.03415,"[ 0.34522077  0.90279165 -1.12420653 -0.88180976 -0.91387894 -1.06575739
 -0.21897352  0.34838386  1.52966482 -0.84216323  0.        ]",[ 0.27201094  1.04991863],-0.227786193082,[ 0.70321763  1.59258413],[-0.79632723 -0.76408648],"[[ -0.83727363  -0.24413787  -0.10409277  -0.12374381]
 [-13.58342479   2.96761905   0.           0.        ]]"
6,-2.89776,"[-0.00808901  0.92622071 -1.34826367 -0.68648216 -0.91387865 -1.06575699
 -0.15169315  1.12978541  1.10805424 -1.18675467  0.        ]",[ 0.51826825  0.80619047],-0.197970796276,[ 0.490639    1.28694808],[-0.79632723 -0.76408648],"[[ -1.09546423  -0.14565068  -0.10409277  -0.12374381]
 [-12.24010732   6.86808421   0.           0.        ]]"
7,-2.76003,"[-0.35300354  0.93892483 -1.46907393 -0.34773373 -0.91387836 -1.06575659
 -0.03693971  1.74188136  0.81032801 -1.34061092  0.        ]",[ 0.2706964   0.33867654],-0.177620724259,[ 0.19975686  0.83619314],[-0.79632723 -0.76408648],"[[-1.31727832  0.02236658 -0.10409277 -0.12374381]
 [-9.94894378  9.92344346  0.          0.        ]]"
8,-2.66979,"[-0.65920482  0.90621958 -1.51455728  0.07264585 -0.91387807 -1.0657562
  0.02652561  1.97106781  0.63098038 -1.37616011  0.        ]",[ 0.17327521  0.6169667 ],-0.164649661464,[ 0.16483109  0.52494144],[-0.79632723 -0.76408648],"[[ -1.50354349   0.23231387  -0.10409277  -0.12374381]
 [ -8.68179724  11.06746495   0.           0.        ]]"
9,-2.52232,"[-0.93410233  0.80263916 -1.51070188  0.53368918 -0.91387778 -1.0657558
  0.06941331  2.41649071  0.53678678 -1.32634705  0.        ]",[-0.8933184 -0.2612309],-0.155866904705,[-0.20442839 -0.12363994],[-0.79632723 -0.76408648],"[[ -1.66858813   0.47597131  -0.10409277  -0.12374381]
 [ -7.82550261  13.29086505   0.           0.        ]]"
10,-2.49712,"[-1.24528321  0.62707975 -1.45486074  0.95385274 -0.91387748 -1.06575541
 -0.09982919  2.15674408  0.3970393  -1.22467757  0.        ]",[ 0.07242662 -0.57872263],-0.14197591415,[ 0.58307809 -0.16597506],[-0.79632723 -0.76408648],"[[ -1.85900065   0.72878053  -0.10409277  -0.12374381]
 [-11.20459184  11.9943158    0.           0.        ]]"
