timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.94195069  1.22423316  0.10337339 -0.27005913  1.42552635 -0.81260264
  0.67737619 -0.30224295 -0.23547999  1.13090922  0.        ]",-0.697228,[-1.58848052 -1.04147305],-0.110582387049,[-1.6749661  -1.25453222],[-0.37110424 -0.34754816],"[[ 0.01505659  0.02827087  0.16369231 -0.09420205]
 [ 0.00482532  0.00272208  0.          0.        ]]"
1,"[ 0.94167067  1.2246051   0.04169258 -0.36679438  1.42552409 -0.81260193
  0.48053727 -0.95954324 -0.23535794  0.99345324  0.        ]",-0.538946,[ 0.229869 -0.663992],-0.0992218056223,[-0.56333596  0.00224397],[-0.37110424 -0.34754816],"[[-0.02452291 -0.01138763  0.16369231 -0.09420205]
 [-3.94961452 -3.95538568  0.          0.        ]]"
2,"[ 0.93559632  1.21716487 -0.06575326 -0.62158196  1.42552183 -0.81260123
  0.52973739 -1.38320593 -0.25970186  0.7129576   0.        ]",-0.24344,[-0.36876347 -0.80425042],-0.0756817779011,[-0.06049998  0.80213636],[-0.37110424 -0.34754816],"[[-0.09359794 -0.11609245  0.16369231 -0.09420205]
 [-2.96118931 -6.50659154  0.          0.        ]]"
3,"[ 0.92142401  1.1821756  -0.17894087 -1.0058483   1.42551958 -0.81260052
  0.46009151 -1.89055055 -0.34119969  0.37016067  0.        ]",-0.218245,[ 1.6115172   1.21572002],-0.0457886198818,[ 0.99297178  1.92268252],[-0.37110424 -0.34754816],"[[-0.16685955 -0.27687744  0.16369231 -0.09420205]
 [-4.36035119 -9.56172564  0.          0.        ]]"
4,"[ 0.90827984  1.12471398 -0.25035516 -1.34818419  1.42551732 -0.81259982
  0.66121613 -1.20181619 -0.4476061   0.11993015  0.        ]",-0.050131,[-0.68178243  0.44498721],-0.0234330516248,[ 0.48841766  1.22937143],[-0.37110424 -0.34754816],"[[-0.21352708 -0.42649993  0.16369231 -0.09420205]
 [-0.31980139 -5.41433721  0.          0.        ]]"
5,"[ 0.89692321  1.07937472 -0.30103627 -1.54269897  1.42551506 -0.81259911
  0.52723687 -0.89125129 -0.53163872 -0.02731503  0.        ]",-0.104681,[ 1.97104521 -0.79624928],-0.014231533429,[ 1.10756874  1.23488474],[-0.37110424 -0.34754816],"[[-0.24692868 -0.51602286  0.16369231 -0.09420205]
 [-3.01140097 -3.54419243  0.          0.        ]]"
6,"[ 0.88937917  1.01837788 -0.33107332 -1.75214566  1.4255128  -0.81259841
  0.72717545 -1.40340266 -0.62319545 -0.14695257  0.        ]",-0.410983,[ 1.44864763  2.84150744],-0.0174534069553,[ 0.87096018  1.86060834],[-0.37110424 -0.34754816],"[[-0.26685579 -0.61785029  0.16369231 -0.09420205]
 [ 1.00532061 -6.62826199  0.          0.        ]]"
7,"[ 0.91022455  0.95548439 -0.24081645 -1.92798324  1.42551054 -0.8125977
  0.9230448  -0.72428289 -0.63522805 -0.10781219  0.        ]",-0.319522,[ 0.37127415  1.56741733],-0.0137172133016,[-0.104095    0.88320643],[-0.37110424 -0.34754816],"[[-0.20726908 -0.70938448  0.16369231 -0.09420205]
 [ 4.94029789 -2.5387621   0.          0.        ]]"
8,"[ 0.93543405  0.94777071 -0.06749178 -1.94741153  1.42550828 -0.812597
  0.99122887 -0.05845138 -0.54450723  0.09177884  0.        ]",-0.0186329,[-0.69895844  0.02124095],-0.0122742888282,[-0.9580344  -0.22726512],[-0.37110424 -0.34754816],"[[-0.0947192  -0.71993135  0.16369231 -0.09420205]
 [ 6.31011675  1.47072131  0.          0.        ]]"
9,"[ 0.94210699  0.96944398  0.08378312 -1.89171229  1.42550603 -0.81259629
  0.84736498 -0.04914708 -0.45594205  0.30806217  0.        ]",0.0854136,[ 0.11774833 -0.99676504],-0.032591234844,[-0.91175801 -0.29679346],[-0.37110424 -0.34754816],"[[  2.48512761e-03  -6.89954628e-01   1.63692310e-01  -9.42020526e-02]
 [  3.41994796e+00   1.52674949e+00   0.00000000e+00   0.00000000e+00]]"
