timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.9567356   1.28526403  0.02271766 -0.14548409 -0.97301449  0.48586212
  0.69584217 -0.31186518  2.18601686 -0.53445     0.        ]",-2.22938,[ 0.29287702  3.62568285],-0.327422383045,[ 1.4129262   2.88460565],[-0.34681919 -0.32522747],"[[-0.03781926  0.09527624 -0.11309864  0.05708969]
 [ 0.00262103  0.00208988  0.          0.        ]]"
1,"[ 0.95728229  1.28012488  0.04086078 -0.04780408 -0.97301337  0.48586176
  0.75398093  0.33276705  2.18228486 -0.46357447  0.        ]",-2.20656,[ 1.43187645  2.36546217],-0.325930688866,[ 0.99427396  2.53769374],[-0.34681919 -0.32522747],"[[-0.02615828  0.13504095 -0.11309864  0.05708969]
 [ 1.15963324  3.96118836  0.          0.        ]]"
2,"[ 0.95680646  1.25451203  0.13835255  0.23872414 -0.97301224  0.48586141
  0.95153891  0.96446179  2.1481384  -0.19539845  0.        ]",-2.00717,[-0.31649818  0.98098749],-0.319211282451,[-0.08165422  1.93057227],[-0.34681919 -0.32522747],"[[ 0.03648042  0.25319043 -0.11309864  0.05708969]
 [ 5.09118336  7.84083288  0.          0.        ]]"
3,"[ 0.9463741   1.17967686  0.27522321  0.68918732 -0.97301112  0.48586105
  0.88350536  1.57171605  2.03057192  0.18960997  0.        ]",-1.89239,[-0.33307802  1.28872935],-0.305168237458,[-0.78806573  1.36251521],[-0.34681919 -0.32522747],"[[  0.12471958   0.44742696  -0.11309864   0.05708969]
 [  3.73729142  11.57038585   0.           0.        ]]"
4,"[ 0.932585    1.01405035  0.36868135  1.2429577  -0.97300999  0.48586069
  0.8135407   2.17919905  1.81352013  0.53080571  0.        ]",-1.68154,[-1.62687642  1.0241846 ],-0.283638307025,[-1.5277133   0.66539544],[-0.34681919 -0.32522747],"[[  0.18549494   0.71626896  -0.11309864   0.05708969]
 [  2.34496676  15.30137267   0.           0.        ]]"
5,"[ 0.93072657  0.71663298  0.37898028  1.77536378 -0.97300887  0.48586034
  0.61239009  2.77477056  1.52238036  0.72685504  0.        ]",-1.42092,[-2.43961275  0.86568515],-0.254636103206,[-1.85650373  0.10712022],[-0.34681919 -0.32522747],"[[  0.19223079   1.05899755  -0.11309864   0.05708969]
 [ -1.65804619  18.95925397   0.           0.        ]]"
6,"[ 0.94726953  0.2804325   0.26746852  2.07938593 -0.97300774  0.48585998
  0.41521575  3.27188764  1.21758879  0.71005583  0.        ]",-1.11189,[-2.35517464 -0.2295145 ],-0.220194968722,[-1.82326102 -0.12998688],[-0.34681919 -0.32522747],"[[  0.11970114   1.46881791  -0.11309864   0.05708969]
 [ -5.58193142  22.01252616   0.           0.        ]]"
7,"[ 0.95709403 -0.19283095  0.03405928  1.9629384  -0.97300662  0.48585962
  0.22192781  3.0529941   0.9652945   0.5046488   0.        ]",-0.762145,[-2.65464545  0.52955121],-0.18668393761,[-1.56065524  0.192463  ],[-0.34681919 -0.32522747],"[[ -0.03052819   1.89558197  -0.11309864   0.05708969]
 [ -9.42847604  20.66825991   0.           0.        ]]"
8,"[ 0.90956004 -0.60462966 -0.31401917  1.42010771 -0.97300549  0.48585927
  0.03238389  3.32770902  0.75950346  0.18150975  0.        ]",-0.443443,[-1.73283424  0.7204347 ],-0.157891879638,[-1.38446653  0.41542891],[-0.34681919 -0.32522747],"[[ -0.25694223   2.32587798  -0.11309864   0.05708969]
 [-13.20051265  22.35563477   0.           0.        ]]"
9,"[ 0.73494467 -0.89238372 -0.74275359  0.45426449 -0.97300437  0.48585891
 -0.15344139  3.7199854   0.52265456 -0.2129102   0.        ]",-0.239494,[-0.69763147  0.62405513],-0.131912418957,[-1.11091983  0.53524572],[-0.34681919 -0.32522747],"[[ -0.55805549   2.79716588  -0.11309864   0.05708969]
 [-16.89854601  24.76511103   0.           0.        ]]"
