timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.11465482  1.851637   -0.02472768 -0.61942551 -0.01128791  1.12433367
  0.71627877 -0.32713441  1.23075687 -1.15619504  0.        ]",-1.11689,[ 1.51237373  2.42739965],-0.255375953179,[ 1.21381319  2.06703019],[-0.08678006 -0.22928223],"[[-0.06488991  0.0346004  -0.00280938  0.13174704]
 [ 0.00393135 -0.00449757  0.          0.        ]]"
1,"[ 1.11711831  1.84883276  0.03537635 -0.5147201  -0.01128789  1.12432813
  0.96008892  0.22463046  1.23143282 -1.05296266  0.        ]",-1.04941,[ 1.04803461  1.78618005],-0.248646610221,[ 0.85730326  1.76500368],[-0.08678006 -0.22928223],"[[ -2.51369713e-02   7.42237410e-02  -2.80937572e-03   1.31747039e-01]
 [  3.95820492e+00   3.95364485e+00   0.00000000e+00   0.00000000e+00]]"
2,"[ 1.11159469  1.82855844  0.21385423 -0.20537001 -0.01128787  1.12432259
  1.19908107  0.76547273  1.19828069 -0.74934654  0.        ]",-0.890866,[ 0.96141971  1.32328205],-0.227191619086,[ 0.27123377  1.3216939 ],[-0.08678006 -0.22928223],"[[  9.29175551e-02   1.92223899e-01  -2.80937572e-03   1.31747039e-01]
 [  7.83437553e+00   7.83344025e+00   0.00000000e+00   0.00000000e+00]]"
3,"[ 1.0613988   1.75670217  0.50071159  0.28799357 -0.01128784  1.12431706
  1.42395743  1.29560529  1.03497039 -0.28909739  0.        ]",-0.54695,[-1.24420998  0.14059557],-0.188016021462,[-0.43375543  0.81227601],[-0.08678006 -0.22928223],"[[  2.86198271e-01   3.87049605e-01  -2.80937572e-03   1.31747039e-01]
 [  1.14816631e+01   1.16364404e+01   0.00000000e+00   0.00000000e+00]]"
4,"[ 0.96544479  1.60935793  0.76410721  0.83337225 -0.01128782  1.12431152
  1.16606111  1.34127154  0.73392785  0.0906543   0.        ]",-0.392594,[ 0.74867374  2.36215349],-0.142470926798,[-0.75502324  0.53085226],[-0.08678006 -0.22928223],"[[  4.73866560e-01   6.23065913e-01  -2.80937572e-03   1.31747039e-01]
 [  7.29908423e+00   1.19640898e+01   0.00000000e+00   0.00000000e+00]]"
5,"[ 0.83764144  1.36334575  0.98713842  1.36163609 -0.01128779  1.12430598
  1.33978782  1.86004011  0.33318147  0.30877881  0.        ]",-0.187109,[-0.83916929  1.11458547],-0.093408877448,[-1.18975377  0.15697363],[-0.08678006 -0.22928223],"[[  6.48116628e-01   8.99687541e-01  -2.80937572e-03   1.31747039e-01]
 [  1.01167948e+01   1.56856568e+01   0.00000000e+00   0.00000000e+00]]"
6,"[ 0.68379457  0.96693093  1.17502374  1.80057736 -0.01128777  1.12430044
  1.12278986  2.3687783  -0.13058714  0.3028783   0.        ]",-0.117288,[-0.06650813  0.02953943],-0.0424523024341,[-1.22557914  0.0504677 ],[-0.08678006 -0.22928223],"[[  8.15141643e-01   1.25001993e+00  -2.80937572e-03   1.31747039e-01]
 [  6.59750713e+00   1.93354044e+01   0.00000000e+00   0.00000000e+00]]"
7,"[ 0.54777911  0.47744768  1.29852437  1.93026235 -0.01128774  1.1242949
  1.09867224  2.33167495 -0.4868602   0.0602725   0.        ]",-0.184472,[-1.07721026 -0.78212383],-0.0324210295585,[-1.09437633  0.05473948],[-0.08678006 -0.22928223],"[[  9.43168235e-01   1.63405985e+00  -2.80937572e-03   1.31747039e-01]
 [  6.20644142e+00   1.90694700e+01   0.00000000e+00   0.00000000e+00]]"
8,"[ 0.45211229  0.04398683  1.36815099  1.71641144 -0.01128772  1.12428936
  0.84719501  1.84739142 -0.64875533 -0.2607294   0.        ]",-0.201753,[-1.338647    0.28979628],-0.0628380062701,[-0.90525198  0.0846245 ],[-0.08678006 -0.22928223],"[[  1.02637962e+00   1.98059358e+00  -2.80937572e-03   1.31747039e-01]
 [  2.12790997e+00   1.55954545e+01   0.00000000e+00   0.00000000e+00]]"
9,"[ 0.44924053 -0.30326935  1.37004299  1.26090776 -0.01128769  1.12428383
  0.60057818  1.96431415 -0.64355356 -0.54704183  0.        ]",-0.126631,[ 0.34824684 -0.03883948],-0.0855724591845,[-0.81143594  0.07848501],[-0.08678006 -0.22928223],"[[  1.02880897e+00   2.30092033e+00  -2.80937572e-03   1.31747039e-01]
 [ -1.87181309e+00   1.64343856e+01   0.00000000e+00   0.00000000e+00]]"
10,"[ 0.47650891 -0.56505902  1.35155295  0.59663003 -0.01128767  1.12427829
  0.68790479  1.89750209 -0.5526095  -0.80968721  0.        ]",-0.301703,[-1.09650321  0.11666853],-0.107013327444,[-0.76499355  0.06479317],[-0.08678006 -0.22928223],"[[  1.00558339e+00   2.62480031e+00  -2.80937572e-03   1.31747039e-01]
 [ -4.55473832e-01   1.59552215e+01   0.00000000e+00   0.00000000e+00]]"
11,"[ 0.53241926 -0.70911425  1.31053213 -0.19502346 -0.01128764  1.12427275
  0.44436069  1.91782683 -0.40134543 -1.0283434   0.        ]",-0.466435,[-1.47001916 -0.17570322],-0.127306612629,[-0.69673383  0.04762059],[-0.08678006 -0.22928223],"[[  9.56844424e-01   2.94536926e+00  -2.80937572e-03   1.31747039e-01]
 [ -4.40536189e+00   1.61011692e+01   0.00000000e+00   0.00000000e+00]]"
12,"[ 0.66887862 -0.73258944  1.19015564 -0.59065393 -0.01128762  1.12426721
  0.20557306 -0.19460099 -0.31498412 -1.11272278  0.        ]",-0.427314,[-0.88877201  0.49835567],-0.13639722969,[-0.43362141  0.27478302],[-0.08678006 -0.22928223],"[[  8.29879940e-01   3.09610013e+00  -2.80937572e-03   1.31747039e-01]
 [ -8.27811185e+00   9.46729352e-01   0.00000000e+00   0.00000000e+00]]"
13,"[ 0.85201342 -0.7313179   0.96587493 -0.54304254 -0.0112876   1.12426167
 -0.00130056 -0.56672925 -0.32981385 -1.07866281  0.        ]",-0.351964,[ 0.05444901  2.35352016],-0.132343305575,[-0.33254555  0.37251696],[-0.08678006 -0.22928223],"[[  6.30653839e-01   3.07808376e+00  -2.80937572e-03   1.31747039e-01]
 [ -1.16332676e+01  -1.72290367e+00   0.00000000e+00   0.00000000e+00]]"
14,"[ 1.00723617 -0.72799521  0.66620465 -0.45790267 -0.01128757  1.12425614
  0.02619342 -0.51615464 -0.33638742 -1.02811557  0.        ]",-0.388779,[-1.29959521  2.18002579],-0.126214198589,[-0.29417968  0.41167107],[-0.08678006 -0.22928223],"[[  4.02462358e-01   3.04581048e+00  -2.80937572e-03   1.31747039e-01]
 [ -1.11873598e+01  -1.36009578e+00   0.00000000e+00   0.00000000e+00]]"
15,"[ 1.10377987 -0.72510364  0.28638666 -0.40249117 -0.01128755  1.1242506
 -0.20427314 -0.43364616 -0.32310814 -0.98369046  0.        ]",-0.366744,[-0.90395575  1.11135408],-0.120627556759,[-0.20917037  0.48322767],[-0.08678006 -0.22928223],"[[  1.41212744e-01   3.02475445e+00  -2.80937572e-03   1.31747039e-01]
 [ -1.49251461e+01  -7.68195743e-01   0.00000000e+00   0.00000000e+00]]"
16,"[ 1.0926131  -0.72334323 -0.21284013 -0.3732434  -0.01128752  1.12424506
 -0.40673092 -0.3797391  -0.29013853 -0.9502174   0.        ]",-0.366543,[-1.76380949  1.40357428],-0.116287676397,[-0.11545567  0.57013845],[-0.08678006 -0.22928223],"[[ -1.90234918e-01   3.01362022e+00  -2.80937572e-03   1.31747039e-01]
 [ -1.82086798e+01  -3.81479014e-01   0.00000000e+00   0.00000000e+00]]"
