timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.89327619  0.95684508  0.05758576 -0.39059764  0.93658324 -0.74044981
  0.50749363 -0.24969931  0.15385558  1.27172395  0.        ]",-2.61305,[-2.49093223 -1.04425897],-0.133888125904,[-2.28462219 -0.49788746],[-0.70582485 -0.66323167],"[[ 0.01612269 -0.01945034  0.10802251 -0.08552594]
 [-0.00068189  0.0038953   0.          0.        ]]"
1,"[ 0.89303178  0.95498637 -0.00347747 -0.47296262  0.93658287 -0.74044957
  0.31485369 -1.01640251  0.14961134  1.08321469  0.        ]",-2.48192,[-1.32396331 -0.30371347],-0.125726854644,[-1.03151786  0.18572971],[-0.70582485 -0.66323167],"[[-0.02356589 -0.05908561  0.10802251 -0.08552594]
 [-3.95501714 -3.95423501  0.          0.        ]]"
2,"[ 0.87695829  0.94375923 -0.18432004 -0.6597896   0.93658251 -0.74044933
  0.12596854 -1.23388782  0.09269114  0.57421582  0.        ]",-1.8592,[ 1.39213937  0.49253867],-0.104272408056,[ 1.45718694  1.06512642],[-0.70582485 -0.66323167],"[[-0.1415678  -0.1494355   0.10802251 -0.08552594]
 [-7.83227786 -5.07701271  0.          0.        ]]"
3,"[ 0.83922516  0.92550441 -0.35828573 -0.82513877  0.93658214 -0.74044909
  0.32619139 -0.83694757 -0.02144541  0.10929464  0.        ]",-1.73116,[ 1.74850221  1.13926228],-0.0863118565156,[ 1.35814738  1.03428471],[-0.70582485 -0.66323167],"[[-0.25697674 -0.23041534  0.10802251 -0.08552594]
 [-3.72228604 -3.02779819  0.          0.        ]]"
4,"[ 0.82400874  0.91974469 -0.40869335 -0.86602553  0.93658177 -0.74044885
  0.52242069 -0.05864696 -0.06351474 -0.01668689  0.        ]",-1.64086,[-0.11617055  0.26179569],-0.0820243064,[ 0.25192586  0.18172537],[-0.70582485 -0.66323167],"[[-0.2910083  -0.25065743  0.10802251 -0.08552594]
 [ 0.30573034  0.99020196  0.          0.        ]]"
5,"[ 0.82468914  0.92811254 -0.40657162 -0.80533785  0.9365814  -0.74044861
  0.49971884  0.13838375 -0.04410871  0.02991564  0.        ]",-1.62891,[ 0.27561693  0.14781221],-0.0838674204212,[ 0.09538367 -0.10742497],[-0.70582485 -0.66323167],"[[-0.28956922 -0.22064772  0.10802251 -0.08552594]
 [-0.16026945  2.00737882  0.          0.        ]]"
6,"[ 0.82830453  0.9388201  -0.39510989 -0.71232163  0.93658104 -0.74044837
  0.55297868  0.24397426 -0.01197204  0.11826207  0.        ]",-1.57432,[-0.02198798 -0.4326769 ],-0.0872380816858,[-0.58194685 -0.45620218],[-0.70582485 -0.66323167],"[[-0.28180548 -0.17503084  0.10802251 -0.08552594]
 [ 0.93300201  2.55249308  0.          0.        ]]"
7,"[ 0.83615001  0.94510148 -0.36901916 -0.6438225   0.93658067 -0.74044814
  0.54787494 -0.09766369  0.01876092  0.21921005  0.        ]",-1.60269,[ 0.08757398 -0.56416916],-0.0909862948487,[-0.68595546 -0.2222909 ],[-0.70582485 -0.66323167],"[[-0.26419654 -0.14167691  0.10802251 -0.08552594]
 [ 0.82824017  0.78877789  0.          0.        ]]"
8,"[ 0.84441484  0.94392773 -0.33940666 -0.65780746  0.9365803  -0.7404479
  0.56399586 -0.53342316  0.03031537  0.26754593  0.        ]",-1.61676,[-0.82749612  0.31534732],-0.092649834515,[-0.65529662  0.18847033],[-0.70582485 -0.66323167],"[[-0.24431151 -0.14847254  0.10802251 -0.08552594]
 [ 1.1591585  -1.46084234  0.          0.        ]]"
9,"[ 0.84038047  0.94087384 -0.35416225 -0.69146898  0.93657993 -0.74044766
  0.4033828  -0.2857076   0.01521457  0.2138199   0.        ]",-1.64041,[-0.27617064  0.97446333],-0.0906028583661,[ 0.27568707  0.15482336],[-0.70582485 -0.66323167],"[[-0.25420724 -0.16485835  0.10802251 -0.08552594]
 [-2.13775325 -0.18200492  0.          0.        ]]"
10,"[ 0.8159654   0.94702848 -0.43296125 -0.61923372  0.93657956 -0.74044742
  0.35214778  0.46247009 -0.009962    0.11056242  0.        ]",-1.54728,[-0.00521451 -0.9942953 ],-0.0873685032581,[ 0.4541778  -0.45289281],[-0.70582485 -0.66323167],"[[-0.30751441 -0.12974485  0.10802251 -0.08552594]
 [-3.18945561  3.68048096  0.          0.        ]]"
11,"[ 0.78114021  0.95152529 -0.52486345 -0.55026143  0.9365792  -0.74044718
  0.35429168 -0.31425806 -0.04862601 -0.02229592  0.        ]",-1.71196,[ 2.05060652  0.51171555],-0.0833903942892,[ 1.36258638  0.48104537],[-0.70582485 -0.66323167],"[[-0.3708619  -0.09636764  0.10802251 -0.08552594]
 [-3.14544606 -0.32939646  0.          0.        ]]"
12,"[ 0.76721109  0.95299671 -0.55713095 -0.52169302  0.93657883 -0.74044694
  0.54999989  0.07918343 -0.06264472 -0.06639718  0.        ]",-1.60656,[-0.26014773 -0.45085042],-0.0821673909145,[ 0.06363213 -0.26214597],[-0.70582485 -0.66323167],"[[-0.39346393 -0.08257642  0.10802251 -0.08552594]
 [ 0.87186903  1.70175406  0.          0.        ]]"
13,"[ 0.77157475  0.95440342 -0.54724566 -0.48894483  0.93657846 -0.7404467
  0.49905937 -0.27306065 -0.04751944 -0.02352024  0.        ]",-1.68725,[ 0.51390019  0.3778755 ],-0.083492195469,[ 0.48101172  0.19070819],[-0.70582485 -0.66323167],"[[-0.3865179  -0.06678661  0.10802251 -0.08552594]
 [-0.17378681 -0.11671374  0.          0.        ]]"
14,"[ 0.78191307  0.95531877 -0.52300702 -0.46259365  0.93657809 -0.74044646
  0.59823497  0.01705993 -0.02562668  0.0437377   0.        ]",-1.58146,[-0.80807336  0.35029251],-0.0856019202689,[-0.52744436 -0.39121214],[-0.70582485 -0.66323167],"[[-0.36956802 -0.05409346  0.10802251 -0.08552594]
 [ 1.86199848  1.38103956  0.          0.        ]]"
15,"[ 0.78475571  0.95696728 -0.51612461 -0.37680222  0.93657773 -0.74044622
  0.44068668  0.28067652 -0.00218947  0.11982502  0.        ]",-1.6149,[ 0.6915687  -0.37616369],-0.0881415272713,[ 0.00381907 -0.55830038],[-0.70582485 -0.66323167],"[[-0.36477573 -0.01281801  0.10802251 -0.08552594]
 [-1.37199925  2.74196557  0.          0.        ]]"
16,"[ 0.78492459  0.95664498 -0.51571187 -0.29498991  0.93657736 -0.74044598
  0.57531373 -0.01855924  0.01454664  0.1808713   0.        ]",-1.57243,[-0.15009718 -0.92193877],-0.0901866032089,[-0.75125134 -0.48971793],[-0.70582485 -0.66323167],"[[-0.36448871  0.02652168  0.10802251 -0.08552594]
 [ 1.39149832  1.19715556  0.          0.        ]]"
17,"[ 0.79729334  0.95695413 -0.48451867 -0.32185323  0.93657699 -0.74044574
  0.54511604 -0.73021925  0.02613374  0.2245005   0.        ]",-1.66627,[-0.47185744  0.68008163],-0.091714884398,[-0.2271765  0.4184491],[-0.70582485 -0.66323167],"[[-0.34287799  0.01360278  0.10802251 -0.08552594]
 [ 0.77163249 -2.47680249  0.          0.        ]]"
18,"[ 0.79536175  0.95702195 -0.48952854 -0.36764666  0.93657662 -0.7404455
  0.45338636 -0.19896501  0.01460674  0.18037815  0.        ]",-1.63702,[ 0.25928651 -0.13199092],-0.0901871341638,[ 0.06003074 -0.09304073],[-0.70582485 -0.66323167],"[[-0.34633742 -0.00841576  0.10802251 -0.08552594]
 [-1.11130308  0.26580599  0.          0.        ]]"
19,"[ 0.78868487  0.95702172 -0.50644348 -0.3676143   0.93657625 -0.74044526
  0.50443558 -0.30129847  0.00524937  0.14611826  0.        ]",-1.61897,[-0.577181    0.37535416],-0.0890226339262,[-0.06348149 -0.00871894],[-0.70582485 -0.66323167],"[[-0.35804968 -0.00840025  0.10802251 -0.08552594]
 [-0.06341168 -0.2624924   0.          0.        ]]"
20,"[ 0.77423628  0.95706244 -0.54111384 -0.34739189  0.93657589 -0.74044502
  0.39323663 -0.01222815 -0.01059779  0.09064602  0.        ]",-1.67879,[ 1.09652797  0.57883647],-0.0871875535611,[ 0.56553894 -0.16054028],[-0.70582485 -0.66323167],"[[ -3.82219745e-01   1.32296857e-03   1.08022511e-01  -8.55259393e-02]
 [ -2.34599327e+00   1.22983728e+00   0.00000000e+00   0.00000000e+00]]"
21,"[ 0.77002646  0.9556496  -0.55076936 -0.24898809  0.93657552 -0.74044478
  0.58816997  0.42671562  0.00376331  0.14329979  0.        ]",-1.48965,[-1.00120093 -0.91306023],-0.0888639729291,[-0.91624409 -0.91316879],[-0.70582485 -0.66323167],"[[-0.38899238  0.04865572  0.10802251 -0.08552594]
 [ 1.65541067  3.49589085  0.          0.        ]]"
22,"[ 0.7656676   0.95308648 -0.56057392 -0.18057516  0.93657515 -0.74044454
  0.39392835 -0.28669847  0.01097395  0.17433269  0.        ]",-1.67925,[ 0.61279503  0.29663611],-0.0897979869688,[ 0.51747793  0.02378833],[-0.70582485 -0.66323167],"[[-0.39588885  0.08162075  0.10802251 -0.08552594]
 [-2.33178843 -0.18711857  0.          0.        ]]"
23,"[ 0.75137657  0.95226152 -0.59145699 -0.1638528   0.93657478 -0.7404443
  0.5142483  -0.05864966 -0.00370101  0.12298593  0.        ]",-1.58205,[-0.38876982 -0.79990263],-0.088026368884,[-0.21347828 -0.41007945],[-0.70582485 -0.66323167],"[[-0.41774428  0.08969063  0.10802251 -0.08552594]
 [ 0.13802368  0.99018595  0.          0.        ]]"
24,"[ 0.74275055  0.95347455 -0.60924581 -0.18906605  0.93657442 -0.74044406
  0.43925307 -0.67584772 -0.01932062  0.06756375  0.        ]",-1.71241,[ 1.24699049  0.76028041],-0.0862723007665,[ 0.82712984  0.60085869],[-0.70582485 -0.66323167],"[[-0.43042929  0.07752525  0.10802251 -0.08552594]
 [-1.40140199 -2.1961065   0.          0.        ]]"
25,"[ 0.75086862  0.95459887 -0.59252007 -0.21665204  0.93657405 -0.74044382
  0.63326169 -0.08459809 -0.0145641   0.08151939  0.        ]",-1.58703,[-0.50180033 -0.40675739],-0.086775307799,[-0.75848359 -0.48814407],[-0.70582485 -0.66323167],"[[-0.41850056  0.06422812  0.10802251 -0.08552594]
 [ 2.58101802  0.85622539  0.          0.        ]]"
26,"[ 0.77108197  0.95453656 -0.54836218 -0.21498588  0.93657368 -0.74044358
  0.53410026 -0.39970744  0.01153339  0.17366208  0.        ]",-1.66419,[ 0.18102456  0.12667929],-0.0898422689912,[-0.23729871 -0.02963263],[-0.70582485 -0.66323167],"[[-0.38730279  0.06503088  0.10802251 -0.08552594]
 [ 0.54553401 -0.77052987  0.          0.        ]]"
27,"[ 0.78205925  0.95526766 -0.52264552 -0.23621916  0.93657331 -0.74044334
  0.56845102 -0.29964376  0.02167479  0.21051489  0.        ]",-1.62923,[ 0.16335255 -0.49668112],-0.0911488185487,[-0.63452631 -0.23298445],[-0.70582485 -0.66323167],"[[-0.36931743  0.05480328  0.10802251 -0.08552594]
 [ 1.25065517 -0.25395069  0.          0.        ]]"
28,"[ 0.79994852  0.95652156 -0.47753108 -0.28767427  0.93657295 -0.7404431
  0.59876337 -0.67966557  0.03586491  0.2642355   0.        ]",-1.60475,[-1.30829077  0.40211505],-0.0931021326248,[-0.68133819  0.19813776],[-0.70582485 -0.66323167],"[[-0.33806133  0.03004022  0.10802251 -0.08552594]
 [ 1.87288036 -2.21581692  0.          0.        ]]"
29,"[ 0.79851192  0.95705727 -0.48131925 -0.34566162  0.93657258 -0.74044286
  0.40421181 -0.36244999  0.02330959  0.21331617  0.        ]",-1.68611,[ 0.9622215   0.93224551],-0.091328596471,[ 0.37904525  0.15471363],[-0.70582485 -0.66323167],"[[-0.34067228  0.00215478  0.10802251 -0.08552594]
 [-2.12067671 -0.57818996  0.          0.        ]]"
30,"[ 0.79639327  0.95660058 -0.48684962 -0.29248339  0.93657221 -0.74044262
  0.59162063  0.35450076  0.03027993  0.2415508   0.        ]",-1.45081,[-1.73830662 -0.87107154],-0.0922995206933,[-1.12922537 -0.8656038 ],[-0.70582485 -0.66323167],"[[-0.34448835  0.0277269   0.10802251 -0.08552594]
 [ 1.72626617  3.1230725   0.          0.        ]]"
31,"[ 0.79330336  0.9552547  -0.49479856 -0.23585651  0.93657184 -0.74044238
  0.39730735 -0.32527942  0.03613308  0.26794474  0.        ]",-1.59922,[-0.73810808  0.03153599],-0.0931774657805,[ 0.23566653  0.01428056],[-0.70582485 -0.66323167],"[[-0.34998243  0.05497777  0.10802251 -0.08552594]
 [-2.2623986  -0.38629603  0.          0.        ]]"
32,"[ 0.7470977   0.95564907 -0.60035046 -0.2491186   0.93657147 -0.74044214
  0.2572395  -0.29939492 -0.02609733  0.04164364  0.        ]",-1.68778,[ 1.08896534 -0.56809104],-0.085552049388,[ 1.74597907  0.39991218],[-0.70582485 -0.66323167],"[[-0.42407783  0.04859263  0.10802251 -0.08552594]
 [-5.13756807 -0.25266755  0.          0.        ]]"
33,"[ 0.7020461   0.95679505 -0.68606987 -0.30646034  0.93657111 -0.7404419
  0.45494837 -0.73445098 -0.09967603 -0.17503012  0.        ]",-1.75202,[ 1.38633612  0.99785676],-0.0794087150913,[ 1.4504168   1.00921452],[-0.70582485 -0.66323167],"[[-0.48611035  0.02100457  0.10802251 -0.08552594]
 [-1.07919942 -2.49864676  0.          0.        ]]"
34,"[ 0.71593279  0.95698382 -0.66104779 -0.32694265  0.93657074 -0.74044166
  0.64862864  0.04017865 -0.08601876 -0.13850242  0.        ]",-1.59494,[-0.81787955 -0.42913106],-0.0803666987541,[-0.26529989 -0.40405849],[-0.70582485 -0.66323167],"[[-0.46780527  0.01115513  0.10802251 -0.08552594]
 [ 2.89647519  1.50038027  0.          0.        ]]"
35,"[ 0.73402794  0.95671866 -0.62664016 -0.30058713  0.93657037 -0.74044142
  0.4882516  -0.2944672  -0.05493602 -0.04948182  0.        ]",-1.69818,[ 1.1094801   0.05887986],-0.0828375075331,[ 0.63679183  0.15301852],[-0.70582485 -0.66323167],"[[-0.44290588  0.02382911  0.10802251 -0.08552594]
 [-0.39557774 -0.22722958  0.          0.        ]]"
36,"[ 0.75582794  0.95677737 -0.58202558 -0.30511109  0.93657    -0.74044118
  0.68134422 -0.24873326 -0.02658832  0.03816001  0.        ]",-1.61778,[-0.12622218 -0.67590716],-0.0854963009267,[-0.7967276  -0.26830271],[-0.70582485 -0.66323167],"[[-0.41104935  0.02165334  0.10802251 -0.08552594]
 [ 3.56803342  0.00887162  0.          0.        ]]"
37,"[ 0.79588431  0.95704193 -0.48816289 -0.3605857   0.93656964 -0.74044094
  0.65363139 -0.76713875  0.0167553   0.18836856  0.        ]",-1.65309,[-0.69847032  0.54411778],-0.090463106656,[-0.7510938   0.37693265],[-0.70582485 -0.66323167],"[[-0.34539616 -0.0050211   0.10802251 -0.08552594]
 [ 2.99917701 -2.66739745  0.          0.        ]]"
38,"[ 0.81281417  0.9562736  -0.44207603 -0.42543996  0.93656927 -0.7404407
  0.51609311 -0.33936404  0.02811427  0.23361594  0.        ]",-1.63576,[-0.05403788  0.22878046],-0.0920046296958,[-0.37671041 -0.0262129 ],[-0.70582485 -0.66323167],"[[-0.31373905 -0.03621155  0.10802251 -0.08552594]
 [ 0.17593603 -0.45901161  0.          0.        ]]"
39,"[ 0.81349357  0.95627325 -0.44012097 -0.4254383   0.9365689  -0.74044046
  0.50549221 -0.1621149   0.02910507  0.23753456  0.        ]",-1.57844,[-0.72118607  0.13663369],-0.0921428397869,[-0.45445362 -0.23680338],[-0.70582485 -0.66323167],"[[-0.31240361 -0.03621081  0.10802251 -0.08552594]
 [-0.04166563  0.45603644  0.          0.        ]]"
40,"[ 0.79785502  0.95677356 -0.48303234 -0.39535714  0.93656853 -0.74044022
  0.36653796 -0.05885268  0.01253493  0.17313764  0.        ]",-1.61146,[ 0.08874218 -0.40655949],-0.0899281238848,[ 0.49960604 -0.11378005],[-0.70582485 -0.66323167],"[[-0.34185497 -0.02174137  0.10802251 -0.08552594]
 [-2.89397244  0.98912721  0.          0.        ]]"
41,"[ 0.76582666  0.95685527 -0.56020579 -0.38821896  0.93656816 -0.74043998
  0.38645926 -0.37450392 -0.03148101  0.02235159  0.        ]",-1.68845,[ 0.40870236  0.30808363],-0.0850069975345,[ 1.0828743   0.38709998],[-0.70582485 -0.66323167],"[[-0.39563152 -0.01830862  0.10802251 -0.08552594]
 [-2.48504672 -0.6404213   0.          0.        ]]"
42,"[ 0.74398928  0.95684497 -0.60671578 -0.38915092  0.9365678  -0.74043974
  0.46759403 -0.13587555 -0.06263708 -0.07231881  0.        ]",-1.65961,[-0.18858086  0.38551352],-0.0821847146436,[ 0.72706711  0.05537418],[-0.70582485 -0.66323167],"[[-0.4286225  -0.01875684  0.10802251 -0.08552594]
 [-0.81959457  0.59149616  0.          0.        ]]"
43,"[ 0.72727618  0.9570138  -0.63972852 -0.33293365  0.93656743 -0.7404395
  0.43201247  0.15759643 -0.07194135 -0.09930702  0.        ]",-1.6445,[ 0.44973648 -0.79204193],-0.0814331418366,[ 0.81568748 -0.26192001],[-0.70582485 -0.66323167],"[[-0.45234252  0.00827406  0.10802251 -0.08552594]
 [-1.54997339  2.10654352  0.          0.        ]]"
44,"[ 0.71788755  0.95684962 -0.65742721 -0.31163969  0.93656706 -0.74043926
  0.52023742 -0.45810737 -0.07947309 -0.12023322  0.        ]",-1.71075,[ 0.30173756  0.67632186],-0.0808508126169,[ 0.73773414  0.43200406],[-0.70582485 -0.66323167],"[[-0.46517173  0.01851331  0.10802251 -0.08552594]
 [ 0.26101839 -1.07202323  0.          0.        ]]"
45,"[ 0.73037133  0.95670564 -0.63376418 -0.29991903  0.93656669 -0.74043902
  0.57808458  0.06464772 -0.05973374 -0.06362793  0.        ]",-1.59399,[-0.86406922  0.21421357],-0.0824271518954,[-0.10271874 -0.41424891],[-0.70582485 -0.66323167],"[[-0.44803757  0.02414995  0.10802251 -0.08552594]
 [ 1.44844713  1.6266955   0.          0.        ]]"
46,"[ 0.7263265   0.95454026 -0.6415432  -0.21528793  0.93656633 -0.74043878
  0.41015301  0.22296817 -0.04573628 -0.01832193  0.        ]",-1.57696,[-0.18596487 -1.2222587 ],-0.0836550783882,[ 0.63870591 -0.44652179],[-0.70582485 -0.66323167],"[[-0.4536546   0.06488443  0.10802251 -0.08552594]
 [-1.99867233  2.44402359  0.          0.        ]]"
47,"[ 0.6907053   0.95382368 -0.70569961 -0.19729931  0.93656596 -0.74043854
  0.37631581 -0.55334453 -0.08744015 -0.13777627  0.        ]",-1.73163,[ 1.26042932  0.44361626],-0.0802320750084,[ 1.71723747  0.74904299],[-0.70582485 -0.66323167],"[[-0.50059685  0.07355428  0.10802251 -0.08552594]
 [-2.69324456 -1.56368325  0.          0.        ]]"
48,"[ 0.67974661  0.95488922 -0.72405161 -0.22501266  0.93656559 -0.7404383
  0.57159381 -0.20739862 -0.1085094  -0.19554469  0.        ]",-1.73974,[ 1.2474515  -0.55463428],-0.0788023896214,[ 0.5118947   0.04101655],[-0.70582485 -0.66323167],"[[-0.51424367  0.0601995   0.10802251 -0.08552594]
 [ 1.31521727  0.22225833  0.          0.        ]]"
49,"[ 0.73003836  0.9559713  -0.63440629 -0.26167015  0.93656522 -0.74043806
  0.76308431 -0.6339465  -0.05128283 -0.03740403  0.        ]",-1.70269,[ 0.33197418  0.73768093],-0.0831560737908,[-0.84540653  0.22031176],[-0.70582485 -0.66323167],"[[-0.44850124  0.04255074  0.10802251 -0.08552594]
 [ 5.24593481 -1.97979073  0.          0.        ]]"
