timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.92071215  1.12331919  0.09077387 -0.12571299 -1.63787744  1.46174104
  0.63976951 -0.28510502  2.97928189 -1.80476965  0.        ]",-3.40578,[ 4.56903105  6.01210517],-0.429781453273,[ 5.5017972   5.84858227],[-0.41609636 -0.39148542],"[[ 0.01550488  0.07522695 -0.18995083  0.17001884]
 [-0.00331671  0.00352556  0.          0.        ]]"
1,"[ 0.91856769  1.11911223  0.15234647 -0.03147312 -1.63787487  1.46173908
  0.83360353  0.39481724  2.96745372 -1.65808994  0.        ]",-3.31913,[ 5.86461637  5.31148746],-0.4240955582,[ 4.71390581  5.20537233],[-0.41609636 -0.39148542],"[[ 0.05511438  0.11500917 -0.18995083  0.17001884]
 [ 3.9511102   3.96151054  0.          0.        ]]"
2,"[ 0.89800105  1.09634121  0.33447197  0.24530393 -1.6378723   1.46173713
  1.02360994  1.06128021  2.88676599 -1.23296103  0.        ]",-3.1355,[ 2.77261231  5.01177293],-0.404565505417,[ 3.46928763  4.38194323],[-0.41609636 -0.39148542],"[[ 0.1730287   0.23316508 -0.18995083  0.17001884]
 [ 7.82745529  7.84114892  0.          0.        ]]"
3,"[ 0.81840773  1.02598176  0.62584074  0.68348304 -1.63786973  1.46173518
  1.20988     1.71453837  2.61538353 -0.6064626   0.        ]",-2.91444,[ 1.75912808  3.09920075],-0.36448216137,[ 1.56476772  2.84926343],[-0.41609636 -0.39148542],"[[  0.36770439   0.42814278  -0.18995083   0.17001884]
 [ 11.62758278  11.64393046   0.           0.        ]]"
4,"[  6.19626180e-01   8.65809347e-01   9.92681629e-01   1.22566395e+00
  -1.63786717e+00   1.46173323e+00   1.39252110e+00   2.35482792e+00
   2.01891597e+00  -1.85320606e-03   0.00000000e+00]",-2.46583,[-1.88185806  0.65255117],-0.295910990893,[-0.42799827  0.58434796],[-0.41609636 -0.39148542],"[[  0.63763844   0.69841919  -0.18995083   0.17001884]
 [ 15.35368599  15.3712433    0.           0.        ]]"
5,"[ 0.33836196  0.58755847  1.28708473  1.73406675 -1.6378646   1.46173127
  1.18377528  2.74653419  1.25250592  0.17143723  0.        ]",-1.85867,[-1.20182805 -1.42305833],-0.21351713408,[-0.79977632 -1.16907191],[-0.41609636 -0.39148542],"[[  0.90198373   1.02872291  -0.18995083   0.17001884]
 [ 11.09507785  17.65151938   0.           0.        ]]"
6,"[ 0.10760627  0.26947606  1.44006941  2.01132325 -1.63786203  1.46172932
  0.97921095  2.00642738  0.70619411 -0.06703498  0.        ]",-1.21613,[ 0.16453936  0.0640743 ],-0.15454804758,[-0.32314959 -1.60263848],[-0.41609636 -0.39148542],"[[  1.08201639   1.33852645  -0.18995083   0.17001884]
 [  6.92176774  13.34318988   0.           0.        ]]"
7,"[-0.09353824 -0.02516115  1.53046354  2.07380988 -1.63785946  1.46172737
  1.00449211  2.00457109  0.37965038 -0.45296165  0.        ]",-1.1171,[-0.22120356 -1.68745481],-0.126340682583,[-0.58874202 -2.12621522],[-0.41609636 -0.39148542],"[[  1.22562646   1.60528209  -0.18995083   0.17001884]
 [  7.43754748  13.33240886   0.           0.        ]]"
8,"[-0.29770626 -0.27163321  1.58911172  1.9959941  -1.63785689  1.46172541
  0.95445072  1.27902318  0.20876843 -0.8669297   0.        ]",-1.2505,[-0.24085947 -1.29276721],-0.127236085119,[-0.52435124 -1.91462338],[-0.41609636 -0.39148542],"[[ 1.36413645  1.82955342 -0.18995083  0.17001884]
 [ 6.41666648  9.10880296  0.          0.        ]]"
9,"[-0.47579501 -0.41967462  1.61603068  1.88791774 -1.63785432  1.46172346
  0.90154159  0.56784614  0.14839537 -1.17079326  0.        ]",-1.48136,[-0.13979562 -2.16760286],-0.140256738157,[-0.56458014 -1.62862301],[-0.41609636 -0.39148542],"[[ 1.48164115  1.9701919  -0.18995083  0.17001884]
 [ 5.3372792   4.96884628  0.          0.        ]]"
