timestep,avg_action_dist,rewards,obs,actions,human_obs,logstd_action_dist,original_rewards
20,[ 0.09479698 -0.05526027],-0.995497,"[-0.34825455 -1.32237643  1.48617409 -0.235528   -1.7332877  -0.26536601
 -0.06347987  0.35391827  1.02910344  0.15886763  0.        ]",[ 1.209284    0.04964799],"[[ 1.60155536 -2.99857362 -0.1941923  -0.04124279]
 [ 1.08897132  2.43322428  0.          0.        ]]",[-0.01890169 -0.02638096],-0.212690007922
21,[ 0.09479706 -0.05546434],-0.972068,"[-0.43364779 -1.31162397  1.48031223 -0.31665018 -1.73301713 -0.26535493
  0.29493555  0.3735546   1.06492936  0.17516468  0.        ]",[-0.04235013 -0.38337719],"[[ 1.66284321 -2.94841832 -0.1941923  -0.04124279]
 [ 5.02668523  2.58181209  0.          0.        ]]",[-0.01890169 -0.02638096],-0.218811271282
22,[ 0.09528205 -0.05527887],-0.971193,"[-0.56886282 -1.30197366  1.45938415 -0.37422435 -1.73274668 -0.26534386
  0.27059546  0.16600194  1.09026123  0.20015551  0.        ]",[-0.22066901 -0.30733484],"[[ 1.76069529 -2.91252557 -0.1941923  -0.04124279]
 [ 4.75941723  1.01269324  0.          0.        ]]",[-0.01890169 -0.02638096],-0.223488735255
23,[ 0.09569548 -0.05508735],-1.02891,"[-0.68494667 -1.29954703  1.42947223 -0.38673002 -1.73247635 -0.26533278
  0.1824741   0.00238029  1.09544258  0.217984    0.        ]",[ 0.84415707 -0.52420677],"[[ 1.84617178 -2.9046828  -0.1941923  -0.04124279]
 [ 3.79146007 -0.22429487  0.          0.        ]]",[-0.01890169 -0.02638096],-0.224802668546
24,[ 0.095961   -0.05469535],-0.996205,"[-0.82833667 -1.30651612  1.37626061 -0.34628996 -1.73220615 -0.26532171
  0.4798704  -0.27156439  1.08005499  0.22681396  0.        ]",[ 1.02869372  0.49982366],"[[ 1.95478092 -2.9299482  -0.1941923  -0.04124279]
 [ 7.05857161 -2.29533717  0.          0.        ]]",[-0.01890169 -0.02638096],-0.222617917226
25,[ 0.0956405  -0.05480715],-1.00137,"[-1.05102981 -1.31277062  1.25268055 -0.30510429 -1.73193608 -0.26531064
  0.82754479 -0.00372013  1.06314303  0.24275224  0.        ]",[ 0.77898702 -0.15649336],"[[  2.13427606  -2.9555399   -0.1941923   -0.04124279]
 [ 10.87821099  -0.27057273   0.           0.        ]]",[-0.01890169 -0.02638096],-0.220418248854
26,[ 0.09579698 -0.05430156],-0.961804,"[-1.31629851 -1.31525484  1.01743583 -0.28640643 -1.73166614 -0.26529957
  1.08862803 -0.08494944  1.04867824  0.27024248  0.        ]",[-0.43360569  0.84689706],"[[  2.38062447  -2.96711243  -0.1941923   -0.04124279]
 [ 13.74707292  -0.88462602   0.           0.        ]]",[-0.01890169 -0.02638096],-0.219020388598
27,[ 0.09538902 -0.05494731],-0.972498,"[-1.5263279  -1.31141281  0.70799053 -0.312426   -1.73139632 -0.2652885
  0.90750962  0.36098797  1.03564143  0.31259344  0.        ]",[-0.22240537 -1.2350808 ],"[[  2.63561194  -2.9509834   -0.1941923   -0.04124279]
 [ 11.75828962   2.48629086   0.           0.        ]]",[-0.01890169 -0.02638096],-0.218486754401
28,[ 0.09581431 -0.0537944 ],-0.969142,"[-1.64591642 -1.30894095  0.39638417 -0.32771604 -1.73112663 -0.26527743
  0.80608594 -0.16935792  1.01379698  0.34292485  0.        ]",[ 0.05671517 -0.93961867],"[[  2.85960539  -2.94147863  -0.1941923   -0.04124279]
 [ 10.64477997  -1.52245655   0.           0.        ]]",[-0.01890169 -0.02638096],-0.216284162049
29,[ 0.09603018 -0.05302533],-1.01023,"[-1.69749326 -1.32292836  0.08030619 -0.21850103 -1.73085706 -0.26526637
  0.80728692 -0.49943247  0.99168794  0.30949092  0.        ]",[ 0.14132266  1.23428254],"[[  3.07263852  -3.00895345  -0.1941923   -0.04124279]
 [ 10.65854271  -4.01746217   0.           0.        ]]",[-0.01890169 -0.02638096],-0.211519050373
30,[ 0.09509657 -0.05433399],-0.98125,"[-1.68535308 -1.32629538 -0.24590686 -0.18107751 -1.73058762 -0.2652553
  0.83898332  0.16579591  0.97586899  0.30534816  0.        ]",[ 0.07074572  1.4364727 ],"[[  3.28930907  -3.03191613  -0.1941923   -0.04124279]
 [ 11.0073112    1.01047555   0.           0.        ]]",[-0.01890169 -0.02638096],-0.208899297312
31,[ 0.09448627 -0.05540781],-0.928036,"[-1.6066108  -1.31564952 -0.56750235 -0.27816098 -1.7303183  -0.26524424
  0.84460085  0.68702304  0.93697088  0.35305021  0.        ]",[ 1.31355768  0.72245556],"[[  3.51008075  -2.97217883  -0.1941923   -0.04124279]
 [ 11.0696334    4.95013034   0.           0.        ]]",[-0.01890169 -0.02638096],-0.204846647413
32,[ 0.09351899 -0.05635293],-0.863864,"[-1.43427036 -1.27857715 -0.90993039 -0.48042507 -1.73004911 -0.26523318
  1.18499157  1.05251654  0.8392857   0.41197405  0.        ]",[ 0.79331005 -0.07320552],"[[  3.76899883  -2.84545499  -0.1941923   -0.04124279]
 [ 14.80965584   7.71307222   0.           0.        ]]",[-0.01890169 -0.02638096],-0.192834925094
33,[ 0.09312394 -0.05697598],-0.804849,"[-1.11359036 -1.2098294  -1.25348604 -0.70939568 -1.72978005 -0.26522212
  1.44403127  0.99394857  0.68809136  0.39741493  0.        ]",[-0.67370479 -1.76083541],"[[  4.09375936  -2.69562932  -0.1941923   -0.04124279]
 [ 17.65686233   7.27101326   0.           0.        ]]",[-0.01890169 -0.02638096],-0.169407668273
34,[ 0.0945354  -0.05764766],-0.816279,"[-0.71086354 -1.14677437 -1.46755548 -0.85962686 -1.72951111 -0.26521106
  1.16923911  0.45103255  0.57843941  0.28847674  0.        ]",[-0.24310169 -0.71244017],"[[  4.4166226   -2.59137619  -0.1941923   -0.04124279]
 [ 14.63959366   3.16796378   0.           0.        ]]",[-0.01890169 -0.02638096],-0.146883076619
35,[ 0.0949889  -0.05834062],-0.951293,"[-0.32562596 -1.12327686 -1.53272765 -0.90722753 -1.7292423  -0.2652
  1.05513918  0.06952199  0.55373634  0.16582011  0.        ]",[ 2.08204592 -0.07416388],"[[  4.6968484   -2.55694533  -0.1941923   -0.04124279]
 [ 13.38719977   0.28472236   0.           0.        ]]",[-0.01890169 -0.02638096],-0.137605593229
36,[ 0.0943724 -0.0589571],-0.965766,"[ 0.09430964 -1.12129228 -1.47000752 -0.9108517  -1.72897361 -0.26518895
  1.39126655  0.02999546  0.58344063  0.04304072  0.        ]",[ 0.8841206  0.5035205],"[[  5.00165552e+00  -2.55424830e+00  -1.94192302e-01  -4.12427884e-02]
 [  1.70812058e+01  -1.39785161e-02   0.00000000e+00   0.00000000e+00]]",[-0.01890169 -0.02638096],-0.13907070708
37,[ 0.09403419 -0.0595331 ],-0.974567,"[ 0.55492632 -1.10716381 -1.21315665 -0.93757466 -1.72870505 -0.26517789
  1.67886503  0.29396483  0.66054042 -0.09732614  0.        ]",[ 0.05814584 -0.05989791],"[[  5.3750058   -2.53451305  -0.1941923   -0.04124279]
 [ 20.24324718   1.9809062    0.           0.        ]]",[-0.01890169 -0.02638096],-0.150740968228
38,[ 0.09443012 -0.06001009],-1.00831,"[ 0.9178476  -1.07978886 -0.75336656 -0.98654733 -1.72843661 -0.26516684
  1.66308179  0.25751488  0.79708501 -0.21506693  0.        ]",[ 0.96634839 -2.32834393],"[[  5.77815788  -2.49765775  -0.1941923   -0.04124279]
 [ 20.07253407   1.70554805   0.           0.        ]]",[-0.01890169 -0.02638096],-0.174210394083
39,[ 0.09489874 -0.05978233],-1.01611,"[ 1.08871832 -1.08419102 -0.12732207 -0.97865133 -1.7281683  -0.26515579
  1.97475973 -0.27078435  0.9731285  -0.2323113   0.        ]",[-0.80935539 -1.98518885],"[[  6.21400636  -2.50360151  -0.1941923   -0.04124279]
 [ 23.50096583  -2.28655584   0.           0.        ]]",[-0.01890169 -0.02638096],-0.202810528955
40,[ 0.09543455 -0.05825518],-1.09602,"[ 1.00048683 -1.14434973  0.51450172 -0.86310873 -1.72790011 -0.26514474
  1.64060349 -0.78862016  1.09331371 -0.13451589  0.        ]",[-1.08146098  0.28080705],"[[  6.6472125   -2.58859397  -0.1941923   -0.04124279]
 [ 19.83189012  -6.19974408   0.           0.        ]]",[-0.01890169 -0.02638096],-0.220989599764
41,[ 0.09551015 -0.05708267],-1.03938,"[ 0.74815249 -1.21150237  0.96898434 -0.70211204 -1.72763205 -0.26513369
  1.24449575 -0.62511475  1.12250298 -0.02182613  0.        ]",[-0.66593513  1.31454233],"[[  7.00019272  -2.70019498  -0.1941923   -0.04124279]
 [ 15.48057808  -4.96455707   0.           0.        ]]",[-0.01890169 -0.02638096],-0.225566470662
42,[ 0.09485862 -0.05659061],-1.06189,"[ 0.45348295 -1.24103978  1.24478093 -0.61397548 -1.72736411 -0.26512264
  0.9766262  -0.08802279  1.13546284  0.05297876  0.        ]",[ 1.91089814  0.64968484],"[[  7.280279    -2.75876922  -0.1941923   -0.04124279]
 [ 12.53782036  -0.90642614   0.           0.        ]]",[-0.01890169 -0.02638096],-0.228247219361
43,[ 0.09465214 -0.05652972],-1.00288,"[ 0.08918259 -1.23716649  1.42511445 -0.62590285 -1.7270963  -0.26511159
  1.31419727  0.25487927  1.17431028  0.12446801  0.        ]",[ 0.46408099  0.00724442],"[[  7.5682697   -2.75090292  -0.1941923   -0.04124279]
 [ 16.24885934   1.68445139   0.           0.        ]]",[-0.01890169 -0.02638096],-0.235546860961
44,[ 0.09500986 -0.0564908 ],-0.947931,"[-0.38036798 -1.22018872  1.48388787 -0.67658326 -1.72682861 -0.26510055
  1.45194071  0.2543229   1.20833447  0.23053054  0.        ]",[-0.81172418  0.53199823],"[[  7.90845353  -2.71725547  -0.1941923   -0.04124279]
 [ 17.76446976   1.68032755   0.           0.        ]]",[-0.01890169 -0.02638096],-0.24334045843
45,[ 0.09512798 -0.05650374],-1.016,"[-0.81442986 -1.19006214  1.38162844 -0.75691319 -1.72656104 -0.2650895
  1.12739672  0.52876808  1.21482945  0.35570649  0.        ]",[ 1.51255255  0.37917534],"[[  8.22796916  -2.66284338  -0.1941923   -0.04124279]
 [ 14.19895655   3.75394708   0.           0.        ]]",[-0.01890169 -0.02638096],-0.248350511292
46,[ 0.09534253 -0.05674009],-1.0952,"[-1.19826026 -1.13347936  1.13587626 -0.88394843 -1.7262936  -0.26507846
  1.46186475  0.71770376  1.18072843  0.50983987  0.        ]",[-0.17182402 -2.13654327],"[[  8.54884811  -2.57344058  -0.1941923   -0.04124279]
 [ 17.8766265    5.18162706   0.           0.        ]]",[-0.01890169 -0.02638096],-0.249804672576
47,[ 0.09555072 -0.05595555],-1.03067,"[-1.50965766 -1.08853127  0.73784469 -0.96910187 -1.72602629 -0.26506742
  1.36758799  0.1800854   1.07116435  0.63293928  0.        ]",[-0.32255678 -1.57431999],"[[  8.896001    -2.51055774  -0.1941923   -0.04124279]
 [ 16.84218484   1.12019054   0.           0.        ]]",[-0.01890169 -0.02638096],-0.240418618522
48,[ 0.09585997 -0.05495433],-0.97645,"[-1.66999013 -1.10136148  0.28817749 -0.94563097 -1.7257591  -0.26505638
  1.22094986 -0.34689835  0.94851211  0.64891611  0.        ]",[ 0.71427818  0.04089281],"[[  9.2166872   -2.52809751  -0.1941923   -0.04124279]
 [ 15.23184828  -2.86092479   0.           0.        ]]",[-0.01890169 -0.02638096],-0.223751510749
49,[ 0.09547952 -0.05517557],-0.943294,"[-1.68949699 -1.13972168 -0.20722542 -0.8703127  -1.72549203 -0.26504534
  1.45065144 -0.31786262  0.84349656  0.60146702  0.        ]",[-1.31084066 -0.37578468],"[[  9.54667356  -2.58311662  -0.1941923   -0.04124279]
 [ 17.75837472  -2.64169014   0.           0.        ]]",[-0.01890169 -0.02638096],-0.205472274005
