timestep,avg_action_dist,rewards,obs,actions,human_obs,logstd_action_dist,original_rewards
10,[-0.18713273 -0.53562003],-0.902803,"[-1.14798286 -0.66768795 -1.09330855  0.69286203  0.16301906 -1.66882687
 -1.06053521 -0.86194378 -0.3526702   1.68899577  0.        ]",[ 0.61650917 -0.98241828],"[[ -2.29742431e+00  -3.14762226e+00   1.66757962e-02  -1.93223729e-01]
 [ -1.90884438e+01  -8.68043116e+00   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.205860445595
11,[-0.38183522 -0.63598698],-0.925585,"[-1.44783292 -0.66705669 -0.67891679  0.76581566  0.16301869 -1.66881309
 -0.91918196  0.7111115  -0.28451592  1.60006431  0.        ]",[-1.05643204 -0.81951608],"[[ -2.65090409  -3.17313926   0.0166758   -0.19322373]
 [-16.26909801   2.61968031   0.           0.        ]]",[-0.16802068 -0.3205103 ],-0.194385318272
12,[-0.39065057 -0.63443965],-0.93142,"[-1.59896059 -0.66700607 -0.16461415  0.58212626  0.16301833 -1.6687993
 -1.10153039  0.78025727 -0.2935422   1.62958989  0.        ]",[-1.70386556 -0.1241806 ],"[[ -3.01277910e+00  -3.10889520e+00   1.66757962e-02  -1.93223729e-01]
 [ -1.99063089e+01   3.11641038e+00   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.198073716103
13,[-0.41495764 -0.62497479],-1.03459,"[-1.54674471 -0.66245568  0.47880543  0.42008909  0.16301796 -1.66878552
 -1.28026743  0.70321296 -0.27457533  1.64404606  0.        ]",[-1.19562811 -0.52533336],"[[ -3.44667636e+00  -3.05212004e+00   1.66757962e-02  -1.93223729e-01]
 [ -2.34715297e+01   2.56297760e+00   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.199780658737
14,[-0.4377228  -0.60572124],-1.10956,"[-1.18300979 -0.65796699  1.11440814  0.3279259   0.1630176  -1.66877173
 -1.45546502  0.47460295 -0.24614144  1.61253712  0.        ]",[-1.17220917 -0.03526632],"[[ -3.95117028e+00  -3.01971003e+00   1.66757962e-02  -1.93223729e-01]
 [ -2.69662085e+01   9.20764127e-01   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.195838947875
15,[-0.51023728 -0.61679965],-1.19967,"[-0.48952438 -0.65509425  1.50221221  0.28019269  0.16301723 -1.66875795
 -1.62718762  0.45266921 -0.24212375  1.54317139  0.        ]",[-0.67532514 -0.81600117],"[[ -4.52486297e+00  -3.00287582e+00   1.66757962e-02  -1.93223729e-01]
 [ -3.03916444e+01   7.63211674e-01   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.187273003545
16,[-0.54913694 -0.62364364],-1.10625,"[ 0.35548467 -0.65522968  1.38489402  0.28234356  0.16301687 -1.66874417
 -1.73106397  0.25135541 -0.29349122  1.47458307  0.        ]",[-0.75339404  0.64984137],"[[ -5.15348718e+00  -3.00363543e+00   1.66757962e-02  -1.93223729e-01]
 [ -3.24638699e+01  -6.82919132e-01   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.178950866269
17,[-0.65680146 -0.68390548],-1.27648,"[ 1.00363842 -0.65290941  0.69008869  0.24753406  0.1630165  -1.66873038
 -1.84836691  0.61151466 -0.36512225  1.44039255  0.        ]",[-0.97034199 -1.48016227],"[[ -5.82624371e+00  -2.99133579e+00   1.66757962e-02  -1.93223729e-01]
 [ -3.48039674e+01   1.90428793e+00   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.175435089608
18,[-0.50948942 -0.64549971],-1.2991,"[ 1.09477772 -0.65330023 -0.37321962  0.25322612  0.16301614 -1.6687166
 -2.00642193  0.05516277 -0.45247838  1.48358927  0.        ]",[-0.51245621 -2.24856197],"[[ -6.55395826e+00  -2.99334878e+00   1.66757962e-02  -1.93223729e-01]
 [ -3.79570121e+01  -2.09224398e+00   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.18232015306
19,[-0.45149332 -0.66159046],-1.23005,"[ 0.46145849 -0.65795945 -1.26791616  0.32797034  0.16301577 -1.66870282
 -2.07044639  0.29810579 -0.4755717   1.60178107  0.        ]",[-0.21832004 -1.70571191],"[[ -7.32591666e+00  -3.01972667e+00   1.66757962e-02  -1.93223729e-01]
 [ -3.92345454e+01  -3.47070664e-01   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.197250144647
20,[-0.34473228 -0.63644511],-1.01534,"[-0.58354961 -0.65769609 -1.42281552  0.32335173  0.16301541 -1.66868904
 -2.07481695  0.38646538 -0.43754761  1.69094182  0.        ]",[-0.29639286 -0.63016409],"[[ -8.11148700e+00  -3.01809968e+00   1.66757962e-02  -1.93223729e-01]
 [ -3.93222020e+01   2.87661399e-01   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.207348495166
21,[-0.27493155 -0.59960371],-0.891553,"[-1.42628404 -0.65665988 -0.72115316  0.30564923  0.16301504 -1.66867525
 -2.09459774  0.38622207 -0.35539924  1.72775495  0.        ]",[-0.25402668  0.67957235],"[[ -8.90189470e+00  -3.01185976e+00   1.66757962e-02  -1.93223729e-01]
 [ -3.97172541e+01   2.85920561e-01   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.21067938117
22,[-0.36184281 -0.61181891],-1.08663,"[-1.5590864  -0.65041747  0.4336155   0.21322265  0.16301468 -1.66866147
 -2.10556741  0.7601544  -0.26763193  1.71120158  0.        ]",[-1.03583297 -1.03950377],"[[ -9.69844041e+00  -2.97919096e+00   1.66757962e-02  -1.93223729e-01]
 [ -3.99365622e+01   2.97204697e+00   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.20806675931
23,[-0.3577494  -0.57219177],-1.16255,"[-0.85243998 -0.64611812  1.36811866  0.1593109   0.16301431 -1.66864769
 -2.26439794  0.20091591 -0.20771504  1.60436589  0.        ]",[-0.36996711 -0.45924629],"[[ -1.05289648e+01  -2.96005678e+00   1.66757962e-02  -1.93223729e-01]
 [ -4.31053542e+01  -1.04518296e+00   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.194900303899
24,[-0.39044964 -0.56400615],-1.11526,"[ 0.30588216 -0.6543598   1.40910735  0.26916767  0.16301395 -1.66863391
 -2.2950311  -0.04916371 -0.28280653  1.47555328  0.        ]",[-0.47541521  0.43100555],"[[ -1.13972088e+01  -2.99898403e+00   1.66757962e-02  -1.93223729e-01]
 [ -4.37170246e+01  -2.84160170e+00   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.179028095092
25,[-0.50138086 -0.62465817],-1.23788,"[ 1.08955943 -0.65832944  0.4494038   0.33483562  0.16301358 -1.66862013
 -2.34597185  0.35746531 -0.39814502  1.46943072  0.        ]",[-1.16260283  0.02028145],"[[ -1.22817512e+01  -3.02214594e+00   1.66757962e-02  -1.93223729e-01]
 [ -4.47338211e+01   7.93706966e-02   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.17952067924
26,[-0.44023079 -0.64569432],-1.24801,"[ 0.87159674 -0.65728511 -0.86900598  0.31641757  0.16301322 -1.66860635
 -2.50002105  0.40500633 -0.47211812  1.54590408  0.        ]",[-0.64300085 -0.10609876],"[[ -1.32072670e+01  -3.01565707e+00   1.66757962e-02  -1.93223729e-01]
 [ -4.78075117e+01   4.20882062e-01   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.190376749263
27,[-0.31858397 -0.62929606],-1.02531,"[-0.29094475 -0.65607554 -1.47094477  0.29621293  0.16301285 -1.66859257
 -2.58015712  0.38536229 -0.46231465  1.66924305  0.        ]",[ 0.86881371 -0.25251919],"[[ -1.41794644e+01  -3.00853257e+00   1.66757962e-02  -1.93223729e-01]
 [ -4.94069069e+01   2.79779155e-01   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.205196177949
28,[-0.25263226 -0.59070814],-0.952634,"[-1.38150332 -0.65535837 -0.80001333  0.28474738  0.16301248 -1.66857879
 -2.358649    0.36566496 -0.36671046  1.73280112  0.        ]",[-0.04300073 -0.8731153 ],"[[ -1.51232756e+01  -3.00448673e+00   1.66757962e-02  -1.93223729e-01]
 [ -4.49889350e+01   1.38293238e-01   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.211437082936
29,[-0.25567341 -0.56404054],-1.05588,"[-1.54557088 -0.65512606  0.48277105  0.28112725  0.16301212 -1.66856501
 -2.32250472  0.34898231 -0.26701288  1.68635362  0.        ]",[-0.105887   -0.79739599],"[[ -1.60158266e+01  -3.00320899e+00   1.66757962e-02  -1.93223729e-01]
 [ -4.42685680e+01   1.84627050e-02   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.205008037061
30,[-0.34891653 -0.56759244],-1.16367,"[-0.74642591 -0.65509849  1.42027746  0.28072742  0.16301175 -1.66855123
 -2.29955791  0.3464691  -0.23624936  1.5698256   0.        ]",[-0.52097737 -0.5061345 ],"[[ -1.68966115e+01  -3.00306806e+00   1.66757962e-02  -1.93223729e-01]
 [ -4.38114454e+01   4.15635481e-04   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.190588855227
31,[-0.45316434 -0.59280688],-1.22364,"[ 0.43514804 -0.65504562  1.34043054  0.27993324  0.16301139 -1.66853745
 -2.35944753  0.34907616 -0.29668083  1.46810182  0.        ]",[-1.82076234 -1.05231134],"[[ -1.77848342e+01  -3.00278790e+00   1.66757962e-02  -1.93223729e-01]
 [ -4.50068330e+01   1.91489908e-02   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.178191945109
32,[-0.47742188 -0.62520987],-1.30949,"[ 1.13267793 -0.65507635  0.2282557   0.28044406  0.16301102 -1.66852368
 -2.5132171   0.34332664 -0.40970453  1.45949519  0.        ]",[-1.46518522 -1.86384523],"[[ -1.87157562e+01  -3.00296849e+00   1.66757962e-02  -1.93223729e-01]
 [ -4.80751492e+01  -2.21453355e-02   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.17851890633
33,[-0.39199686 -0.64100456],-1.20938,"[ 0.66837442 -0.65515313 -1.10688218  0.28167639  0.16301066 -1.6685099
 -2.66393304  0.34377812 -0.48462028  1.56571857  0.        ]",[ 0.5582664  -1.04822674],"[[ -1.97074352e+01  -3.00340380e+00   1.66757962e-02  -1.93223729e-01]
 [ -5.10827226e+01  -1.88962522e-02   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.19309969213
34,[-0.29474801 -0.61894596],-1.03084,"[-0.6086589  -0.65520454 -1.41532961  0.28251413  0.16301029 -1.66849612
 -2.50240413  0.34488881 -0.44734136  1.69430074  0.        ]",[ 0.51091147 -2.10714327],"[[ -2.06967663e+01  -3.00369977e+00   1.66757962e-02  -1.93223729e-01]
 [ -4.78611285e+01  -1.09117835e-02   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.207966909472
35,[-0.24275319 -0.58068848],-0.91855,"[-1.51862159 -0.65523117 -0.51020071  0.28296393  0.16300993 -1.66848234
 -2.35347834  0.34564419 -0.33979549  1.73127906  0.        ]",[ 0.42469662  0.24011911],"[[ -2.16241866e+01  -3.00385880e+00   1.66757962e-02  -1.93223729e-01]
 [ -4.48908019e+01  -5.47969955e-03   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.210982405967
36,[-0.31172532 -0.57864666],-1.1152,"[-1.43832243 -0.65346939  0.75410257  0.25622942  0.16300956 -1.66846857
 -2.22461343  0.47819469 -0.24992616  1.67087817  0.        ]",[-1.04163037 -1.02366898],"[[ -2.24962147e+01  -2.99441507e+00   1.66757962e-02  -1.93223729e-01]
 [ -4.23205609e+01   9.46668699e-01   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.203080284733
37,[-0.3397122  -0.55863953],-1.20612,"[-0.49014216 -0.65552421  1.50206375  0.28766193  0.1630092  -1.66845479
 -2.38105134  0.1987937  -0.23744987  1.54476298  0.        ]",[ 1.45312601 -1.44835519],"[[ -2.33739463e+01  -3.00551749e+00   1.66757962e-02  -1.93223729e-01]
 [ -4.54421697e+01  -1.06032293e+00   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.187503479543
38,[-0.50667709 -0.61252153],-1.24866,"[ 0.62510585 -0.65679879  1.20218752  0.30854954  0.16300883 -1.66844101
 -2.1374718   0.35005501 -0.3226385   1.46252245  0.        ]",[ 0.31349103 -1.70648016],"[[ -2.42340386e+01  -3.01288597e+00   1.66757962e-02  -1.93223729e-01]
 [ -4.05832561e+01   2.62220681e-02   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.177708376385
39,[-0.56964421 -0.65559483],-1.26633,"[ 1.13703777 -0.6563631   0.18915797  0.30132052  0.16300847 -1.66842724
 -2.03496304  0.36908019 -0.41415105  1.4673971   0.        ]",[-0.24630316 -0.71051929],"[[ -2.50251894e+01  -3.01033697e+00   1.66757962e-02  -1.93223729e-01]
 [ -3.85386375e+01   1.62889884e-01   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.179579185025
40,[-0.51572168 -0.67088944],-1.26892,"[ 0.85113836 -0.65580792 -0.89814597  0.29230074  0.1630081  -1.66841346
 -2.04557887  0.36555911 -0.47653224  1.54218809  0.        ]",[-0.14344246 -1.24304808],"[[ -2.57980917e+01  -3.00715526e+00   1.66757962e-02  -1.93223729e-01]
 [ -3.87508890e+01   1.37603931e-01   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.190051150005
41,[-0.41144496 -0.65935892],-1.10607,"[-0.05076885 -0.65547897 -1.4591492   0.28706998  0.16300774 -1.66839969
 -2.0355713   0.35448365 -0.47521005  1.64713237  0.        ]",[-0.1488208  -0.31753699],"[[ -2.65711108e+01  -3.00530959e+00   1.66757962e-02  -1.93223729e-01]
 [ -3.85516886e+01   5.80534965e-02   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.202801325069
42,[-0.30879945 -0.62230808],-0.929729,"[-1.05194128 -0.65520853 -1.17815165  0.28282832  0.16300737 -1.66838591
 -2.02682889  0.35672012 -0.40955448  1.72206622  0.        ]",[-0.61177705 -0.02322612],"[[ -2.73403991e+01  -3.00381263e+00   1.66757962e-02  -1.93223729e-01]
 [ -3.83777226e+01   7.41246095e-02   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.210721666612
43,[-0.26747769 -0.58501393],-0.958724,"[-1.59492645 -0.65492918 -0.19565728  0.27849425  0.16300701 -1.66837214
 -2.11013166  0.35590654 -0.31395932  1.72407552  0.        ]",[-0.39709595  0.05813914],"[[ -2.81246336e+01  -3.00228273e+00   1.66757962e-02  -1.93223729e-01]
 [ -4.00401791e+01   6.82868881e-02   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.209902111209
44,[-0.31860054 -0.57355517],-1.18256,"[-1.3219129  -0.65424925  0.94675397  0.26809812  0.16300664 -1.66835836
 -2.14917843  0.38789941 -0.24205485  1.6473318   0.        ]",[-0.18886468 -2.15385476],"[[ -2.89332586e+01  -2.99861129e+00   1.66757962e-02  -1.93223729e-01]
 [ -4.08197245e+01   2.98102173e-01   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.200181286085
45,[-0.4044596  -0.57913119],-1.16804,"[-0.36482252 -0.65546676  1.52157604  0.28700313  0.16300628 -1.66834459
 -2.14613099  0.31363278 -0.24866052  1.53013573  0.        ]",[ 0.44752391 -0.49672095],"[[ -2.97490486e+01  -3.00528690e+00   1.66757962e-02  -1.93223729e-01]
 [ -4.07594484e+01  -2.35356790e-01   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.185710606195
46,[-0.53900796 -0.62514943],-1.26975,"[ 0.64771021 -0.65561576  1.18217498  0.28940963  0.16300591 -1.66833082
 -2.01685462  0.35476876 -0.32032612  1.45818556  0.        ]",[-1.02883333 -1.85039608],"[[ -3.05383638e+01  -3.00613644e+00   1.66757962e-02  -1.93223729e-01]
 [ -3.81806682e+01   6.01325807e-02   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.177165213896
47,[-0.53972459 -0.64687526],-1.33798,"[ 1.1403983  -0.65543445  0.15070552  0.28655374  0.16300555 -1.66831704
 -2.17738998  0.35186295 -0.41604105  1.4642734   0.        ]",[-2.0703602  -2.05113506],"[[ -3.13341184e+01  -3.00512878e+00   1.66757962e-02  -1.93223729e-01]
 [ -4.13841150e+01   3.92661619e-02   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.179244453911
48,[-0.44969082 -0.6552875 ],-1.27553,"[ 0.74927314 -0.65532727 -1.02429483  0.2848884   0.16300518 -1.66830327
 -2.33473994  0.34928766 -0.48186961  1.55515781  0.        ]",[-2.18301118 -0.75006829],"[[ -3.21933057e+01  -3.00454123e+00   1.66757962e-02  -1.93223729e-01]
 [ -4.45241456e+01   2.07738406e-02   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.191770533335
49,[-0.314349   -0.62770224],-1.02512,"[-0.40845623 -0.65522437 -1.46001757  0.28329752  0.16300482 -1.6682895
 -2.4889665   0.35033428 -0.45962492  1.6784821   0.        ]",[-0.98124179 -0.08160208],"[[ -3.31146698e+01  -3.00397991e+00   1.66757962e-02  -1.93223729e-01]
 [ -4.76020135e+01   2.82979720e-02   0.00000000e+00   0.00000000e+00]]",[-0.16802068 -0.3205103 ],-0.206302514874
