timestep,avg_action_dist,rewards,obs,actions,human_obs,logstd_action_dist,original_rewards
21,[-0.70164812 -0.78817755],-1.18751,"[-0.46644131 -0.60587257  1.48979762  0.2852648  -1.6338893   0.09302733
 -0.74792679  0.35722954  1.27100504 -0.09346668  0.        ]",[ 0.37968984 -1.74108184],"[[ -4.52924043e+00  -3.00253746e+00  -1.90208693e-01   9.30104611e-03]
 [ -1.52761429e+01  -7.80551197e-03   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.207396662959
22,[-0.74372607 -0.81749725],-1.0976,"[-0.07199425 -0.60595434  1.50664816  0.28662486 -1.63387949  0.09302718
 -0.67208249  0.35460636  1.25333843 -0.1304866   0.        ]",[-1.15927529 -1.44478295],"[[ -4.81664598e+00  -3.00298226e+00  -1.90208693e-01   9.30104611e-03]
 [ -1.34704289e+01  -2.67941288e-02   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.205350138278
23,[-0.73955202 -0.82446611],-1.04909,"[ 0.33485974 -0.6060398   1.39061759  0.28805012 -1.63386967  0.09302703
 -0.82717605  0.35572683  1.22524839 -0.16178852  0.        ]",[-0.85235861 -0.82057138],"[[ -5.12310384e+00  -3.00344835e+00  -1.90208693e-01   9.30104611e-03]
 [ -1.71630517e+01  -1.86765049e-02   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.201901659605
24,[-0.72098166 -0.83096778],-1.02723,"[ 0.75819421 -0.60605567  1.07860492  0.28833313 -1.63385985  0.09302687
 -0.95464637  0.35872359  1.18227122 -0.18478079  0.        ]",[-1.2525004  -0.97786501],"[[ -5.49681567e+00  -3.00354103e+00  -1.90208693e-01   9.30104611e-03]
 [ -2.01980179e+01   3.02647011e-03   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.196370663994
25,[-0.66182679 -0.82325935],-1.00079,"[ 1.080813   -0.6060684   0.52933925  0.28856461 -1.63385004  0.09302672
 -1.10414446  0.35737026  1.12664925 -0.18679031  0.        ]",[-1.35243135 -0.73166626],"[[ -5.93648906e+00  -3.00361687e+00  -1.90208693e-01   9.30104611e-03]
 [ -2.37574589e+01  -6.76757172e-03   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.188807631481
26,[-0.49051481 -0.79299766],-0.989874,"[ 1.1444424  -0.60604222 -0.22071079  0.28815534 -1.63384022  0.09302657
 -1.25068158  0.36005145  1.06850477 -0.15539412  0.        ]",[-0.02253843 -0.83074248],"[[ -6.44664426e+00  -3.00348325e+00  -1.90208693e-01   9.30104611e-03]
 [ -2.72464340e+01   1.26505014e-02   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.180356325794
27,[-0.32637155 -0.7628715 ],-0.94113,"[ 0.83526007 -0.60601566 -0.94376962  0.28774033 -1.63383041  0.09302641
 -1.23176968  0.35871449  1.02980067 -0.0914163   0.        ]",[-0.31606766  0.00822549],"[[ -6.98705647e+00  -3.00334775e+00  -1.90208693e-01   9.30104611e-03]
 [ -2.67962878e+01   2.97498551e-03   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.174227424745
28,[-0.1982803  -0.73626596],-0.945826,"[ 0.22303547 -0.60583882 -1.39283215  0.28486498 -1.63382059  0.09302626
 -1.26204435  0.36788549  1.02489581 -0.01367313  0.        ]",[-0.71189769 -0.70323024],"[[ -7.53021553e+00  -3.00240792e+00  -1.90208693e-01   9.30104611e-03]
 [ -2.75172154e+01   6.93827075e-02   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.172992445369
29,[-0.14331904 -0.71700907],-1.03041,"[-0.55561459 -0.60576216 -1.42419658  0.28363687 -1.63381078  0.0930261
 -1.35754376  0.35729424  1.05882234  0.05937018  0.        ]",[ 0.1084845  -0.54631393],"[[ -8.10337430e+00  -3.00200656e+00  -1.90208693e-01   9.30104611e-03]
 [ -2.97910838e+01  -7.29849564e-03   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.177605248059
30,[-0.22023031 -0.70195752],-1.10722,"[-1.23711939 -0.6057797  -0.97959542  0.28394415 -1.63380097  0.09302595
 -1.31472677  0.3578502   1.123995    0.09997904  0.        ]",[-0.39222449 -1.14528186],"[[ -8.68896922e+00  -3.00210719e+00  -1.90208693e-01   9.30104611e-03]
 [ -2.87718047e+01  -3.26831331e-03   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.186737585224
31,[-0.34734976 -0.68758494],-1.15978,"[-1.57810037 -0.60587684 -0.20159955  0.28555122 -1.63379115  0.0930258
 -1.35602259  0.35351315  1.19794186  0.09231626  0.        ]",[-1.22156724 -1.44126782],"[[ -9.27427162e+00  -3.00263277e+00  -1.90208693e-01   9.30104611e-03]
 [ -2.97551577e+01  -3.46658984e-02   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.196890220577
32,[-0.47719467 -0.68662721],-1.22133,"[-1.4389339  -0.60599052  0.70932376  0.28743605 -1.63378134  0.09302564
 -1.49756916  0.35483594  1.25867037  0.03380671  0.        ]",[ 0.28409634 -0.94707974],"[[ -9.90318952e+00  -3.00324910e+00  -1.90208693e-01   9.30104611e-03]
 [ -3.31254014e+01  -2.50835916e-02   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.205136483618
33,[-0.5805254  -0.72094715],-1.11468,"[-0.81210939 -0.60604989  1.36762466  0.28843426 -1.63377152  0.09302549
 -1.42277544  0.35693318  1.27745016 -0.056248    0.        ]",[-1.3041989  -1.22520377],"[[ -1.05478324e+01  -3.00357557e+00  -1.90208693e-01   9.30104611e-03]
 [ -3.13448165e+01  -9.89382383e-03   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.208008418057
34,[-0.6216619  -0.75127608],-1.0927,"[ 0.07546318 -0.60608283  1.48112247  0.28899894 -1.63376171  0.09302534
 -1.56299885  0.35722593  1.24383136 -0.14264011  0.        ]",[ 0.15932307 -0.75349465],"[[ -1.12082277e+01  -3.00376032e+00  -1.90208693e-01   9.30104611e-03]
 [ -3.46835902e+01  -7.76936757e-03   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.204200051919
35,[-0.62359786 -0.78663921],-1.00696,"[ 0.8582656  -0.60605524  0.95800689  0.28856612 -1.6337519   0.09302518
 -1.50765782  0.36018863  1.16859007 -0.18784419  0.        ]",[-0.2708734   0.12757124],"[[ -1.18886814e+01  -3.00361901e+00  -1.90208693e-01   9.30104611e-03]
 [ -3.33661710e+01   1.36867288e-02   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.194558282207
36,[-0.48018169 -0.78704762],-1.0082,"[ 1.16279556 -0.6050419   0.03148204  0.27221794 -1.63374208  0.09302503
 -1.52494978  0.43000701  1.08676083 -0.17430785  0.        ]",[ 0.51131388 -0.55115173],"[[ -1.25601376e+01  -2.99827329e+00  -1.90208693e-01   9.30104611e-03]
 [ -3.37780727e+01   5.19208071e-01   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.183158025766
37,[-0.27535045 -0.74952972],-0.975472,"[ 0.88815509 -0.60617174 -0.87193188  0.29053325 -1.63373227  0.09302488
 -1.41183179  0.282202    1.03083366 -0.10339578  0.        ]",[ 0.86747281 -0.1924559 ],"[[ -1.32086788e+01  -3.00426231e+00  -1.90208693e-01   9.30104611e-03]
 [ -3.10850056e+01  -5.50959198e-01   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.174506064943
38,[-0.20495701 -0.73694491],-0.976941,"[ 0.25382851 -0.60673919 -1.38120039  0.30005533 -1.63372246  0.09302472
 -1.24172475  0.36702056  1.0279641  -0.0148505   0.        ]",[ 0.52835681  0.31966222],"[[ -1.37897442e+01  -3.00737410e+00  -1.90208693e-01   9.30104611e-03]
 [ -2.70350351e+01   6.31671286e-02   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.173425950514
39,[-0.23471242 -0.74592525],-1.02988,"[-0.44442207 -0.60408571 -1.44962414  0.25738117 -1.63371264  0.09302457
 -1.13137658  0.54173218  1.04484831  0.0505807   0.        ]",[-0.26161271 -2.18799494],"[[ -1.43040855e+01  -2.99341861e+00  -1.90208693e-01   9.30104611e-03]
 [ -2.44078440e+01   1.32815782e+00   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.175668917524
40,[-0.1676307  -0.68397951],-1.11554,"[-1.06113745 -0.60664039 -1.15634591  0.29843015 -1.63370283  0.09302441
 -1.15458893  0.09951885  1.10580614  0.09041442  0.        ]",[ 0.73288342 -0.61896907],"[[ -1.47977887e+01  -3.00684342e+00  -1.90208693e-01   9.30104611e-03]
 [ -2.49606145e+01  -1.87363967e+00   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.184191134484
41,[-0.33448255 -0.69742787],-1.17247,"[-1.45942919 -0.60881436 -0.62033416  0.33694565 -1.63369302  0.09302426
 -1.01195546  0.36895474  1.16898061  0.08871438  0.        ]",[-0.25783861 -0.96749828],"[[ -1.52629286e+01  -3.01941746e+00  -1.90208693e-01   9.30104611e-03]
 [ -2.15647152e+01   7.71840849e-02   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.192889870317
42,[-0.4406817  -0.69402558],-1.21276,"[-1.59362594 -0.60802659  0.01058304  0.32257529 -1.6336832   0.09302411
 -1.03689778  0.39765831  1.21571011  0.07211295  0.        ]",[ 0.24138046  0.27204632],"[[ -1.57001821e+01  -3.01472866e+00  -1.90208693e-01   9.30104611e-03]
 [ -2.21586541e+01   2.85014081e-01   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.199273357408
43,[-0.56165767 -0.72114086],-1.23958,"[-1.47308615 -0.60503251  0.63271247  0.27221586 -1.63367339  0.09302395
 -0.97832785  0.54569866  1.25568212  0.0450802   0.        ]",[ 0.40609295 -1.34225565],"[[ -1.61293645e+01  -2.99827391e+00  -1.90208693e-01   9.30104611e-03]
 [ -2.07642293e+01   1.35688816e+00   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.204735974327
44,[-0.55687028 -0.70351356],-1.14966,"[-1.15926808 -0.60632357  1.1098317   0.29320819 -1.63366358  0.0930238
 -0.89353522  0.1879465   1.27101327 -0.0171711   0.        ]",[-1.286141  -1.2450367],"[[ -1.65243943e+01  -3.00513778e+00  -1.90208693e-01   9.30104611e-03]
 [ -1.87454525e+01  -1.23336159e+00   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.206936002428
45,[-0.62808126 -0.74338806],-1.19847,"[-0.67952128 -0.60787626  1.42757708  0.31996015 -1.63365377  0.09302365
 -1.04423659  0.36091307  1.26787386 -0.0758172   0.        ]",[ 0.82749746 -1.42613092],"[[ -1.69353044e+01  -3.01387553e+00  -1.90208693e-01   9.30104611e-03]
 [ -2.23336058e+01   1.89803711e-02   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.206834263641
46,[-0.70546663 -0.79477358],-1.13676,"[-0.12463397 -0.60739538  1.51149873  0.31151145 -1.63364396  0.09302349
 -0.88805693  0.38328976  1.24948138 -0.12643467  0.        ]",[ 0.02122857 -1.34045142],"[[ -1.73446681e+01  -3.01111735e+00  -1.90208693e-01   9.30104611e-03]
 [ -1.86151657e+01   1.81000223e-01   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.204788875639
47,[-0.73393697 -0.8218596 ],-1.02725,"[ 0.36374    -0.60682237  1.37656562  0.30166983 -1.63363415  0.09302334
 -0.86904636  0.37634259  1.21933362 -0.16252673  0.        ]",[-1.02920748 -0.45015853],"[[ -1.77124307e+01  -3.00790314e+00  -1.90208693e-01   9.30104611e-03]
 [ -1.81626002e+01   1.30705537e-01   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.201116743706
48,[-0.71001309 -0.8273741 ],-1.10477,"[ 0.80446823 -0.60635282  1.02610977  0.29378431 -1.63362433  0.09302319
 -1.02023434  0.37376174  1.17502273 -0.18533211  0.        ]",[ 0.31411734 -2.43214887],"[[ -1.81118000e+01  -3.00532680e+00  -1.90208693e-01   9.30104611e-03]
 [ -2.17623332e+01   1.12024460e-01   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.19540370202
49,[-0.69314426 -0.83733332],-1.03434,"[ 1.09317016 -0.60613533  0.49070295  0.29019415 -1.63361452  0.09302303
 -0.94990134  0.36167268  1.12293913 -0.18557562  0.        ]",[ 0.16309808 -0.51602521],"[[ -1.85302459e+01  -3.00415363e+00  -1.90208693e-01   9.30104611e-03]
 [ -2.00878370e+01   2.45008890e-02   0.00000000e+00   0.00000000e+00]]",[-0.21176665 -0.35759079],-0.188294885424
