timestep,avg_action_dist,rewards,obs,actions,human_obs,logstd_action_dist,original_rewards
12,[-0.0968125 -0.8090961],-1.41447,"[-0.73632645 -0.64597354  1.41666948  0.5024801  -1.48601988  1.28067154
  0.43888863  0.70138436  1.08237359 -1.203906    0.        ]",[ 0.22195537 -0.75614631],"[[  1.9498213   -3.07788657  -0.17300296   0.14384674]
 [ 11.42948628   2.51857791   0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.236914758871
13,[-0.07404503 -0.79289997],-1.37211,"[-1.02052112 -0.64176779  1.24929105  0.39006341 -1.48601053  1.2806649
  0.4696056   0.54260094  1.11475488 -1.16088063  0.        ]",[-3.13928228 -0.55399075],"[[  2.18495729  -3.03957522  -0.17300296   0.14384674]
 [ 12.08194179   1.3755674    0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.237158527401
14,[  4.41193581e-04  -7.64091432e-01],-1.46518,"[-1.22794497 -0.63880366  1.05397703  0.33157413 -1.48600117  1.28065827
  0.27193546  0.44689773  1.12394633 -1.12266787  0.        ]",[ 0.08788851 -0.75415394],"[[ 2.38447101 -3.01958635 -0.17300296  0.14384674]
 [ 7.88342651  0.68664555  0.          0.        ]]",[-0.16487856 -0.3357152 ],-0.23535313662
15,[ 0.05091141 -0.74745321],-1.46714,"[-1.36560516 -0.63722232  0.86793853  0.3040386  -1.48599181  1.28065163
  0.28096929  0.39383417  1.12194866 -1.09486829  0.        ]",[ 0.00485038 -0.66885922],"[[ 2.54406482 -3.01015963 -0.17300296  0.14384674]
 [ 8.07531792  0.30466905  0.          0.        ]]",[-0.16487856 -0.3357152 ],-0.233115247515
16,[ 0.10832381 -0.73381072],-1.46875,"[-1.47460399 -0.63647598  0.65980854  0.29172901 -1.48598246  1.280645
  0.27434593  0.37062592  1.11367291 -1.07167872  0.        ]",[ 0.0729491  -0.28571676],"[[ 2.7041598  -3.00594185 -0.17300296  0.14384674]
 [ 7.93465011  0.13760856  0.          0.        ]]",[-0.16487856 -0.3357152 ],-0.230521859354
17,[ 0.16322768 -0.72361898],-1.42189,"[-1.55164922 -0.63606177  0.43557038  0.28507393 -1.4859731   1.28063836
  0.28054805  0.36375411  1.10152174 -1.05187747  0.        ]",[-0.60508688 -1.45981015],"[[ 2.86417465 -3.00366062 -0.17300296  0.14384674]
 [ 8.06639562  0.08814718  0.          0.        ]]",[-0.16487856 -0.3357152 ],-0.227739046912
18,[ 0.22977038 -0.71562922],-1.47928,"[-1.5905043  -0.63595842  0.23697565  0.28345111 -1.48596374  1.28063173
  0.16023631  0.35066458  1.08892298 -1.03813866  0.        ]",[ 0.61229391  0.79549865],"[[ 2.99986334 -3.0031044  -0.17300296  0.14384674]
 [ 5.51099126 -0.00607295  0.          0.        ]]",[-0.16487856 -0.3357152 ],-0.225337059372
19,[ 0.1926977  -0.74959207],-1.4323,"[-1.60426138 -0.62954415  0.03784512  0.19184639 -1.48595439  1.28062509
  0.26924145  0.78826388  1.07143943 -0.99922708  0.        ]",[ 1.86511933 -0.61489525],"[[ 3.13331309 -2.97161996 -0.17300296  0.14384674]
 [ 7.82625881  3.14402261  0.          0.        ]]",[-0.16487856 -0.3357152 ],-0.220615831778
20,[ 0.23959546 -0.74081349],-1.34416,"[-1.58042647 -0.62012507 -0.25209381  0.08244097 -1.48594503  1.28061846
  0.44834757  0.44142322  1.03354645 -0.95688429  0.        ]",[-0.45186853 -1.6281289 ],"[[  3.32800707  -2.93379021  -0.17300296   0.14384674]
 [ 11.63046567   0.64728442   0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.213336003927
21,[ 0.38208765 -0.70764214],-1.36723,"[-1.49618504 -0.62701393 -0.55599635  0.16018699 -1.48593568  1.28061182
  0.35326804 -0.11040991  1.00898058 -0.97561067  0.        ]",[ 0.50227002 -0.82187758],"[[ 3.54035446 -2.9607007  -0.17300296  0.14384674]
 [ 9.61101196 -3.32510264  0.          0.        ]]",[-0.16487856 -0.3357152 ],-0.211835888115
22,[ 0.43353808 -0.71466506],-1.38268,"[-1.35655015 -0.63969383 -0.83122145  0.34834341 -1.48592632  1.28060518
  0.43794301  0.18607405  1.01362938 -1.0240106   0.        ]",[ 0.54092958 -0.54640589],"[[  3.75061882  -3.02532288  -0.17300296   0.14384674]
 [ 11.40951018  -1.19085639   0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.215833860082
23,[ 0.45710981 -0.72988284],-1.35749,"[-1.12909809 -0.64008639 -1.10592711  0.35592607 -1.48591697  1.28059855
  0.52814545  0.41014738  0.98639528 -1.02693717  0.        ]",[-0.25632455  0.17330515],"[[  3.99803217  -3.02791536  -0.17300296   0.14384674]
 [ 13.32541394   0.42214203   0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.213014999683
24,[ 0.48986226 -0.74368238],-1.3088,"[-0.83895266 -0.63763892 -1.31592479  0.31136712 -1.48590761  1.28059191
  0.46794382  0.50431685  0.94787258 -1.03278048  0.        ]",[ 0.90959522 -0.67080409],"[[  4.25171144  -3.01267106  -0.17300296   0.14384674]
 [ 12.04677306   1.1000287    0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.209209789959
25,[ 0.48470306 -0.75554299],-1.2918,"[-0.48122883 -0.63573592 -1.4461984   0.28011028 -1.48589826  1.28058528
  0.62626942  0.37716033  0.91336182 -1.0558036   0.        ]",[ 0.95735463  0.2481406 ],"[[  4.52638705  -3.00195987  -0.17300296   0.14384674]
 [ 15.40959282   0.1847015    0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.207244141063
26,[ 0.41852605 -0.80667508],-1.20632,"[-0.01076764 -0.63311958 -1.45356359  0.24072856 -1.4858889   1.28057865
  0.79036637  0.51318995  0.88098568 -1.10179884  0.        ]",[ 0.97906546 -0.9682587 ],"[[  4.86954926  -2.98844122  -0.17300296   0.14384674]
 [ 18.89500712   1.16391505   0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.207491919178
27,[ 0.39001885 -0.82383692],-1.18698,"[ 0.51734267 -0.63608011 -1.2351      0.28564116 -1.48587955  1.28057201
  0.95525432  0.08400294  0.88375917 -1.15565557  0.        ]",[-0.84585023 -0.90736481],"[[  5.28258795  -3.00385674  -0.17300296   0.14384674]
 [ 22.39724206  -1.92556676   0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.212211911768
28,[ 0.26918888 -0.87120378],-1.26454,"[ 0.91795232 -0.63850681 -0.80853676  0.32666681 -1.48587019  1.28056538
  0.7767057   0.351672    0.90118597 -1.20039684  0.        ]",[ 1.13968553 -0.95544096],"[[  5.69248419e+00  -3.01790932e+00  -1.73002961e-01   1.43846740e-01]
 [  1.86049884e+01   1.23853776e-03   0.00000000e+00   0.00000000e+00]]",[-0.16487856 -0.3357152 ],-0.217729689977
29,[ 0.10327983 -0.90686405],-1.33096,"[ 1.12852465 -0.63788323 -0.24640109  0.31572507 -1.48586084  1.28055874
  0.94577246  0.38736119  0.92726684 -1.2492844   0.        ]",[ 1.03653071 -0.98853085],"[[  6.10061355  -3.01416425  -0.17300296   0.14384674]
 [ 22.19597472   0.25815089   0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.224490412159
30,[-0.07702133 -0.92723268],-1.34864,"[ 1.09123111 -0.63709248  0.46324673  0.30229326 -1.48585148  1.28055211
  1.11149009  0.3775453   0.97811306 -1.28536838  0.        ]",[-1.1845016   0.26828519],"[[  6.57984915  -3.00956437  -0.17300296   0.14384674]
 [ 25.71585514   0.18749809   0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.232656768371
31,[-0.20571394 -0.93860853],-1.34365,"[ 0.76642589 -0.63444636  1.06378929  0.26038034 -1.48584213  1.28054547
  0.90110893  0.52462098  1.04408984 -1.29509582  0.        ]",[-1.1095893  -1.96209283],"[[  7.04933393  -2.99519179  -0.17300296   0.14384674]
 [ 21.2475087    1.24621767   0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.240194878602
32,[-0.16284959 -0.88183266],-1.41131,"[ 0.33997662 -0.63612085  1.39058285  0.28643223 -1.48583278  1.28053884
  0.69488775  0.1687093   1.07746286 -1.26644679  0.        ]",[ 0.23320074 -1.0199093 ],"[[  7.43033757  -3.00412908  -0.17300296   0.14384674]
 [ 16.86749503  -1.31577215   0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.241343890801
33,[-0.20486103 -0.86866677],-1.40606,"[-0.11580781 -0.63780432  1.51812106  0.31447867 -1.48582342  1.2805322
  0.72263846  0.35154769  1.10456776 -1.23397491  0.        ]",[ 0.23770937 -1.4222058 ],"[[  7.77360190e+00  -3.01373829e+00  -1.73002961e-01   1.43846740e-01]
 [  1.74569543e+01   3.73581501e-04   0.00000000e+00   0.00000000e+00]]",[-0.16487856 -0.3357152 ],-0.241656563204
34,[-0.18926047 -0.83905298],-1.42533,"[-0.60024198 -0.63736108  1.46678673  0.3069284  -1.48581407  1.28052557
  0.75067722  0.37628584  1.1263292  -1.19023513  0.        ]",[-0.65138311 -0.3845357 ],"[[  8.12871668  -3.01115293  -0.17300296   0.14384674]
 [ 18.05253435   0.17845393   0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.240655221132
35,[-0.11301412 -0.80265307],-1.46263,"[-1.01161099 -0.63668425  1.25601094  0.29566763 -1.48580472  1.28051894
  0.61242426  0.37600681  1.13361943 -1.1425479   0.        ]",[ 0.25412842 -0.47690564],"[[  8.46030557  -3.00729527  -0.17300296   0.14384674]
 [ 15.11613927   0.17645143   0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.237905260823
36,[-0.04140468 -0.77177125],-1.43628,"[-1.31909174 -0.63619438  0.9377259   0.28772501 -1.48579536  1.2805123
  0.64570553  0.36524605  1.1266693  -1.09788219  0.        ]",[-1.3390626  -0.51945824],"[[  8.76972107  -3.00457319  -0.17300296   0.14384674]
 [ 15.82305566   0.09899765   0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.23388087184
37,[ 0.09291284 -0.73882401],-1.47426,"[-1.50524156 -0.6359401   0.58293225  0.28367771 -1.48578601  1.28050567
  0.44454466  0.35786595  1.1100592  -1.06270855  0.        ]",[ 0.40150981  0.05135203],"[[  9.04331447  -3.00318581  -0.17300296   0.14384674]
 [ 11.55052239   0.04587894   0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.229491815487
38,[ 0.16328445 -0.72983301],-1.46113,"[-1.59139769 -0.63539298  0.2296622   0.27507507 -1.48577666  1.28049904
  0.50862415  0.38600692  1.08834683 -1.03505977  0.        ]",[ 1.62332813 -0.43391234],"[[  9.28798068  -3.00023578  -0.17300296   0.14384674]
 [ 12.91156305   0.24845284   0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.225070481805
39,[ 0.24319169 -0.72140539],-1.40623,"[-1.58696724 -0.63588281 -0.21105031  0.28281991 -1.4857673   1.2804924
  0.68299944  0.33855552  1.05603895 -1.01651881  0.        ]",[ 0.34614217 -0.84998603],"[[  9.58337191  -3.00289209  -0.17300296   0.14384674]
 [ 16.61523677  -0.0931115    0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.220089698082
40,[ 0.33912742 -0.72378224],-1.35803,"[-1.43468514 -0.63603037 -0.69425796  0.28520186 -1.48575795  1.28048577
  0.7320362   0.35017955  1.01402795 -1.00709418  0.        ]",[-0.43086269 -0.67909242],"[[  9.92612696e+00  -3.00370899e+00  -1.73002961e-01   1.43846740e-01]
 [  1.76567956e+01  -9.43275000e-03   0.00000000e+00   0.00000000e+00]]",[-0.16487856 -0.3357152 ],-0.214668918412
41,[ 0.43199754 -0.73073643],-1.32636,"[-1.15233958 -0.63599319 -1.08348703  0.28463474 -1.4857486   1.28047914
  0.63525903  0.35401526  0.97247411 -1.01327108  0.        ]",[-0.80835183 -0.28598643],"[[ 10.25863987  -3.00351476  -0.17300296   0.14384674]
 [ 15.60134464   0.01818339   0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.210475358454
42,[ 0.49787217 -0.73895508],-1.29555,"[-0.83823317 -0.63585199 -1.31629236  0.28241174 -1.48573925  1.2804725
  0.47002935  0.35752753  0.94033182 -1.02987856  0.        ]",[-0.00528422 -0.48664936],"[[ 10.53545632  -3.00275275  -0.17300296   0.14384674]
 [ 12.09199511   0.04347134   0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.208180636366
43,[ 0.51305962 -0.74836922],-1.26215,"[-0.52827697 -0.63575234 -1.43563802  0.28085823 -1.4857299   1.28046587
  0.45777261  0.35354994  0.91671866 -1.05198639  0.        ]",[ 0.94621593 -0.78035125],"[[ 10.77468453  -3.00222025  -0.17300296   0.14384674]
 [ 11.83169319   0.01484521   0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.207321825303
44,[ 0.48245502 -0.77506411],-1.24649,"[-0.15617744 -0.63577451 -1.47006784  0.2812366  -1.48572054  1.28045924
  0.62313022  0.34919817  0.89695196 -1.08400407  0.        ]",[ 0.16362727  0.01974924],"[[ 11.04655658  -3.0023502   -0.17300296   0.14384674]
 [ 15.34380894  -0.01647436   0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.207744022342
45,[ 0.43950218 -0.8103137 ],-1.21909,"[ 0.26067807 -0.63565055 -1.3753194   0.27930401 -1.48571119  1.2804526
  0.63932948  0.36170357  0.88402134 -1.12664514  0.        ]",[-0.45338247 -0.12305515],"[[ 11.35688522  -3.00168767  -0.17300296   0.14384674]
 [ 15.68790702   0.07354821   0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.209853352513
46,[ 0.39746112 -0.83780509],-1.23163,"[ 0.6117804  -0.63549005 -1.16305697  0.27680753 -1.48570184  1.28044597
  0.54018901  0.35451952  0.8828169  -1.16947638  0.        ]",[-0.52252644 -0.26865486],"[[ 11.64951678  -3.00083168  -0.17300296   0.14384674]
 [ 13.58226704   0.02184146   0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.213287254351
47,[ 0.35102597 -0.85727859],-1.24614,"[ 0.85473568 -0.63547717 -0.90286059  0.27663261 -1.48569249  1.28043934
  0.43012206  0.3504792   0.89076789 -1.2044067   0.        ]",[ 1.15567171 -1.53879945],"[[  1.18977071e+01  -3.00077188e+00  -1.73002961e-01   1.43846740e-01]
 [  1.12445521e+01  -7.23603482e-03   0.00000000e+00   0.00000000e+00]]",[-0.16487856 -0.3357152 ],-0.217036295848
48,[ 0.2398625  -0.88364267],-1.25242,"[ 1.03928975 -0.63564961 -0.56631195  0.27937022 -1.48568314  1.28043271
  0.60605398  0.34321293  0.90730832 -1.2368683   0.        ]",[-0.47172286 -1.71955759],"[[ 12.16008947  -3.00171098  -0.17300296   0.14384674]
 [ 14.98123733  -0.05953462   0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.221453923292
49,[ 0.16928561 -0.89565831],-1.3341,"[ 1.14010909 -0.63583999 -0.16621804  0.28241167 -1.48567379  1.28042607
  0.50415318  0.34564535  0.93205234 -1.26455502  0.        ]",[ 0.03937916 -1.44949633],"[[ 12.43799948  -3.00275414  -0.17300296   0.14384674]
 [ 12.81697648  -0.04202014   0.           0.        ]]",[-0.16487856 -0.3357152 ],-0.226286223482
