timestep,avg_action_dist,rewards,obs,actions,human_obs,logstd_action_dist,original_rewards
10,[ 0.04796477 -0.54911244],-0.819652,"[ 0.66188596  1.24618935  1.06214418 -0.56169915  0.38846792  0.97547421
  0.78479142 -0.75539409  0.59458782 -0.09535918  0.        ]",[ 0.36233121 -1.54840162],"[[  0.77187787  -0.53701966   0.04630215   0.10899532]
 [ 10.56918664  -7.14851872   0.           0.        ]]",[-0.06252024 -0.12586457],-0.133041528797
11,[ 0.0710782  -0.52649742],-0.796987,"[ 0.42128038  1.11658286  1.27880757 -0.85710868  0.38846499  0.97546174
  0.89866514 -1.28395127  0.47518335  0.03901268  0.        ]",[-0.32034372 -3.23293751],"[[  0.99556238  -0.7182993    0.04630215   0.10899532]
 [ 11.7952012  -10.96668862   0.           0.        ]]",[-0.06252024 -0.12586457],-0.114010607644
12,[ 0.09947911 -0.49568903],-0.749046,"[ 0.14657396  0.88265046  1.4299865  -1.19921623  0.38846207  0.97544928
  0.75939573 -1.80187902  0.35416452  0.0825713   0.        ]",[ 1.01607323 -0.58945069],"[[  1.21642504  -0.97517368   0.04630215   0.10899532]
 [ 10.29599183 -14.70829429   0.           0.        ]]",[-0.06252024 -0.12586457],-0.0958530705296
13,[ 0.12486295 -0.46228039],-0.719212,"[-0.18308112  0.53676281  1.51566525 -1.46731432  0.38845914  0.97543681
  1.1081118  -2.08465538  0.21141632  0.06777905  0.        ]",[ 0.20469127 -0.68516516],"[[  1.46001093  -1.2898407    0.04630215   0.10899532]
 [ 14.05023069 -16.75148249   0.           0.        ]]",[-0.06252024 -0.12586457],-0.0737203697853
14,[ 0.14513963 -0.43506119],-0.710101,"[-0.58075517  0.10383798  1.50148837 -1.54020687  0.38845621  0.97542435
  1.15763394 -2.41409245  0.03360681  0.00422879  0.        ]",[-0.10482306  0.58181082],"[[  1.7463666   -1.64875544   0.04630215   0.10899532]
 [ 14.5835476  -19.13203333   0.           0.        ]]",[-0.06252024 -0.12586457],-0.0457077870565
15,[ 0.1365972  -0.43426695],-0.657679,"[-0.95641979 -0.31345297  1.36578012 -1.35966944  0.38845328  0.97541188
  1.09231437 -2.04256164 -0.13773306 -0.11575     0.        ]",[ 0.06902407 -2.6411631 ],"[[  2.03098389  -2.004472     0.04630215   0.10899532]
 [ 13.88052313 -16.44860237   0.           0.        ]]",[-0.06252024 -0.12586457],-0.0253409780281
16,[ 0.14868501 -0.42265332],-0.717874,"[-1.27503975 -0.67490222  1.12700068 -0.93612648  0.38845036  0.97539942
  1.09223227 -2.54537084 -0.28680721 -0.2974923   0.        ]",[ 0.05666177  1.07978987],"[[  2.30858803  -2.36989743   0.04630215   0.10899532]
 [ 13.87980816 -20.08186128   0.           0.        ]]",[-0.06252024 -0.12586457],-0.0419081928264
17,[ 0.14846504 -0.42205405],-0.723309,"[-1.52146111 -0.91732249  0.80218195 -0.34081728  0.38844743  0.97538696
  1.08757413 -1.94212782 -0.40711571 -0.51388574  0.        ]",[ 1.32133083 -1.09268222],"[[  2.58568266  -2.72781277   0.04630215   0.10899532]
 [ 13.82982843 -15.72423806   0.           0.        ]]",[-0.06252024 -0.12586457],-0.0752063045133
18,[ 0.16244988 -0.41445199],-0.799285,"[-1.69062264 -1.01778803  0.36181181  0.34348318  0.3884445   0.9753745
  1.42991275 -1.91502301 -0.48997464 -0.75024206  0.        ]",[-1.92265528 -0.51067846],"[[  2.89925802  -3.07889777   0.04630215   0.10899532]
 [ 17.51557186 -15.52884169   0.           0.        ]]",[-0.06252024 -0.12586457],-0.110396461969
19,[ 0.12399983 -0.4409354 ],-0.802144,"[-1.72839146 -1.01959345 -0.10451379  0.53176158  0.38844157  0.97536203
  1.02998596  0.42604111 -0.49632084 -0.80720969  0.        ]",[ 1.04896643 -2.00782834],"[[  3.20637545  -3.17233281   0.04630215   0.10899532]
 [ 13.21029177   1.38453977   0.           0.        ]]",[-0.06252024 -0.12586457],-0.118224456734
20,[ 0.11494055 -0.44824371],-0.781136,"[-1.63888803 -1.01980333 -0.55327459  0.42131722  0.38843865  0.97534957
  1.37345066  0.66161713 -0.50758931 -0.73926276  0.        ]",[-0.62828664 -0.11699502],"[[  3.50768367  -3.11754663   0.04630215   0.10899532]
 [ 16.90815716   3.08652886   0.           0.        ]]",[-0.06252024 -0.12586457],-0.109861653028
21,[ 0.11451469 -0.45459223],-0.729465,"[-1.42469542 -1.01615956 -0.96289608  0.30694925  0.38843572  0.97533711
  1.11127146  0.59136804 -0.54947391 -0.68819437  0.        ]",[-1.47579362 -1.21624519],"[[  3.81752934  -3.06073551   0.04630215   0.10899532]
 [ 14.08581288   2.57904642   0.           0.        ]]",[-0.06252024 -0.12586457],-0.105774791257
22,[ 0.11986247 -0.45730013],-0.7513,"[-1.18706287 -1.01210433 -1.21847731  0.23883456  0.38843279  0.97532465
  0.7175824   0.37882278 -0.5904394  -0.67313651  0.        ]",[ 0.21110841 -1.44309592],"[[ 4.05672188 -3.02678774  0.04630215  0.10899532]
 [ 9.84757946  1.04352325  0.          0.        ]]",[-0.06252024 -0.12586457],-0.106733700676
23,[ 0.12537375 -0.45633304],-0.740518,"[-0.94632538 -1.01006569 -1.38191399  0.21143351  0.38842987  0.97531219
  0.77710257  0.29239658 -0.61863058 -0.67824166  0.        ]",[-0.31402255 -1.00659518],"[[  4.26010336  -3.01309642   0.04630215   0.10899532]
 [ 10.48843735   0.41915139   0.           0.        ]]",[-0.06252024 -0.12586457],-0.109481620797
24,[ 0.13090491 -0.4557367 ],-0.751996,"[-0.69150572 -1.00917747 -1.48547218  0.20046969  0.38842694  0.97529973
  0.64231927  0.25753773 -0.6393881  -0.69183163  0.        ]",[ 0.14293337 -1.12418351],"[[ 4.45531418 -3.00761198  0.04630215  0.10899532]
 [ 9.03748277  0.16732787  0.          0.        ]]",[-0.06252024 -0.12586457],-0.112741092165
25,[ 0.13747844 -0.45291618],-0.792129,"[-0.437938   -1.00880557 -1.53171691  0.1961043   0.38842401  0.97528727
  0.67826078  0.24357292 -0.65440457 -0.70920996  0.        ]",[ 0.17877373  0.75328647],"[[ 4.63994671 -3.00542757  0.04630215  0.10899532]
 [ 9.42448181  0.06645243  0.          0.        ]]",[-0.06252024 -0.12586457],-0.116010142782
26,[ 0.13629992 -0.45222923],-0.745367,"[-0.16835686 -1.00303399 -1.52445662  0.13383808  0.38842109  0.97527481
  0.72668158  0.6562626  -0.68659335 -0.73695252  0.        ]",[-0.09967072 -0.53787208],"[[ 4.83366734 -2.97418448  0.04630215  0.10899532]
 [ 9.94583349  3.04792249  0.          0.        ]]",[-0.06252024 -0.12586457],-0.121914343336
27,[ 0.14871994 -0.44785285],-0.761401,"[ 0.09393293 -0.99419123 -1.46071869  0.05660959  0.38841816  0.97526236
  0.67171794  0.35311267 -0.71632283 -0.77912986  0.        ]",[ 0.26076851 -0.14365855],"[[ 5.02664782 -2.93519946  0.04630215  0.10899532]
 [ 9.35419371  0.85788015  0.          0.        ]]",[-0.06252024 -0.12586457],-0.129327407905
28,[ 0.15793899 -0.44235936],-0.79865,"[ 0.34339361 -0.99128436 -1.34101259  0.0343736   0.38841523  0.9752499
  0.75041038  0.27203853 -0.71980858 -0.81836157  0.        ]",[-0.41752693  0.27243407],"[[  5.2222323   -2.92391831   0.04630215   0.10899532]
 [ 10.2014331    0.27218941   0.           0.        ]]",[-0.06252024 -0.12586457],-0.13422487626
29,[ 0.16092479 -0.44098845],-0.763025,"[ 0.55606829 -0.98684723 -1.18040831  0.00251428  0.38841231  0.97523744
  0.57809176  0.42061045 -0.7179563  -0.8602407   0.        ]",[-0.24663858 -0.73432003],"[[ 5.40764896 -2.90770525  0.04630215  0.10899532]
 [ 8.34641137  1.34553563  0.          0.        ]]",[-0.06252024 -0.12586457],-0.139063114757
30,[ 0.17400619 -0.4339678 ],-0.775225,"[ 0.71106758 -0.98754523 -1.01442255  0.00747659  0.38840938  0.97522498
  0.47202085  0.01444553 -0.70425001 -0.88433805  0.        ]",[-0.54477353 -0.68795996],"[[ 5.56312057 -2.91023456  0.04630215  0.10899532]
 [ 7.20456299 -1.58869072  0.          0.        ]]",[-0.06252024 -0.12586457],-0.140925937554
31,[ 0.18369026 -0.42660734],-0.788139,"[ 0.81438555 -1.00190544 -0.86814443  0.12358554  0.38840645  0.97521253
  0.2584049  -0.35827867 -0.67582986 -0.85972992  0.        ]",[ 2.23225526 -0.91054882],"[[ 5.68413907 -2.9690245   0.04630215  0.10899532]
 [ 4.90494646 -4.2813359   0.          0.        ]]",[-0.06252024 -0.12586457],-0.135828237177
32,[ 0.18201107 -0.42249495],-0.777884,"[ 0.91085725 -1.01459339 -0.68764794  0.28015492  0.38840353  0.97520007
  0.6171798   0.07285613 -0.64598938 -0.81427321  0.        ]",[ 1.13188673  0.53115256],"[[ 5.82098914 -3.04739436  0.04630215  0.10899532]
 [ 8.7672959  -1.16675551  0.          0.        ]]",[-0.06252024 -0.12586457],-0.128093465706
33,[ 0.18096927 -0.41873556],-0.757099,"[ 1.01417994 -1.0137368  -0.38216981  0.2659306   0.3884006   0.97518762
  0.96884327  0.44029205 -0.63906635 -0.84223029  0.        ]",[ 1.27204629 -0.98406756],"[[  6.03431994  -3.04030672   0.04630215   0.10899532]
 [ 12.55314627   1.48765953   0.           0.        ]]",[-0.06252024 -0.12586457],-0.131073221531
34,[ 0.18524028 -0.41082436],-0.721561,"[ 1.05603434 -1.01093486  0.05509004  0.22475565  0.38839767  0.97517516
  1.31351822  0.32692562 -0.61809867 -0.88023174  0.        ]",[ 1.82594146  0.02862392],"[[  6.32261384  -3.01975831   0.04630215   0.10899532]
 [ 16.26388238   0.66871168   0.           0.        ]]",[-0.06252024 -0.12586457],-0.134471294744
35,[ 0.18397811 -0.4049525 ],-0.736185,"[ 0.94639465 -1.00866584  0.59240805  0.19599734  0.38839475  0.97516271
  1.65135435  0.34082707 -0.57785574 -0.90557222  0.        ]",[-1.27452153  0.59862256],"[[  6.68438585  -3.00537646   0.04630215   0.10899532]
 [ 19.9011962    0.76915387   0.           0.        ]]",[-0.06252024 -0.12586457],-0.1353341563
36,[ 0.17172803 -0.41076794],-0.702385,"[ 0.67772552 -1.00127753  1.0441065   0.11829151  0.38839182  0.97515026
  1.24696121  0.6668311  -0.5161312  -0.92284174  0.        ]",[-0.30407271 -0.47220377],"[[  7.03873275  -2.96636395   0.04630215   0.10899532]
 [ 15.54799062   3.12424208   0.           0.        ]]",[-0.06252024 -0.12586457],-0.134496286101
37,[ 0.16700023 -0.41215429],-0.702251,"[ 0.35497691 -0.99099203  1.32322592  0.03305943  0.3883889   0.9751378
  1.10650996  0.3994588  -0.4518797  -0.91262582  0.        ]",[ 0.07009572 -1.12539771],"[[  7.3345237   -2.92325809   0.04630215   0.10899532]
 [ 14.0361529    1.19278208   0.           0.        ]]",[-0.06252024 -0.12586457],-0.130563817708
38,[ 0.16793883 -0.40918776],-0.711513,"[-0.0074295  -0.99507746  1.48166258  0.0648211   0.38838597  0.97512535
  1.10644939 -0.15190679 -0.43492508 -0.873186    0.        ]",[ 0.20477197  0.04612623],"[[  7.61524179  -2.93936535   0.04630215   0.10899532]
 [ 14.03567425  -2.7902362    0.           0.        ]]",[-0.06252024 -0.12586457],-0.124644645526
39,[ 0.1606558  -0.41133243],-0.722731,"[-0.40308876 -1.00643301  1.52332237  0.17085881  0.38838304  0.9751129
  1.15593804 -0.11895153 -0.45388467 -0.83891886  0.        ]",[-0.8305735   0.21707903],"[[  7.90130262  -2.9927815    0.04630215   0.10899532]
 [ 14.56863022  -2.5521779    0.           0.        ]]",[-0.06252024 -0.12586457],-0.120683672136
40,[ 0.14700957 -0.41956636],-0.707163,"[-0.75289624 -1.01024062  1.45537984  0.21657894  0.38838012  0.97510044
  0.82368362  0.21894115 -0.4597824  -0.81474839  0.        ]",[ 0.37128495 -0.17126355],"[[  8.15678862  -3.01567279   0.04630215   0.10899532]
 [ 10.9918642   -0.1112948    0.           0.        ]]",[-0.06252024 -0.12586457],-0.117664856039
41,[ 0.1382966  -0.42442879],-0.712579,"[-1.04821609 -1.00973766  1.31098159  0.21025989  0.38837719  0.97508799
  0.9400113   0.27233983 -0.45332604 -0.78569347  0.        ]",[ 0.55458151 -0.94014975],"[[  8.38919212  -3.01251401   0.04630215   0.10899532]
 [ 12.24430443   0.27445846   0.           0.        ]]",[-0.06252024 -0.12586457],-0.113508630524
42,[ 0.13079602 -0.42931381],-0.70925,"[-1.33697289 -1.00903309  1.06116201  0.20159655  0.38837427  0.97507554
  1.12144146  0.25660743 -0.45412191 -0.75103345  0.        ]",[-0.98157658 -1.5285692 ],"[[  8.65367677  -3.00818098   0.04630215   0.10899532]
 [ 14.19765197   0.16082495   0.           0.        ]]",[-0.06252024 -0.12586457],-0.108900109383
43,[ 0.12438014 -0.43725675],-0.763865,"[-1.54076196 -1.00864569  0.7668893   0.19702417  0.38837134  0.97506309
  0.73432293  0.24498287 -0.46316861 -0.72146121  0.        ]",[ 0.67890467 -0.2906371 ],"[[  8.89581678  -3.00589338   0.04630215   0.10899532]
 [ 10.03023694   0.07686521   0.           0.        ]]",[-0.06252024 -0.12586457],-0.105356256667
44,[ 0.12028423 -0.44078627],-0.793979,"[-1.66759737 -1.00833058  0.45180572  0.19339117  0.38836842  0.97505064
  0.96555329  0.24635768 -0.47750016 -0.69700543  0.        ]",[-0.71472766  1.27773143],"[[  9.12139865  -3.0040754    0.04630215   0.10899532]
 [ 12.51965342   0.08680868   0.           0.        ]]",[-0.06252024 -0.12586457],-0.102809077871
45,[ 0.1050537  -0.45200944],-0.762956,"[-1.72632325 -1.00035664  0.12281029  0.11086673  0.38836549  0.97503819
  0.67967507  0.79425078 -0.49823579 -0.64582713  0.        ]",[ 0.21747927 -0.40341388],"[[ 9.34091408 -2.96262914  0.04630215  0.10899532]
 [ 9.44213417  4.04462357  0.          0.        ]]",[-0.06252024 -0.12586457],-0.0972626276381
46,[ 0.10349767 -0.45674866],-0.730586,"[-1.72248343 -0.98399152 -0.17602696 -0.01542739  0.38836256  0.97502574
  0.74227626  0.56204606 -0.53761335 -0.58651215  0.        ]",[-0.25683256 -0.6485289 ],"[[  9.53651924  -2.89856575   0.04630215   0.10899532]
 [ 10.11613887   2.36731147   0.           0.        ]]",[-0.06252024 -0.12586457],-0.0923143992299
47,[ 0.10806863 -0.45879632],-0.76094,"[-1.6681029  -0.97752283 -0.46033214 -0.05663618  0.38835964  0.9750133
  0.62919907  0.20007226 -0.57909998 -0.57068059  0.        ]",[ 0.01921862  0.07485586],"[[ 9.72662884 -2.87745386  0.04630215  0.10899532]
 [ 8.8988891  -0.24741001  0.          0.        ]]",[-0.06252024 -0.12586457],-0.093554306567
48,[ 0.10863801 -0.46089244],-0.750906,"[-1.57430785 -0.97812055 -0.71046151 -0.05288905  0.38835671  0.97500085
  0.61989876  0.2417929  -0.61125657 -0.57843099  0.        ]",[ 0.05876358 -0.52677324],"[[ 9.9036027  -2.8793782   0.04630215  0.10899532]
 [ 8.7988292   0.0539708   0.          0.        ]]",[-0.06252024 -0.12586457],-0.0971395923966
49,[ 0.11630726 -0.4593254 ],-0.689767,"[-1.44221703 -0.98415021 -0.93806233 -0.01411378  0.38835379  0.9749884
  0.62531918 -0.04709731 -0.63140164 -0.60085835  0.        ]",[-1.03626893 -1.49370801],"[[ 10.08016531  -2.89923618   0.04630215   0.10899532]
 [  8.85724257  -2.03281468   0.           0.        ]]",[-0.06252024 -0.12586457],-0.101462707221
