timestep,avg_action_dist,rewards,obs,actions,human_obs,logstd_action_dist,original_rewards
12,[-0.00076509 -0.41910315],-1.19958,"[ 0.26689496 -1.12126835  1.39180539  0.3366833  -0.28451724 -1.57676675
  0.68985671  0.80186268 -0.06863787  1.24870601  0.        ]",[-1.32518835 -0.21706735],"[[ 1.13698097 -3.12350396 -0.03215826 -0.19090735]
 [ 9.77535454  4.54980192  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.183445432787
13,[-0.00063333 -0.41959   ],-1.18949,"[ 0.06711122 -1.11540738  1.47380758  0.1836707  -0.28451463 -1.57672014
  0.29729039  0.6729095  -0.00379586  1.2333507   0.        ]",[ 1.03142098 -0.65500721],"[[ 1.29082086 -3.04203706 -0.03215826 -0.19090735]
 [ 5.62247243  3.60005525  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.183230440921
14,[ 0.00548325 -0.41370085],-1.17798,"[-0.13789708 -1.10865781  1.52057997  0.09912228 -0.28451202 -1.57667354
  0.66101467  0.3111342   0.03850673  1.24226468  0.        ]",[ 0.298075  -0.6093907],"[[ 1.44187702 -2.99677113 -0.03215826 -0.19090735]
 [ 9.47032256  0.93542435  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.186063897167
15,[ 0.01270434 -0.40591541],-1.1361,"[-0.41391072 -1.10961814  1.52942662  0.10971483 -0.28450942 -1.57662694
  0.75483467  0.04213844  0.04633106  1.262825    0.        ]",[-0.39490017 -0.0349116 ],"[[  1.64124234  -3.00245718  -0.03215826  -0.19090735]
 [ 10.46292679  -1.04584336   0.           0.        ]]",[-0.07445627 -0.0982912 ],-0.189256252242
16,[ 0.01516751 -0.40368575],-1.12815,"[-0.67551625 -1.11075971  1.48105831  0.12286153 -0.28450681 -1.57658035
  0.58745381  0.18968022  0.04909149  1.28244011  0.        ]",[-0.74307895 -0.85170427],"[[ 1.832736   -3.00950791 -0.03215826 -0.19090735]
 [ 8.69232458  0.04086882  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.192113608006
17,[ 0.01732966 -0.40136218],-1.12365,"[-0.86230446 -1.11042845  1.40981283  0.11928351 -0.2845042  -1.57653376
  0.29307131  0.19931743  0.05391855  1.29968607  0.        ]",[ 0.88160791 -1.1058878 ],"[[ 1.97533733 -3.00759036 -0.03215826 -0.19090735]
 [ 5.57818415  0.11186283  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.194722714336
18,[ 0.02089829 -0.39828861],-1.10246,"[-1.04140653 -1.11011677  1.30776852  0.11597745 -0.28450159 -1.57648717
  0.61258862  0.19308526  0.05605816  1.31782385  0.        ]",[ 0.4967288  -1.03210688],"[[ 2.12081476 -3.00581817 -0.03215826 -0.19090735]
 [ 8.95829473  0.06597381  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.197349237454
19,[ 0.02434173 -0.3952266 ],-1.03391,"[-1.25897496 -1.10993574  1.12611632  0.11417543 -0.28449899 -1.57644059
  0.78172736  0.18866509  0.05421294  1.34191497  0.        ]",[-1.83830283  0.00787202],"[[  2.31793377  -3.00485227  -0.03215826  -0.19090735]
 [ 10.74764363   0.03343066   0.           0.        ]]",[-0.07445627 -0.0982912 ],-0.200653675079
20,[ 0.02496945 -0.39476693],-1.02747,"[-1.42015233 -1.1096519   0.93053304  0.11124382 -0.28449638 -1.57639401
  0.38733285  0.19768221  0.04921498  1.36292076  0.        ]",[ 0.47459907 -0.24094506],"[[ 2.4910271  -3.00328029 -0.03215826 -0.19090735]
 [ 6.57559093  0.09985577  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.203412197932
21,[ 0.02635568 -0.39397538],-0.993975,"[-1.53264938 -1.10940345  0.73970787  0.10873357 -0.28449377 -1.57634744
  0.55265407  0.18990706  0.04219055  1.38010451  0.        ]",[-0.15117528 -0.06046977],"[[ 2.64008618 -3.00193406 -0.03215826 -0.19090735]
 [ 8.32448949  0.04260353  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.205570214191
22,[ 0.02666809 -0.39404976],-0.952843,"[-1.622777   -1.10925292  0.51855878  0.10731439 -0.28449116 -1.57630087
  0.48048811  0.1883397   0.03197999  1.39645566  0.        ]",[-1.40577422  0.79350753],"[[ 2.7989171  -3.00117306 -0.03215826 -0.19090735]
 [ 7.56114671  0.03107205  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.207512463071
23,[ 0.02080332 -0.40143237],-0.948108,"[-1.66599931 -1.10312356  0.35747892  0.04756767 -0.28448856 -1.5762543
  0.09206384  0.6148379   0.02519667  1.43062988  0.        ]",[-0.51754664 -1.06258784],"[[ 2.90891467 -2.969035   -0.03215826 -0.19090735]
 [ 3.45229907  3.17226287  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.212108899524
24,[ 0.02452799 -0.39612004],-0.932647,"[-1.67968781 -1.09794859  0.28603674  0.00485078 -0.28448595 -1.57620774
 -0.10812345  0.06866989  0.02016562  1.45218593  0.        ]",[ 0.19630847 -1.32091493],"[[ 2.95671375 -2.94594854 -0.03215826 -0.19090735]
 [ 1.33467228 -0.85021172  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.214996668629
25,[ 0.02993482 -0.38900644],-0.903698,"[-1.68756063 -1.10941802  0.23447852  0.10980876 -0.28448334 -1.57616118
 -0.03715551 -0.31483528  0.01655846  1.41180062  0.        ]",[ 0.39925451 -1.12695654],"[[ 2.99093875 -3.00251139 -0.03215826 -0.19090735]
 [ 2.08537429 -3.67469099  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.20917193799
26,[ 0.02639486 -0.39395231],-0.909727,"[-1.69715892 -1.11356592  0.14780937  0.16083685 -0.28448074 -1.57611463
  0.10839506  0.17965386  0.01212119  1.39402769  0.        ]",[ 0.04443355 -0.38111345],"[[ 3.04809441 -3.02983881 -0.03215826 -0.19090735]
 [ 3.62501806 -0.03286935  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.206518179747
27,[ 0.02528826 -0.39542651],-0.911694,"[-1.70288569 -1.11252432  0.03564168  0.14724767 -0.28447813 -1.57606808
  0.1182434   0.25455376  0.00621645  1.40546411  0.        ]",[ 0.37414216  2.54350838],"[[ 3.12164021 -3.02257129 -0.03215826 -0.19090735]
 [ 3.72920378  0.51876531  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.20795125846
28,[ 0.01898193 -0.40431488],-0.90873,"[-1.69982815 -1.10375196 -0.09981373  0.05411931 -0.28447552 -1.57602153
  0.25131804  0.79080421 -0.00855364  1.44836649  0.        ]",[-0.03863379 -1.56712692],"[[ 3.21034793 -2.97257047 -0.03215826 -0.19090735]
 [ 5.13686781  4.46815524  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.213591843965
29,[ 0.02127771 -0.40101874],-0.913466,"[-1.68330317 -1.09230606 -0.25174005 -0.03591526 -0.28447292 -1.57597499
  0.22722338  0.2411444  -0.03277202  1.48732033  0.        ]",[-0.15254629 -1.0983511 ],"[[ 3.31052824 -2.92382265 -0.03215826 -0.19090735]
 [ 4.8820222   0.42011875  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.218477681098
30,[ 0.02629583 -0.39370206],-0.886505,"[-1.65653703 -1.09997318 -0.38697372  0.02199863 -0.28447031 -1.57592846
  0.16097188 -0.29763558 -0.03723097  1.46724511  0.        ]",[-1.54661683 -0.2413279 ],"[[ 3.40113761 -2.95523165 -0.03215826 -0.19090735]
 [ 4.18125147 -3.54779609  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.215505530452
31,[ 0.02348212 -0.3959187 ],-0.869386,"[-1.63991415 -1.11245169 -0.45019197  0.14738123 -0.2844677  -1.57588192
 -0.2211525  -0.02139966 -0.02615501  1.43031292  0.        ]",[-0.15767429 -0.41498051],"[[ 3.44420759 -3.02264179 -0.03215826 -0.19090735]
 [ 0.13928432 -1.51344835  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.210541969133
32,[ 0.02160615 -0.39830461],-0.874923,"[-1.64130335 -1.1132122  -0.44507315  0.15771581 -0.2844651  -1.5758354
 -0.28042239  0.23599608 -0.02046027  1.41710712  0.        ]",[ 0.24701016  0.0812882 ],"[[ 3.4407031  -3.02817028 -0.03215826 -0.19090735]
 [-0.48766896  0.38215101  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.208827512646
33,[ 0.02106692 -0.39931971],-0.873212,"[-1.64118815 -1.11152562 -0.44529655  0.13624644 -0.28446249 -1.57578887
 -0.18704665  0.2835966  -0.02396815  1.42571064  0.        ]",[ 0.12130785 -0.55484871],"[[ 3.4408592  -3.01668339 -0.03215826 -0.19090735]
 [ 0.4999861   0.73272011  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.209957858556
34,[ 0.0212052  -0.39920336],-0.87576,"[-1.63497458 -1.11005455 -0.46673356  0.11906218 -0.28445988 -1.57574235
 -0.14257531  0.2202398  -0.02821197  1.43255064  0.        ]",[-0.37710515 -0.40181705],"[[ 3.45557831 -3.00747742 -0.03215826 -0.19090735]
 [ 0.97036043  0.26615245  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.210819914703
35,[ 0.02093312 -0.39916289],-0.873069,"[-1.63309817 -1.10945415 -0.4728777   0.11252002 -0.28445728 -1.57569584
 -0.2855483   0.19875842 -0.02970244  1.43497183  0.        ]",[-0.95208347  0.50637048],"[[ 3.45981226 -3.00397002 -0.03215826 -0.19090735]
 [-0.54192483  0.10797009  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.211129600519
36,[ 0.01815579 -0.40274796],-0.877892,"[-1.65255545 -1.10541115 -0.40187449  0.07109458 -0.28445467 -1.57564932
 -0.6409064   0.4707061  -0.03074558  1.44896683  0.        ]",[ 0.72198544 -0.84471244],"[[ 3.41126094 -2.98171667 -0.03215826 -0.19090735]
 [-4.30067922  2.11069306  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.213100767559
37,[ 0.02245471 -0.39740431],-0.896266,"[-1.67122958 -1.10375022 -0.31808138  0.05579663 -0.28445207 -1.57560282
 -0.36260898  0.01086317 -0.02606632  1.45314598  0.        ]",[ 0.05797468  1.22641284],"[[ 3.35478087 -2.97347933 -0.03215826 -0.19090735]
 [-1.35713922 -1.27567609  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.213827253821
38,[ 0.01826041 -0.40378055],-0.85142,"[-1.6779754  -1.10065142 -0.28129268  0.02898045 -0.28444946 -1.57555631
 -0.33834817  0.55197426 -0.02657672  1.46259154  0.        ]",[-1.21311494 -2.58145426],"[[ 3.33021237 -2.9590115  -0.03215826 -0.19090735]
 [-1.10056605  2.70917897  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.215164422552
39,[ 0.02184153 -0.39793682],-0.859915,"[-1.69133179 -1.09743329 -0.18846896  0.00325451 -0.28444685 -1.57550981
 -0.71062581  0.00698073 -0.0214449   1.47054237  0.        ]",[-0.37639779 -1.92424566],"[[ 3.26869331 -2.94509549 -0.03215826 -0.19090735]
 [-5.03821755 -1.30419785  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.216441389773
40,[ 0.02756676 -0.38992986],-0.866626,"[-1.70235717 -1.11044086 -0.0136922   0.12497854 -0.28444425 -1.57546332
 -0.8420959  -0.36077364  0.00240542  1.4163499   0.        ]",[-0.85757602 -0.11261391],"[[ 3.15397544 -3.01064857 -0.03215826 -0.19090735]
 [-6.42889105 -4.01237381  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.209442733132
41,[ 0.0234877  -0.39542118],-0.863261,"[-1.68704456 -1.11424048  0.23204677  0.17489551 -0.28444164 -1.57541683
 -1.15104527  0.20863416  0.01570065  1.38341478  0.        ]",[-0.03331835 -1.57126346],"[[ 2.99260962 -3.03735211 -0.03215826 -0.19090735]
 [-9.69684583  0.18073927  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.205214288122
42,[ 0.02243014 -0.39671496],-0.924963,"[-1.62188759 -1.11286619  0.5181618   0.15586581 -0.28443904 -1.57537034
 -1.1453435   0.26711542  0.02805855  1.37614499  0.        ]",[ 0.25628664 -1.0877583 ],"[[ 2.79927549 -3.02718296 -0.03215826 -0.19090735]
 [-9.63677617  0.61140761  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.20461498332
43,[ 0.02199287 -0.39693424],-0.974717,"[-1.51694774 -1.11129685  0.76841765  0.13599942 -0.28443643 -1.57532386
 -1.03135231  0.24189903  0.03953648  1.3667051   0.        ]",[ 0.52925412 -0.94411191],"[[ 2.61863501 -3.01655394 -0.03215826 -0.19090735]
 [-8.43129134  0.42573391  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.20370061309
44,[ 0.02169458 -0.39704353],-0.987635,"[-1.4034199  -1.11026022  0.95279566  0.12384641 -0.28443382 -1.57527738
 -0.81744349  0.21596682  0.04759693  1.35556383  0.        ]",[ 0.20900462 -2.14836158],"[[ 2.47270833 -3.01004509 -0.03215826 -0.19090735]
 [-6.16891595  0.23478875  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.202439010717
45,[ 0.02097222 -0.3975015 ],-1.02552,"[-1.29864365 -1.1097008   1.08283428  0.11764337 -0.28443122 -1.5752309
 -0.72765077  0.19917313  0.0524281   1.34468483  0.        ]",[ 0.07661633 -0.07606118],"[[ 2.35885793 -3.00672102 -0.03215826 -0.19090735]
 [-5.21928759  0.11113749  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.201101747858
46,[ 0.0195566  -0.39873698],-1.04282,"[-1.1957366  -1.10926338  1.18588426  0.11294954 -0.28442861 -1.57518443
 -0.68919304  0.20006899  0.05566719  1.33423482  0.        ]",[-0.0679516  -1.10043816],"[[ 2.25855245 -3.00420485 -0.03215826 -0.19090735]
 [-4.81261694  0.11774723  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.199768048473
47,[ 0.01804108 -0.39994556],-1.0593,"[-1.08664819 -1.10908866  1.27510055  0.11123775 -0.28442601 -1.57513796
 -0.70561362  0.18461282  0.05728758  1.32289698  0.        ]",[ 0.57009808  0.2508122 ],"[[  2.16055659e+00  -3.00328734e+00  -3.21582580e-02  -1.90907348e-01]
 [ -4.98638893e+00   3.94596268e-03   0.00000000e+00   0.00000000e+00]]",[-0.07445627 -0.0982912 ],-0.198249280919
48,[ 0.0157934 -0.4026002],-1.07663,"[-0.99678341 -1.10731818  1.33599905  0.09252378 -0.2844234  -1.5750915
 -0.4828617   0.31948306  0.06293267  1.31824161  0.        ]",[-0.77334598 -0.76889024],"[[ 2.08446673 -2.99324384 -0.03215826 -0.19090735]
 [-2.63044845  0.99709166  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.197829508245
49,[ 0.01702932 -0.39995551],-1.06189,"[-0.89452458 -1.10917429  1.39351171  0.11265383 -0.2844208  -1.57504504
 -0.76743327 -0.01497956  0.05642295  1.30317675  0.        ]",[-1.02379742 -0.25938413],"[[ 2.00165787 -3.00404763 -0.03215826 -0.19090735]
 [-5.64038365 -1.46572268  0.          0.        ]]",[-0.07445627 -0.0982912 ],-0.195464755445
