timestep,avg_action_dist,rewards,obs,actions,human_obs,logstd_action_dist,original_rewards
10,[ 0.96991575 -0.4117521 ],-0.71347,"[ 0.15039658 -0.56590406  1.45988236  0.52471555  0.17280601  0.73648541
  0.19174325 -2.53893008 -0.31531281 -0.76531995  0.        ]",[ 1.27454298 -0.71211466],"[[  1.31961750e+00  -3.07310764e+00   1.97760998e-02   8.36193352e-02]
 [  8.37900030e+00  -2.13669111e+01   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.0960899062659
11,[ 0.81648898 -0.49481604],-0.529935,"[-0.12906952 -0.56580652  1.50498204  0.99135891  0.17280581  0.73648415
  0.32272362  0.53627068 -0.41830517 -0.74801356  0.        ]",[-0.26844731  0.24564923],"[[  1.52527119  -3.21108054   0.0197761    0.08361934]
 [ 12.17343781   1.25478301   0.           0.        ]]",[-0.32508045 -0.35114926],-0.0972710358398
12,[ 0.67317349 -0.53567088],-0.574745,"[-0.44471553 -0.56917333  1.48118949  0.76817021  0.17280562  0.73648289
  0.27772018  0.92772898 -0.34110318 -0.75367583  0.        ]",[ 1.02476575 -0.133432  ],"[[  1.75565995  -3.14508727   0.0197761    0.08361934]
 [ 10.86972492   4.13442717   0.           0.        ]]",[-0.32508045 -0.35114926],-0.095335639048
13,[ 0.56257874 -0.56475562],-0.567787,"[-0.77776689 -0.56544759  1.36504081  0.50921852  0.17280542  0.73648164
  0.40696226  0.84480486 -0.26741556 -0.71546275  0.        ]",[-0.01454496 -0.93041063],"[[  2.01062005  -3.06851907   0.0197761    0.08361934]
 [ 14.6138012    3.52443595   0.           0.        ]]",[-0.32508045 -0.35114926],-0.0893760100418
14,[ 0.57770395 -0.55221009],-0.573046,"[-1.10819014 -0.5597619   1.12908971  0.36423621  0.17280522  0.73648038
  0.39498286  0.52781857 -0.23573606 -0.65682148  0.        ]",[ 0.08579677 -0.21914746],"[[  2.29941408  -3.02549076   0.0197761    0.08361934]
 [ 14.26678059   1.19264045   0.           0.        ]]",[-0.32508045 -0.35114926],-0.0820913176079
15,[ 0.59556264 -0.55447304],-0.635774,"[-1.36061338 -0.55706084  0.80492906  0.31178019  0.17280502  0.73647912
  0.39695748  0.42768134 -0.2386552  -0.60746973  0.        ]",[ 0.24542899 -1.32112546],"[[  2.58532372  -3.00987366   0.0197761    0.08361934]
 [ 14.32399883   0.45601997   0.           0.        ]]",[-0.32508045 -0.35114926],-0.0762372408424
16,[ 0.62868577 -0.56677401],-0.591667,"[-1.52084308 -0.55614304  0.40632709  0.29534283  0.17280483  0.73647786
  0.42071109  0.3804164  -0.25889273 -0.56859744  0.        ]",[-0.11899562 -0.28985148],"[[  2.878708    -3.00497356   0.0197761    0.08361934]
 [ 15.01213982   0.10833584   0.           0.        ]]",[-0.32508045 -0.35114926],-0.0718355517063
17,[ 0.69088542 -0.58465087],-0.700853,"[-1.56752034 -0.55579595 -0.02402252  0.2892887   0.17280463  0.7364766
  0.39418839  0.37521245 -0.28872554 -0.5410093   0.        ]",[ 1.19182039 -0.90265896],"[[  3.17124191  -3.00316803   0.0197761    0.08361934]
 [ 14.2438114    0.07005834   0.           0.        ]]",[-0.32508045 -0.35114926],-0.0691102508865
18,[ 0.73503786 -0.6088118 ],-0.666265,"[-1.48399873 -0.55571853 -0.49164572  0.28795962  0.17280443  0.73647534
  0.52112608  0.36460262 -0.32789054 -0.52476804  0.        ]",[ 0.90427768 -0.66013635],"[[  3.49301376e+00  -3.00277167e+00   1.97760998e-02   8.36193352e-02]
 [  1.79211201e+01  -7.98557579e-03   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.0683003029406
19,[ 0.79446942 -0.631697  ],-0.67624,"[-1.20608713 -0.55572228 -0.98467989  0.28803819  0.17280424  0.73647408
  0.63246824  0.3660148  -0.37812952 -0.52571355  0.        ]",[ 0.8269214  -1.40360011],"[[  3.88379888e+00  -3.00279521e+00   1.97760998e-02   8.36193352e-02]
 [  2.11466430e+01   2.40596401e-03   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.0703883979096
20,[ 0.86089092 -0.63881004],-0.634811,"[-0.69840599 -0.55577978 -1.36202251  0.28904876  0.17280404  0.73647282
  0.73103351  0.36268963 -0.43043598 -0.55381173  0.        ]",[ 0.29365269 -0.2744508 ],"[[  4.33538081e+00  -3.00309676e+00   1.97760998e-02   8.36193352e-02]
 [  2.40020351e+01  -2.20510374e-02   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.0761316890217
21,[ 0.91023785 -0.65175843],-0.760238,"[-0.04067994 -0.55570768 -1.45743899  0.28781268  0.17280384  0.73647156
  0.75476442  0.37066287 -0.46918894 -0.60993647  0.        ]",[ 1.76979427 -0.73450217],"[[  4.82231947e+00  -3.00272815e+00   1.97760998e-02   8.36193352e-02]
 [  2.46895380e+01   3.66044610e-02   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.0844103076615
22,[ 0.91793281 -0.67167795],-0.767662,"[ 0.62869954 -0.55566561 -1.17352382  0.28709858  0.17280364  0.7364703
  0.87456328  0.36517396 -0.47991218 -0.68651984  0.        ]",[ 1.12773607 -1.45513715],"[[  5.35093110e+00  -3.00251523e+00   1.97760998e-02   8.36193352e-02]
 [  2.81600601e+01  -3.76914931e-03   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.0933317157781
23,[ 0.83203828 -0.70188391],-0.765708,"[ 1.10826019 -0.55574633 -0.46853697  0.28850952  0.17280345  0.73646904
  0.99199014  0.36199022 -0.44963367 -0.7662577   0.        ]",[ 1.69381997 -0.99947083],"[[  5.94826385e+00  -3.00293622e+00   1.97760998e-02   8.36193352e-02]
 [  3.15618800e+01  -2.71857318e-02   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.10067877157
24,[ 0.65316075 -0.72449565],-0.654918,"[ 1.11056992 -0.55583825  0.50141431  0.29011967  0.17280325  0.73646779
  1.10709183  0.36303914 -0.37715285 -0.81501274  0.        ]",[-0.15439731 -1.0205873 ],"[[  6.61295735e+00  -3.00341661e+00   1.97760998e-02   8.36193352e-02]
 [  3.48963576e+01  -1.94664549e-02   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.103518277241
25,[ 0.50983709 -0.69774604],-0.545467,"[ 0.53496537 -0.55589462  1.28248983  0.29111514  0.17280305  0.73646653
  1.06214061  0.36423109 -0.29152233 -0.80120751  0.        ]",[-0.53005748 -0.59166672],"[[  7.29781984e+00  -3.00371363e+00   1.97760998e-02   8.36193352e-02]
 [  3.35942310e+01  -1.06949773e-02   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.0998905047184
26,[ 0.43916976 -0.64009893],-0.538147,"[-0.31265551 -0.5558401   1.50076206  0.29017924  0.17280285  0.73646527
  0.96673722  0.36903967 -0.23458534 -0.73409506  0.        ]",[-0.27398471 -1.07271882],"[[  7.94197541e+00  -3.00343459e+00   1.97760998e-02   8.36193352e-02]
 [  3.08305346e+01   2.46806903e-02   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.0912890189411
27,[ 0.4460001  -0.60886472],-0.593063,"[-1.06528879 -0.55583327  1.16874619  0.29007407  0.17280266  0.73646401
  0.9082207   0.36428365 -0.22345691 -0.64780981  0.        ]",[ 0.77731381 -0.09930659],"[[  8.54157839e+00  -3.00340332e+00   1.97760998e-02   8.36193352e-02]
 [  2.91354132e+01  -1.03015610e-02   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.0809532304973
28,[ 0.4786846  -0.63140714],-0.560533,"[-1.51625049 -0.555693    0.42426247  0.28765379  0.17280246  0.73646275
  0.99454598  0.37317123 -0.2575421  -0.56796398  0.        ]",[-0.86360151 -0.67767386],"[[  9.14937835e+00  -3.00268148e+00   1.97760998e-02   8.36193352e-02]
 [  3.16362474e+01   5.50794992e-02   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.0717437470199
29,[ 0.66744399 -0.62621152],-0.542557,"[-1.49964639 -0.55561534 -0.44293622  0.28632541  0.17280226  0.73646149
  0.85489455  0.36562375 -0.32365304 -0.5253666   0.        ]",[-0.35887695  0.61857055],"[[  9.74151311e+00  -3.00228531e+00   1.97760998e-02   8.36193352e-02]
 [  2.75907108e+01  -4.36759873e-04   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.0682329762419
30,[ 0.74639738 -0.66004342],-0.566828,"[-1.10132798 -0.55042398 -1.09553825  0.20411586  0.17280207  0.73646023
  0.78699219  0.69863548 -0.40846777 -0.51732635  0.        ]",[-0.50756451 -0.4438098 ],"[[  1.02735916e+01  -2.97771584e+00   1.97760998e-02   8.36193352e-02]
 [  2.56236781e+01   2.44922129e+00   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.0709529689191
31,[ 0.84871745 -0.65923572],-0.64565,"[-0.51185582 -0.54272097 -1.42563671  0.10130348  0.17280187  0.73645897
  0.70010611  0.45319945 -0.48935877 -0.56432294  0.        ]",[-0.38857617 -0.59565729],"[[  1.07608113e+01  -2.94684590e+00   1.97760998e-02   8.36193352e-02]
 [  2.31066972e+01   6.43788040e-01   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.0808011999795
32,[ 0.93293768 -0.64726174],-0.735157,"[ 0.09167333 -0.54559287 -1.43456776  0.1375824   0.17280167  0.73645771
  0.6312046   0.13088188 -0.50764912 -0.63832221  0.        ]",[ 0.33291418 -1.46906774],"[[  1.12029188e+01  -2.95775878e+00   1.97760998e-02   8.36193352e-02]
 [  2.11107094e+01  -1.72719027e+00   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.0897654124974
33,[ 1.01486075 -0.6293143 ],-0.740124,"[ 0.62875887 -0.55795911 -1.1734762   0.3287736   0.17280147  0.73645645
  0.66227941  0.05182416 -0.48216477 -0.68906908  0.        ]",[-0.11276441 -0.95978096],"[[  1.16341646e+01  -3.01493766e+00   1.97760998e-02   8.36193352e-02]
 [  2.20109493e+01  -2.30874060e+00   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.0937347664665
34,[ 0.96392262 -0.65204358],-0.740005,"[ 1.01569495 -0.56029281 -0.69367945  0.37574903  0.17280128  0.7364552
  0.63182937  0.39284973 -0.45407525 -0.72302264  0.        ]",[ 0.26233763 -0.48267104],"[[  1.20655338e+01  -3.02891577e+00   1.97760998e-02   8.36193352e-02]
 [  2.11288678e+01   1.99853682e-01   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.0960408083902
35,[ 0.88400453 -0.66918623],-0.718468,"[ 1.18117413 -0.55888429 -0.08692435  0.34676744  0.17280108  0.73645394
  0.65324423  0.432941   -0.4252948  -0.77599993  0.        ]",[ 0.11998046 -0.38938695],"[[  1.24943359e+01  -3.02029496e+00   1.97760998e-02   8.36193352e-02]
 [  2.17492661e+01   4.94769804e-01   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.10074323013
36,[ 0.78606766 -0.67051888],-0.647363,"[ 1.094853   -0.55737719  0.54842457  0.31790221  0.17280088  0.73645268
  0.65477801  0.41245718 -0.37608665 -0.80917319  0.        ]",[-0.28833689 -0.15065224],"[[  1.29297673e+01  -3.01169975e+00   1.97760998e-02   8.36193352e-02]
 [  2.17937284e+01   3.44094599e-01   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.102808741338
37,[ 0.69541121 -0.65204346],-0.608403,"[ 0.78344937 -0.5563654   1.06913635  0.2995665   0.17280068  0.73645142
  0.60047563  0.39339346 -0.3209099  -0.81189542  0.        ]",[ 0.91742823  0.22231579],"[[  1.33498589e+01  -3.00623497e+00   1.97760998e-02   8.36193352e-02]
 [  2.02206676e+01   2.03865614e-01   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.101697650191
38,[ 0.53791749 -0.65649706],-0.591903,"[ 0.28088569 -0.55381951  1.41615842  0.2564294   0.17280049  0.73645016
  0.71204494  0.51257085 -0.26124946 -0.78650947  0.        ]",[ 1.38000836 -0.38744286],"[[  1.37867008e+01  -2.99336190e+00   1.97760998e-02   8.36193352e-02]
 [  2.34527538e+01   1.08053880e+00   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.0977474083554
39,[ 0.46273398 -0.61959928],-0.574621,"[-0.40235648 -0.55255209  1.48899804  0.23631993  0.17280029  0.7364489
  0.83268716  0.30118708 -0.21876028 -0.72082111  0.        ]",[ 0.81494001 -0.7779285 ],"[[  1.42908216e+01  -2.98735249e+00   1.97760998e-02   8.36193352e-02]
 [  2.69476825e+01  -4.74394509e-01   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.0896416313697
40,[ 0.47046047 -0.59770834],-0.607742,"[-1.09890512 -0.55819027  1.13794077  0.33329512  0.17280009  0.73644764
  0.92565193  0.25578181 -0.22511521 -0.64441357  0.        ]",[ 0.4262141  -1.18969896],"[[  1.48567957e+01  -3.01628485e+00   1.97760998e-02   8.36193352e-02]
 [  2.96408321e+01  -8.08392498e-01   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.0805572498682
41,[ 0.50690377 -0.62350166],-0.586103,"[-1.52624073 -0.55865083  0.38392224  0.34225282  0.1727999   0.73644638
  0.96364818  0.39611352 -0.26166372 -0.58032162  0.        ]",[-0.43749984 -0.69895304],"[[  1.54606570e+01  -3.01895179e+00   1.97760998e-02   8.36193352e-02]
 [  3.07416041e+01   2.23887229e-01   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.0732681619842
42,[ 0.67215413 -0.6293239 ],-0.703273,"[-1.4874535  -0.55761154 -0.48132623  0.3223534   0.1727997   0.73644512
  0.88284374  0.4059689  -0.32308007 -0.53346963  0.        ]",[ 1.34853083 -0.51287009],"[[  1.60520034e+01  -3.01302641e+00   1.97760998e-02   8.36193352e-02]
 [  2.84008330e+01   2.96386846e-01   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.0691562810496
43,[ 0.7635653  -0.65694779],-0.712016,"[-0.99664177 -0.55668109 -1.18571518  0.30529542  0.1727995   0.73644386
  1.0001064   0.39307827 -0.39951611 -0.53719895  0.        ]",[ 1.26414709 -1.39640803],"[[  1.66541037e+01  -3.00794352e+00   1.97760998e-02   8.36193352e-02]
 [  3.17978754e+01   2.01567660e-01   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.0726914944478
44,[ 0.8136183  -0.68796694],-0.6705,"[-0.13015973 -0.55620544 -1.46492164  0.29683085  0.1727993   0.73644261
  1.11504714  0.3755445  -0.46339794 -0.60079236  0.        ]",[-0.04312891 -0.47646378],"[[  1.73234701e+01  -3.00542004e+00   1.97760998e-02   8.36193352e-02]
 [  3.51276700e+01   7.25935936e-02   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.0830914943981
45,[ 0.86016709 -0.69415468],-0.716266,"[ 0.7349789  -0.55592506 -1.07907714  0.29192058  0.17279911  0.73644135
  1.08514473  0.37444652 -0.47709697 -0.70009031  0.        ]",[-0.53788918 -0.67885631],"[[  1.80173330e+01  -3.00395583e+00   1.97760998e-02   8.36193352e-02]
 [  3.42615037e+01   6.45203905e-02   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.0946693028789
46,[ 0.80506271 -0.70604098],-0.697467,"[ 1.16368503 -0.55576985 -0.23899112  0.28923104  0.17279891  0.73644009
  0.98821411  0.36878043 -0.43503522 -0.78274816  0.        ]",[-0.67696833 -0.23169793],"[[  1.86743903e+01  -3.00315374e+00   1.97760998e-02   8.36193352e-02]
 [  3.14535853e+01   2.28444221e-02   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.10191241015
47,[ 0.70590329 -0.69557118],-0.661006,"[ 1.06468758 -0.55562229  0.62721561  0.28668917  0.17279871  0.73643883
  0.87419446  0.37122765 -0.36511778 -0.81788799  0.        ]",[ 0.2559978  -1.12077099],"[[  1.92703221e+01  -3.00239562e+00   1.97760998e-02   8.36193352e-02]
 [  2.81506020e+01   4.08494493e-02   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.10349888024
48,[ 0.5690431  -0.67588735],-0.60039,"[ 0.56543715 -0.55564587  1.26143078  0.28711031  0.17279851  0.73643757
  0.8899435   0.36168896 -0.29363851 -0.80341523  0.        ]",[ 0.92426422 -1.32549842],"[[  1.98379121e+01  -3.00252135e+00   1.97760998e-02   8.36193352e-02]
 [  2.86068867e+01  -2.93130575e-02   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.100188908951
49,[ 0.43923736 -0.64818293],-0.514416,"[-0.22022185 -0.55576245  1.50618939  0.28914351  0.17279832  0.73643631
  0.99671474  0.36198764 -0.2383087  -0.7428298   0.        ]",[-0.52789726 -0.10060064],"[[  2.04410841e+01  -3.00312794e+00   1.97760998e-02   8.36193352e-02]
 [  3.17000026e+01  -2.71126657e-02   0.00000000e+00   0.00000000e+00]]",[-0.32508045 -0.35114926],-0.092355324991
