timestep,avg_action_dist,rewards,obs,actions,human_obs,logstd_action_dist,original_rewards
10,[ 0.11782179 -0.44458696],-1.70621,"[ 1.03227011  0.43992149 -0.27134082 -1.44879741 -0.6059337   1.68741751
 -0.60905619 -1.33833804  0.86738912 -2.25799753  0.        ]",[ 0.46399642 -0.69572222],"[[ -0.16594948  -1.32588769  -0.069868     0.1900242 ]
 [ -4.12731607 -11.27896614   0.           0.        ]]",[-0.07414937 -0.11946065],-0.362452932548
11,[ 0.13073489 -0.42637336],-1.61372,"[ 1.01490154  0.13639303 -0.36644214 -1.50664014 -0.60592759  1.68736963
 -0.4270944  -1.68677186  0.64043732 -2.28288722  0.        ]",[-0.25020063 -1.47826169],"[[ -0.22925813  -1.57686957  -0.069868     0.1900242 ]
 [ -2.20995333 -13.81077407   0.           0.        ]]",[-0.07414937 -0.11946065],-0.349673481725
12,[ 0.14459196 -0.40478978],-1.52506,"[ 0.99589172 -0.23950683 -0.44603466 -1.40856556 -0.60592148  1.68732175
 -0.51700107 -2.19401734  0.3978227  -2.20377152  0.        ]",[-0.4885513  0.5205212],"[[ -0.28296132  -1.89006784  -0.069868     0.1900242 ]
 [ -3.15738001 -17.49677524   0.           0.        ]]",[-0.07414937 -0.11946065],-0.325512650053
13,[ 0.14816186 -0.39518791],-1.37861,"[ 0.95946641 -0.59044508 -0.5650261  -1.11666386 -0.60591537  1.68727388
 -0.69475071 -1.86257802  0.1844247  -2.03057417  0.        ]",[ 0.36534372 -1.03352689],"[[ -0.36490263  -2.21584652  -0.069868     0.1900242 ]
 [ -5.03045561 -15.08912976   0.           0.        ]]",[-0.07414937 -0.11946065],-0.292743775187
14,[ 0.15595496 -0.37958676],-1.24632,"[ 0.91236922 -0.87283589 -0.68472343 -0.64114802 -0.60590926  1.68722601
 -0.54815208 -2.36631336  0.06198422 -1.77734031  0.        ]",[-0.4500474  -1.00222467],"[[ -0.4500136   -2.55435937  -0.069868     0.1900242 ]
 [ -3.48576785 -18.7499515    0.           0.        ]]",[-0.07414937 -0.11946065],-0.253737494274
15,[ 0.1617755  -0.37035915],-1.17751,"[ 0.85488597 -1.05849365 -0.8019658   0.0939042  -0.60590315  1.68717814
 -0.71079267 -2.85998528  0.07428806 -1.44907147  0.        ]",[-0.27220379 -0.44709868],"[[ -0.53692523  -2.96536185  -0.069868     0.1900242 ]
 [ -5.19962314 -22.33834732   0.           0.        ]]",[-0.07414937 -0.11946065],-0.209147736413
16,[ 0.1377148  -0.39809066],-1.13654,"[ 0.76603579 -1.0769876  -0.94635767  0.48410286 -0.60589704  1.68713028
 -0.80321026  0.13178656  0.14774072 -1.29622135  0.        ]",[ 0.96630033  0.37697214],"[[-0.65068879 -3.1673282  -0.069868    0.1900242 ]
 [-6.17354241 -0.59916475  0.          0.        ]]",[-0.07414937 -0.11946065],-0.191955915677
17,[ 0.12813273 -0.40628281],-1.09779,"[ 0.69127421 -1.07724029 -1.04520018  0.40534837 -0.60589093  1.68708242
 -0.42850531  0.66232552  0.12914707 -1.32161642  0.        ]",[-0.23373081 -0.79264488],"[[-0.73454476 -3.12674847 -0.069868    0.1900242 ]
 [-2.22527559  3.25592491  0.          0.        ]]",[-0.07414937 -0.11946065],-0.194390739211
18,[ 0.12825799 -0.40746102],-1.14652,"[ 0.63988305 -1.07423932 -1.10436068  0.29554655 -0.60588482  1.68703456
 -0.51214846  0.52654168  0.10356667 -1.35168807  0.        ]",[ 0.5207524   0.39804581],"[[-0.7878936  -3.0701145  -0.069868    0.1900242 ]
 [-3.10667735  2.2693232   0.          0.        ]]",[-0.07414937 -0.11946065],-0.197210833324
19,[ 0.12280386 -0.41145611],-1.07967,"[ 0.59864999 -1.06668007 -1.14755225  0.1782682  -0.60587871  1.68698671
 -0.31062881  0.73727139  0.07552981 -1.38367764  0.        ]",[-0.65967411 -1.27518613],"[[-0.82872253 -3.00936434 -0.069868    0.1900242 ]
 [-0.98329401  3.80058835  0.          0.        ]]",[-0.07414937 -0.11946065],-0.200319427411
20,[ 0.12989214 -0.40796983],-1.06247,"[ 0.55066029 -1.06018022 -1.1936393   0.11009088 -0.6058726   1.68693887
 -0.55666725  0.18196576  0.05819203 -1.39897692  0.        ]",[-0.27966527 -2.0671876 ],"[[-0.87440026 -2.97383645 -0.069868    0.1900242 ]
 [-3.5758371  -0.23434962  0.          0.        ]]",[-0.07414937 -0.11946065],-0.20170628374
21,[ 0.13278177 -0.40526867],-1.10528,"[ 0.45998947 -1.06669357 -1.27010147  0.17882781 -0.60586649  1.68689103
 -0.65503724 -0.09555661  0.07841367 -1.36360166  0.        ]",[ 0.58024719 -1.21180014],"[[-0.95631783 -3.00965607 -0.069868    0.1900242 ]
 [-4.61242094 -2.25086667  0.          0.        ]]",[-0.07414937 -0.11946065],-0.197724908357
22,[ 0.12694474 -0.40972367],-1.09749,"[ 0.3802592  -1.0689499  -1.32743161  0.20770854 -0.60586039  1.68684319
 -0.42832586  0.22801188  0.08265862 -1.35202561  0.        ]",[ 0.59320589 -1.43297674],"[[-1.02459861 -3.02465325 -0.069868    0.1900242 ]
 [-2.22364364  0.10021763  0.          0.        ]]",[-0.07414937 -0.11946065],-0.196342644341
23,[ 0.12556107 -0.41052598],-1.13718,"[ 0.35568346 -1.06802458 -1.34341834  0.19573791 -0.60585428  1.68679536
 -0.20124216  0.26632291  0.07891559 -1.3530153   0.        ]",[-0.59416633  0.49533875],"[[-1.04506459 -3.01844171 -0.069868    0.1900242 ]
 [ 0.16906527  0.37860166  0.          0.        ]]",[-0.07414937 -0.11946065],-0.196319478205
24,[ 0.12125353 -0.41407213],-1.14871,"[ 0.33107257 -1.06348422 -1.35869229  0.14348756 -0.60584817  1.68674753
 -0.42481345  0.53520691  0.06368411 -1.36346979  0.        ]",[-0.37075808  0.76075483],"[[-1.06531918 -2.99126718 -0.069868    0.1900242 ]
 [-2.18667288  2.33234158  0.          0.        ]]",[-0.07414937 -0.11946065],-0.197106343635
25,[ 0.11386171 -0.41977105],-1.09652,"[ 0.25907107 -1.04598456 -1.39943514 -0.00214742 -0.60584206  1.6866997
 -0.56000471  0.94340669  0.0206354  -1.39119405  0.        ]",[-0.72831783 -0.62429325],"[[-1.12334527 -2.91486105 -0.069868    0.1900242 ]
 [-3.6111885   5.29838877  0.          0.        ]]",[-0.07414937 -0.11946065],-0.199269729722
26,[ 0.11569377 -0.42072546],-1.17223,"[ 0.12977903 -1.02018278 -1.45891585 -0.15209853 -0.60583596  1.68665188
 -0.8268907   0.5887433  -0.02721774 -1.40897314  0.        ]",[ 0.42650115  1.40282688],"[[-1.22378456 -2.8347484  -0.069868    0.1900242 ]
 [-6.4233577   2.72147344  0.          0.        ]]",[-0.07414937 -0.11946065],-0.20019567223
27,[ 0.10473182 -0.42775643],-1.12633,"[-0.01759934 -0.98058725 -1.50746596 -0.32249572 -0.60582985  1.68660406
 -0.65453802  1.12627882 -0.0852206  -1.42362647  0.        ]",[ 0.36841374 -0.36900974],"[[-1.33403182 -2.7411306  -0.069868    0.1900242 ]
 [-4.60742976  6.62728465  0.          0.        ]]",[-0.07414937 -0.11946065],-0.200765684226
28,[ 0.10357396 -0.43001148],-1.13965,"[-0.12244789 -0.91756945 -1.53056367 -0.52524042 -0.60582374  1.68655625
 -0.50744572  0.907124   -0.15535272 -1.45340021  0.        ]",[ 0.8956725  -0.49135216],"[[-1.41063084 -2.62456061 -0.069868    0.1900242 ]
 [-3.05764215  5.03501514  0.          0.        ]]",[-0.07414937 -0.11946065],-0.203719121477
29,[ 0.10457374 -0.4302361 ],-1.15293,"[-0.15693517 -0.86579718 -1.53615472 -0.65729186 -0.60581763  1.68650844
 -0.16515654  0.62564028 -0.2006305  -1.48391108  0.        ]",[ 2.03638519 -1.58270862],"[[-1.4355984  -2.54438022 -0.069868    0.1900242 ]
 [ 0.54885291  2.98983043  0.          0.        ]]",[-0.07414937 -0.11946065],-0.207550399267
30,[ 0.1118205  -0.42579129],-1.08377,"[-0.08719776 -0.85222088 -1.52373154 -0.68833332 -0.60581153  1.68646063
  0.20955313  0.07254136 -0.20415704 -1.51613012  0.        ]",[-1.49196966 -0.59068046],"[[-1.38500892 -2.52490499 -0.069868    0.1900242 ]
 [ 4.49694621 -1.02890663  0.          0.        ]]",[-0.07414937 -0.11946065],-0.212062828376
31,[ 0.11881624 -0.42069837],-1.11396,"[-0.01983909 -0.8822063  -1.50790925 -0.61785173 -0.60580542  1.68641283
 -0.17464472 -0.2465531  -0.17603687 -1.51187544  0.        ]",[ 0.24794989 -0.5866312 ],"[[-1.33568505 -2.56874521 -0.069868    0.1900242 ]
 [ 0.44891353 -3.3474003   0.          0.        ]]",[-0.07414937 -0.11946065],-0.211707715461
32,[ 0.12482694 -0.41339558],-1.13724,"[ 0.00555142 -0.93730172 -1.50092406 -0.46769263 -0.60579931  1.68636504
 -0.08232405 -0.55711798 -0.12882741 -1.46999215  0.        ]",[ 0.60803053  0.20996741],"[[-1.31694731 -2.65833373 -0.069868    0.1900242 ]
 [ 1.42161724 -5.60392907  0.          0.        ]]",[-0.07414937 -0.11946065],-0.206449610468
33,[ 0.12537241 -0.41194382],-1.12193,"[ 0.07574505 -0.98973218 -1.47874523 -0.28687281 -0.60579321  1.68631724
  0.14348489 -0.42740874 -0.07000635 -1.43401169  0.        ]",[ 0.11215583  0.01857478],"[[-1.26464421 -2.76095693 -0.069868    0.1900242 ]
 [ 3.80078189 -4.66152481  0.          0.        ]]",[-0.07414937 -0.11946065],-0.202584916903
34,[ 0.12821449 -0.4086768 ],-1.13558,"[ 0.18045088 -1.0264532  -1.43730066 -0.11907014 -0.6057871   1.68626945
  0.17849051 -0.40457576 -0.01570002 -1.40896497  0.        ]",[ 1.13122967 -0.42230803],"[[-1.18492793 -2.85252318 -0.069868    0.1900242 ]
 [ 4.16961741 -4.49565297  0.          0.        ]]",[-0.07414937 -0.11946065],-0.200572201657
35,[ 0.13426243 -0.40061796],-1.1458,"[ 0.3343621  -1.056654   -1.35632979  0.08048856 -0.605781    1.68622167
  0.54643274 -0.62244041  0.0456443  -1.37955488  0.        ]",[-0.1927476   0.74328463],"[[-1.06263962 -2.95831878 -0.069868    0.1900242 ]
 [ 8.04630563 -6.07862403  0.          0.        ]]",[-0.07414937 -0.11946065],-0.198634598354
36,[ 0.12997051 -0.40492395],-1.12332,"[ 0.51091329 -1.07004312 -1.22830149  0.22601899 -0.60577489  1.68617389
  0.45890103  0.07733039  0.08850476 -1.35766809  0.        ]",[ 0.03955497 -0.10193156],"[[-0.91096624 -3.03411235 -0.069868    0.1900242 ]
 [ 7.12412092 -0.99436441  0.          0.        ]]",[-0.07414937 -0.11946065],-0.19741877557
37,[ 0.12942666 -0.40465575],-1.11838,"[ 0.65907928 -1.06980842 -1.08248012  0.2228337  -0.60576878  1.68612611
  0.4603821   0.29898041  0.08710831 -1.37535239  0.        ]",[-0.05049186 -0.29324357],"[[-0.76832656 -3.03246256 -0.069868    0.1900242 ]
 [ 7.13976858  0.61606192  0.          0.        ]]",[-0.07414937 -0.11946065],-0.199755179196
38,[ 0.13173497 -0.4022851 ],-1.1024,"[ 0.78416532 -1.06798773 -0.9190913   0.19812778 -0.60576268  1.68607834
  0.42798778  0.29322599  0.08517676 -1.39917052  0.        ]",[ 0.31243373 -1.20760793],"[[-0.62895513 -3.01964988 -0.069868    0.1900242 ]
 [ 6.79850767  0.57427021  0.          0.        ]]",[-0.07414937 -0.11946065],-0.202904944898
39,[ 0.13403518 -0.39918169],-1.11857,"[ 0.89234143 -1.06668679 -0.72784853  0.18202935 -0.60575657  1.68603057
  0.53261837  0.2537738   0.08918802 -1.42089087  0.        ]",[ 0.30353826 -0.73305068],"[[-0.48192411 -3.01129067 -0.069868    0.1900242 ]
 [ 7.90092175  0.28764674  0.          0.        ]]",[-0.07414937 -0.11946065],-0.206024524401
40,[ 0.13616039 -0.39576113],-1.12987,"[ 0.98336251 -1.06597239 -0.49009466  0.17370653 -0.60575047  1.68598281
  0.63183443  0.23532249  0.09903011 -1.44077015  0.        ]",[ 0.93554655 -0.10806652],"[[-0.31341707 -3.00696578 -0.069868    0.1900242 ]
 [ 8.9462998   0.15360393  0.          0.        ]]",[-0.07414937 -0.11946065],-0.209140709617
41,[ 0.13731287 -0.39169255],-1.1074,"[ 1.04453072 -1.06548213 -0.16930652  0.16820798 -0.60574436  1.68593505
  0.96658833  0.23068928  0.11631322 -1.46092132  0.        ]",[ 0.40097071 -0.12248482],"[[ -0.09910361  -3.00410735  -0.069868     0.1900242 ]
 [ 12.47329157   0.11995507   0.           0.        ]]",[-0.07414937 -0.11946065],-0.212619491407
42,[ 0.13794835 -0.38865474],-1.08179,"[ 1.03267042 -1.0651556   0.23215465  0.16467207 -0.60573826  1.68588729
  1.09381766  0.22332587  0.14239319 -1.4780442   0.        ]",[-0.50760008 -0.6502305 ],"[[  0.16381318  -3.00226884  -0.069868     0.1900242 ]
 [ 13.81392003   0.06647022   0.           0.        ]]",[-0.07414937 -0.11946065],-0.216106629778
43,[ 0.13809636 -0.38701314],-1.06498,"[ 0.93156926 -1.06507104  0.6030973   0.16390338 -0.60573216  1.68583954
  0.87709388  0.2133527   0.17028346 -1.48580184  0.        ]",[-0.68789219 -1.25867751],"[[  4.17183428e-01  -3.00186960e+00  -6.98679958e-02   1.90024197e-01]
 [  1.15307146e+01  -5.97539695e-03   0.00000000e+00   0.00000000e+00]]",[-0.07414937 -0.11946065],-0.218474659446
44,[ 0.13734525 -0.38653827],-1.056,"[ 0.79287188 -1.06515756  0.87024807  0.16507199 -0.60572605  1.68579179
  0.59691182  0.20880087  0.19269493 -1.48566632  0.        ]",[-0.63457751  0.1301132 ],"[[ 0.61818102 -3.00247816 -0.069868    0.1900242 ]
 [ 8.5788823  -0.03903365  0.          0.        ]]",[-0.07414937 -0.11946065],-0.21957836514
45,[ 0.13538459 -0.38758731],-1.04433,"[ 0.6642855  -1.0643848   1.04096079  0.15662367 -0.60571995  1.68574404
  0.3423159   0.27980661  0.21120278 -1.48483828  0.        ]",[ 0.44244404 -0.72540572],"[[ 0.76284642 -2.99808278 -0.069868    0.1900242 ]
 [ 5.89659574  0.47684954  0.          0.        ]]",[-0.07414937 -0.11946065],-0.220433697839
46,[ 0.13475057 -0.3864277 ],-1.03025,"[ 0.52593004 -1.06544238  1.17974164  0.16870842 -0.60571384  1.6856963
  0.49750121  0.18448125  0.22193271 -1.47683693  0.        ]",[-0.21201759 -1.01758207],"[[ 0.89718248 -3.00437074 -0.069868    0.1900242 ]
 [ 7.53160088 -0.21568817  0.          0.        ]]",[-0.07414937 -0.11946065],-0.219953139066
47,[ 0.13255404 -0.38730702],-1.02897,"[ 0.36421833 -1.06567191  1.30193027  0.1715579  -0.60570774  1.68564857
  0.40366907  0.21505953  0.23536328 -1.46914535  0.        ]",[-0.72913897  1.02769262],"[[  1.03789630e+00  -3.00585309e+00  -6.98679958e-02   1.90024197e-01]
 [  6.54307304e+00   6.47644416e-03   0.00000000e+00   0.00000000e+00]]",[-0.07414937 -0.11946065],-0.219680992415
48,[ 0.12316528 -0.39409   ],-1.01527,"[ 0.23981142 -1.05810973  1.37340232  0.09513076 -0.60570164  1.68560084
  0.11737173  0.76004027  0.27187095 -1.47120127  0.        ]",[-0.22613053  1.24918164],"[[ 1.13849485 -2.96599814 -0.069868    0.1900242 ]
 [ 3.52682799  3.9658221   0.          0.        ]]",[-0.07414937 -0.11946065],-0.222052117976
49,[ 0.11154444 -0.40252995],-1.04333,"[ 0.16159926 -1.02452575  1.40983534 -0.12800561 -0.60569553  1.68555311
  0.02577043  1.2942279   0.35995401 -1.47751454  0.        ]",[ 1.09170424 -0.60194231],"[[ 1.19934897 -2.84774193 -0.069868    0.1900242 ]
 [ 2.56178156  7.84686493  0.          0.        ]]",[-0.07414937 -0.11946065],-0.228429847505
