timestep,avg_action_dist,rewards,obs,actions,human_obs,logstd_action_dist,original_rewards
14,[ 0.06375615 -0.11916641],-0.932214,"[-1.66205639  1.00246495 -0.23466162  0.96946496 -1.63082863  0.89503692
  0.7424486   0.25662818 -0.23860422 -1.26771504  0.        ]",[-0.86276369  0.54874182],"[[  3.28095844   0.54344358  -0.18701857   0.10102243]
 [ 10.88122956   1.46778883   0.           0.        ]]",[-0.06555999 -0.06211317],-0.18434223957
15,[ 0.06351879 -0.11917952],-1.00344,"[-1.6049594   0.96808577 -0.50331092  1.04124546 -1.63071169  0.89500533
  0.41046198  0.53934508 -0.1022823  -1.50148961  0.        ]",[-1.01394921  0.59515138],"[[ 3.46217113  0.59431894 -0.18701857  0.10102243]
 [ 7.25213464  3.61261411  0.          0.        ]]",[-0.06555999 -0.06211317],-0.221131812984
16,[ 0.06370563 -0.11869814],-1.00111,"[-1.55263852  0.89665365 -0.65078867  1.16891553 -1.63059478  0.89497375
  0.03537595  0.84071073  0.03385492 -1.6416046   0.        ]",[ 0.1298739   0.24283595],"[[ 3.56607456  0.68951113 -0.18701857  0.10102243]
 [ 3.1518589   5.89898895  0.          0.        ]]",[-0.06555999 -0.06211317],-0.245544356405
17,[ 0.06370733 -0.11816397],-0.954655,"[-1.51125997  0.78836001 -0.74314309  1.32339967 -1.63047789  0.89494216
  0.07667245  0.95200709  0.1735451  -1.73106934  0.        ]",[-0.12034349 -0.71474488],"[[ 3.63364098  0.81596466 -0.18701857  0.10102243]
 [ 3.60330259  6.74354868  0.          0.        ]]",[-0.06555999 -0.06211317],-0.264022198971
18,[ 0.06454008 -0.11809794],-0.980854,"[-1.4650525   0.68780064 -0.83093792  1.4370696  -1.63036102  0.89491058
  0.02669623  0.56134002  0.30703404 -1.79092861  0.        ]",[-0.56487542 -0.79454047],"[[ 3.70022635  0.92110217 -0.18701857  0.10102243]
 [ 3.05701064  3.78007826  0.          0.        ]]",[-0.06555999 -0.06211317],-0.279237329052
19,[ 0.06552269 -0.11798996],-1.03826,"[-1.43621447  0.64388341 -0.87959738  1.47960002 -1.63024418  0.89487901
 -0.1832041   0.13683336  0.37418849 -1.81485694  0.        ]",[-0.23914628 -0.32794631],"[[ 3.73834601  0.9643942  -0.18701857  0.10102243]
 [ 0.76256215  0.55985665  0.          0.        ]]",[-0.06555999 -0.06211317],-0.286465838856
20,[ 0.06598274 -0.1179344 ],-1.04272,"[-1.43175636  0.64586181 -0.88662879  1.47765268 -1.63012737  0.89484744
 -0.27110737 -0.03577145  0.3785573  -1.81778173  0.        ]",[ 0.07318403 -0.3158336 ],"[[ 3.74395617  0.96245437 -0.18701857  0.10102243]
 [-0.19834739 -0.74947702  0.          0.        ]]",[-0.06555999 -0.06211317],-0.287159763465
21,[ 0.06623556 -0.1180113 ],-1.22516,"[-1.43246725  0.67373848 -0.88531759  1.45082257 -1.63001058  0.89481587
 -0.24421819 -0.198685    0.35915925 -1.81665446  0.        ]",[ 0.77615538  1.76650449],"[[ 3.74293758  0.93506544 -0.18701857  0.10102243]
 [ 0.09551029 -1.98529698  0.          0.        ]]",[-0.06555999 -0.06211317],-0.285884925325
22,[ 0.06494427 -0.11843888],-1.05073,"[-1.40623677  0.67330891 -0.92591873  1.451139   -1.62989381  0.8947843
  0.03645226  0.32836667  0.39283466 -1.83452709  0.        ]",[-1.59748679 -0.53944935],"[[ 3.77562812  0.93547234 -0.18701857  0.10102243]
 [ 3.16333965  2.01265978  0.          0.        ]]",[-0.06555999 -0.06211317],-0.29041815056
23,[ 0.06596645 -0.11821915],-1.05382,"[-1.38709002  0.65456947 -0.95383382  1.4691483  -1.62977707  0.89475274
 -0.33119517  0.04167137  0.42901048 -1.84590942  0.        ]",[ 0.46183705 -0.2762739 ],"[[ 3.79857618  0.95390649 -0.18701857  0.10102243]
 [-0.85516937 -0.16199725  0.          0.        ]]",[-0.06555999 -0.06211317],-0.294258563423
24,[ 0.0660131  -0.11832909],-1.24193,"[-1.3858258   0.66898277 -0.95549172  1.45516858 -1.62966036  0.89472118
 -0.16243109 -0.1021967   0.42093099 -1.84678471  0.        ]",[-1.36959102  1.52769219],"[[ 3.79997968  0.93971744 -0.18701857  0.10102243]
 [ 0.98937439 -1.25327039  0.          0.        ]]",[-0.06555999 -0.06211317],-0.293900927995
25,[ 0.0654842  -0.11820229],-1.17096,"[-1.40252247  0.6537812  -0.93100525  1.46967951 -1.62954367  0.89468962
 -0.5263204   0.42325032  0.41005002 -1.83614004  0.        ]",[-0.44913924  0.92198461],"[[ 3.77986122  0.95464077 -0.18701857  0.10102243]
 [-2.9879779   2.73230963  0.          0.        ]]",[-0.06555999 -0.06211317],-0.291759254577
26,[ 0.06491259 -0.11732884],-1.15021,"[-1.46244852  0.55810259 -0.83407134  1.55168804 -1.629427    0.89465807
 -0.68358696  0.89745634  0.39275236 -1.79371765  0.        ]",[ 2.09732617  1.40156261],"[[ 3.70285374  1.04537726 -0.18701857  0.10102243]
 [-4.70704784  6.32933641  0.          0.        ]]",[-0.06555999 -0.06211317],-0.284762924258
27,[ 0.06379122 -0.11672682],-0.968428,"[-1.49999879  0.37140153 -0.76383282  1.6699371  -1.62931036  0.89462652
 -0.31310702  1.40274841  0.45050735 -1.7557414   0.        ]",[-0.60381707 -0.86202271],"[[  3.64933691   1.21042307  -0.18701857   0.10102243]
 [ -0.65797893  10.16250962   0.           0.        ]]",[-0.06555999 -0.06211317],-0.283199263912
28,[ 0.06478453 -0.11615586],-0.945466,"[-1.52390644  0.1702981  -0.7140251   1.7461873  -1.62919375  0.89459498
 -0.530434    0.92625651  0.52506136 -1.71415553  0.        ]",[-0.49379221 -1.31742594],"[[ 3.61234564  1.37741381 -0.18701857  0.10102243]
 [-3.03334718  6.54858646  0.          0.        ]]",[-0.06555999 -0.06211317],-0.282808816919
29,[ 0.06584193 -0.11577968],-1.0555,"[-1.5697408   0.0588332  -0.60366714  1.76831856 -1.62907716  0.89456344
 -0.70364985  0.38716427  0.51139696 -1.66415468  0.        ]",[-0.44621911  0.05896509],"[[ 3.53268288  1.46736022 -0.18701857  0.10102243]
 [-4.92666645  2.45966314  0.          0.        ]]",[-0.06555999 -0.06211317],-0.275064679315
30,[ 0.06586557 -0.11547559],-0.890812,"[-1.62169952 -0.00495289 -0.43764972  1.77482985 -1.62896059  0.8945319
 -0.85629186  0.4115391   0.44675394 -1.6039368   0.        ]",[ 0.58847436 -2.00609888],"[[ 3.41740869  1.51840933 -0.18701857  0.10102243]
 [-6.59520811  2.64461355  0.          0.        ]]",[-0.06555999 -0.06211317],-0.262174079763
31,[ 0.06645256 -0.11525063],-1.06178,"[-1.65419275 -0.02077089 -0.27823551  1.77566006 -1.62884405  0.89450036
 -0.63117525 -0.11748568  0.36995659 -1.54681953  0.        ]",[ 0.51590234  0.75077644],"[[ 3.31018716  1.53104252 -0.18701857  0.10102243]
 [-4.13511126 -1.36790026  0.          0.        ]]",[-0.06555999 -0.06211317],-0.248996798954
32,[ 0.06551889 -0.11528391],-0.944254,"[-1.66572222 -0.02419751 -0.18550063  1.77569152 -1.62872754  0.89446883
 -0.43690982  0.27797265  0.32566676 -1.51079786  0.        ]",[ 1.56763011 -0.45729694],"[[ 3.24878554  1.53377858 -0.18701857  0.10102243]
 [-2.01213249  1.63152049  0.          0.        ]]",[-0.06555999 -0.06211317],-0.241086404294
33,[ 0.06556302 -0.11513925],-0.980596,"[-1.6656187  -0.04190294 -0.1852957   1.77625587 -1.62861105  0.8944373
 -0.0711094   0.03487871  0.3350141  -1.50982403  0.        ]",[-0.49100135  0.11108325],"[[ 3.24865286  1.54791028 -0.18701857  0.10102243]
 [ 1.98555236 -0.21220087  0.          0.        ]]",[-0.06555999 -0.06211317],-0.241575731281
34,[ 0.06567611 -0.11522367],-1.04874,"[-1.66230254 -0.04217114 -0.21530947  1.77611955 -1.62849458  0.89440577
 -0.25251466  0.09347034  0.34979731 -1.52137114  0.        ]",[-0.64001113  0.87700789],"[[  3.26847254e+00   1.54812494e+00  -1.87018569e-01   1.01022430e-01]
 [  3.02116525e-03   2.32187983e-01   0.00000000e+00   0.00000000e+00]]",[-0.06555999 -0.06211317],-0.244169000722
35,[ 0.06507762 -0.11514467],-1.01567,"[-1.66616914 -0.09161119 -0.17688461  1.77616989 -1.62837814  0.89437425
 -0.48433929  0.55078287  0.35740401 -1.50350418  0.        ]",[ 0.65946067  0.734466  ],"[[ 3.24311302  1.58756861 -0.18701857  0.10102243]
 [-2.5305383   3.70060969  0.          0.        ]]",[-0.06555999 -0.06211317],-0.242228730582
36,[ 0.06427436 -0.11494392],-1.02347,"[-1.66899983 -0.21968605 -0.14053956  1.76437419 -1.62826173  0.89434273
 -0.24095667  0.92449434  0.40804936 -1.47871645  0.        ]",[-0.82226545  0.91922787],"[[ 3.21918663  1.69002002 -0.18701857  0.10102243]
 [ 0.12910711  6.53509991  0.          0.        ]]",[-0.06555999 -0.06211317],-0.242446917435
37,[ 0.06379435 -0.11484737],-0.917455,"[-1.6714729  -0.42321414 -0.09472523  1.70850361 -1.62814534  0.89431122
 -0.5390152   1.38733533  0.49471768 -1.43301213  0.        ]",[ 0.87726668 -0.38395855],"[[  3.18908757   1.85594718  -0.18701857   0.10102243]
 [ -3.12818321  10.04588827   0.           0.        ]]",[-0.06555999 -0.06211317],-0.243173003191
38,[ 0.06361271 -0.11473132],-0.961792,"[-1.67261821 -0.63697621 -0.05341951  1.59532531 -1.62802898  0.8942797
 -0.21554665  1.16055368  0.59025547 -1.36965261  0.        ]",[-0.21872928 -0.01233797],"[[ 3.16198833  2.03961195 -0.18701857  0.10102243]
 [ 0.40653812  8.32634967  0.          0.        ]]",[-0.06555999 -0.06211317],-0.243535541598
39,[ 0.06359313 -0.11492762],-1.00566,"[-1.67251145 -0.81233119 -0.05245122  1.4512753  -1.62791264  0.8942482
 -0.29548759  1.13233296  0.6824837  -1.30495126  0.        ]",[ 0.53765653  0.40304326],"[[ 3.161354    2.2039954  -0.18701857  0.10102243]
 [-0.46708556  8.11270214  0.          0.        ]]",[-0.06555999 -0.06211317],-0.244777817318
40,[ 0.06313959 -0.11526041],-1.11458,"[-1.67195576 -0.97835206 -0.07091081  1.25606323 -1.62779632  0.89421669
 -0.09983598  1.32149754  0.77531948 -1.21983396  0.        ]",[ 0.67069698  2.05801225],"[[ 3.17346221  2.38064925 -0.18701857  0.10102243]
 [ 1.67083823  9.54790871  0.          0.        ]]",[-0.06555999 -0.06211317],-0.245150800409
41,[ 0.06234982 -0.11633476],-1.04134,"[-1.66674631 -1.15071573 -0.16182199  0.95089348 -1.62768003  0.89418519
  0.14017959  1.81849167  0.88393646 -1.08502351  0.        ]",[-1.42809374  0.97533414],"[[  3.23319248   2.60943836  -0.18701857   0.10102243]
 [  4.29354206  13.31844456   0.           0.        ]]",[-0.06555999 -0.06211317],-0.244168035682
42,[ 0.06183187 -0.11832391],-1.11497,"[-1.65949621 -1.29108522 -0.23045605  0.48246251 -1.62756377  0.89415369
 -0.2298738   2.29260308  0.94818496 -0.87226248  0.        ]",[-1.68736097  2.23270031],"[[  3.27849352   2.91190842  -0.18701857   0.10102243]
 [  0.24995892  16.91655929   0.           0.        ]]",[-0.06555999 -0.06211317],-0.233644142065
43,[ 0.06402543 -0.11743528],-0.916559,"[-1.66509664 -1.32372635 -0.17778527  0.13185592 -1.62744753  0.89412219
 -0.59271184  0.42511804  0.94547533 -0.71315873  0.        ]",[ 0.17470203 -0.66016492],"[[ 3.243714    3.12328475 -0.18701857  0.10102243]
 [-3.71482891  2.75117063  0.          0.        ]]",[-0.06555999 -0.06211317],-0.221315312686
44,[ 0.06480942 -0.11643261],-1.00621,"[-1.6712939  -1.32323032 -0.07642469  0.15448459 -1.62733131  0.8940907
 -0.52268569 -0.26923362  0.94566962 -0.73445491  0.        ]",[-0.8327742   0.22448315],"[[ 3.1770922   3.1097661  -0.18701857  0.10102243]
 [-2.94982732 -2.51566415  0.          0.        ]]",[-0.06555999 -0.06211317],-0.222837155288
45,[ 0.06480552 -0.11639622],-0.930473,"[-1.6698766  -1.31987123  0.06307422  0.23357587 -1.62721512  0.89405921
 -0.81907695 -0.20160258  0.94014006 -0.77539094  0.        ]",[-0.94290649 -1.18005191],"[[ 3.08559982  3.06245847 -0.18701857  0.10102243]
 [-6.18860644 -2.00271007  0.          0.        ]]",[-0.06555999 -0.06211317],-0.225012281905
46,[ 0.06603951 -0.11523133],-1.13716,"[-1.63985133 -1.30800743  0.30461608  0.36554473 -1.62709896  0.89402773
 -1.14949837 -0.71841378  0.91292699 -0.83893147  0.        ]",[-0.46557037  2.56165809],"[[ 2.92559856  2.98307239 -0.18701857  0.10102243]
 [-9.79946699 -5.92284017  0.          0.        ]]",[-0.06555999 -0.06211317],-0.226086275183
47,[ 0.06519254 -0.11566707],-1.01765,"[-1.54702381 -1.28888827  0.61153012  0.49286429 -1.62698282  0.89399624
 -1.30035584 -0.18093294  0.85761595 -0.88831759  0.        ]",[ 1.88888509  0.64786193],"[[  2.71306362   2.90551835  -0.18701857   0.10102243]
 [-11.44854254  -1.84616068   0.           0.        ]]",[-0.06555999 -0.06211317],-0.22264023173
48,[ 0.06438901 -0.11577689],-0.910375,"[-1.41846356 -1.28557863  0.85836309  0.51044319 -1.6268667   0.89396476
 -0.9172181   0.16210787  0.82278782 -0.8850358   0.        ]",[ 0.32272631 -0.9550718 ],"[[ 2.52609244  2.89470059 -0.18701857  0.10102243]
 [-7.26253544  0.75572507  0.          0.        ]]",[-0.06555999 -0.06211317],-0.217692928032
49,[ 0.06528943 -0.11473271],-0.983802,"[-1.30466724 -1.27815297  1.01345612  0.54763517 -1.62675061  0.89393329
 -0.78710598 -0.33846047  0.78976739 -0.88379039  0.        ]",[ 1.56899011  0.4312149 ],"[[ 2.39510297  2.8717221  -0.18701857  0.10102243]
 [-5.84113773 -3.04091844  0.          0.        ]]",[-0.06555999 -0.06211317],-0.213206535791
