timestep,avg_action_dist,rewards,obs,actions,human_obs,logstd_action_dist,original_rewards
10,[-0.79040003 -0.54216242],-1.21027,"[-1.57187559 -0.57343676  0.17418501  0.9280378  -1.41411351 -0.51743115
 -0.83374323  0.14296972  1.05791021  0.47475266  0.        ]",[-1.38081656 -0.98417656],"[[ -3.245782    -3.19410126  -0.16409865  -0.06120556]
 [-21.18108063  -1.63773401   0.           0.        ]]",[-0.30810881 -0.36046836],-0.180959434656
11,[-0.93758941 -0.56608987],-1.19292,"[-1.36635844 -0.57521882  0.81359487  0.79979672 -1.41410851 -0.51743038
 -0.95913354  0.84168334  1.04669079  0.48592689  0.        ]",[-1.01760064 -0.41178852],"[[ -3.70491837  -3.155677    -0.16409865  -0.06120556]
 [-24.72085557   3.48193732   0.           0.        ]]",[-0.30810881 -0.36046836],-0.179899373792
12,[-1.03766906 -0.59363061],-1.17242,"[-0.83529839 -0.57345155  1.33970125  0.57824758 -1.41410351 -0.5174296
 -1.08204923  0.75238584  1.06258266  0.49276023  0.        ]",[-1.78539167 -0.0628692 ],"[[ -4.23415038  -3.0893114   -0.16409865  -0.06120556]
 [-28.19078918   2.82764137   0.           0.        ]]",[-0.30810881 -0.36046836],-0.182202644609
13,[-1.11651397 -0.64075702],-1.20983,"[-0.03632412 -0.56756445  1.49588625  0.40017929 -1.41409852 -0.51742883
 -1.20252875  0.7107923   1.06868389  0.45428571  0.        ]",[-2.34485751 -0.05823477],"[[ -4.83209141  -3.03581678  -0.16409865  -0.06120556]
 [-31.59197137   2.52288407   0.           0.        ]]",[-0.30810881 -0.36046836],-0.181669026697
14,[-1.10715973 -0.70275044],-1.18077,"[ 0.77335885 -0.55898076  1.07141982  0.24240915 -1.41409352 -0.51742806
 -1.32062076  0.67257053  1.03427427  0.39255996  0.        ]",[-0.92986852  0.3896831 ],"[[ -5.49738008  -2.98816956  -0.16409865  -0.06120556]
 [-34.92577985   2.24283189   0.           0.        ]]",[-0.30810881 -0.36046836],-0.175234890377
15,[-1.06485748 -0.76669389],-1.20111,"[ 1.17521979 -0.54375645  0.10466759  0.04575213 -1.41408853 -0.51742729
 -1.42653193  0.8772152   0.94667075  0.34513467  0.        ]",[-1.68206266 -1.74512593],"[[ -6.22589533  -2.92826886  -0.16409865  -0.06120556]
 [-37.9157541    3.74232764   0.           0.        ]]",[-0.30810881 -0.36046836],-0.162334921863
16,[-0.86455619 -0.76869357],-1.08779,"[ 0.82326006 -0.53280344 -0.97567146 -0.06604856 -1.41408353 -0.51742651
 -1.54018994  0.3269114   0.82278297  0.41313274  0.        ]",[-1.5744431 -0.5797602],"[[ -7.01640388  -2.8938796   -0.16409865  -0.06120556]
 [-41.12445142  -0.28988079   0.           0.        ]]",[-0.30810881 -0.36046836],-0.148299785071
17,[-0.7383346  -0.71865278],-1.06255,"[-0.22363705 -0.54207058 -1.46726853  0.02737551 -1.41407853 -0.51742574
 -1.65160311  0.01463256  0.81701432  0.60967132  0.        ]",[-0.22929168 -0.9186405 ],"[[ -7.87045101  -2.92263497  -0.16409865  -0.06120556]
 [-44.26981465  -2.57802233   0.           0.        ]]",[-0.30810881 -0.36046836],-0.15636242626
18,[-0.7040143  -0.59789878],-1.11694,"[-1.28255441 -0.563329   -0.9022544   0.31511033 -1.41407354 -0.51742497
 -1.65272391 -0.29031575  0.97851472  0.68671598  0.        ]",[-1.7907839   0.25167981],"[[ -8.7561672   -3.01016236  -0.16409865  -0.06120556]
 [-44.30165978  -4.81245144   0.           0.        ]]",[-0.30810881 -0.36046836],-0.180093523067
19,[-0.88786578 -0.56702608],-1.19904,"[-1.53705458 -0.56850823  0.38503781  0.42228927 -1.41406854 -0.5174242
 -1.76189556  0.39340441  1.07897132  0.61152524  0.        ]",[-1.67718554  0.39651918],"[[ -9.67312424  -3.04247224  -0.16409865  -0.06120556]
 [-47.38379403   0.19732199   0.           0.        ]]",[-0.30810881 -0.36046836],-0.189026511738
20,[-1.04140663 -0.59885842],-1.18864,"[-0.66640532 -0.56546443  1.41917696  0.35575955 -1.41406355 -0.51742342
 -1.86890521  0.60979248  1.10556664  0.5084771   0.        ]",[-1.63774461  0.23588638],"[[-10.65111241  -3.02243103  -0.16409865  -0.06120556]
 [-50.40494143   1.78285114   0.           0.        ]]",[-0.30810881 -0.36046836],-0.188334790694
21,[-1.07993412 -0.68817902],-1.17486,"[ 0.6800387  -0.55667885  1.16319105  0.20802515 -1.41405855 -0.51742265
 -1.97379206  0.73265133  1.05350039  0.39269305  0.        ]",[-0.85821244 -0.1019883 ],"[[-11.68892283  -2.97774298  -0.16409865  -0.06120556]
 [-53.36621347   2.68307338   0.           0.        ]]",[-0.30810881 -0.36046836],-0.177772909811
22,[-0.92152834 -0.75050509],-1.15257,"[ 1.14622613 -0.54386113 -0.29534962  0.04697468 -1.41405356 -0.51742188
 -2.05671399  0.67060489  0.90169238  0.36657767  0.        ]",[-1.79486318 -1.63873651],"[[-12.77973766  -2.92864426  -0.16409865  -0.06120556]
 [-55.70746139   2.22845476   0.           0.        ]]",[-0.30810881 -0.36046836],-0.157031237368
23,[-0.70895261 -0.72390449],-1.05548,"[ 0.09263683 -0.54254242 -1.43335469  0.03252781 -1.41404856 -0.51742111
 -2.15788935  0.12459727  0.80971417  0.56274044  0.        ]",[-0.17458802 -1.79046898],"[[-13.92254739  -2.92421618  -0.16409865  -0.06120556]
 [-58.56406342  -1.77225159   0.           0.        ]]",[-0.30810881 -0.36046836],-0.153082087956
24,[-0.67263353 -0.59101135],-1.11454,"[-1.32373177 -0.56120016 -0.84304751  0.2782061  -1.41404357 -0.51742033
 -2.14131146 -0.41063422  0.97852125  0.69481664  0.        ]",[-1.28574305  0.60542092],"[[-15.08913666  -2.9990075   -0.16409865  -0.06120556]
 [-58.09646243  -5.69399979   0.           0.        ]]",[-0.30810881 -0.36046836],-0.180516030541
25,[-0.89712238 -0.55256736],-1.20703,"[-1.36045634 -0.56899872  0.82357275  0.43445374 -1.41403857 -0.51741956
 -2.24080117  0.37518317  1.09156103  0.57305912  0.        ]",[-1.27887689 -0.40871142],"[[-16.27925064  -3.0461322   -0.16409865  -0.06120556]
 [-60.90554505   0.06383336   0.           0.        ]]",[-0.30810881 -0.36046836],-0.189009058381
26,[-1.01225007 -0.61420614],-1.2104,"[ 0.13506009 -0.56726344  1.46167344  0.39369458 -1.41403358 -0.51741879
 -2.33832012  0.47776423  1.05920266  0.44376553  0.        ]",[-1.6269557 -0.6188048],"[[ -1.75249884e+01  -3.03386411e+00  -1.64098649e-01  -6.12055566e-02]
 [ -6.36590596e+01   8.15468102e-01   0.00000000e+00   0.00000000e+00]]",[-0.30810881 -0.36046836],-0.180090590049
27,[-0.85927105 -0.69096792],-1.13027,"[ 1.17707965 -0.56497748  0.0556649   0.34624974 -1.41402858 -0.51741802
 -2.4339067   0.44514099  0.92680724  0.42990688  0.        ]",[ 0.07811969 -0.34112038],"[[ -1.88252498e+01  -3.01956301e+00  -1.64098649e-01  -6.12055566e-02]
 [ -6.63580939e+01   5.76436645e-01   0.00000000e+00   0.00000000e+00]]",[-0.30810881 -0.36046836],-0.162378555246
28,[-0.69941378 -0.69837129],-1.08971,"[ 0.18559645 -0.56338407 -1.40781028  0.31626317 -1.41402358 -0.51741724
 -2.37639864  0.41210557  0.87169025  0.58354692  0.        ]",[-1.78506053 -0.92589369],"[[ -2.01361278e+01  -3.01051157e+00  -1.64098649e-01  -6.12055566e-02]
 [ -6.47351181e+01   3.34384859e-01   0.00000000e+00   0.00000000e+00]]",[-0.30810881 -0.36046836],-0.161774321136
29,[-0.7540518  -0.61209941],-1.14646,"[-1.38782121 -0.56259506 -0.73662105  0.30217233 -1.41401859 -0.51741647
 -2.47122964  0.38357109  0.99342589  0.69035822  0.        ]",[-0.6386842   0.31571504],"[[ -2.14576970e+01  -3.00625463e+00  -1.64098649e-01  -6.12055566e-02]
 [ -6.74128760e+01   1.25312051e-01   0.00000000e+00   0.00000000e+00]]",[-0.30810881 -0.36046836],-0.182110185564
30,[-0.97896588 -0.57569665],-1.21049,"[-1.13444652 -0.55960703  1.11360024  0.25242025 -1.41401359 -0.5174157
 -2.5135046   0.55422085  1.12494773  0.584012    0.        ]",[-1.43878601 -0.02054227],"[[ -2.28179353e+01  -2.99120356e+00  -1.64098649e-01  -6.12055566e-02]
 [ -6.86069587e+01   1.37569462e+00   0.00000000e+00   0.00000000e+00]]",[-0.30810881 -0.36046836],-0.193717336585
31,[-1.03420019 -0.6741221 ],-1.23368,"[ 0.63790375 -0.55359906  1.19948591  0.16524797 -1.4140086  -0.51741493
 -2.60561184  0.53985878  1.06794164  0.3899506   0.        ]",[-0.61047426 -1.51635289],"[[ -2.42161711e+01  -2.96474682e+00  -1.64098649e-01  -6.12055566e-02]
 [ -7.12079449e+01   1.27046765e+00   0.00000000e+00   0.00000000e+00]]",[-0.30810881 -0.36046836],-0.179601379982
32,[-0.70645738 -0.69466496],-1.09782,"[ 0.99686231 -0.55701687 -0.71636071  0.21308122 -1.4140036  -0.51741415
 -2.64127845 -0.00344711  0.87248683  0.44997448  0.        ]",[-0.62761261 -0.91173213],"[[ -2.56504391e+01  -2.97927855e+00  -1.64098649e-01  -6.12055566e-02]
 [ -7.22155686e+01  -2.71040933e+00   0.00000000e+00   0.00000000e+00]]",[-0.30810881 -0.36046836],-0.156089317599
33,[-0.61967677 -0.64098543],-1.07345,"[-0.73999633 -0.56739791 -1.34903851  0.39681947 -1.41399861 -0.51741338
 -2.67863772  0.24916881  0.94199042  0.65461989  0.        ]",[-1.73209764 -0.19711758],"[[ -2.71053415e+01  -3.03480575e+00  -1.64098649e-01  -6.12055566e-02]
 [ -7.32710135e+01  -8.59457656e-01   0.00000000e+00   0.00000000e+00]]",[-0.30810881 -0.36046836],-0.173978487644
34,[-0.86000466 -0.55603218],-1.21012,"[-1.50866787 -0.56698745  0.48954431  0.38778127 -1.41399362 -0.51741261
 -2.7674703   0.45136234  1.08507598  0.61469578  0.        ]",[-0.83978352 -0.15003062],"[[ -2.85959324e+01  -3.03208363e+00  -1.64098649e-01  -6.12055566e-02]
 [ -7.57797265e+01   6.22043439e-01   0.00000000e+00   0.00000000e+00]]",[-0.30810881 -0.36046836],-0.18994093715
35,[-0.99081492 -0.61482036],-1.13637,"[ 0.18623887 -0.56490458  1.44666206  0.3449608  -1.41398862 -0.51741184
 -2.83207329  0.44533508  1.06780135  0.43851376  0.        ]",[-1.77279894  0.83415551],"[[ -3.01298350e+01  -3.01917496e+00  -1.64098649e-01  -6.12055566e-02]
 [ -7.76044579e+01   5.77885662e-01   0.00000000e+00   0.00000000e+00]]",[-0.30810881 -0.36046836],-0.181048544859
36,[-0.84404826 -0.72797775],-1.09547,"[ 1.11981325 -0.5559348  -0.40611937  0.19752989 -1.41398363 -0.51741106
 -2.91785111  0.89504821  0.89369463  0.41731007  0.        ]",[-0.92716859 -0.43099309],"[[ -3.17062319e+01  -2.97455873e+00  -1.64098649e-01  -6.12055566e-02]
 [ -8.00270942e+01   3.87299577e+00   0.00000000e+00   0.00000000e+00]]",[-0.30810881 -0.36046836],-0.157642986849
37,[-0.71357268 -0.72521091],-1.02703,"[ -6.61886417e-01  -5.39682116e-01  -1.38185494e+00   2.29360255e-03
  -1.41397863e+00  -5.17410290e-01  -2.99171415e+00   6.52433555e-01
   8.38145154e-01   6.70847766e-01   0.00000000e+00]",[-1.03214739 -0.32919144],"[[ -3.33277066e+01  -2.91493791e+00  -1.64098649e-01  -6.12055566e-02]
 [ -8.21134329e+01   2.09534068e+00   0.00000000e+00   0.00000000e+00]]",[-0.30810881 -0.36046836],-0.162237290855
38,[-0.9669168  -0.60420078],-1.35674,"[-1.45045887 -0.53020947  0.64733531 -0.09007607 -1.41397364 -0.51740952
 -3.07432897  0.46985107  1.12125541  0.73317795  0.        ]",[ 0.8596185 -2.2163055],"[[ -3.49933879e+01  -2.88645572e+00  -1.64098649e-01  -6.12055566e-02]
 [ -8.44469581e+01   7.57545414e-01   0.00000000e+00   0.00000000e+00]]",[-0.30810881 -0.36046836],-0.199992623093
39,[-0.98343945 -0.6579591 ],-1.17337,"[ 0.46366526 -0.53847032  1.32227519 -0.01016896 -1.41396864 -0.51740875
 -2.89455052 -0.07159238  1.12891329  0.39011862  0.        ]",[-1.18537112  0.60428731],"[[ -3.66314087e+01  -2.91110646e+00  -1.64098649e-01  -6.12055566e-02]
 [ -7.93721416e+01  -3.20966199e+00   0.00000000e+00   0.00000000e+00]]",[-0.30810881 -0.36046836],-0.187660810347
40,[-0.72383016 -0.71271682],-1.04851,"[ 0.97872471 -0.54998412 -0.74970815  0.11878822 -1.41396365 -0.51740797
 -2.97910286  0.26441269  0.86203424  0.42879825  0.        ]",[-0.6656329  -0.37212864],"[[ -3.82428136e+01  -2.95059700e+00  -1.64098649e-01  -6.12055566e-02]
 [ -8.17603227e+01  -7.47721875e-01   0.00000000e+00   0.00000000e+00]]",[-0.30810881 -0.36046836],-0.153953093114
41,[-0.60511279 -0.63825887],-1.05959,"[-0.99994055 -0.55720141 -1.1921575   0.21589828 -1.41395865 -0.5174072
 -3.01509186  0.06603791  0.9224466   0.68930498  0.        ]",[-1.04927392  0.62596251],"[[ -3.98882248e+01  -2.98013372e+00  -1.64098649e-01  -6.12055566e-02]
 [ -8.27774370e+01  -2.20122855e+00   0.00000000e+00   0.00000000e+00]]",[-0.30810881 -0.36046836],-0.173410268206
42,[-0.91521013 -0.55815107],-1.26378,"[-1.23142462 -0.56114525  1.00711145  0.27754289 -1.41395366 -0.51740643
 -3.0972444   0.4108587   1.11739069  0.59314284  0.        ]",[-0.10390629 -0.85278395],"[[ -4.15670572e+01  -2.99880827e+00  -1.64098649e-01  -6.12055566e-02]
 [ -8.50980198e+01   3.25301083e-01   0.00000000e+00   0.00000000e+00]]",[-0.30810881 -0.36046836],-0.193130383678
43,[-0.94539416 -0.65882051],-1.11466,"[ 0.82985976 -0.56211582  1.00677654  0.29402264 -1.41394866 -0.51740566
 -3.05211333  0.33927228  1.01646466  0.39927234  0.        ]",[ 0.28040418 -0.00498472],"[[ -4.32562435e+01  -3.00379195e+00  -1.64098649e-01  -6.12055566e-02]
 [ -8.38248248e+01  -1.99213707e-01   0.00000000e+00   0.00000000e+00]]",[-0.30810881 -0.36046836],-0.173102031695
44,[-0.66667348 -0.69633079],-1.07682,"[ 0.63123733 -0.56220264 -1.1659155   0.29553974 -1.41394367 -0.51740488
 -2.95398526  0.3758623   0.86379813  0.52804042  0.        ]",[-1.70297852 -0.44509287],"[[ -4.49049513e+01  -3.00425067e+00  -1.64098649e-01  -6.12055566e-02]
 [ -8.10551803e+01   6.88870380e-02   0.00000000e+00   0.00000000e+00]]",[-0.30810881 -0.36046836],-0.158213098911
45,[-0.70385927 -0.61196238],-1.17506,"[-1.35826702 -0.56197924 -0.78816458  0.29169857 -1.41393868 -0.51740411
 -3.03734511  0.37266288  0.98653585  0.69247227  0.        ]",[ 0.19878205 -1.19410099],"[[ -4.65496801e+01  -3.00308958e+00  -1.64098649e-01  -6.12055566e-02]
 [ -8.34098605e+01   4.54483557e-02   0.00000000e+00   0.00000000e+00]]",[-0.30810881 -0.36046836],-0.18138063583
46,[-0.95092404 -0.56547564],-1.24834,"[-0.8633037  -0.56196047  1.32357846  0.29139065 -1.41393368 -0.51740334
 -2.95095588  0.36420436  1.12175611  0.53977234  0.        ]",[-1.18518024 -1.23496846],"[[ -4.81934136e+01  -3.00299660e+00  -1.64098649e-01  -6.12055566e-02]
 [ -8.09716082e+01  -1.65240022e-02   0.00000000e+00   0.00000000e+00]]",[-0.30810881 -0.36046836],-0.191585630298
47,[-0.90373552 -0.67539799],-1.12655,"[ 1.05259102 -0.56203383  0.6380507   0.29266692 -1.41392869 -0.51740257
 -3.03437309  0.36395815  0.97844191  0.39704288  0.        ]",[-0.96527894 -0.2509124 ],"[[ -4.98364877e+01  -3.00338256e+00  -1.64098649e-01  -6.12055566e-02]
 [ -8.33279494e+01  -1.83244310e-02   0.00000000e+00   0.00000000e+00]]",[-0.30810881 -0.36046836],-0.168044572688
48,[-0.6108346  -0.69395411],-1.04339,"[ 0.22146501 -0.5619372  -1.3959331   0.29102036 -1.41392369 -0.51740179
 -3.11126582  0.37241496  0.86521208  0.57674343  0.        ]",[-1.81387069 -0.14413999],"[[ -5.15248412e+01  -3.00288487e+00  -1.64098649e-01  -6.12055566e-02]
 [ -8.55001656e+01   4.36425394e-02   0.00000000e+00   0.00000000e+00]]",[-0.30810881 -0.36046836],-0.160648480496
49,[-0.7676661  -0.58207482],-1.22299,"[-1.5639586  -0.56175587 -0.20193307  0.28793361 -1.4139187  -0.51740102
 -3.19150054  0.37225129  1.04017775  0.68286336  0.        ]",[ 0.45985867 -0.85330583],"[[ -5.32575869e+01  -3.00195169e+00  -1.64098649e-01  -6.12055566e-02]
 [ -8.77668505e+01   4.24469564e-02   0.00000000e+00   0.00000000e+00]]",[-0.30810881 -0.36046836],-0.187494280216
