timestep,avg_action_dist,rewards,obs,actions,human_obs,logstd_action_dist,original_rewards
18,[-0.71196747 -0.6272347 ],-1.52875,"[-1.23487554 -0.51580212 -0.94763205  0.14918859 -0.50536381 -1.28256214
 -1.30911074  0.16664093  0.18817621  1.47892933  0.        ]",[-0.4628191 -1.1574047],"[[ -8.71983351  -2.9620973   -0.05953068  -0.14847759]
 [-41.78195189  -1.51139711   0.           0.        ]]",[-0.39856794 -0.38625142],-0.176919233887
19,[-0.73937023 -0.48785052],-1.65988,"[-1.54963371 -0.52747753  0.22107127  0.33920697 -0.5053633  -1.28255941
 -1.33905896  0.07582805  0.31762407  1.42688915  0.        ]",[-1.84931335  0.00231076],"[[ -9.56556156  -3.01545338  -0.05953068  -0.14847759]
 [-42.78743197  -2.18799265   0.           0.        ]]",[-0.39856794 -0.38625142],-0.177279135305
20,[-0.86696315 -0.41474015],-1.74229,"[-0.89744583 -0.52953422  1.28230762  0.38191004 -0.50536279 -1.28255668
 -1.43176078  0.40708282  0.35057047  1.29325875  0.        ]",[-1.85959363  0.31110284],"[[-10.45253551  -3.02738923  -0.05953068  -0.14847759]
 [-45.89960526   0.28000235   0.           0.        ]]",[-0.39856794 -0.38625142],-0.164947183607
21,[-0.94630611 -0.43865189],-1.79977,"[ 0.35807337 -0.5263697   1.37531766  0.31784257 -0.50536227 -1.28255395
 -1.52262617  0.5718166   0.30841133  1.18718384  0.        ]",[-1.6545647  -0.61716715],"[[-11.40113484  -3.00947541  -0.05953068  -0.14847759]
 [-48.95014946   1.50734447   0.           0.        ]]",[-0.39856794 -0.38625142],-0.151251670054
22,[-0.81838012 -0.49953201],-1.6609,"[ 1.17548056 -0.52431391  0.24371451  0.28056815 -0.50536176 -1.28255122
 -1.61169616  0.33894169  0.18849664  1.16532505  0.        ]",[-0.32240032 -0.34739011],"[[-12.41014038  -2.99903391  -0.05953068  -0.14847759]
 [-51.94044437  -0.22767058   0.           0.        ]]",[-0.39856794 -0.38625142],-0.142177024508
23,[-0.65894037 -0.59173042],-1.6125,"[ 0.68694525 -0.52519831 -1.13438736  0.29626745 -0.50536125 -1.28254849
 -1.61908621  0.35788601  0.10716156  1.28392692  0.        ]",[-1.03132556 -0.31066751],"[[-13.45144009  -3.00343362  -0.05953068  -0.14847759]
 [-52.188692    -0.08652504   0.           0.        ]]",[-0.39856794 -0.38625142],-0.15180447322
24,[-0.62873417 -0.63016105],-1.43175,"[-0.70600588 -0.52520821 -1.35963167  0.29645529 -0.50536074 -1.28254576
 -1.70624404  0.37487429  0.15718981  1.42548466  0.        ]",[-0.37144615 -0.25225789],"[[ -1.45245728e+01  -3.00348632e+00  -5.95306766e-02  -1.48477595e-01]
 [ -5.51148254e+01   4.00473168e-02   0.00000000e+00   0.00000000e+00]]",[-0.39856794 -0.38625142],-0.169684178176
25,[-0.7093904  -0.52512372],-1.61631,"[-1.55915098 -0.5250188  -0.10142323  0.29306081 -0.50536023 -1.28254303
 -1.71754548  0.37560445  0.29347389  1.44147719  0.        ]",[-1.49583891 -0.26510454],"[[ -1.56306777e+01  -3.00253534e+00  -5.95306766e-02  -1.48477595e-01]
 [ -5.54944071e+01   4.54898707e-02   0.00000000e+00   0.00000000e+00]]",[-0.39856794 -0.38625142],-0.17759871288
26,[-0.82574344 -0.403934  ],-1.72065,"[-0.8574803  -0.52487339  1.30728751  0.29047296 -0.50535972 -1.2825403
 -1.80275298  0.37314022  0.36766691  1.30368985  0.        ]",[ 0.0332172  0.4860349],"[[ -1.67692682e+01  -3.00181028e+00  -5.95306766e-02  -1.48477595e-01]
 [ -5.83551026e+01   2.71328618e-02   0.00000000e+00   0.00000000e+00]]",[-0.39856794 -0.38625142],-0.167095771568
27,[-0.92664313 -0.45709968],-1.86391,"[ 0.64247797 -0.52061229  1.19800407  0.21967602 -0.50535921 -1.28253757
 -1.76441348  0.63166548  0.30143197  1.15861606  0.        ]",[ 1.02874329 -2.78112504],"[[-17.92345862  -2.98194253  -0.05953068  -0.14847759]
 [-57.06820679   1.95325477   0.           0.        ]]",[-0.39856794 -0.38625142],-0.147837016588
28,[-0.74169767 -0.52012521],-1.58823,"[ 1.17372806 -0.52084563 -0.22931483  0.22332852 -0.5053587  -1.28253484
 -1.6128238   0.09532947  0.15190733  1.17263106  0.        ]",[-1.42912054  1.00625826],"[[-19.01376411  -2.98296908  -0.05953068  -0.14847759]
 [-51.97935145  -2.04266054   0.           0.        ]]",[-0.39856794 -0.38625142],-0.141218715631
29,[-0.67398655 -0.64402044],-1.49674,"[ 0.27084787 -0.52100428 -1.38581369  0.22582821 -0.50535819 -1.28253211
 -1.70009945  0.63245122  0.09376151  1.32691374  0.        ]",[ 0.10446352  0.0185856 ],"[[-20.08275036  -2.98367154  -0.05953068  -0.14847759]
 [-54.90946172   1.95911158   0.           0.        ]]",[-0.39856794 -0.38625142],-0.156194301344
30,[-0.74406022 -0.66821313],-1.56892,"[-1.12012259 -0.5109521  -1.07622318  0.08553805 -0.50535768 -1.28252938
 -1.65539013  0.63743172  0.15799841  1.47994393  0.        ]",[-1.21366583 -1.72238968],"[[-21.16588191  -2.94411757  -0.05953068  -0.14847759]
 [-53.40868965   1.99622358   0.           0.        ]]",[-0.39856794 -0.38625142],-0.175860731827
31,[-0.77125293 -0.49304688],-1.61469,"[-1.51259935 -0.51100092  0.41137395  0.08615647 -0.50535717 -1.28252665
 -1.74183204  0.10100511  0.33528881  1.46499214  0.        ]",[-1.29562652  1.24563831],"[[-22.26317319  -2.94429259  -0.05953068  -0.14847759]
 [-56.31083059  -2.00035968   0.           0.        ]]",[-0.39856794 -0.38625142],-0.182342759201
32,[-0.94909382 -0.4354887 ],-1.82832,"[-0.38323273 -0.51095986  1.48023153  0.08564816 -0.50535666 -1.28252392
 -1.82655185  0.63813305  0.40289635  1.26655007  0.        ]",[ 0.78628272 -0.89162312],"[[-23.4179288   -2.94414877  -0.05953068  -0.14847759]
 [-59.15518711   2.00145159   0.           0.        ]]",[-0.39856794 -0.38625142],-0.165536424546
33,[-0.88954902 -0.4857721 ],-1.73515,"[ 0.97094009 -0.50975073  0.81891225  0.07066982 -0.50535615 -1.28252119
 -1.69893614  0.15936021  0.27656727  1.11322812  0.        ]",[-1.57824318 -1.20835271],"[[-24.55804881  -2.93990835  -0.05953068  -0.14847759]
 [-54.87114948  -1.56558406   0.           0.        ]]",[-0.39856794 -0.38625142],-0.141556249596
34,[-0.57965982 -0.49825341],-1.58759,"[ 0.98795133 -0.52657742 -0.76383818  0.32190635 -0.50535564 -1.28251845
 -1.78452219 -0.19754817  0.12296881  1.24268686  0.        ]",[-0.55155132 -0.17625148],"[[-25.68430203  -3.01061325  -0.05953068  -0.14847759]
 [-57.74458429  -4.22468411   0.           0.        ]]",[-0.39856794 -0.38625142],-0.147778297222
35,[-0.58362985 -0.60856962],-1.47015,"[-0.38607084 -0.53132481 -1.45370509  0.42332388 -0.50535513 -1.28251572
 -1.81550983  0.3930024   0.16509447  1.39947102  0.        ]",[-1.20830771  0.00331203],"[[-26.84963339  -3.03894927  -0.05953068  -0.14847759]
 [-58.78509169   0.17513433   0.           0.        ]]",[-0.39856794 -0.38625142],-0.167075467393
36,[-0.65171552 -0.52690315],-1.52654,"[-1.52976721 -0.52951658 -0.31186767  0.38170783 -0.50535461 -1.28251299
 -1.89877311  0.46661459  0.28300954  1.42728399  0.        ]",[-0.64532474  0.32132282],"[[ -2.80533833e+01  -3.02733323e+00  -5.95306766e-02  -1.48477595e-01]
 [ -6.15805928e+01   7.23574800e-01   0.00000000e+00   0.00000000e+00]]",[-0.39856794 -0.38625142],-0.175524274284
37,[-0.84304798 -0.4158453 ],-1.76485,"[-0.90179377 -0.52454729  1.27946705  0.28479823 -0.5053541  -1.28251026
 -1.93855554  0.63573741  0.36866241  1.31021264  0.        ]",[-1.94702048  0.1176783 ],"[[ -2.92983979e+01  -3.00022035e+00  -5.95306766e-02  -1.48477595e-01]
 [ -6.29163966e+01   1.98360476e+00   0.00000000e+00   0.00000000e+00]]",[-0.39856794 -0.38625142],-0.167841675584
38,[-0.92748666 -0.47292134],-1.65778,"[ 0.74231276 -0.51426385  1.10902417  0.12842765 -0.50535359 -1.28250753
 -2.01937614  0.6933818   0.30672761  1.13930659  0.        ]",[-1.43368352  0.13231997],"[[ -3.05839520e+01  -2.95624091e+00  -5.95306766e-02  -1.48477595e-01]
 [ -6.56299460e+01   2.41308180e+00   0.00000000e+00   0.00000000e+00]]",[-0.39856794 -0.38625142],-0.146165668233
39,[-0.77751046 -0.6345849 ],-1.49506,"[ 1.01874169 -0.49821639 -0.70722062 -0.0585505  -0.50535308 -1.2825048
 -2.09859157  0.7578249   0.09775133  1.14177179  0.        ]",[ 0.1019516  -0.19626573],"[[ -3.19232368e+01  -2.90316422e+00  -5.95306766e-02  -1.48477595e-01]
 [ -6.82896434e+01   2.89321231e+00   0.00000000e+00   0.00000000e+00]]",[-0.39856794 -0.38625142],-0.13543637089
40,[-0.71885473 -0.71395469],-1.47827,"[-0.57245664 -0.47968543 -1.40982422 -0.23092927 -0.50535257 -1.28250207
 -2.04628106  0.64652744  0.02499221  1.42557822  0.        ]",[-0.91951465 -1.33815859],"[[ -3.32714123e+01  -2.85362072e+00  -5.95306766e-02  -1.48477595e-01]
 [ -6.65337764e+01   2.06401355e+00   0.00000000e+00   0.00000000e+00]]",[-0.39856794 -0.38625142],-0.16544841876
41,[-0.7858938 -0.5534128],-1.76962,"[-1.56008595 -0.47919442  0.11360014 -0.23507098 -0.50535206 -1.28249934
 -2.11548449  0.11034311  0.29208089  1.56927172  0.        ]",[-1.55321633 -1.10072561],"[[ -3.46254001e+01  -2.85242184e+00  -5.95306766e-02  -1.48477595e-01]
 [ -6.88573735e+01  -1.93074121e+00   0.00000000e+00   0.00000000e+00]]",[-0.39856794 -0.38625142],-0.19153586426
42,[-0.74896055 -0.37081823],-1.88374,"[-0.32264922 -0.50692153  1.48821371  0.03686816 -0.50535155 -1.28249661
 -2.19282723 -0.41527839  0.41198301  1.261976    0.        ]",[-0.79165548 -1.12874257],"[[ -3.60286022e+01  -2.93032570e+00  -5.95306766e-02  -1.48477595e-01]
 [ -7.14542606e+01  -5.84679978e+00   0.00000000e+00   0.00000000e+00]]",[-0.39856794 -0.38625142],-0.165683998182
43,[-0.60921979 -0.3976835 ],-1.67801,"[ 1.15779648 -0.53373348  0.34258992  0.48769619 -0.50535104 -1.28249388
 -2.24405904 -0.01300414  0.18933257  1.18575514  0.        ]",[-0.83699447 -0.06744541],"[[ -3.74749507e+01  -3.05689007e+00  -5.95306766e-02  -1.48477595e-01]
 [ -7.31745811e+01  -2.84972440e+00   0.00000000e+00   0.00000000e+00]]",[-0.39856794 -0.38625142],-0.144457224026
44,[-0.51176023 -0.55673879],-1.6048,"[ 0.23841125 -0.53442241 -1.39758109  0.50878476 -0.50535053 -1.28249115
 -2.29960408  0.50816402  0.15436077  1.36251188  0.        ]",[ 0.0481037  -1.72582757],"[[ -3.89571558e+01  -3.06276157e+00  -5.95306766e-02  -1.48477595e-01]
 [ -7.50397359e+01   1.03315044e+00   0.00000000e+00   0.00000000e+00]]",[-0.39856794 -0.38625142],-0.162497277042
45,[-0.5803901  -0.52803904],-1.46836,"[-1.45472993 -0.53141617 -0.56370012  0.42567933 -0.50535002 -1.28248842
 -2.24966942  0.51422811  0.26833758  1.42493632  0.        ]",[-0.33868533  0.58739193],"[[ -4.04411341e+01  -3.03960623e+00  -5.95306766e-02  -1.48477595e-01]
 [ -7.33636867e+01   1.07833373e+00   0.00000000e+00   0.00000000e+00]]",[-0.39856794 -0.38625142],-0.174537988889
46,[-0.8369174  -0.41495895],-1.74866,"[-0.85111701 -0.52344295  1.31108367  0.26579266 -0.50534951 -1.28248569
 -2.24633248  0.82391677  0.37214892  1.30673194  0.        ]",[-0.79871684 -0.01890146],"[[ -4.19072879e+01  -2.99489152e+00  -5.95306766e-02  -1.48477595e-01]
 [ -7.32520249e+01   3.38561983e+00   0.00000000e+00   0.00000000e+00]]",[-0.39856794 -0.38625142],-0.167698899208
47,[-0.92307878 -0.50433856],-1.65267,"[ 0.95719959 -0.50638526  0.84130245  0.03065679 -0.505349   -1.28248296
 -2.29731058  0.80543718  0.28624951  1.10668122  0.        ]",[-1.02993029 -0.53807243],"[[ -4.33895042e+01  -2.92856338e+00  -5.95306766e-02  -1.48477595e-01]
 [ -7.49638740e+01   3.24794906e+00   0.00000000e+00   0.00000000e+00]]",[-0.39856794 -0.38625142],-0.141483353803
48,[-0.65087968 -0.64320749],-1.48156,"[ 0.63672325 -0.4920213  -1.17655891 -0.1200315  -0.50534849 -1.28248023
 -2.37101925  0.51162339  0.04181097  1.2087603   0.        ]",[-0.28597373 -1.21014737],"[[ -4.49136139e+01  -2.88556978e+00  -5.95306766e-02  -1.48477595e-01]
 [ -7.74388873e+01   1.05894917e+00   0.00000000e+00   0.00000000e+00]]",[-0.39856794 -0.38625142],-0.141000682796
49,[-0.5859974  -0.58351719],-1.44439,"[-1.26924022 -0.49858342 -0.90237623 -0.05470466 -0.50534798 -1.2824775
 -2.35907896 -0.02178553  0.15794352  1.51557628  0.        ]",[ 0.18272186  0.24208911],"[[ -4.64583727e+01  -2.90426293e+00  -5.95306766e-02  -1.48477595e-01]
 [ -7.70384381e+01  -2.91511042e+00   0.00000000e+00   0.00000000e+00]]",[-0.39856794 -0.38625142],-0.179894656756
