timestep,avg_action_dist,rewards,obs,actions,human_obs,logstd_action_dist,original_rewards
11,[ 0.25536177 -0.38650179],-1.02544,"[-1.57494077 -0.58222799 -0.13285745  0.66540336  0.84296922 -1.45197426
 -0.82704503 -2.91191852 -0.85226142  1.47238462  0.        ]",[ 0.77741201  0.31886869],"[[ -3.03919673  -3.11723903   0.09609109  -0.16821517]
 [-20.0850984  -23.94657286   0.           0.        ]]",[-0.2961835 -0.3645657],-0.192414287844
12,[-0.15947717 -0.48517746],-1.13771,"[-1.53424864 -0.57271555  0.40815182  1.13898209  0.84296742 -1.4519686
 -0.69964906  0.65764451 -0.88659982  1.30470074  0.        ]",[ 1.07888731 -0.53569638],"[[ -3.40601088  -3.26132296   0.09609109  -0.16821517]
 [-16.60826253   2.13502427   0.           0.        ]]",[-0.2961835 -0.3645657],-0.17715669722
13,[-0.34283477 -0.52381146],-1.23854,"[-1.37630364 -0.58177102  0.80155115  0.8620059   0.84296561 -1.45196294
 -0.54252555  1.0158441  -0.87717971  1.36789194  0.        ]",[-0.78864151 -0.20928009],"[[ -3.69515096  -3.17694558   0.09609109  -0.16821517]
 [-12.32009798   4.75228445   0.           0.        ]]",[-0.2961835 -0.3645657],-0.183021390222
14,[-0.37841016 -0.51537591],-1.27698,"[-1.13518455 -0.5808474   1.11617432  0.57832949  0.8429638  -1.45195729
 -0.64799978  0.89208873 -0.84389556  1.41213822  0.        ]",[-0.59400311  0.46109942],"[[ -3.97043505  -3.0907828    0.09609109  -0.16821517]
 [-15.19871201   3.84806119   0.           0.        ]]",[-0.2961835 -0.3645657],-0.185504550417
15,[-0.51524436 -0.54096925],-1.35527,"[-0.76255536 -0.56802518  1.37955078  0.26865962  0.84296199 -1.45195163
 -0.72314262  1.13153841 -0.78982331  1.42780459  0.        ]",[-1.29667042 -0.07520579],"[[ -4.29498597  -2.99626751   0.09609109  -0.16821517]
 [-17.24953198   5.59766092   0.           0.        ]]",[-0.2961835 -0.3645657],-0.183924351536
16,[-0.57957733 -0.55303448],-1.33821,"[-0.25355386 -0.53844981  1.5063328  -0.07935709  0.84296019 -1.45194597
 -0.85569562  1.07563646 -0.71916155  1.39532158  0.        ]",[-0.4295276   0.00777707],"[[ -4.67627397  -2.88841277   0.09609109  -0.16821517]
 [-20.86718885   5.18922577   0.           0.        ]]",[-0.2961835 -0.3645657],-0.17648243756
17,[-0.66963834 -0.59684706],-1.37657,"[ 0.32552998 -0.49560955  1.39320111 -0.4030243   0.84295838 -1.45194032
 -0.90286001  1.06586399 -0.67170269  1.29380687  0.        ]",[-0.74176744 -1.94352767],"[[ -5.10653339  -2.78534493   0.09609109  -0.16821517]
 [-22.15444442   5.11784249   0.           0.        ]]",[-0.2961835 -0.3645657],-0.162833402118
18,[-0.5706057  -0.59641874],-1.16438,"[ 0.84285655 -0.46337622  0.98750604 -0.59092396  0.84295657 -1.45193466
 -0.99439146  0.51019651 -0.71275491  1.15400125  0.        ]",[ 0.40347241  0.45188278],"[[ -5.57468646  -2.72372465   0.09609109  -0.16821517]
 [-24.65256595   1.05777511   0.           0.        ]]",[-0.2961835 -0.3645657],-0.149990963445
19,[-0.65017378 -0.69256926],-1.25176,"[ 1.13624347 -0.44053793  0.36770156 -0.70699927  0.84295476 -1.45192901
 -0.91796968  0.7523573  -0.83050945  1.04805822  0.        ]",[-0.04752595 -0.42120747],"[[ -6.04681221  -2.68481604   0.09609109  -0.16821517]
 [-22.56693919   2.82717082   0.           0.        ]]",[-0.2961835 -0.3645657],-0.147294262864
20,[-0.58460283 -0.73225915],-1.21749,"[ 1.14360121 -0.41558622 -0.29442149 -0.82188824  0.84295296 -1.45192335
 -0.90848872  0.51657554 -0.98065957  1.00611396  0.        ]",[ 1.1569034  -0.39670371],"[[ -6.49555521  -2.64555782   0.09609109  -0.16821517]
 [-22.3082439    1.10440216   0.           0.        ]]",[-0.2961835 -0.3645657],-0.156016781407
21,[-0.54132605 -0.76967245],-1.32989,"[ 0.92250484 -0.41152678 -0.83857034 -0.83957905  0.84295115 -1.45191769
 -0.74724092  0.29872938 -1.12561656  1.0609889   0.        ]",[ 0.34371713 -1.30360792],"[[ -6.89756627  -2.63943942   0.09609109  -0.16821517]
 [-17.90755009  -0.4873188    0.           0.        ]]",[-0.2961835 -0.3645657],-0.174356330796
22,[-0.43009686 -0.76536405],-1.34208,"[ 0.59199183 -0.44296791 -1.19577486 -0.69517651  0.84294934 -1.45191204
 -0.68439859 -0.24178144 -1.20688634  1.20078744  0.        ]",[-0.09903496 -0.2461764 ],"[[ -7.23850924  -2.68881031   0.09609109  -0.16821517]
 [-16.19250853  -4.43663595   0.           0.        ]]",[-0.2961835 -0.3645657],-0.193991236722
23,[-0.36000723 -0.74947077],-1.3771,"[ 0.19153748 -0.49613302 -1.40630911 -0.39964376  0.84294754 -1.45190638
 -0.68703133 -0.36310547 -1.19863859  1.37453174  0.        ]",[-0.83009816 -0.89438913],"[[ -7.56308067  -2.78643714   0.09609109  -0.16821517]
 [-16.2643951   -5.32310897   0.           0.        ]]",[-0.2961835 -0.3645657],-0.208656205982
24,[-0.17459628 -0.66175961],-1.26479,"[-0.29214071 -0.55094843 -1.4657637   0.04546585  0.84294573 -1.45190073
 -0.79567331 -0.83332761 -1.09082626  1.51667198  0.        ]",[-0.82022103 -1.1096103 ],"[[ -7.91811779  -2.92737115   0.09609109  -0.16821517]
 [-19.22946332  -8.75885524   0.           0.        ]]",[-0.2961835 -0.3645657],-0.21340812508
25,[-0.19721299 -0.64307499],-1.12917,"[-0.83722721 -0.57945043 -1.30238002  0.5227049   0.84294392 -1.45189507
 -0.90071224  0.05422257 -0.93299888  1.53992546  0.        ]",[-0.0438028  -0.57587856],"[[ -8.33147234  -3.07385904   0.09609109  -0.16821517]
 [-22.09620792  -2.2738675    0.           0.        ]]",[-0.2961835 -0.3645657],-0.204647549991
26,[-0.27747899 -0.65047413],-1.12673,"[-1.29771441 -0.57922914 -0.88607839  0.5151165   0.84294211 -1.45188942
 -0.89103106  0.54439951 -0.89966724  1.54101175  0.        ]",[-0.71361509 -0.03946273],"[[ -8.77074562  -3.07154974   0.09609109  -0.16821517]
 [-21.83204704   1.30766849   0.           0.        ]]",[-0.2961835 -0.3645657],-0.202640723053
27,[-0.28327686 -0.60896176],-1.21677,"[-1.55645902 -0.57586354 -0.26672381  0.42065185  0.84294031 -1.45188376
 -0.97871809  0.55587615 -0.87012658  1.54598131  0.        ]",[-0.26390076 -1.24779229],"[[ -9.23139816  -3.04276401   0.09609109  -0.16821517]
 [-24.22523765   1.3915304    0.           0.        ]]",[-0.2961835 -0.3645657],-0.201359560137
28,[-0.27701482 -0.55020839],-1.25106,"[-1.52188045 -0.57277303  0.45444468  0.35360757  0.8429385  -1.4518781
 -0.99942863  0.46293097 -0.83016936  1.52389616  0.        ]",[-0.12013211 -0.4193668 ],"[[ -9.72157469  -3.02228544   0.09609109  -0.16821517]
 [-24.79053118   0.71242293   0.           0.        ]]",[-0.2961835 -0.3645657],-0.196631832597
29,[-0.2828075  -0.49357668],-1.34092,"[-1.17152619 -0.57093059  1.07886599  0.31868454  0.84293669 -1.45187245
 -0.99887189  0.41725654 -0.8016879   1.47119449  0.        ]",[-1.14814586 -0.76871854],"[[-10.21723355  -3.01159893   0.09609109  -0.16821517]
 [-24.77540502   0.3787033    0.           0.        ]]",[-0.2961835 -0.3645657],-0.189302271193
30,[-0.26808637 -0.44794887],-1.32903,"[-0.54215884 -0.57000738  1.46176776  0.30224281  0.84293489 -1.45186679
 -1.12597077  0.38688303 -0.80136142  1.39867805  0.        ]",[-0.83753682  0.76963399],"[[-10.74754553  -3.0065627    0.09609109  -0.16821517]
 [-28.24423265   0.15678099   0.           0.        ]]",[-0.2961835 -0.3645657],-0.181479854564
31,[-0.36136132 -0.46290579],-1.38207,"[ 0.26174769 -0.56294354  1.4198601   0.19258555  0.84293308 -1.45186114
 -1.22697642  0.803598   -0.81629854  1.32234509  0.        ]",[-0.76248934 -0.33623441],"[[-11.34008945  -2.97287831   0.09609109  -0.16821517]
 [-31.0009509    3.20155027   0.           0.        ]]",[-0.2961835 -0.3645657],-0.174293717942
32,[-0.34218395 -0.48710543],-1.40779,"[ 0.94755348 -0.5495899   0.83737942  0.03086501  0.84293127 -1.45185548
 -1.31509858  0.61281602 -0.87188379  1.23994796  0.        ]",[-0.7688863  -0.82416658],"[[-11.98423986  -2.9228339    0.09609109  -0.16821517]
 [-33.40607676   1.80759665   0.           0.        ]]",[-0.2961835 -0.3645657],-0.169536817091
33,[-0.24789947 -0.53443927],-1.41497,"[ 1.16626039 -0.54866196 -0.14397448  0.02102744  0.84292946 -1.45184983
 -1.40241033  0.16142986 -0.99578422  1.24617328  0.        ]",[-0.22474053  0.12479213],"[[-12.67627074  -2.91977297   0.09609109  -0.16821517]
 [-35.78910638  -1.49048245   0.           0.        ]]",[-0.2961835 -0.3645657],-0.179584746042
34,[-0.25274953 -0.62236917],-1.40763,"[ 0.72897338 -0.55573735 -1.07634012  0.10009319  0.84292766 -1.45184417
 -1.4090508   0.23325299 -1.07860614  1.36750371  0.        ]",[ 0.26766384 -0.5284261 ],"[[-13.39387273  -2.94431711   0.09609109  -0.16821517]
 [-35.97048038  -0.96570077   0.           0.        ]]",[-0.2961835 -0.3645657],-0.197914590425
35,[-0.16317871 -0.64078689],-1.29364,"[-0.14638171 -0.56553536 -1.46753029  0.2300998   0.84292585 -1.45183852
 -1.34413116 -0.05035526 -1.05193312  1.50780653  0.        ]",[-0.08371181 -1.68912789],"[[-14.09550672  -2.98442164   0.09609109  -0.16821517]
 [-34.19883663  -3.03789727   0.           0.        ]]",[-0.2961835 -0.3645657],-0.209620673941
36,[-0.17896396 -0.6322251 ],-1.15378,"[-1.02566645 -0.57404328 -1.17534528  0.37981995  0.84292404 -1.45183286
 -1.33146395  0.27256477 -0.95237948  1.56405084  0.        ]",[-0.77552108  0.01030993],"[[-14.77601678  -3.03029764   0.09609109  -0.16821517]
 [-33.85325198  -0.67846828   0.           0.        ]]",[-0.2961835 -0.3645657],-0.208442456624
37,[-0.21681282 -0.58351779],-1.20559,"[-1.54559484 -0.57356282 -0.3211571   0.36976395  0.84292224 -1.45182721
 -1.41940731  0.44136503 -0.87754621  1.56110169  0.        ]",[ 0.72866998 -1.11316678],"[[-15.47716451  -3.02722498   0.09609109  -0.16821517]
 [-36.25353416   0.55488011   0.           0.        ]]",[-0.2961835 -0.3645657],-0.203429472164
38,[-0.24049461 -0.512609  ],-1.32148,"[-1.44000607 -0.57187244  0.67736529  0.33632412  0.84292043 -1.45182155
 -1.28739586  0.42378419 -0.81838934  1.51019745  0.        ]",[-1.30945666 -1.33235808],"[[-16.16608788  -3.01699894   0.09609109  -0.16821517]
 [-32.65081152   0.42642992   0.           0.        ]]",[-0.2961835 -0.3645657],-0.194481611055
39,[-0.2290318  -0.44341344],-1.34765,"[-0.77387992 -0.57070967  1.37405311  0.31485289  0.84291862 -1.4518159
 -1.40877891  0.39811145 -0.7993185   1.42206989  0.        ]",[ 0.35069308 -0.63330836],"[[-16.85234368  -3.01042616   0.09609109  -0.16821517]
 [-35.96372864   0.23885603   0.           0.        ]]",[-0.2961835 -0.3645657],-0.183875406521
40,[-0.21990338 -0.42587167],-1.32805,"[ 0.16624594 -0.57000173  1.45267592  0.3023041   0.84291681 -1.45181024
 -1.33181183  0.38526682 -0.83601244  1.33519589  0.        ]",[ 0.27377192  0.7102238 ],"[[-17.55054371  -3.00658215   0.09609109  -0.16821517]
 [-33.86327496   0.14501074   0.           0.        ]]",[-0.2961835 -0.3645657],-0.176917396455
41,[-0.34236354 -0.47704709],-1.41978,"[ 0.90233548 -0.56353681  0.90712157  0.20105561  0.84291501 -1.45180459
 -1.26752136  0.76986581 -0.89331126  1.27632121  0.        ]",[-0.42338443 -0.22149444],"[[-18.21020594  -2.97548757   0.09609109  -0.16821517]
 [-32.1087756    2.95509282   0.           0.        ]]",[-0.2961835 -0.3645657],-0.174764083706
42,[-0.36684805 -0.55952632],-1.41942,"[  1.17445976e+00  -5.50456062e-01  -5.05769509e-04   4.02838493e-02
   8.42913201e-01  -1.45179894e+00  -1.30564420e+00   6.41938712e-01
  -9.79943441e-01   1.24443269e+00   0.00000000e+00]",[ 0.21630051 -0.07482668],"[[-18.86282181  -2.92576425   0.09609109  -0.16821517]
 [-33.1493438    2.02040281   0.           0.        ]]",[-0.2961835 -0.3645657],-0.178157068041
43,[-0.38234115 -0.66384292],-1.4476,"[ 0.8842031  -0.5385328  -0.89438379 -0.0783836   0.84291139 -1.45179328
 -1.25021266  0.59606534 -1.08469809  1.29248359  0.        ]",[-0.05494256 -0.12598104],"[[-19.51063097  -2.88871912   0.09609109  -0.16821517]
 [-31.636616     1.68523702   0.           0.        ]]",[-0.2961835 -0.3645657],-0.191305511275
44,[-0.36381441 -0.73230422],-1.39257,"[ 0.17857943 -0.52815301 -1.41042052 -0.16852611  0.84290959 -1.45178763
 -1.23522877  0.52338266 -1.14988257  1.41599237  0.        ]",[ 0.2730443  -1.22183329],"[[-20.13926128  -2.86034271   0.09609109  -0.16821517]
 [-31.22778193   1.15418852   0.           0.        ]]",[-0.2961835 -0.3645657],-0.208375013545
45,[-0.2186372  -0.69891024],-1.29289,"[-0.64575789 -0.53444916 -1.39024303 -0.11504702  0.84290778 -1.45178197
 -1.17297158 -0.02151374 -1.1083253   1.56775588  0.        ]",[-0.3364489   0.12516311],"[[-20.74676952  -2.87720403   0.09609109  -0.16821517]
 [-29.52875169  -2.82708312   0.           0.        ]]",[-0.2961835 -0.3645657],-0.219809680737
46,[-0.21121734 -0.6495868 ],-1.20682,"[-1.30414987 -0.55117236 -0.87692193  0.0481313   0.84290597 -1.45177632
 -1.20036303  0.05409698 -0.9819738   1.63528942  0.        ]",[ 0.74005816 -0.70575082],"[[-21.34484627  -2.92820255   0.09609109  -0.16821517]
 [-30.27642089  -2.27463552   0.           0.        ]]",[-0.2961835 -0.3645657],-0.217831677501
47,[-0.13879445 -0.55284953],-1.22778,"[-1.57813878 -0.56898574 -0.09401008  0.28498498  0.84290417 -1.45177066
 -1.07104704 -0.17730589 -0.86627239  1.57572194  0.        ]",[ 0.24831742 -0.58753002],"[[-21.91496526  -3.0012728    0.09609109  -0.16821517]
 [-26.74719911  -3.96537203   0.           0.        ]]",[-0.2961835 -0.3645657],-0.204332198737
48,[-0.24615613 -0.51921856],-1.29483,"[-1.44873344 -0.57408224  0.65788774  0.38088099  0.84290236 -1.45176501
 -1.01561482  0.36188809 -0.82320018  1.49855995  0.        ]",[-1.37225825 -0.80472405],"[[-22.43473069  -3.03062162   0.09609109  -0.16821517]
 [-25.23440949  -0.02577607   0.           0.        ]]",[-0.2961835 -0.3645657],-0.193510450496
49,[-0.25491881 -0.46308696],-1.35782,"[-0.96812862 -0.57296037  1.25753961  0.35772173  0.84290055 -1.45175936
 -1.14237763  0.43413299 -0.80645183  1.43683594  0.        ]",[ 1.46773318 -1.78463619],"[[-22.9741312   -3.02354373   0.09609109  -0.16821517]
 [-28.69411918   0.50208159   0.           0.        ]]",[-0.2961835 -0.3645657],-0.185889037832
