timestep,avg_action_dist,rewards,obs,actions,human_obs,logstd_action_dist,original_rewards
10,[ 0.77047908 -0.55230069],-1.08045,"[-1.48102712 -0.61406877  0.60726071  0.82421322 -0.21717418  1.4153382
  0.99762801 -0.87215845  0.04271998 -1.30139932  0.        ]",[ 0.96915202 -1.13277362],"[[  2.73802668e+00  -3.17608979e+00  -2.65902916e-02   1.60563274e-01]
 [  2.67168779e+01  -8.92195972e+00   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.165206287137
11,[ 0.69883645 -0.63934958],-1.18996,"[-1.57323771 -0.6128807  -0.22228228  0.88558996 -0.21717382  1.41533143
  1.13458309  0.79273389  0.04358071 -1.33919673  0.        ]",[ 2.19007657  0.23170375],"[[  3.30556404e+00  -3.19584673e+00  -2.65902916e-02   1.60563274e-01]
 [  3.00256814e+01   3.13963729e+00   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.169672785036
12,[ 0.76188278 -0.68623054],-1.1223,"[-1.17549718 -0.61445229 -1.04728467  0.63955327 -0.21717346  1.41532466
  1.27386201  0.97152634  0.00177567 -1.22301472  0.        ]",[ 2.01683723 -1.78737063],"[[  3.93983985e+00  -3.11670226e+00  -2.65902916e-02   1.60563274e-01]
 [  3.33906570e+01   4.43494913e+00   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.154773184387
13,[ 0.88706517 -0.70993423],-1.00911,"[-0.31231922 -0.60971592 -1.46702115  0.44586146 -0.21717309  1.41531789
  1.41037218  0.64534108 -0.09929459 -1.21308977  0.        ]",[ 1.10113055 -1.48905564],"[[  4.64074404e+00  -3.05431070e+00  -2.65902916e-02   1.60563274e-01]
 [  3.66887790e+01   2.07185940e+00   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.151355737596
14,[ 0.97653997 -0.7255497 ],-0.98585,"[ 0.66834616 -0.60579903 -1.12515979  0.35760651 -0.21717273  1.41531112
  1.54418036  0.48704195 -0.14861561 -1.30668794  0.        ]",[ 1.01601581 -1.97442409],"[[  5.40695615e+00  -3.02578373e+00  -2.65902916e-02   1.60563274e-01]
 [  3.99216673e+01   9.25044525e-01   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.161963744291
15,[ 0.8973819 -0.7314021],-1.04971,"[ 1.16290754 -0.60372703 -0.0473112   0.3188467  -0.21717237  1.41530435
  1.67533922  0.41464952 -0.10519298 -1.41147045  0.        ]",[ 0.53405458  0.55181742],"[[  6.23718438e+00  -3.01322677e+00  -2.65902916e-02   1.60563274e-01]
 [  4.30906018e+01   4.00592874e-01   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.17503645094
16,[ 0.67358065 -0.74712873],-0.958673,"[ 0.7178847  -0.59795058  1.12086257  0.22692174 -0.21717201  1.41529758
  1.72754212  0.71531841  0.01590266 -1.44809699  0.        ]",[ 0.15176537 -0.63848588],"[[  7.11165317e+00  -2.98336036e+00  -2.65902916e-02   1.60563274e-01]
 [  4.43520488e+01   2.57884081e+00   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.181756017556
17,[ 0.53324497 -0.70325583],-0.933752,"[-0.4086111  -0.59202158  1.49844131  0.14812666 -0.21717165  1.41529082
  1.71605241  0.35950507  0.11853268 -1.34137388  0.        ]",[ 0.7193766  -0.28280358],"[[  7.99591139e+00  -2.95764708e+00  -2.65902916e-02   1.60563274e-01]
 [  4.40747257e+01   1.11079559e-03   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.172494434165
18,[ 0.49728251 -0.68413728],-0.946814,"[-1.40436743 -0.59470989  0.77246831  0.18239369 -0.21717128  1.41528405
  1.79781733  0.20516284  0.08711032 -1.19741325  0.        ]",[ 0.06641342 -1.72690146],"[[  8.89722845e+00  -2.96884368e+00  -2.65902916e-02   1.60563274e-01]
 [  4.60504092e+01  -1.11703690e+00   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.154631918928
19,[ 0.66204548 -0.68074745],-1.03161,"[-1.48982737 -0.60407779 -0.54179146  0.32523027 -0.21717092  1.41527728
  1.77096074  0.16901552 -0.01708235 -1.15110606  0.        ]",[ 1.01527088 -0.82001849],"[[  9.81172848e+00  -3.01529649e+00  -2.65902916e-02   1.60563274e-01]
 [  4.54018499e+01  -1.37890795e+00   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.145768727849
20,[ 0.82667649 -0.71481431],-1.02236,"[-0.5480576  -0.60522448 -1.4262523   0.34658597 -0.21717056  1.41527051
  1.89762894  0.38945752 -0.10997281 -1.1975495   0.        ]",[ 1.35812398 -0.37355271],"[[  1.07504736e+01  -3.02221592e+00  -2.65902916e-02   1.60563274e-01]
 [  4.84624335e+01   2.18109939e-01   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.14933435616
21,[ 0.91312504 -0.73765677],-0.974238,"[ 0.729931   -0.60404536 -1.06615505  0.32469049 -0.2171702   1.41526374
  2.02178221  0.41181057 -0.15322115 -1.32160919  0.        ]",[ 0.87985356 -1.35258416],"[[  1.17498213e+01  -3.01512193e+00  -2.65902916e-02   1.60563274e-01]
 [  5.14623296e+01   3.80054103e-01   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.163721213684
22,[ 0.77705276 -0.74645901],-0.958354,"[ 1.12571013 -0.60304238  0.37226085  0.30700244 -0.21716984  1.41525697
  2.12378439  0.38756547 -0.07355153 -1.43269236  0.        ]",[ 1.70917111 -0.41246159],"[[  1.28037980e+01  -3.00938648e+00  -2.65902916e-02   1.60563274e-01]
 [  5.39271299e+01   2.04413814e-01   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.178052713639
23,[ 0.58461279 -0.72315472],-0.865982,"[ 0.09486667 -0.60239888  1.47556347  0.29605964 -0.21716947  1.41525021
  2.24345328  0.37896517  0.05624624 -1.39842189  0.        ]",[ 0.71721504 -0.92136165],"[[  1.39113541e+01  -3.00583610e+00  -2.65902916e-02   1.60563274e-01]
 [  5.68188404e+01   1.42113378e-01   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.177024998835
24,[ 0.45395157 -0.70102954],-0.919226,"[-1.31650028 -0.6021003   0.91601749  0.2910908  -0.21716911  1.41524344
  2.31440817  0.3648243   0.08320985 -1.24257407  0.        ]",[ 0.28160734 -0.19622227],"[[  1.50649364e+01  -3.00422349e+00  -2.65902916e-02   1.60563274e-01]
 [  5.85336814e+01   3.96737915e-02   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.159721087919
25,[ 0.62390339 -0.71144366],-0.992685,"[-1.40459345 -0.60187492 -0.72943555  0.28738403 -0.21716875  1.41523667
  2.31257202  0.36805825 -0.03386647 -1.15171306  0.        ]",[ 0.36430396 -0.79874862],"[[  1.62351706e+01  -3.00302029e+00  -2.65902916e-02   1.60563274e-01]
 [  5.84898842e+01   6.31071225e-02   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.145402486036
26,[ 0.83972383 -0.73920184],-0.971182,"[-0.03630573 -0.60179552 -1.45843419  0.28609947 -0.21716839  1.4152299
  2.32432331  0.35892473 -0.15265487 -1.24074082  0.        ]",[ 1.18761468 -0.6364786 ],"[[  1.74078227e+01  -3.00260338e+00  -2.65902916e-02   1.60563274e-01]
 [  5.87743728e+01  -3.05629825e-03   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.154007070692
27,[ 0.79495466 -0.76000208],-0.958889,"[ 1.12546588 -0.60179542 -0.33076786  0.2861188  -0.21716802  1.41522314
  2.44001234  0.35949776 -0.12371905 -1.4034312   0.        ]",[ 1.10587082 -1.0144985 ],"[[  1.86113610e+01  -3.00260982e+00  -2.65902916e-02   1.60563274e-01]
 [  6.15701386e+01   1.09972785e-03   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.173852096332
28,[ 0.58864814 -0.7557019 ],-0.841336,"[ 0.50672409 -0.60186151  1.29331816  0.2872263  -0.21716766  1.41521637
  2.55340615  0.35583767  0.02565496 -1.42727057  0.        ]",[ 0.72336263 -1.30895908],"[[  1.98702592e+01  -3.00296956e+00  -2.65902916e-02   1.60563274e-01]
 [  6.43105581e+01  -2.54112575e-02   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.179554496555
29,[ 0.45439044 -0.71236926],-0.880876,"[-1.15509356 -0.60194588  1.11096424  0.28863844 -0.2171673   1.4152096
  2.61921854  0.35674155  0.09026855 -1.26636959  0.        ]",[-0.23485912 -0.52385869],"[[  2.11724323e+01  -3.00342818e+00  -2.65902916e-02   1.60563274e-01]
 [  6.59014416e+01  -1.88584614e-02   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.16274678486
30,[ 0.59442627 -0.71699417],-0.998813,"[-1.43795265 -0.60190427 -0.66363002  0.28797279 -0.21716694  1.41520283
  2.52670631  0.3627179  -0.02734131 -1.15204863  0.        ]",[ 0.85718819 -0.37262265],"[[  2.24680418e+01  -3.00321224e+00  -2.65902916e-02   1.60563274e-01]
 [  6.36669530e+01   2.44419311e-02   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.145612889627
31,[ 0.80172479 -0.75334382],-0.976577,"[ 0.06124784 -0.60178381 -1.44084954  0.28601193 -0.21716658  1.41519607
  2.61497459  0.36371068 -0.15593564 -1.25053805  0.        ]",[ 1.24098591  0.30008894],"[[  2.37627867e+01  -3.00257576e+00  -2.65902916e-02   1.60563274e-01]
 [  6.58004275e+01   3.16388765e-02   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.155158742331
32,[ 0.65940785 -0.79323453],-0.943886,"[ 1.16386393 -0.59931667 -0.01941443  0.2473112  -0.21716621  1.4151893
  2.72489217  0.52804296 -0.10124764 -1.4338401   0.        ]",[ 0.02583931 -0.9105611 ],"[[  2.51054506e+01  -2.98999900e+00  -2.65902916e-02   1.60563274e-01]
 [  6.84570990e+01   1.22214769e+00   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.177783194193
33,[ 0.57614338 -0.73293483],-0.827802,"[ 0.11592734 -0.60166225  1.47013441  0.28406283 -0.21716585  1.41518253
  2.67299993  0.1230971   0.05797815 -1.40035097  0.        ]",[ 0.33134312 -1.12429315],"[[  2.64620203e+01  -3.00194317e+00  -2.65902916e-02   1.60563274e-01]
 [  6.72041227e+01  -1.71146748e+00   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.177311024013
34,[ 0.44399491 -0.71280825],-0.901793,"[-1.4432722  -0.60401297  0.69495858  0.32440593 -0.21716549  1.41517576
  2.6722039   0.35378697  0.0699414  -1.22993889  0.        ]",[ 0.25453942 -0.66530646],"[[  2.78059186e+01  -3.01503157e+00  -2.65902916e-02   1.60563274e-01]
 [  6.71857258e+01  -4.02405131e-02   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.157777062435
35,[ 0.66599035 -0.72850502],-0.922599,"[-1.10008161 -0.60349528 -1.12117668  0.31519454 -0.21716513  1.415169
  2.65883315  0.39062799 -0.07099663 -1.16451195  0.        ]",[-0.23056441 -1.72693295],"[[  2.91464000e+01  -3.01204537e+00  -2.65902916e-02   1.60563274e-01]
 [  6.68634826e+01   2.26657407e-01   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.146083270359
36,[ 0.8235755  -0.75749677],-0.967974,"[ 0.58265003 -0.60282035 -1.19649413  0.30349202 -0.21716476  1.41516223
  2.56623966  0.37974468 -0.15906448 -1.30698781  0.        ]",[ 1.74612294 -0.25918227],"[[  3.04612296e+01  -3.00824986e+00  -2.65902916e-02   1.60563274e-01]
 [  6.46269335e+01   1.47819002e-01   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.161924349058
37,[ 0.64370954 -0.77507746],-0.88257,"[ 1.07373221 -0.6022735   0.5535449   0.29425585 -0.2171644   1.41515546
  2.67711476  0.37762206 -0.05671509 -1.44045769  0.        ]",[ 1.53554092 -1.53832757],"[[  3.17806565e+01  -3.00525293e+00  -2.65902916e-02   1.60563274e-01]
 [  6.73068276e+01   1.32446784e-01   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.179281484127
38,[ 0.47849315 -0.73362422],-0.850196,"[-0.44195033 -0.60203106  1.49282227  0.29023813 -0.21716404  1.4151487
  2.7857892   0.36254503  0.08441464 -1.35054035  0.        ]",[-0.25284535  0.28459575],"[[  3.31531490e+01  -3.00394898e+00  -2.65902916e-02   1.60563274e-01]
 [  6.99336711e+01   2.32272360e-02   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.172338812981
39,[ 0.4481369  -0.72702771],-0.960278,"[-1.59109779 -0.59974522  0.06550359  0.25393576 -0.21716368  1.41514193
  2.68702879  0.5184171   0.03271732 -1.16425096  0.        ]",[ 2.41805236 -1.42040954],"[[  3.45278879e+01  -2.99215479e+00  -2.65902916e-02   1.60563274e-01]
 [  6.75481440e+01   1.15243530e+00   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.148834815829
40,[ 0.76148987 -0.73317564],-0.931273,"[-0.51863355 -0.60295539 -1.43384246  0.30589866 -0.21716332  1.41513517
  2.79550059  0.08240241 -0.12298031 -1.19811577  0.        ]",[ 0.9628415  -1.03640384],"[[  3.59051573e+01  -3.00903120e+00  -2.65902916e-02   1.60563274e-01]
 [  7.01701544e+01  -2.00622718e+00   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.149231739014
41,[ 0.72411847 -0.77629638],-0.920961,"[ 1.07299383 -0.60522681 -0.51304351  0.34714622 -0.21716295  1.4151284
  2.89573927  0.3716489  -0.13087252 -1.37109147  0.        ]",[ 0.24759835 -0.32299395],"[[  3.73328736e+01  -3.02240032e+00  -2.65902916e-02   1.60563274e-01]
 [  7.25933473e+01   8.91907234e-02   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.169898758993
42,[ 0.53337646 -0.77171463],-0.821047,"[ 0.43457887 -0.60419255  1.33803942  0.32784751 -0.21716259  1.41512163
  2.87679317  0.41275224  0.02230916 -1.41850964  0.        ]",[-1.4313168 -1.1050117],"[[  3.87801575e+01  -3.01614835e+00  -2.65902916e-02   1.60563274e-01]
 [  7.21365591e+01   3.86964323e-01   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.178439144199
43,[ 0.44395    -0.71452403],-0.88269,"[-1.29219869 -0.60314016  0.95007898  0.30916052 -0.21716223  1.41511487
  2.65381225  0.39015187  0.08215249 -1.25099253  0.        ]",[ 0.70410528 -1.69454489],"[[  4.01688355e+01  -3.01008984e+00  -2.65902916e-02   1.60563274e-01]
 [  6.67491886e+01   2.23244128e-01   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.160671745535
44,[ 0.62049854 -0.72637683],-0.889302,"[-1.28706361 -0.60255434 -0.91442833  0.29913581 -0.21716187  1.4151081
  2.71445753  0.37479374 -0.05089187 -1.1555221   0.        ]",[-0.98182167 -2.37004011],"[[  4.15185315e+01  -3.00683783e+00  -2.65902916e-02   1.60563274e-01]
 [  6.82155313e+01   1.11989344e-01   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.145455296809
45,[ 0.83457947 -0.75216389],-0.944197,"[ 0.34673354 -0.602265   -1.34189174  0.29428465 -0.21716151  1.41510133
  2.49767785  0.36654296 -0.16023871 -1.28030635  0.        ]",[ 0.05171538 -0.88327613],"[[  4.28302901e+01  -3.00526369e+00  -2.65902916e-02   1.60563274e-01]
 [  6.29777805e+01   5.22226430e-02   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.158711749712
46,[ 0.74147999 -0.76171947],-0.94512,"[ 1.15789594 -0.60210818  0.16595198  0.29168864 -0.21716114  1.41509457
  2.4545309   0.36372902 -0.0887374  -1.42939164  0.        ]",[ 1.55836069 -0.75267603],"[[  4.40793911e+01  -3.00442125e+00  -2.65902916e-02   1.60563274e-01]
 [  6.19357963e+01   3.18422581e-02   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.17743677755
47,[ 0.5460484  -0.74080443],-0.853788,"[ 0.07032369 -0.60199401  1.48141015  0.28981441 -0.21716078  1.4150878
  2.56760359  0.36291514  0.0594602  -1.3965079   0.        ]",[-0.31168891 -0.34375201],"[[  4.53455299e+01  -3.00381302e+00  -2.65902916e-02   1.60563274e-01]
 [  6.46689746e+01   2.59509815e-02   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.176914281737
48,[ 0.44395611 -0.70853758],-0.915264,"[-1.41619653 -0.6018365   0.74999364  0.28723446 -0.21716042  1.41508104
  2.46353125  0.36551057  0.07609647 -1.22409816  0.        ]",[ 0.79215852 -0.53683468],"[[  4.66136828e+01  -3.00297563e+00  -2.65902916e-02   1.60563274e-01]
 [  6.21546897e+01   4.47578770e-02   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.157329531276
49,[ 0.65134919 -0.72306502],-0.993129,"[-1.22006021 -0.60173237 -0.99799649  0.28554473 -0.21716006  1.41507427
  2.54237083  0.36144335 -0.06281581 -1.15473973  0.        ]",[ 0.99132199 -0.79530793],"[[  4.78758995e+01  -3.00242718e+00  -2.65902916e-02   1.60563274e-01]
 [  6.40606291e+01   1.52984156e-02   0.00000000e+00   0.00000000e+00]]",[-0.2179354  -0.35627526],-0.14509978527
