timestep,avg_action_dist,rewards,obs,actions,human_obs,logstd_action_dist,original_rewards
10,[ 0.71622854 -0.48894116],-0.789503,"[ 0.24473857 -0.56656571  1.42575534  0.85777336 -0.42242246  0.85770019
 -0.00913947 -0.61496954  0.09249159 -0.84946971  0.        ]",[ 0.92887394  0.25396403],"[[ 1.24389487 -3.16977424 -0.04972219  0.09638872]
 [ 1.92747137 -7.22209566  0.          0.        ]]",[-0.32858157 -0.35699466],-0.111924986378
11,[ 0.48173124 -0.57586265],-0.703613,"[ 0.14557061 -0.56622166  1.45756912  0.88370198 -0.42242191  0.85769856
  0.11465544  0.7918557   0.10328285 -0.85680037  0.        ]",[-0.07303959 -0.88616098],"[[ 1.31896716 -3.1774172  -0.04972219  0.09638872]
 [ 5.56747649  3.11840533  0.          0.        ]]",[-0.32858157 -0.35699466],-0.113276995173
12,[ 0.39318728 -0.60282308],-0.779943,"[  5.54768618e-04  -5.66350807e-01   1.48894477e+00   6.49655232e-01
  -4.22421372e-01   8.57696939e-01   1.01071913e-01   8.01686647e-01
   1.69175589e-01  -8.72704423e-01   0.00000000e+00]",[ 0.78408248 -0.77452852],"[[ 1.42630968 -3.10845406 -0.04972219  0.09638872]
 [ 5.1680771   3.19067558  0.          0.        ]]",[-0.32858157 -0.35699466],-0.118637213228
13,[ 0.3260473  -0.61657298],-0.807172,"[-0.18277023 -0.56211732  1.50433068  0.47575858 -0.42242083  0.85769532
  0.20317011  0.63089725  0.22162231 -0.86731105  0.        ]",[ 0.25217614 -0.37097135],"[[ 1.55979171 -3.05713034 -0.04972219  0.09638872]
 [ 8.17011983  1.9353421   0.          0.        ]]",[-0.32858157 -0.35699466],-0.121346313861
14,[ 0.29421782 -0.61083472],-0.853488,"[-0.41865327 -0.55810466  1.4852509   0.37800273 -0.42242029  0.85769369
  0.231624    0.50671521  0.25570831 -0.84593181  0.        ]",[ 0.45507587  0.28558981],"[[ 1.73158844 -3.02818932 -0.04972219  0.09638872]
 [ 9.00676845  1.02258182  0.          0.        ]]",[-0.32858157 -0.35699466],-0.12148699849
15,[ 0.21987215 -0.62470025],-0.844999,"[-0.67998934 -0.55239065  1.41062334  0.27165069 -0.42241974  0.85769207
  0.28683863  0.65782505  0.28672443 -0.80836596  0.        ]",[-0.44049364 -0.60686954],"[[  1.92801301  -2.99659374  -0.04972219   0.09638872]
 [ 10.63027397   2.13327913   0.           0.        ]]",[-0.32858157 -0.35699466],-0.12003563648
16,[ 0.26314753 -0.59111536],-0.966071,"[-0.91875896 -0.54848469  1.28513738  0.21083168 -0.4224192   0.85769045
  0.22036297  0.32515286  0.29935896 -0.76789358  0.        ]",[ 1.18865226 -0.26419648],"[[ 2.1210073  -2.9784617  -0.04972219  0.09638872]
 [ 8.67567556 -0.31192841  0.          0.        ]]",[-0.32858157 -0.35699466],-0.117115564078
17,[ 0.29385754 -0.57470077],-0.917114,"[-1.14940087 -0.55209116  1.09382274  0.26674079 -0.42241866  0.85768882
  0.34917478  0.18370139  0.28467647 -0.7456607   0.        ]",[-0.27317852  0.08521261],"[[  2.33252204  -2.99513195  -0.04972219   0.09638872]
 [ 12.4631802   -1.35162389   0.           0.        ]]",[-0.32858157 -0.35699466],-0.113816772626
18,[ 0.32905239 -0.5696826 ],-0.99607,"[-1.35623351 -0.55453673  0.82434583  0.30865743 -0.42241811  0.8576872
  0.30400068  0.35668866  0.26849257 -0.72281806  0.        ]",[ 1.07788695 -0.16114596],"[[  2.56845894  -3.00760304  -0.04972219   0.09638872]
 [ 11.13492443  -0.0801305    0.           0.        ]]",[-0.32858157 -0.35699466],-0.110339484985
19,[ 0.36118639 -0.58218229],-0.964851,"[-1.50957234 -0.55429896  0.47605386  0.30442534 -0.42241757  0.85768558
  0.43115843  0.38492101  0.25082464 -0.68964465  0.        ]",[ 0.69787624  0.10816998],"[[  2.82867073  -3.00634501  -0.04972219   0.09638872]
 [ 14.87379074   0.12738617   0.           0.        ]]",[-0.32858157 -0.35699466],-0.105757583255
20,[ 0.41899282 -0.60155797],-0.959183,"[-1.57645342 -0.55297474  0.00484213  0.28148908 -0.42241703  0.85768395
  0.51511648  0.44288484  0.2185095  -0.65309023  0.        ]",[ 0.67577754 -0.80889296],"[[  3.15091541  -2.99952268  -0.04972219   0.09638872]
 [ 17.34244827   0.55343503   0.           0.        ]]",[-0.32858157 -0.35699466],-0.0996803068447
21,[ 0.52892232 -0.61668956],-0.867327,"[-1.47838494 -0.55375653 -0.53179623  0.29491257 -0.42241649  0.85768233
  0.59443475  0.29044507  0.17131256 -0.6333767   0.        ]",[-0.5587408  -1.01253356],"[[  3.52116426  -3.00351641  -0.04972219   0.09638872]
 [ 19.6746842   -0.56702141   0.           0.        ]]",[-0.32858157 -0.35699466],-0.0941179938618
22,[ 0.63886869 -0.63795948],-0.941266,"[-1.20946459 -0.55457053 -0.99071611  0.30931968 -0.42241594  0.85768071
  0.50595118  0.36626726  0.12930362 -0.64279287  0.        ]",[ 1.73154356 -0.19817522],"[[  3.88855456e+00  -3.00780030e+00  -4.97221947e-02   9.63887184e-02]
 [  1.70730072e+01  -9.71223774e-03   0.00000000e+00   0.00000000e+00]]",[-0.32858157 -0.35699466],-0.0920552438638
23,[ 0.67307997 -0.66965109],-0.844843,"[-0.79263415 -0.55423292 -1.32165417  0.30330758 -0.4224154   0.85767908
  0.62911083  0.3850567   0.08358183 -0.66267423  0.        ]",[ 0.70364239 -0.72290158],"[[  4.2663485   -3.00601309  -0.04972219   0.09638872]
 [ 20.69431647   0.12839665   0.           0.        ]]",[-0.32858157 -0.35699466],-0.0912033418915
24,[ 0.69515687 -0.7071625 ],-0.756274,"[-0.209375   -0.55389435 -1.46695644  0.29735805 -0.42241486  0.85767746
  0.70992573  0.37539813  0.04324003 -0.70855129  0.        ]",[-0.47770513 -0.75771739],"[[  4.70407646  -3.00424405  -0.04972219   0.09638872]
 [ 23.07056128   0.0574081    0.           0.        ]]",[-0.32858157 -0.35699466],-0.0939562449861
25,[ 0.69839692 -0.73260474],-0.873081,"[ 0.37620046 -0.55375047 -1.33203828  0.29486062 -0.42241432  0.85767584
  0.63006619  0.37062519  0.02471621 -0.76982225  0.        ]",[ 2.22701984 -0.34296138],"[[  5.14192853  -3.00350139  -0.04972219   0.09638872]
 [ 20.72247073   0.02232969   0.           0.        ]]",[-0.32858157 -0.35699466],-0.0998966027628
26,[ 0.63482678 -0.76205558],-0.808125,"[ 0.86426166 -0.55360855 -0.92837448  0.29241087 -0.42241377  0.85767421
  0.75076848  0.37290192  0.03139293 -0.83618316  0.        ]",[ 0.81675388 -0.90472371],"[[  5.5919868   -3.00277284  -0.04972219   0.09638872]
 [ 24.27152855   0.03906736   0.           0.        ]]",[-0.32858157 -0.35699466],-0.10763984541
27,[ 0.53009427 -0.78681052],-0.788849,"[ 1.15885225 -0.55359567 -0.24456425  0.29220115 -0.42241323  0.85767259
  0.84440582  0.36548813  0.06900661 -0.89850214  0.        ]",[ 0.30381265 -1.32328201],"[[  6.10504184e+00  -3.00271056e+00  -4.97221947e-02   9.63887184e-02]
 [  2.70248010e+01  -1.54215982e-02   0.00000000e+00   0.00000000e+00]]",[-0.32858157 -0.35699466],-0.116257784483
28,[ 0.39078611 -0.7847653 ],-0.763706,"[ 1.08784504 -0.55368307  0.5546517   0.29372931 -0.42241269  0.85767097
  0.86711906  0.36437109  0.13272833 -0.93210655  0.        ]",[-0.07501613 -0.71271697],"[[  6.65223899e+00  -3.00316521e+00  -4.97221947e-02   9.63887184e-02]
 [  2.76926885e+01  -2.36287418e-02   0.00000000e+00   0.00000000e+00]]",[-0.32858157 -0.35699466],-0.123043470273
29,[ 0.26344395 -0.74945432],-0.760333,"[ 0.64335279 -0.55369963  1.19570349  0.29403015 -0.42241214  0.85766934
  0.83837131  0.36836633  0.20232192 -0.92332383  0.        ]",[-0.03831414 -1.51150806],"[[  7.19761233e+00  -3.00325479e+00  -4.97221947e-02   9.63887184e-02]
 [  2.68474625e+01   5.74011582e-03   0.00000000e+00   0.00000000e+00]]",[-0.32858157 -0.35699466],-0.126000134182
30,[ 0.18665889 -0.69840991],-0.788642,"[-0.02430601 -0.55372887  1.49258024  0.29455178 -0.4224116   0.85766772
  0.81513477  0.36573106  0.25660693 -0.87639536  0.        ]",[-0.51113767 -1.02622707],"[[  7.72770700e+00  -3.00341005e+00  -4.97221947e-02   9.63887184e-02]
 [  2.61642808e+01  -1.36260553e-02   0.00000000e+00   0.00000000e+00]]",[-0.32858157 -0.35699466],-0.124640951659
31,[ 0.17418148 -0.64094734],-0.945886,"[-0.69838345 -0.55377754  1.40305069  0.29541235 -0.42241106  0.8576661
  0.72869006  0.36611327  0.28199722 -0.80939053  0.        ]",[ 1.16964591 -1.68266996],"[[  8.22549090e+00  -3.00366610e+00  -4.97221947e-02   9.63887184e-02]
 [  2.36225795e+01  -1.08134886e-02   0.00000000e+00   0.00000000e+00]]",[-0.32858157 -0.35699466],-0.119778418384
32,[ 0.17723881 -0.62301195],-0.877527,"[-1.25957094 -0.55380905  0.96646749  0.2959751  -0.42241052  0.85766448
  0.84743975  0.36675252  0.27602579 -0.73531466  0.        ]",[-0.8541998   0.40124376],"[[  8.73297531e+00  -3.00383358e+00  -4.97221947e-02   9.63887184e-02]
 [  2.71142263e+01  -6.11156106e-03   0.00000000e+00   0.00000000e+00]]",[-0.32858157 -0.35699466],-0.112137981582
33,[ 0.29124695 -0.62590814],-0.917425,"[-1.55200055 -0.55058491  0.29758582  0.24283647 -0.42240997  0.85766285
  0.71416161  0.58295327  0.24038755 -0.65951784  0.        ]",[ 0.36240328  0.17283647],"[[  9.23594188  -2.98801171  -0.04972219   0.09638872]
 [ 23.1954816    1.5829899    0.           0.        ]]",[-0.32858157 -0.35699466],-0.102054994462
34,[ 0.36869425 -0.6680125 ],-0.833175,"[-1.52094498 -0.54136806 -0.39882666  0.11504781 -0.42240943  0.85766123
  0.74734153  0.67185978  0.16697893 -0.59641162  0.        ]",[-0.20946016 -0.49582301],"[[  9.70964037  -2.94979556  -0.04972219   0.09638872]
 [ 24.17110799   2.23646821   0.           0.        ]]",[-0.32858157 -0.35699466],-0.0901697379491
35,[ 0.53457487 -0.68531072],-0.797664,"[-1.2017443  -0.53437203 -0.9996172   0.0333056  -0.42240889  0.85765961
  0.70285704  0.39878852  0.07434531 -0.59702834  0.        ]",[-0.13639285 -1.57849226],"[[ 10.17993936  -2.92520402  -0.04972219   0.09638872]
 [ 22.86316482   0.22937592   0.           0.        ]]",[-0.32858157 -0.35699466],-0.0837078111926
36,[ 0.70121801 -0.66903222],-0.852488,"[-0.69428374 -0.54412258 -1.36736035  0.15037267 -0.42240834  0.85765798
  0.66909334 -0.14048836  0.03912451 -0.66041597  0.        ]",[ 1.41999536 -0.37448912],"[[ 10.62724215  -2.96038567  -0.04972219   0.09638872]
 [ 21.87044288  -3.73435068   0.           0.        ]]",[-0.32858157 -0.35699466],-0.0884701837367
37,[ 0.70898759 -0.70566034],-0.817741,"[-0.0541649  -0.55723515 -1.45890465  0.3603264  -0.4224078   0.85765636
  0.78903002  0.21858951  0.05354837 -0.7186478   0.        ]",[ 0.8441648  0.6990132],"[[ 11.1000334   -3.02294814  -0.04972219   0.09638872]
 [ 25.39697649  -1.09510247   0.           0.        ]]",[-0.32858157 -0.35699466],-0.0955891581616
38,[ 0.60156906 -0.76956964],-0.768372,"[ 0.6263608  -0.55600552 -1.17218234  0.33613318 -0.42240726  0.85765474
  0.88560503  0.60551533  0.03189274 -0.79317142  0.        ]",[-0.05309307 -0.85877316],"[[ 11.63646412  -3.01576757  -0.04972219   0.09638872]
 [ 28.23661616   1.74883191   0.           0.        ]]",[-0.32858157 -0.35699466],-0.102829399475
39,[ 0.56413203 -0.78459704],-0.785339,"[ 1.08593678 -0.55299688 -0.52255206  0.28211004 -0.42240672  0.85765311
  0.85943939  0.3656772   0.05081451 -0.8806367   0.        ]",[-0.65770494 -1.00698574],"[[  1.21934777e+01  -2.99970917e+00  -4.97221947e-02   9.63887184e-02]
 [  2.74673177e+01  -1.39880466e-02   0.00000000e+00   0.00000000e+00]]",[-0.32858157 -0.35699466],-0.113463436694
40,[ 0.4849287  -0.77488422],-0.77655,"[ 1.16623298 -0.55489462  0.23319023  0.31543355 -0.42240617  0.85765149
  0.75238094  0.33552569  0.1031088  -0.91663489  0.        ]",[-0.67887222  0.10125605],"[[ 12.7112409   -3.00961884  -0.04972219   0.09638872]
 [ 24.31952377  -0.23560009   0.           0.        ]]",[-0.32858157 -0.35699466],-0.119861725395
41,[ 0.38076422 -0.75336456],-0.777142,"[ 0.94029996 -0.55464181  0.85694085  0.31086528 -0.42240563  0.85764987
  0.64459225  0.40661123  0.15982527 -0.93022437  0.        ]",[ 0.3795127  -0.36118947],"[[ 13.1658331   -3.00826126  -0.04972219   0.09638872]
 [ 21.15025189   0.28688533   0.           0.        ]]",[-0.32858157 -0.35699466],-0.124285164081
42,[ 0.27142602 -0.72473925],-0.764764,"[ 0.50785132 -0.55390078  1.29494837  0.29771212 -0.42240509  0.85764825
  0.68145451  0.38463309  0.21551197 -0.91538651  0.        ]",[-0.20970329 -0.25926587],"[[ 13.59971314  -3.00435085  -0.04972219   0.09638872]
 [ 22.23414088   0.1253488    0.           0.        ]]",[-0.32858157 -0.35699466],-0.125974922827
43,[ 0.21386355 -0.68019289],-0.773194,"[-0.05272299 -0.55355257  1.49614246  0.29166794 -0.42240455  0.85764662
  0.63824557  0.37586655  0.2589307  -0.8738948   0.        ]",[-1.53392329 -1.34949636],"[[ 14.03164923  -3.00255328  -0.04972219   0.09638872]
 [ 20.96370274   0.06091789   0.           0.        ]]",[-0.32858157 -0.35699466],-0.124549471793
44,[ 0.22534995 -0.62909228],-0.922804,"[-0.56545637 -0.55353952  1.45062746  0.29145568 -0.422404    0.857645
  0.48947365  0.36398575  0.28010658 -0.82365816  0.        ]",[ 1.25868914 -0.2284877 ],"[[ 14.4070345   -3.00249024  -0.04972219   0.09638872]
 [ 16.58940286  -0.02640291   0.           0.        ]]",[-0.32858157 -0.35699466],-0.121042272047
45,[ 0.20944807 -0.60863876],-0.908652,"[-1.01908711 -0.55349498  1.21206674  0.29070022 -0.42240346  0.85764338
  0.61296016  0.371503    0.2838162  -0.76905355  0.        ]",[-0.14178054 -0.95383252],"[[ 14.77525236  -3.00226562  -0.04972219   0.09638872]
 [ 20.22028297   0.02885238   0.           0.        ]]",[-0.32858157 -0.35699466],-0.115996225574
46,[ 0.26933131 -0.5966078 ],-1.01785,"[-1.3817911  -0.55353301  0.77993671  0.29136971 -0.42240292  0.85764175
  0.58025353  0.36372181  0.26832702 -0.71328619  0.        ]",[ 1.42468467 -0.31655773],"[[ 15.17000954  -3.00246488  -0.04972219   0.09638872]
 [ 19.25864082  -0.02833607   0.           0.        ]]",[-0.32858157 -0.35699466],-0.109421615347
47,[ 0.35266143 -0.60949087],-1.06281,"[-1.5670931  -0.55351073  0.19194739  0.29099843 -0.42240237  0.85764013
  0.70194283  0.37056055  0.23260268 -0.66605495  0.        ]",[ 1.85201166 -1.45717111],"[[  1.55910820e+01  -3.00235454e+00  -4.97221947e-02   9.63887184e-02]
 [  2.28366794e+01   2.19320083e-02   0.00000000e+00   0.00000000e+00]]",[-0.32858157 -0.35699466],-0.102049000188
48,[ 0.46394783 -0.64040488],-0.843077,"[-1.48067154 -0.55356351 -0.5255383   0.29192351 -0.42240183  0.85763851
  0.82122267  0.36348171  0.17411522 -0.63786561  0.        ]",[-0.39397692  0.25175908],"[[ 16.08300447  -3.00262981  -0.04972219   0.09638872]
 [ 26.3438817   -0.0300941    0.           0.        ]]",[-0.32858157 -0.35699466],-0.0947748757089
49,[ 0.58310419 -0.67628902],-0.834253,"[-1.07517077 -0.55167198 -1.12737723  0.26031267 -0.42240129  0.85763688
  0.75043366  0.49923099  0.10259437 -0.64061894  0.        ]",[ 0.63261646  0.8070406 ],"[[ 16.58899925  -2.99322078  -0.04972219   0.09638872]
 [ 24.26252663   0.96766606   0.           0.        ]]",[-0.32858157 -0.35699466],-0.0900644899881
