timestep,avg_action_dist,rewards,obs,actions,human_obs,logstd_action_dist,original_rewards
18,[ 0.6156888 -0.6342622],-0.753558,"[-0.69905165 -0.53688907  1.40239507  0.01140672  1.1802247   0.45605091
  1.30039291  0.03893022 -1.0223616  -0.37992861  0.        ]",[ 1.47508378 -0.34366887],"[[  8.23138849  -2.91951933   0.13695223   0.05099926]
 [ 40.19586064  -2.39944065   0.           0.        ]]",[-0.32132617 -0.3548609 ],-0.121951971426
19,[ 0.67401314 -0.61444974],-0.879978,"[-1.48107827 -0.55314041  0.54094594  0.2137589   1.18022151  0.45605028
  1.41059578 -0.1395279  -1.1029272  -0.28470769  0.        ]",[ 1.54046522 -1.70851656],"[[  9.06704795  -2.98066849   0.13695223   0.05099926]
 [ 43.35955097  -3.71114237   0.           0.        ]]",[-0.32132617 -0.3548609 ],-0.128343334778
20,[ 0.77184212 -0.66201174],-0.901104,"[-1.37195258 -0.56320025 -0.74463656  0.3939725   1.18021832  0.45604966
  1.51862038  0.25885094 -1.19088812 -0.27530632  0.        ]",[ 2.01561022 -1.40503714],"[[  9.96535422  -3.03461348   0.13695223   0.05099926]
 [ 46.4607398   -0.78298447   0.           0.        ]]",[-0.32132617 -0.3548609 ],-0.13958347669
21,[ 0.8417989  -0.72557116],-1.05288,"[-0.28879999 -0.56284059 -1.46249072  0.38599579  1.18021513  0.45604904
  1.62449803  0.44153491 -1.28916428 -0.31267611  0.        ]",[-0.14359498 -1.36307587],"[[ 10.92506652  -3.03223366   0.13695223   0.05099926]
 [ 49.50033026   0.5597783    0.           0.        ]]",[-0.32132617 -0.3548609 ],-0.153709728638
22,[ 0.90295732 -0.71849036],-1.19606,"[ 0.88969313 -0.56097986 -0.8990456   0.34718008  1.18021193  0.45604842
  1.57054999  0.43588018 -1.31984424 -0.43751808  0.        ]",[ 0.0723983   0.60336114],"[[ 11.89953658  -3.02064344   0.13695223   0.05099926]
 [ 47.95183342   0.5182194    0.           0.        ]]",[-0.32132617 -0.3548609 ],-0.162249681478
23,[ 0.77151364 -0.7271722 ],-1.06538,"[ 1.12879607 -0.55439689  0.43918034  0.23283644  1.18020874  0.45604779
  1.54746151  0.75969312 -1.23280761 -0.55509739  0.        ]",[ 0.3447492 -1.9273399],"[[ 12.85192519  -2.98639937   0.13695223   0.05099926]
 [ 47.28920726   2.89830545   0.           0.        ]]",[-0.32132617 -0.3548609 ],-0.156854726337
24,[ 0.66417062 -0.66983885],-0.815865,"[ 0.26087362 -0.55036411  1.42430167  0.17403521  1.18020555  0.45604717
  1.56238472  0.21340664 -1.09622682 -0.51622172  0.        ]",[-0.17184932 -1.37976613],"[[ 13.80200887  -2.96872029   0.13695223   0.05099926]
 [ 47.71777986  -1.11698237   0.           0.        ]]",[-0.32132617 -0.3548609 ],-0.138142614774
25,[ 0.62915152 -0.63151902],-0.781608,"[-0.97228073 -0.560036    1.24492484  0.32889975  1.18020236  0.45604655
  1.50577554  0.17707862 -1.07647874 -0.38567015  0.        ]",[-0.04323949 -0.3144917 ],"[[ 14.74006024  -3.01517957   0.13695223   0.05099926]
 [ 46.09286558  -1.38399708   0.           0.        ]]",[-0.32132617 -0.3548609 ],-0.129024289544
26,[ 0.68362075 -0.64868033],-0.830707,"[-1.56597669 -0.56114236  0.10498091  0.35048514  1.18019917  0.45604593
  1.46802381  0.39979455 -1.13407909 -0.29285474  0.        ]",[ 0.84715142 -0.33888391],"[[ 15.65104592  -3.02163124   0.13695223   0.05099926]
 [ 45.00927903   0.25299954   0.           0.        ]]",[-0.32132617 -0.3548609 ],-0.132700824827
27,[ 0.76259029 -0.70369393],-0.936239,"[-1.08147449 -0.55989662 -1.11390055  0.32629131  1.18019598  0.4560453
  1.55381867  0.4159748  -1.24161447 -0.26412498  0.        ]",[ 0.54813423 -1.08157247],"[[ 16.57594447  -3.01439986   0.13695223   0.05099926]
 [ 47.47236215   0.37193052   0.           0.        ]]",[-0.32132617 -0.3548609 ],-0.145962171317
28,[ 0.86246794 -0.73408753],-1.12282,"[ 0.16064504 -0.55890334 -1.41660793  0.30795724  1.18019279  0.45604468
  1.5966734   0.39138071 -1.32681238 -0.35594999  0.        ]",[ 0.42272773 -0.59092275],"[[ 17.53773685  -3.00891551   0.13695223   0.05099926]
 [ 48.70277798   0.1911647    0.           0.        ]]",[-0.32132617 -0.3548609 ],-0.160083693989
29,[ 0.87924695 -0.71725339],-1.16257,"[ 1.10998283 -0.55831574 -0.46220956  0.29746949  1.1801896   0.45604406
  1.62138358  0.3817493  -1.30450976 -0.4914937   0.        ]",[ 1.60143169 -1.0851568 ],"[[ 18.51891153  -3.00577652   0.13695223   0.05099926]
 [ 49.4123256    0.12037632   0.           0.        ]]",[-0.32132617 -0.3548609 ],-0.162638403078
30,[ 0.72596991 -0.69514847],-0.925595,"[ 0.8718602  -0.5580576   0.96384046  0.29294683  1.18018641  0.45604344
  1.72522088  0.36983105 -1.1877274  -0.54301933  0.        ]",[-0.06585531 -1.07433199],"[[  1.95370683e+01  -3.00442253e+00   1.36952227e-01   5.09992587e-02]
 [  5.23934190e+01   3.27793443e-02   0.00000000e+00   0.00000000e+00]]",[-0.32132617 -0.3548609 ],-0.15070781764
31,[ 0.60148126 -0.6806246 ],-0.712897,"[-0.39964442 -0.55798929  1.48997324  0.29176796  1.18018322  0.45604281
  1.68000036  0.36643653 -1.08785582 -0.45304867  0.        ]",[ 0.19540504  0.39589265],"[[  2.05719140e+01  -3.00406964e+00   1.36952227e-01   5.09992587e-02]
 [  5.10954730e+01   7.83277965e-03   0.00000000e+00   0.00000000e+00]]",[-0.32132617 -0.3548609 ],-0.133723355317
32,[ 0.53531438 -0.69764388],-0.801852,"[-1.45971    -0.55476969  0.59892738  0.23873409  1.18018003  0.45604219
  1.67170862  0.57990355 -1.1002816  -0.29651916  0.        ]",[-0.06813724 -0.83193024],"[[ 21.59143741  -2.98817087   0.13695223   0.05099926]
 [ 50.85764557   1.57684215   0.           0.        ]]",[-0.32132617 -0.3548609 ],-0.128423453542
33,[ 0.70999199 -0.68685019],-0.90927,"[-1.3241857  -0.55515299 -0.82465784  0.24476605  1.18017684  0.45604157
  1.62722854  0.12771121 -1.22339657 -0.24170317  0.        ]",[ 0.63771244 -0.27539174],"[[ 22.59578028  -2.98998115   0.13695223   0.05099926]
 [ 49.58093464  -1.7468112    0.           0.        ]]",[-0.32132617 -0.3548609 ],-0.142920742403
34,[ 0.83061481 -0.73473859],-1.06014,"[-0.1354962  -0.55981501 -1.4649366   0.32485991  1.18017365  0.45604095
  1.68098777  0.31875542 -1.31097546 -0.32624615  0.        ]",[ 1.20290217 -1.7578989 ],"[[  2.36028854e+01  -3.01397245e+00   1.36952227e-01   5.09992587e-02]
 [  5.11244292e+01  -3.42617664e-01   0.00000000e+00   0.00000000e+00]]",[-0.32132617 -0.3548609 ],-0.157020365154
35,[ 0.82641327 -0.74090618],-1.18034,"[ 1.03040014 -0.55979035 -0.66315481  0.32441157  1.18017046  0.45604032
  1.78364379  0.39016456 -1.31314478 -0.46686291  0.        ]",[ 0.63699384 -0.74680808],"[[  2.46549447e+01  -3.01383850e+00   1.36952227e-01   5.09992587e-02]
 [  5.40716607e+01   1.82248552e-01   0.00000000e+00   0.00000000e+00]]",[-0.32132617 -0.3548609 ],-0.162638575356
36,[ 0.71101916 -0.71047461],-0.922523,"[ 0.92980204 -0.5590274   0.8820075   0.31032431  1.18016727  0.4560397
  1.83420011  0.39246364 -1.19944771 -0.54062372  0.        ]",[ 0.6783045  -1.15872359],"[[  2.57509423e+01  -3.00962462e+00   1.36952227e-01   5.09992587e-02]
 [  5.55232654e+01   1.99150683e-01   0.00000000e+00   0.00000000e+00]]",[-0.32132617 -0.3548609 ],-0.152011146008
37,[ 0.54845721 -0.70847696],-0.720754,"[-0.42982735 -0.55847806  1.48462114  0.30046065  1.18016408  0.45603908
  1.88945198  0.37943778 -1.0887906  -0.4507372   0.        ]",[-0.06041987 -0.22029028],"[[  2.68773248e+01  -3.00667277e+00   1.36952227e-01   5.09992587e-02]
 [  5.71096925e+01   1.03413486e-01   0.00000000e+00   0.00000000e+00]]",[-0.32132617 -0.3548609 ],-0.133722770873
38,[ 0.53123552 -0.69767547],-0.798269,"[-1.51886403 -0.55804258  0.41487133  0.2927969   1.18016088  0.45603846
  1.84172747  0.37983203 -1.11436405 -0.29627732  0.        ]",[ 1.12751681  0.00690638],"[[  2.80057750e+01  -3.00437848e+00   1.36952227e-01   5.09992587e-02]
 [  5.57398961e+01   1.06314834e-01   0.00000000e+00   0.00000000e+00]]",[-0.32132617 -0.3548609 ],-0.130252282874
39,[ 0.63166535 -0.75495559],-0.91265,"[-1.07419035 -0.55757927 -1.12051241  0.28478255  1.18015769  0.45603783
  1.9411965   0.38354852 -1.25095251 -0.25820643  0.        ]",[ 1.08874328 -0.52218165],"[[  2.91492264e+01  -3.00197846e+00   1.36952227e-01   5.09992587e-02]
 [  5.85957265e+01   1.33634885e-01   0.00000000e+00   0.00000000e+00]]",[-0.32132617 -0.3548609 ],-0.147039995064
40,[ 0.70852292 -0.79665279],-1.15454,"[ 0.47298246 -0.557393   -1.28126427  0.28160779  1.1801545   0.45603721
  2.03869439  0.36512313 -1.33719386 -0.39488157  0.        ]",[ 0.38538279 -1.48981424],"[[  3.03492271e+01  -3.00102756e+00   1.36952227e-01   5.09992587e-02]
 [  6.13950192e+01  -1.78903630e-03   0.00000000e+00   0.00000000e+00]]",[-0.32132617 -0.3548609 ],-0.162832593466
41,[ 0.67542714 -0.76191211],-1.01331,"[ 1.16600154 -0.55754838  0.26359227  0.28427989  1.18015131  0.45603659
  2.04949607  0.35796312 -1.2529631  -0.53685658  0.        ]",[ 0.69263022  0.24059234],"[[  3.15802422e+01  -3.00182810e+00   1.36952227e-01   5.09992587e-02]
 [  6.17054586e+01  -5.44119726e-02   0.00000000e+00   0.00000000e+00]]",[-0.32132617 -0.3548609 ],-0.158392571962
42,[ 0.50352097 -0.75858712],-0.758988,"[ 0.02352595 -0.55584274  1.48870354  0.25590256  1.18014812  0.45603597
  2.1024573   0.48805596 -1.09943981 -0.49197993  0.        ]",[ 0.77916018 -1.79096296],"[[  3.28296100e+01  -2.99332300e+00   1.36952227e-01   5.09992587e-02]
 [  6.32262407e+01   9.01778643e-01   0.00000000e+00   0.00000000e+00]]",[-0.32132617 -0.3548609 ],-0.137201523513
43,[ 0.47111082 -0.72072375],-0.808007,"[-1.4341605  -0.55878897  0.66032077  0.30611134  1.18014493  0.45603534
  2.16630055  0.16043869 -1.10286923 -0.32585965  0.        ]",[-0.80982445 -1.25728998],"[[  3.41125275e+01  -3.00836461e+00   1.36952227e-01   5.09992587e-02]
 [  6.50594614e+01  -1.50621297e+00   0.00000000e+00   0.00000000e+00]]",[-0.32132617 -0.3548609 ],-0.129866007732
44,[ 0.62143272 -0.75105906],-0.896325,"[-1.13972746 -0.56055374 -1.05744295  0.33915092  1.18014174  0.45603472
  2.00974268  0.3759393  -1.23202046 -0.26446881  0.        ]",[-0.30538801  0.17971504],"[[  3.53686256e+01  -3.01824596e+00   1.36952227e-01   5.09992587e-02]
 [  6.05652864e+01   7.77222660e-02   0.00000000e+00   0.00000000e+00]]",[-0.32132617 -0.3548609 ],-0.144708064571
45,[ 0.7392422  -0.78601396],-1.14157,"[ 0.37875692 -0.55898367 -1.3324215   0.30966158  1.18013855  0.4560341
  1.92585107  0.47361269 -1.33083523 -0.37929639  0.        ]",[ 0.61931282 -1.64015742],"[[  3.65557702e+01  -3.00942725e+00   1.36952227e-01   5.09992587e-02]
 [  5.81571902e+01   7.95626823e-01   0.00000000e+00   0.00000000e+00]]",[-0.32132617 -0.3548609 ],-0.16143792551
46,[ 0.71580261 -0.75907874],-1.09082,"[ 1.18380024 -0.55760795  0.06924768  0.2853725   1.18013536  0.45603348
  1.97114665  0.37906581 -1.26847389 -0.52864401  0.        ]",[-0.49076959  0.18762392],"[[  3.77319640e+01  -3.00215594e+00   1.36952227e-01   5.09992587e-02]
 [  5.94578681e+01   1.00711194e-01   0.00000000e+00   0.00000000e+00]]",[-0.32132617 -0.3548609 ],-0.15990309009
47,[ 0.58905262 -0.72604942],-0.766893,"[ 0.31881311 -0.55570736  1.40091591  0.25378423  1.18013217  0.45603285
  1.86245339  0.48013363 -1.11975638 -0.51697505  0.        ]",[ 0.51465821 -0.80729088],"[[  3.88898159e+01  -2.99268829e+00   1.36952227e-01   5.09992587e-02]
 [  5.63377136e+01   8.43563520e-01   0.00000000e+00   0.00000000e+00]]",[-0.32132617 -0.3548609 ],-0.141036864502
48,[ 0.52640253 -0.6919049 ],-0.807326,"[-1.13595729 -0.55779535  1.10212667  0.28863506  1.18012898  0.45603223
  1.89457131  0.20238194 -1.08351172 -0.36867384  0.        ]",[ 0.22581971 -1.38306798],"[[  4.00258238e+01  -3.00313326e+00   1.36952227e-01   5.09992587e-02]
 [  5.72600568e+01  -1.19790499e+00   0.00000000e+00   0.00000000e+00]]",[-0.32132617 -0.3548609 ],-0.129162327467
49,[ 0.6008352  -0.71013486],-0.843747,"[-1.49485397 -0.55947496 -0.45838057  0.31873532  1.18012579  0.45603161
  1.88622338  0.36295916 -1.17720543 -0.26112227  0.        ]",[-0.29072813 -0.360974  ],"[[  4.11686235e+01  -3.01214221e+00   1.36952227e-01   5.09992587e-02]
 [  5.70206773e+01  -1.76629862e-02   0.00000000e+00   0.00000000e+00]]",[-0.32132617 -0.3548609 ],-0.137355961404
