timestep,avg_action_dist,rewards,obs,actions,human_obs,logstd_action_dist,original_rewards
11,[-0.00033418 -0.0020168 ],-17.2876,"[-2.84420892 -1.88071479  2.2377336   0.78743674  0.          0.
  1.71385887  0.00930349 -1.92813631 -0.3034135   0.        ]",[-0.35772594  2.37981004],"[[  1.21117679   2.14568141   0.06316268  -0.11472559]
 [ 14.30295478   9.46279165   0.           0.        ]]",[ 0.00981819 -0.0119973 ],-0.229139522861
12,[-0.00180698 -0.00302322],-13.473,"[-2.70509513 -1.82673644  1.97726217  0.37203673  0.          0.
  1.25454373  0.78508624 -1.66168371 -1.17626339  0.        ]",[-0.52477055  1.62137272],"[[  1.48019987   2.37277954   0.06316268  -0.11472559]
 [ 12.60505165  13.23448454   0.           0.        ]]",[ 0.00981819 -0.0119973 ],-0.197976984993
13,[-0.00194725 -0.00367521],-2.75992,"[-2.52652327 -1.7908573   1.68582127 -0.31638338  0.          0.
  0.77802268  1.43277413 -1.28775398 -1.66747227  0.        ]",[ 0.39285857 -0.82164563],"[[  1.70896773   2.67456441   0.06316268  -0.11472559]
 [ 10.27942851  16.93171182   0.           0.        ]]",[ 0.00981819 -0.0119973 ],-0.157082405139
14,[-0.00073481 -0.00168029],-1.1982,"[-2.38380574 -1.68200112  1.37661013 -1.08055507  0.          0.
  0.96495463  0.63435696 -0.90052769 -1.63349307  0.        ]",[-0.36194569 -0.6655535 ],"[[  1.92812838   2.97719182   0.06316268  -0.11472559]
 [ 11.63197696  13.34301276   0.           0.        ]]",[ 0.00981819 -0.0119973 ],-0.126596193374
15,[ 0.0021172   0.00063146],-1.89755,"[-2.26143829 -1.52182098  1.02497923 -1.30450572  0.          0.
  0.62410664 -1.88330259 -0.7192139  -1.41487856  0.        ]",[ 0.07017916  0.60756197],"[[ 2.14407399  3.09504291  0.06316268 -0.11472559]
 [ 9.96816032  0.33680803  0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.120824745873
16,[ 0.0022411   0.00102106],-2.02784,"[-2.13400754 -1.38857014  0.63542017 -1.15581288  0.          0.          0.6135108
 -1.95426384 -0.68905558 -1.32493689  0.        ]",[-0.10548616  0.93428231],"[[  2.34424379   3.07295246   0.06316268  -0.11472559]
 [ 10.04858952  -1.69645698   0.           0.        ]]",[ 0.00981819 -0.0119973 ],-0.119678553603
17,[ 0.00180073  0.00116316],2.82935,"[ -2.01282529e+00  -1.28311574e+00   1.89560630e-01  -1.00871961e+00
   0.00000000e+00  -1.38777878e-14   4.76213432e-01  -1.67611606e+00
  -6.60599449e-01  -1.26741234e+00   0.00000000e+00]",[ 0.05688564 -0.73679197],"[[ 2.5390293   3.04216402  0.06316268 -0.11472559]
 [ 9.43202031 -1.2708498   0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.117751397123
18,[ 0.00222902  0.00112646],-2.50479,"[ -1.89228000e+00  -1.19293685e+00  -3.02998368e-01  -8.17725267e-01
   0.00000000e+00  -2.77555756e-14   4.68239459e-01  -1.90050526e+00
  -6.40022698e-01  -1.26053755e+00   0.00000000e+00]",[-2.24036429  0.67016731],"[[ 2.72805458  2.98772789  0.06316268 -0.11472559]
 [ 9.47037624 -4.16312715  0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.114090004047
19,[ 0.00171357  0.00088596],0.855847,"[ -1.76006860e+00  -1.11398181e+00  -7.09320242e-01  -6.37072515e-01
   0.00000000e+00  -2.77555756e-14  -3.66506327e-01  -1.36349569e+00
  -6.16717294e-01  -1.26648832e+00   0.00000000e+00]",[-1.52152124 -0.39531406],"[[ 2.87585717  2.93191435  0.06316268 -0.11472559]
 [ 5.32370833 -1.42733631  0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.109731354068
20,[ 0.00221337  0.00034364],5.44941,"[ -1.62511834e+00  -1.04631031e+00  -8.72907395e-01  -4.97176121e-01
   0.00000000e+00  -2.77555756e-14  -1.14703293e+00  -1.47840186e+00
  -6.01016678e-01  -1.26016047e+00   0.00000000e+00]",[ 1.76029982 -0.2897269 ],"[[ 2.94154863  2.88794438  0.06316268 -0.11472559]
 [ 1.25898865 -2.9645317   0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.106504885499
21,[ 0.00194499  0.00035642],2.98639,"[ -1.51576347e+00  -9.75827667e-01  -1.02525515e+00  -2.90200984e-01
   0.00000000e+00  -1.38777878e-14  -3.24793323e-01  -1.51721406e+00
  -5.95919897e-01  -1.29836273e+00   0.00000000e+00]",[-0.73795905 -0.51320284],"[[ 3.0062022   2.81773378  0.06316268 -0.11472559]
 [ 5.19324684 -4.05291036  0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.101809595356
22,[  2.33984971e-03  -9.11419338e-05],-0.860332,"[ -1.42423045e+00  -8.93131396e-01  -1.19117102e+00  -6.34159063e-03
   0.00000000e+00  -1.38777878e-14  -9.24746583e-01  -1.65253105e+00
  -5.99382124e-01  -1.37913268e+00   0.00000000e+00]",[-0.77763517  1.05749631],"[[ 3.07972016  2.71709096  0.06316268 -0.11472559]
 [ 2.16864793 -6.00485679  0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.0956518546476
23,[ 0.00155035 -0.00064956],4.75198,"[-1.34172598 -0.81871362 -1.16839606  0.20827373  0.          0.
 -1.48023797 -1.03858277 -0.62054907 -1.41449708  0.        ]",[ 1.08695705 -0.20673453],"[[ 3.09177336  2.6379137   0.06316268 -0.11472559]
 [-0.95292283 -1.92645597  0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.0930284316575
24,[ 0.00119575 -0.00042705],5.37279,"[-1.27230132 -0.76396162 -1.1746189   0.32748811  0.          0.
 -0.64077218 -1.09635928 -0.61992234 -1.40037514  0.        ]",[-0.65930208 -1.39811784],"[[ 3.11262683  2.5915548   0.06316268 -0.11472559]
 [ 3.02500202 -2.70684052  0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.0913593734432
25,[ 0.00184462 -0.00067235],0.916941,"[ -1.21229279e+00  -6.76935614e-01  -1.21774465e+00   5.61363616e-01
   0.00000000e+00   1.38777878e-14  -1.14515417e+00  -1.53038097e+00
  -6.43169055e-01  -1.45104581e+00   0.00000000e+00]",[ 0.0285218   0.83433399],"[[ 3.14633674  2.49822744  0.06316268 -0.11472559]
 [ 0.3549243  -6.6128693   0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.0892795550147
26,[ 0.00111857 -0.00096235],2.51617,"[ -1.15954921e+00  -5.80978167e-01  -1.18725039e+00   7.82857349e-01
   0.00000000e+00   1.38777878e-14  -1.07818438e+00  -1.02798585e+00
  -6.92184946e-01  -1.49132339e+00   0.00000000e+00]",[ 0.37182104  0.47180618],"[[ 3.15449827  2.4004299   0.06316268 -0.11472559]
 [ 0.460853   -3.17833087  0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.0904888396033
27,[ 0.0009946  -0.00087231],3.89462,"[ -1.11252316e+00  -5.28348940e-01  -1.20464460e+00   8.60246224e-01
   0.00000000e+00   2.77555756e-14  -7.53775705e-01  -7.47269749e-01
  -6.89556870e-01  -1.46661696e+00   0.00000000e+00]",[ 0.46962226  0.02587231],"[[ 3.17839242  2.35623823  0.06316268 -0.11472559]
 [ 1.92367735 -1.24727575  0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.0900872933695
28,[ 0.00111439 -0.00077276],5.99137,"[ -1.06725931e+00  -4.94851839e-01  -1.31068289e+00   8.86704236e-01
   0.00000000e+00   4.16333634e-14  -3.66632228e-01  -7.11087935e-01
  -6.42015140e-01  -1.43200969e+00   0.00000000e+00]",[-0.3956721  -1.29780925],"[[ 3.23513708  2.33256776  0.06316268 -0.11472559]
 [ 3.74471659 -1.12020069  0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.086349356593
29,[ 0.00153595 -0.00091341],4.13648,"[ -1.02267305e+00  -4.23970789e-01  -1.40913762e+00   9.89943378e-01
   0.00000000e+00   4.16333634e-14  -6.96297707e-01  -1.19806599e+00
  -6.21962528e-01  -1.44464288e+00   0.00000000e+00]",[ 1.7251893   0.80729445],"[[ 3.29357252  2.27065849  0.06316268 -0.11472559]
 [ 2.10431152 -5.05759633  0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.0837535175347
30,[ 0.00141397 -0.00106328],6.25046,"[ -9.72691191e-01  -3.44204717e-01  -1.55183858e+00   1.08957664e+00
   0.00000000e+00   4.16333634e-14   1.38111591e-01  -7.32640997e-01
  -5.80331581e-01  -1.46700101e+00   0.00000000e+00]",[-0.49447795 -1.05186555],"[[ 3.3749578   2.2025814   0.06316268 -0.11472559]
 [ 6.02113138 -1.76112536  0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.0793536936566
31,[ 0.00215596 -0.00106135],2.46706,"[ -9.12787088e-01  -2.53910069e-01  -1.71169245e+00   1.18172968e+00
   0.00000000e+00   4.16333634e-14  -3.07293749e-01  -1.21932825e+00
  -5.17153950e-01  -1.49452259e+00   0.00000000e+00]",[-0.34506033  0.88897771],"[[ 3.47454626  2.12798084  0.06316268 -0.11472559]
 [ 3.94465326 -5.68583432  0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.0733109050349
32,[ 0.00183107 -0.00151   ],4.88876,"[ -8.62051863e-01  -1.56667198e-01  -1.76027956e+00   1.25640253e+00
   0.00000000e+00   4.16333634e-14  -6.12315451e-01  -7.10513286e-01
  -4.91278959e-01  -1.51510072e+00   0.00000000e+00]",[-1.51504836 -0.93530263],"[[ 3.53894874  2.0507112   0.06316268 -0.11472559]
 [ 2.50040974 -2.05322739  0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.071011935981
33,[ 0.00234899 -0.00183505],-0.133391,"[ -8.36039315e-01  -5.49853870e-02  -1.68310421e+00   1.30994512e+00
   0.00000000e+00   4.16333634e-14  -1.43562371e+00  -1.16847071e+00
  -5.35395231e-01  -1.52603377e+00   0.00000000e+00]",[ 0.09133513  1.94553398],"[[ 3.548748    1.9728999   0.06316268 -0.11472559]
 [-1.50706647 -5.71568547  0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.0753733138024
34,[ 0.00162123 -0.00214362],9.02249,"[ -8.27686100e-01   4.41695627e-02  -1.54176162e+00   1.33873254e+00
   0.00000000e+00   4.16333634e-14  -1.29821054e+00  -6.03436370e-01
  -6.30074195e-01  -1.51985089e+00   0.00000000e+00]",[ 2.13495619 -1.01793728],"[[ 3.5225307   1.89944894  0.06316268 -0.11472559]
 [-1.11600594 -1.64298359  0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.0845347855491
35,[ 0.00180392 -0.00168388],9.07937,"[ -8.00923909e-01   1.44213155e-01  -1.51076645e+00   1.34987668e+00
   0.00000000e+00   4.16333634e-14  -4.28969361e-01  -1.10642363e+00
  -6.64833757e-01  -1.51854612e+00   0.00000000e+00]",[ 1.34769346 -1.24222126],"[[ 3.54014962  1.82718355  0.06316268 -0.11472559]
 [ 2.8646201  -5.57047949  0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.0890454610541
36,[ 0.0024806  -0.00192161],3.91059,"[ -7.34849594e-01   3.59305987e-01  -1.64106658e+00   1.37856459e+00
   0.00000000e+00   5.55111512e-14   4.18970063e-01  -1.55654063e+00
  -6.59162245e-01  -1.59643659e+00   0.00000000e+00]",[ 1.18506608  1.47435196],"[[ 3.63658901  1.67714694  0.06316268 -0.11472559]
 [ 6.76627035 -9.42039806  0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.091974925506
37,[ 0.00197324 -0.00287705],9.66649,"[ -6.07502499e-01   5.71217900e-01  -1.87457797e+00   1.34212245e+00
   0.00000000e+00   5.55111512e-14   1.22429869e+00  -9.75849481e-01
  -5.03774088e-01  -1.67140567e+00   0.00000000e+00]",[-0.52029981 -1.50960033],"[[  3.81027025   1.53032906   0.06316268  -0.11472559]
 [ 10.58902672  -5.27527142   0.           0.        ]]",[ 0.00981819 -0.0119973 ],-0.0850999551136
38,[ 0.00287238 -0.0025833 ],4.8815,"[ -4.40282555e-01   7.73822256e-01  -2.04732940e+00   1.24992507e+00
   0.00000000e+00   4.16333634e-14   7.11142560e-01  -1.43371280e+00
  -2.88758769e-01  -1.71252107e+00   0.00000000e+00]",[ 0.61068217  1.58102589],"[[ 3.99929302  1.38614378  0.06316268 -0.11472559]
 [ 8.3208585  -9.13036525  0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.0761721742322
39,[ 0.0024335  -0.00313454],11.4309,"[ -2.45996863e-01   9.59784603e-01  -2.13226625e+00   1.10959502e+00
   0.00000000e+00   2.77555756e-14   1.17367738e+00  -8.67474318e-01
  -4.41496292e-02  -1.71485667e+00   0.00000000e+00]",[ 1.99392327 -0.38559903],"[[  4.1882921    1.24506944   0.06316268  -0.11472559]
 [ 10.57150667  -4.99090197   0.           0.        ]]",[ 0.00981819 -0.0119973 ],-0.0679432644662
40,[ 0.00288729 -0.00376445],10.9902,"[  4.11058754e-02   1.09254715e+00  -2.17374518e+00   9.57132692e-01
   0.00000000e+00   2.77555756e-14   1.88743713e+00  -1.03034039e+00
   3.74971217e-01  -1.62848750e+00   0.00000000e+00]",[-0.07670208 -1.0399626 ],"[[  4.43732485   1.13090871   0.06316268  -0.11472559]
 [ 14.31922378  -6.42047566   0.           0.        ]]",[ 0.00981819 -0.0119973 ],-0.0541189376978
41,[ 0.00385052 -0.00399111],7.69602,"[  3.88239242e-01   1.27303319e+00  -2.10324971e+00   6.91250754e-01
   0.00000000e+00   2.77555756e-14   1.68165749e+00  -1.47934786e+00
   8.13447964e-01  -1.49722209e+00   0.00000000e+00]",[-1.76693392 -0.57868932],"[[  4.71782645   0.96404068   0.06316268  -0.11472559]
 [ 13.73289967 -10.25352822   0.           0.        ]]",[ 0.00981819 -0.0119973 ],-0.0551842422069
42,[ 0.00446668 -0.00402713],8.95174,"[  6.72378941e-01   1.47461102e+00  -1.93423861e+00   2.33028591e-01
   0.00000000e+00   1.38777878e-14   7.85368835e-01  -1.67387991e+00
   1.08734278e+00  -1.40802157e+00   0.00000000e+00]",[ 0.82642855  0.07574704],"[[  4.95006314   0.73802467   0.06316268  -0.11472559]
 [  9.50497791 -12.34102561   0.           0.        ]]",[ 0.00981819 -0.0119973 ],-0.0677992843619
43,[ 0.00435366 -0.00469765],3.81729,"[  9.20903647e-01   1.61456131e+00  -1.71140263e+00  -3.70142472e-01
   0.00000000e+00   1.38777878e-14   1.38304345e+00  -1.54274475e+00
   1.29731783e+00  -1.30277073e+00   0.00000000e+00]",[-1.35679426  1.05693755],"[[  5.17107588   0.49665129   0.06316268  -0.11472559]
 [ 12.58598902 -11.79814497   0.           0.        ]]",[ 0.00981819 -0.0119973 ],-0.0806780680073
44,[ 0.00403154 -0.00567105],8.39504,"[  1.12123894e+00   1.65359100e+00  -1.45273313e+00  -9.09031256e-01
   0.00000000e+00   1.38777878e-14   5.04491705e-01  -9.93545299e-01
   1.48139864e+00  -1.13259119e+00   0.00000000e+00]",[ 0.69142859 -0.33544248],"[[ 5.38058798  0.3027731   0.06316268 -0.11472559]
 [ 8.37928348 -7.6036073   0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.0932518194035
45,[ 0.00452083 -0.00645816],2.9734,"[  1.26448282e+00   1.63686211e+00  -1.17730016e+00  -1.36567303e+00
   0.00000000e+00   1.38777878e-14   1.01826473e+00  -1.11379285e+00
   1.61361905e+00  -9.34104062e-01   0.00000000e+00]",[ 0.03841056  1.35682262],"[[  5.57395788   0.13887417   0.06316268  -0.11472559]
 [ 10.94914741  -8.78235472   0.           0.        ]]",[ 0.00981819 -0.0119973 ],-0.105765264896
46,[ 0.00397429 -0.00772446],5.24674,"[  1.37849187e+00   1.58840025e+00  -8.35060488e-01  -1.70623683e+00
   0.00000000e+00   1.38777878e-14   9.83412070e-01  -5.87466868e-01
   1.74490581e+00  -6.34615835e-01   0.00000000e+00]",[-0.25165883 -0.18534773],"[[  5.79227598e+00   4.69923266e-03   6.31626769e-02  -1.14725586e-01]
 [  1.08828986e+01  -4.64890265e+00   0.00000000e+00   0.00000000e+00]]",[ 0.00981819 -0.0119973 ],-0.123344928405
47,[ 0.00403176 -0.00829182],4.34826,"[  1.43024222e+00   1.52709996e+00  -4.82450073e-01  -1.90986019e+00
   0.00000000e+00   1.38777878e-14   7.19000838e-01  -6.58387202e-01
   1.81292370e+00  -2.98924721e-01   0.00000000e+00]",[ 0.04642799 -0.13723118],"[[ 5.99778835 -0.09471398  0.06316268 -0.11472559]
 [ 9.67237207 -5.29027607  0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.142489260109
48,[ 0.00403808 -0.00848938],6.35941,"[  1.42983717e+00   1.45650502e+00  -1.32372120e-01  -2.10612244e+00
   0.00000000e+00   1.38777878e-14   7.06456405e-01  -7.03150273e-01
   1.80860550e+00   1.38138374e-02   0.00000000e+00]",[-1.64951239 -2.48001736],"[[ 6.19116116 -0.20491998  0.06316268 -0.11472559]
 [ 9.66493986 -5.72885529  0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.159470618044
49,[ 0.00454445 -0.00778643],6.75361,"[  1.39077527e+00   1.35896342e+00   1.47557668e-01  -2.35598749e+00
   0.00000000e+00   1.38777878e-14  -1.66715100e-01  -1.16547588e+00
   1.73772429e+00   1.83833485e-01   0.00000000e+00]",[-0.03373237 -2.19740985],"[[ 6.34286627 -0.35807033  0.06316268 -0.11472559]
 [ 5.51934327 -9.57338392  0.          0.        ]]",[ 0.00981819 -0.0119973 ],-0.167075240867
