timestep,avg_action_dist,rewards,obs,actions,human_obs,logstd_action_dist,original_rewards
10,[ 0.18704093 -0.43273515],-0.84576,"[ 0.74512757 -0.54151384 -1.039545   -0.4187397   1.1577445  -0.92584309
 -0.65446515 -3.29236457 -1.40506855  0.68952094  0.        ]",[ 0.59327347  0.06577016],"[[ -0.79182172  -2.75944981   0.13218946  -0.10786775]
 [-12.27826122 -26.30601704   0.           0.        ]]",[-0.17984679 -0.33543584],-0.181651459875
11,[ 0.06203817 -0.5292142 ],-1.08449,"[ 0.50823306 -0.63772663 -1.24282861  0.72023368  1.15773951 -0.92583992
 -0.53719371 -0.51291125 -1.20507608  0.99581936  0.        ]",[-1.35834688 -0.55105555],"[[-1.01138631 -3.1489407   0.13218946 -0.10786775]
 [-9.6861294  -6.25475827  0.          0.        ]]",[-0.17984679 -0.33543584],-0.179230763378
12,[-0.15182385 -0.65090644],-1.11113,"[ 0.22064963 -0.63762496 -1.39110736  0.74099211  1.15773452 -0.92583675
 -0.70762092  0.72548234 -1.19337306  0.99712945  0.        ]",[-0.7510475  -1.82677636],"[[ -1.24290459  -3.15587222   0.13218946  -0.10786775]
 [-13.45327925   2.67914536   0.           0.        ]]",[-0.17984679 -0.33543584],-0.178115732582
13,[-0.13724998 -0.66248465],-1.01067,"[-0.1796182  -0.63637046 -1.47002414  0.56159353  1.15772953 -0.92583359
 -0.83009852  0.74041529 -1.22206958  0.993926    0.        ]",[ 0.37013945 -1.66500572],"[[ -1.53913307  -3.09596256   0.13218946  -0.10786775]
 [-16.16056694   2.78688819   0.           0.        ]]",[-0.17984679 -0.33543584],-0.1808675329
14,[-0.09713989 -0.65804452],-0.940218,"[-0.59573819 -0.63230397 -1.41512615  0.42768783  1.15772454 -0.92583042
 -0.74932383  0.58827124 -1.23466417  1.01157145  0.        ]",[ 0.51929792 -1.10298224],"[[ -1.84443105  -3.05114992   0.13218946  -0.10786775]
 [-14.37518113   1.68931896   0.           0.        ]]",[-0.17984679 -0.33543584],-0.183595541868
15,[-0.05589627 -0.6466558 ],-0.94606,"[-0.92915273 -0.62889211 -1.2597646   0.35354577  1.15771956 -0.92582726
 -0.64343066  0.4742172  -1.22856767  1.03265755  0.        ]",[-1.03350606  0.53816946],"[[ -2.10845059  -3.02626503   0.13218946  -0.10786775]
 [-12.03457113   0.86653239   0.           0.        ]]",[-0.17984679 -0.33543584],-0.184646764967
16,[-0.05221066 -0.65426779],-0.839149,"[-1.22697306 -0.62199032 -1.00023639  0.23916341  1.15771457 -0.92582409
 -0.81176676  0.76721527 -1.22197093  1.06377384  0.        ]",[ 0.83661023  1.20443894],"[[ -2.38647537  -2.98772687   0.13218946  -0.10786775]
 [-15.75549841   2.98025533   0.           0.        ]]",[-0.17984679 -0.33543584],-0.186503934487
17,[-0.15925685 -0.71657181],-0.962061,"[-1.44815796 -0.59540478 -0.66103567 -0.05039929  1.15770958 -0.92582092
 -0.64778778  1.30794399 -1.23350531  1.13910527  0.        ]",[-0.39409793  0.41196   ],"[[ -2.66521935  -2.88898276   0.13218946  -0.10786775]
 [-12.13097474   6.88115086   0.           0.        ]]",[-0.17984679 -0.33543584],-0.193972606896
18,[-0.24939424 -0.75881445],-1.15559,"[-1.56823561 -0.52968151 -0.30236909 -0.48262588  1.15770459 -0.92581776
 -0.70750089  1.51518871 -1.24501547  1.26338263  0.        ]",[-0.80764803 -1.65371424],"[[ -2.92108237  -2.73635876   0.13218946  -0.10786775]
 [-13.45090402   8.37629466   0.           0.        ]]",[-0.17984679 -0.33543584],-0.205907144018
19,[-0.19640386 -0.71952409],-1.16477,"[-1.59741932 -0.45375841  0.14114221 -0.81954263  1.1576996  -0.92581459
 -0.8401048   0.94338225 -1.19024752  1.37354856  0.        ]",[ 0.06731694 -0.52338735],"[[ -3.21950939  -2.61022124   0.13218946  -0.10786775]
 [-16.38200888   4.251258     0.           0.        ]]",[-0.17984679 -0.33543584],-0.211031115254
20,[-0.20163345 -0.69722688],-1.16853,"[-1.49298486 -0.40861186  0.60659425 -0.98008196  1.15769461 -0.92581143
 -0.81336558  0.64452684 -1.07067129  1.40854716  0.        ]",[ 0.15819679 -0.34877409],"[[ -3.54121987  -2.54682751   0.13218946  -0.10786775]
 [-15.79102654   2.09530225   0.           0.        ]]",[-0.17984679 -0.33543584],-0.204469733236
21,[-0.22058055 -0.67942798],-1.14554,"[-1.27208061 -0.38752608  0.99503158 -1.04800121  1.15768962 -0.92580826
 -0.77088297  0.44742575 -0.94300875  1.37124137  0.        ]",[ 0.16650731 -0.1972142 ],"[[ -3.84761919  -2.51918772   0.13218946  -0.10786775]
 [-14.85205193   0.67340722   0.           0.        ]]",[-0.17984679 -0.33543584],-0.191018266298
22,[-0.24780515 -0.66891992],-1.095,"[-0.97546765 -0.38322643  1.27786568 -1.0613674   1.15768463 -0.92580509
 -0.7277565   0.33740527 -0.83763997  1.27907897  0.        ]",[ 0.23727546 -0.53739671],"[[ -4.13509626  -2.51368281   0.13218946  -0.10786775]
 [-13.8988414   -0.1202827    0.           0.        ]]",[-0.17984679 -0.33543584],-0.173977917499
23,[-0.20764911 -0.63273621],-0.977648,"[-0.64566329 -0.40151895  1.44824143 -1.00336095  1.15767964 -0.92580193
 -0.67281354  0.04283614 -0.77697581  1.14526988  0.        ]",[-0.10794327  0.17012898],"[[ -4.40088835  -2.5374095    0.13218946  -0.10786775]
 [-12.68443784  -2.24531951   0.           0.        ]]",[-0.17984679 -0.33543584],-0.155638271361
24,[-0.22075245 -0.63002765],-0.947804,"[-0.30041557 -0.42930769  1.51785535 -0.90924494  1.15767466 -0.92579876
 -0.68079122  0.14243074 -0.76287051  1.0000167   0.        ]",[ 0.18680507 -1.21484677],"[[ -4.65634685  -2.57510711   0.13218946  -0.10786775]
 [-12.86081462  -1.52683817   0.           0.        ]]",[-0.17984679 -0.33543584],-0.139392294396
25,[-0.07973866 -0.55547816],-0.878728,"[ 0.03873573 -0.47660997  1.49294135 -0.72864298  1.15766967 -0.9257956
 -0.63582507 -0.40220243 -0.8094279   0.85870578  0.        ]",[-0.4308846  -0.58148914],"[[ -4.9035908   -2.64506472   0.13218946  -0.10786775]
 [-11.86693415  -5.45584271   0.           0.        ]]",[-0.17984679 -0.33543584],-0.129022294852
26,[ 0.06090166 -0.48447916],-0.907242,"[ 0.36801168 -0.54965353  1.37563255 -0.37203139  1.15766468 -0.92579243
 -0.70239373 -0.70635718 -0.937155    0.75527975  0.        ]",[-0.26941271 -0.68977006],"[[ -5.1556928   -2.77619656   0.13218946  -0.10786775]
 [-13.33838658  -7.65003395   0.           0.        ]]",[-0.17984679 -0.33543584],-0.131964030695
27,[ 0.20420095 -0.42213368],-0.946322,"[ 0.68372874 -0.61460238  1.15085411  0.14281719  1.15765969 -0.92578926
 -0.7387249  -1.06392877 -1.1120875   0.75377232  0.        ]",[ 0.97119583 -0.18004639],"[[ -5.43051834  -2.95507855   0.13218946  -0.10786775]
 [-14.14148352 -10.22958884   0.           0.        ]]",[-0.17984679 -0.33543584],-0.150755921969
28,[ 0.08790994 -0.50269258],-1.01045,"[ 0.90559761 -0.63265653  0.88291646  0.43695457  1.1576547  -0.9257861
 -0.55207913  0.24199905 -1.20342579  0.80737494  0.        ]",[ 1.28721007  0.44570079],"[[ -5.67195543  -3.05424631   0.13218946  -0.10786775]
 [-10.01596895  -0.80860788   0.           0.        ]]",[-0.17984679 -0.33543584],-0.164875629972
29,[-0.03289412 -0.56769145],-1.11094,"[ 1.01635897 -0.63130027  0.67871182  0.40428882  1.15764971 -0.92578293
 -0.3639782   0.56376583 -1.21167078  0.800291    0.        ]",[ 1.29044311 -1.62344777],"[[-5.83055923 -3.04329382  0.13218946 -0.10786775]
 [-5.85828301  1.51262705  0.          0.        ]]",[-0.17984679 -0.33543584],-0.165321967859
30,[-0.0592971 -0.583781 ],-1.10139,"[ 1.0586864  -0.62817531  0.57432319  0.34025266  1.15764473 -0.92577977
 -0.1796075   0.45421195 -1.21119027  0.7857156   0.        ]",[-0.05629032  0.26542532],"[[-5.90683673 -3.02178722  0.13218946 -0.10786775]
 [-1.7830457   0.72231378  0.          0.        ]]",[-0.17984679 -0.33543584],-0.164264353689
31,[-0.11482817 -0.60772645],-1.12681,"[ 1.07679306 -0.62380235  0.52173216  0.26647714  1.15763974 -0.9257766
 -0.18809109  0.59791315 -1.20649845  0.76705636  0.        ]",[ 0.30156633 -1.40024937],"[[-5.94437915 -2.99693972  0.13218946 -0.10786775]
 [-1.97057054  1.75898201  0.          0.        ]]",[-0.17984679 -0.33543584],-0.162456699171
32,[-0.02135959 -0.56579733],-1.10151,"[ 1.08870038 -0.62472687  0.48341189  0.28099683  1.15763475 -0.92577344
 -0.13231426  0.14030919 -1.2116634   0.7717486   0.        ]",[-0.13873157 -0.34199106],"[[-5.97142121 -3.00183677  0.13218946 -0.10786775]
 [-0.73771505 -1.54215749  0.          0.        ]]",[-0.17984679 -0.33543584],-0.163371312827
33,[-0.06076053 -0.58462983],-1.13935,"[ 1.0969358  -0.62672057  0.45468402  0.31417872  1.15762976 -0.92577027
 -0.15650063  0.35494768 -1.2180383   0.78215758  0.        ]",[-0.16023122 -0.89910826],"[[-5.99153923 -3.01301531  0.13218946 -0.10786775]
 [-1.27232323  0.00624072  0.          0.        ]]",[-0.17984679 -0.33543584],-0.164812719775
34,[-0.0698224  -0.58857912],-1.12696,"[ 1.10877933 -0.62627947  0.40927357  0.30662332  1.15762477 -0.9257671
 -0.184062    0.37800833 -1.2207359   0.78085668  0.        ]",[-0.01233005 -0.39978446],"[[-6.02309804 -3.01047173  0.13218946 -0.10786775]
 [-1.8815304   0.17260475  0.          0.        ]]",[-0.17984679 -0.33543584],-0.165036737483
35,[-0.07819059 -0.59236771],-1.13324,"[ 1.12120275 -0.625638    0.35446042  0.29588125  1.15761979 -0.92576394
 -0.18458513  0.37665436 -1.22409233  0.77938655  0.        ]",[ 0.1681641  -0.78703614],"[[-6.06084473 -3.00685376  0.13218946 -0.10786775]
 [-1.89310108  0.16284299  0.          0.        ]]",[-0.17984679 -0.33543584],-0.165326258782
36,[-0.08491887 -0.59562755],-1.10712,"[ 1.12992207 -0.62524315  0.30937458  0.28942183  1.1576148  -0.92576077
 -0.15276683  0.36352828 -1.22713291  0.7789284   0.        ]",[ 0.37663318  0.66277626],"[[-6.09165049 -3.00467744  0.13218946 -0.10786775]
 [-1.18981787  0.06815794  0.          0.        ]]",[-0.17984679 -0.33543584],-0.165648187251
37,[-0.19253847 -0.64387506],-1.1603,"[ 1.13212315 -0.61969428  0.29674162  0.20744993  1.15760981 -0.92575761
 -0.08423087  0.72713434 -1.22097165  0.75575925  0.        ]",[-0.51864135 -0.24896232],"[[-6.10024769 -2.97699649  0.13218946 -0.10786775]
 [ 0.32504701  2.69119459  0.          0.        ]]",[-0.17984679 -0.33543584],-0.163388718931
38,[-0.18786392 -0.64139116],-1.1551,"[ 1.13553464 -0.60896751  0.27588126  0.0797168   1.15760482 -0.92575444
 -0.17742615  0.58308428 -1.21097301  0.71960823  0.        ]",[-0.56289517 -1.96325877],"[[-6.11441466 -2.93359877  0.13218946 -0.10786775]
 [-1.73487639  1.65204148  0.          0.        ]]",[-0.17984679 -0.33543584],-0.159862140042
39,[-0.0596848  -0.58192521],-1.09032,"[ 1.14646905 -0.61086709  0.19190881  0.10029429  1.15759983 -0.92575128
 -0.27670882  0.02965571 -1.22231367  0.72765334  0.        ]",[ 0.38364591 -1.34809245],"[[-6.17113003 -2.94061478  0.13218946 -0.10786775]
 [-3.92935141 -2.34033438  0.          0.        ]]",[-0.17984679 -0.33543584],-0.161717931618
40,[ 0.00879885 -0.54914582],-1.16819,"[ 1.15342127 -0.62709855  0.09865833  0.32099205  1.15759485 -0.92574811
 -0.20447126 -0.15280175 -1.24648853  0.80676385  0.        ]",[ 0.22364587 -1.86990386],"[[-6.23369781 -3.01530922  0.13218946 -0.10786775]
 [-2.33268291 -3.65656326  0.          0.        ]]",[-0.17984679 -0.33543584],-0.169769615177
41,[-0.09336881 -0.60028464],-1.18755,"[ 1.15500149 -0.63072174  0.04289963  0.39181644  1.15758986 -0.92574495
 -0.16231286  0.38203084 -1.25128802  0.82217398  0.        ]",[ 0.04177913 -0.77757253],"[[-6.27100172 -3.03911008  0.13218946 -0.10786775]
 [-1.40085817  0.20165534  0.          0.        ]]",[-0.17984679 -0.33543584],-0.171375774033
42,[-0.11942589 -0.61205411],-1.15914,"[ 1.15496576 -0.62913448  0.00389937  0.35898553  1.15758487 -0.92574178
 -0.15357312  0.44555961 -1.25244999  0.81309804  0.        ]",[ 1.06218358 -1.00709654],"[[-6.29708065 -3.02808557  0.13218946 -0.10786775]
 [-1.20768948  0.65995     0.          0.        ]]",[-0.17984679 -0.33543584],-0.170889103578
43,[-0.13518944 -0.61985862],-1.16397,"[ 1.15509133 -0.62735297  0.02754407  0.32560244  1.15757988 -0.92573862
  0.02663706  0.41539426 -1.24993324  0.80149887  0.        ]",[ 0.38599026  0.39233294],"[[-6.28126977 -3.01686139  0.13218946 -0.10786775]
 [ 2.77550193  0.44234825  0.          0.        ]]",[-0.17984679 -0.33543584],-0.169812758361
44,[-0.1936554  -0.64609092],-1.16471,"[ 1.15149705 -0.6229176   0.13257416  0.25335904  1.1575749  -0.92573545
  0.0932959   0.62953532 -1.23882906  0.77497642  0.        ]",[ 0.45546859 -1.0988311 ],"[[-6.21097697 -2.99251505  0.13218946 -0.10786775]
 [ 4.24886517  1.98713866  0.          0.        ]]",[-0.17984679 -0.33543584],-0.166748781922
45,[-0.0663182  -0.58895177],-1.10698,"[ 1.13416744 -0.62299101  0.28422616  0.2544809   1.15756991 -0.92573229
  0.17107012  0.07520582 -1.22619014  0.76965506  0.        ]",[ 0.22470223  0.28883117],"[[-6.10875197 -2.99289394  0.13218946 -0.10786775]
 [ 5.96791161 -2.01169858  0.          0.        ]]",[-0.17984679 -0.33543584],-0.164925286436
46,[-0.09439272 -0.60085225],-1.18015,"[ 1.09289069 -0.62632601  0.4688247   0.30773607  1.15756492 -0.92572912
  0.20597952  0.34429979 -1.21616186  0.78011939  0.        ]",[-0.97962896 -1.1916416 ],"[[-5.9816518  -3.01084827  0.13218946 -0.10786775]
 [ 6.73951951 -0.07049914  0.          0.        ]]",[-0.17984679 -0.33543584],-0.16446856671
47,[-0.06927088 -0.58870631],-1.11411,"[ 1.04836834 -0.62609722  0.60164155  0.30387663  1.15755994 -0.92572596
  0.02446245  0.371453   -1.20412863  0.77570478  0.        ]",[ 0.10544193 -0.99551727],"[[-5.88711554 -3.00954882  0.13218946 -0.10786775]
 [ 2.72747292  0.1253844   0.          0.        ]]",[-0.17984679 -0.33543584],-0.162782423247
48,[-0.06416327 -0.58626163],-1.09098,"[ 1.01528219 -0.62567098  0.68091409  0.29676455  1.15755495 -0.92572279
  0.04090731  0.36823905 -1.19594432  0.77274169  0.        ]",[ 0.12409402 -0.63578958],"[[-5.82891917 -3.00715347  0.13218946 -0.10786775]
 [ 3.09095244  0.10220519  0.          0.        ]]",[-0.17984679 -0.33543584],-0.161639378122
49,[-0.05844845 -0.58360332],-1.08226,"[ 0.97259977 -0.62531414  0.76828807  0.29091175  1.15754996 -0.92571963
  0.06036778  0.36580338 -1.18677582  0.77075272  0.        ]",[-0.70521151  0.27583247],"[[-5.76278445 -3.0051817   0.13218946 -0.10786775]
 [ 3.52108564  0.08464029  0.          0.        ]]",[-0.17984679 -0.33543584],-0.160450891157
