timestep,avg_action_dist,rewards,obs,actions,human_obs,logstd_action_dist,original_rewards
10,[-0.14251675 -0.61535478],-0.71007,"[-0.1505521  -0.60337466 -1.51103723 -0.94611096 -0.99971739 -1.55080945
 -1.87398992 -2.72881118  0.0328754   1.12909509  0.        ]",[-0.4220895  -0.32490982],"[[ -1.44755709  -2.39341967  -0.11688887  -0.17788472]
 [-19.01478344 -21.51797657   0.           0.        ]]",[-0.07771944 -0.15881877],-0.156083589792
11,[-0.07941169 -0.56657827],-0.782494,"[-0.6913944  -0.87188749 -1.46714778 -0.13563798 -0.99970668 -1.55078117
 -1.98991207 -2.84824821  0.3034643   1.43989469  0.        ]",[-0.56958362 -0.72830141],"[[ -1.84087484  -2.83240369  -0.11688887  -0.17788472]
 [-20.31237228 -22.37765925   0.           0.        ]]",[-0.07771944 -0.15881877],-0.209818112579
12,[-0.09511998 -0.57933891],-0.776585,"[-1.20972525 -0.92924646 -1.16775273  0.58788154 -0.99969598 -1.55075288
 -2.15545103 -0.42497668  0.5776863   1.37010463  0.        ]",[-0.38028162  0.2942155 ],"[[ -2.26571959  -3.17298523  -0.11688887  -0.17788472]
 [-22.16526694  -4.95509615   0.           0.        ]]",[-0.07771944 -0.15881877],-0.222138177306
13,[-0.0902101  -0.58853966],-0.804525,"[-1.58715742 -0.9295563  -0.61896113  0.56661807 -0.99968527 -1.5507246
 -2.25069472  0.70702347  0.57630316  1.35047699  0.        ]",[-0.03105328 -1.10008673],"[[ -2.71972404  -3.1631186   -0.11688887  -0.17788472]
 [-23.23175879   3.18364447   0.           0.        ]]",[-0.07771944 -0.15881877],-0.219853516757
14,[-0.0841815  -0.58771431],-0.879706,"[-1.70771341 -0.9286469   0.06785899  0.42540505 -0.99967456 -1.55069632
 -2.2205099   0.67040918  0.57508887  1.37184095  0.        ]",[ 1.02074933 -0.69898817],"[[ -3.18097832  -3.0975897   -0.11688887  -0.17788472]
 [-22.89480535   2.92043815   0.           0.        ]]",[-0.07771944 -0.15881877],-0.222110985044
15,[-0.11519113 -0.6060102 ],-0.978803,"[-1.56878787 -0.92481315  0.6773356   0.32531901 -0.99966386 -1.55066804
 -1.8261198   0.50641391  0.59401737  1.37478861  0.        ]",[ 0.83215263 -0.83414258],"[[ -3.59460225  -3.05104747  -0.11688887  -0.17788472]
 [-18.4822932    1.74139857   0.           0.        ]]",[-0.07771944 -0.15881877],-0.22408581304
16,[-0.16304187 -0.63387001],-1.03684,"[-1.30177396 -0.92160167  1.0901875   0.27082855 -0.99965315 -1.55063976
 -1.49894847  0.38616719  0.61133292  1.35766499  0.        ]",[-0.82399822  0.30133448],"[[ -3.9275201   -3.02563211  -0.11688887  -0.17788472]
 [-14.82168991   0.87689057   0.           0.        ]]",[-0.07771944 -0.15881877],-0.223747095965
17,[-0.21473311 -0.66246897],-1.12551,"[-0.93541727 -0.91692146  1.37963993  0.20813713 -0.99964245 -1.55061149
 -1.76424101  0.54970873  0.62877907  1.33300524  0.        ]",[-0.24536686 -1.7370309 ],"[[ -4.25374244  -2.99629707  -0.11688887  -0.17788472]
 [-17.79064465   2.05271005   0.           0.        ]]",[-0.07771944 -0.15881877],-0.222664418755
18,[-0.24562393 -0.67336833],-1.12551,"[-0.45490249 -0.91674898  1.53061912  0.20617291 -0.99963174 -1.55058321
 -1.8195585  -0.00666074  0.61958416  1.28587124  0.        ]",[ 0.75684767 -0.36335326],"[[ -4.61577041  -2.99537659  -0.11688887  -0.17788472]
 [-18.4101029   -1.94732768   0.           0.        ]]",[-0.07771944 -0.15881877],-0.21678140894
19,[-0.31556851 -0.71464491],-1.13843,"[ 0.00594166 -0.91992418  1.49464615  0.24700006 -0.99962104 -1.55055494
 -1.51916231  0.24990794  0.58317551  1.24962797  0.        ]",[-0.86220607 -0.28066405],"[[ -4.95024954  -3.01449664  -0.11688887  -0.17788472]
 [-15.04900847  -0.10271798   0.           0.        ]]",[-0.07771944 -0.15881877],-0.20954120583
20,[-0.35279173 -0.73537064],-1.13832,"[ 0.42793262 -0.91947745  1.29570501  0.24102647 -0.99961033 -1.55052666
 -1.79756694  0.29825753  0.55520438  1.22600955  0.        ]",[-0.10051352 -0.39544588],"[[ -5.2824914   -3.01170294  -0.11688887  -0.17788472]
 [-18.16479901   0.24490198   0.           0.        ]]",[-0.07771944 -0.15881877],-0.204438706724
21,[-0.38776588 -0.75522232],-1.14926,"[ 0.79450066 -0.91874699  0.91766582  0.23145472 -0.99959963 -1.55049839
 -1.80095418  0.29003996  0.51845334  1.21204053  0.        ]",[-0.62651344 -1.00896009],"[[ -5.64617227  -3.00722395  -0.11688887  -0.17788472]
 [-18.20316061   0.1858345    0.           0.        ]]",[-0.07771944 -0.15881877],-0.199599329365
22,[-0.39809287 -0.75988424],-1.12006,"[ 1.02293533 -0.91837183  0.38857379  0.22671804 -0.99958892 -1.55047013
 -1.9903697   0.27244822  0.47556448  1.21540824  0.        ]",[-0.04649837 -1.0377282 ],"[[ -6.03150808  -3.00500678  -0.11688887  -0.17788472]
 [-20.32335407   0.0593719    0.           0.        ]]",[-0.07771944 -0.15881877],-0.196198558549
23,[-0.39373255 -0.75752914],-1.09198,"[ 1.0505155  -0.91824555 -0.22508944  0.22521693 -0.99957822 -1.55044186
 -1.97081671  0.26676932  0.43462168  1.23928748  0.        ]",[-0.92092266 -1.08390507],"[[ -6.43578560e+00  -3.00430440e+00  -1.16888868e-01  -1.77884723e-01]
 [ -2.01051253e+01   1.85552594e-02   0.00000000e+00   0.00000000e+00]]",[-0.07771944 -0.15881877],-0.1954413566
24,[-0.35114151 -0.73102105],-1.00947,"[ 0.83411412 -0.91820016 -0.84037667  0.22475245 -0.99956752 -1.55041359
 -2.26100398  0.26496877  0.40374981  1.28319393  0.        ]",[ 1.35943456 -0.79315487],"[[ -6.87047825e+00  -3.00408746e+00  -1.16888868e-01  -1.77884723e-01]
 [ -2.33533150e+01   5.62143161e-03   0.00000000e+00   0.00000000e+00]]",[-0.07771944 -0.15881877],-0.198033957047
25,[-0.31211859 -0.71065378],-0.981884,"[ 0.41699235 -0.91814344 -1.28827939  0.22414465 -0.99955681 -1.55038533
 -1.86584929  0.26652067  0.39221596  1.3360247   0.        ]",[-0.88733267 -0.17201563],"[[ -7.29318116e+00  -3.00380339e+00  -1.16888868e-01  -1.77884723e-01]
 [ -1.89317119e+01   1.67894855e-02   0.00000000e+00   0.00000000e+00]]",[-0.07771944 -0.15881877],-0.203346759151
26,[-0.24311276 -0.67022824],-0.909381,"[-0.11277894 -0.91797445 -1.50529622  0.22211678 -0.99954611 -1.55035707
 -2.1462274   0.27212799  0.400015    1.38790267  0.        ]",[-0.97297484 -0.81354079],"[[ -7.70330422  -3.00285416  -0.11688887  -0.17788472]
 [-22.07013523   0.05711316   0.           0.        ]]",[-0.07771944 -0.15881877],-0.210051883463
27,[-0.16677587 -0.62580192],-0.835462,"[-0.76418678 -0.91791246 -1.4425093   0.22144792 -0.99953541 -1.5503288
 -2.45132035  0.26317681  0.43164488  1.43808566  0.        ]",[-0.01366079 -0.45963367],"[[ -8.17897455e+00  -3.00254143e+00  -1.16888868e-01  -1.77884723e-01]
 [ -2.54855162e+01  -7.22795468e-03   0.00000000e+00   0.00000000e+00]]",[-0.07771944 -0.15881877],-0.218295108853
28,[-0.11162622 -0.59712255],-0.802745,"[-1.34528445 -0.91788075 -1.02489266  0.22116145 -0.99952471 -1.55030054
 -2.41098421  0.26597248  0.48389001  1.46733458  0.        ]",[ 0.04077186 -1.18714   ],"[[ -8.68416550e+00  -3.00240782e+00  -1.16888868e-01  -1.77884723e-01]
 [ -2.50350795e+01   1.28815833e-02   0.00000000e+00   0.00000000e+00]]",[-0.07771944 -0.15881877],-0.225622697988
29,[-0.08396605 -0.58460695],-0.830188,"[-1.66680957 -0.91792717 -0.36580334  0.22185938 -0.99951401 -1.55027229
 -2.35219531  0.26012664  0.5411518   1.46477263  0.        ]",[-0.93847133  1.23305255],"[[ -9.17827489  -3.00273533  -0.11688887  -0.17788472]
 [-24.37804858  -0.02913426   0.           0.        ]]",[-0.07771944 -0.15881877],-0.229796102553
30,[-0.10758476 -0.60231549],-0.950909,"[-1.65714743 -0.91036675  0.42088     0.13852039 -0.99950331 -1.55024403
 -2.64093416  0.81101869  0.59580119  1.46157394  0.        ]",[ 0.48782445 -0.4991794 ],"[[ -9.69827225  -2.9635817   -0.11688887  -0.17788472]
 [-27.61088874   3.93133737   0.           0.        ]]",[-0.07771944 -0.15881877],-0.233924406045
31,[-0.16826673 -0.63573152],-1.08134,"[-1.28698027 -0.89578009  1.10616257  0.01613425 -0.99949261 -1.55021578
 -2.41943911  0.52535322  0.66256214  1.43486076  0.        ]",[-0.27483448 -1.87040714],"[[-10.22562665  -2.90555996  -0.11688887  -0.17788472]
 [-25.1328212    1.87768835   0.           0.        ]]",[-0.07771944 -0.15881877],-0.236769685395
32,[-0.21660079 -0.65721148],-1.09217,"[-0.67958179 -0.89649392  1.48576375  0.02146056 -0.99948191 -1.55018752
 -2.47212661 -0.030507    0.68303328  1.33771795  0.        ]",[-0.28166722  0.00836846],"[[-10.7342101   -2.90810057  -0.11688887  -0.17788472]
 [-25.72359003  -2.11842653   0.           0.        ]]",[-0.07771944 -0.15881877],-0.228263427198
33,[-0.28426099 -0.692783  ],-1.09718,"[ 0.03466009 -0.90722199  1.48659496  0.10912779 -0.99947121 -1.55015927
 -2.52617334 -0.0199811   0.62897523  1.24223839  0.        ]",[ 0.33695795 -0.61882236],"[[-11.25476276  -2.94970972  -0.11688887  -0.17788472]
 [-26.32965281  -2.04275637   0.           0.        ]]",[-0.07771944 -0.15881877],-0.213106756825
34,[-0.33004469 -0.71371055],-1.10103,"[ 0.6421983  -0.91982677  1.10905918  0.24750479 -0.99946051 -1.55013102
 -2.36035171 -0.21709811  0.53277008  1.2190325   0.        ]",[ 0.533026   -0.69328674],"[[-11.76274272  -3.01473777  -0.11688887  -0.17788472]
 [-24.47448778  -3.45983638   0.           0.        ]]",[-0.07771944 -0.15881877],-0.201678560045
35,[-0.38912678 -0.75232559],-1.14378,"[ 0.98716818 -0.92295026  0.5180642   0.29500619 -0.99944981 -1.55010277
 -2.12845525  0.29393496  0.47458235  1.23690514  0.        ]",[-0.44354483 -2.17613165],"[[-12.22619522  -3.03692292  -0.11688887  -0.17788472]
 [-21.87943823   0.21396634   0.           0.        ]]",[-0.07771944 -0.15881877],-0.198539020649
36,[-0.38831121 -0.75258565],-1.10683,"[ 1.05818522 -0.92156121 -0.16150596  0.27293716 -0.99943911 -1.55007452
 -2.24656938  0.34813168  0.43813306  1.25412888  0.        ]",[-1.39888445  0.12298926],"[[-12.6770576   -3.02662402  -0.11688887  -0.17788472]
 [-23.20239942   0.60359695   0.           0.        ]]",[-0.07771944 -0.15881877],-0.19744874671
37,[-0.34506112 -0.72727621],-1.01983,"[ 0.81651218 -0.91901839 -0.86887667  0.23691084 -0.99942841 -1.55004628
 -2.55912527  0.4142333   0.40449209  1.28971713  0.        ]",[ 0.04271875 -0.53751379],"[[-13.17622151  -3.00978433  -0.11688887  -0.17788472]
 [-26.70232379   1.07881222   0.           0.        ]]",[-0.07771944 -0.15881877],-0.198883566063
38,[-0.2715432  -0.68402135],-0.93441,"[ 0.26236694 -0.91735847 -1.38083651  0.2157571  -0.99941771 -1.55001803
 -2.49670131  0.26244204  0.39018024  1.35039925  0.        ]",[-0.57646719 -1.03565429],"[[ -1.37032676e+01  -2.99987950e+00  -1.16888868e-01  -1.77884723e-01]
 [ -2.60046089e+01  -1.23812203e-02   0.00000000e+00   0.00000000e+00]]",[-0.07771944 -0.15881877],-0.204929219008
39,[-0.18884046 -0.63659883],-0.834847,"[-0.46500839 -0.91899328 -1.51434986  0.23681558 -0.99940701 -1.54998979
 -2.65448553  0.23180693  0.41988393  1.41680435  0.        ]",[ 0.56545697 -1.90204199],"[[-14.24109527  -3.00974089  -0.11688887  -0.17788472]
 [-27.77223577  -0.23260188   0.           0.        ]]",[-0.07771944 -0.15881877],-0.214953185587
40,[-0.13147677 -0.60701418],-0.821482,"[-1.1401637  -0.91901346 -1.22758207  0.23720344 -0.99939632 -1.54996155
 -2.40530477  0.27874802  0.46664935  1.45617407  0.        ]",[-0.24001501  0.07824841],"[[-14.76856087  -3.00992301  -0.11688887  -0.17788472]
 [-24.98362094   0.1048586    0.           0.        ]]",[-0.07771944 -0.15881877],-0.22304942851
41,[-0.09077959 -0.58747846],-0.809914,"[-1.57939454 -0.91815531 -0.63746751  0.22611791 -0.99938562 -1.54993331
 -2.44591604  0.32160523  0.52029629  1.46778796  0.        ]",[ 1.04009994 -0.72160122],"[[-15.2728053   -3.00473459  -0.11688887  -0.17788472]
 [-25.43930205   0.4129616    0.           0.        ]]",[-0.07771944 -0.15881877],-0.22852053087
42,[-0.09167723 -0.5910359 ],-0.88444,"[-1.70811125 -0.91755215  0.05171956  0.21860741 -0.99937492 -1.54990507
 -2.04723217  0.2689588   0.5702321   1.45112348  0.        ]",[ 0.56765386  0.90468344],"[[-15.73681378  -3.0012175   -0.11688887  -0.17788472]
 [-20.97641646   0.03451307   0.           0.        ]]",[-0.07771944 -0.15881877],-0.230646420748
43,[-0.14302965 -0.62520838],-1.01191,"[-1.58711106 -0.91046738  0.63383875  0.14064108 -0.99936422 -1.54987684
 -1.80933797  0.76721656  0.61076252  1.44471596  0.        ]",[ 0.65383914 -2.03560763],"[[-16.12962389  -2.96458927  -0.11688887  -0.17788472]
 [-18.3134557    3.61637039   0.           0.        ]]",[-0.07771944 -0.15881877],-0.233345346881
44,[-0.17335452 -0.64008206],-1.07037,"[-1.32840145 -0.90298433  1.05986916  0.07318203 -0.99935353 -1.5498486
 -1.54572016  0.20649572  0.64866586  1.42283525  0.        ]",[ 0.19387317 -0.40251351],"[[-16.46628305  -2.9327043   -0.11688887  -0.17788472]
 [-15.36231218  -0.41444931   0.           0.        ]]",[-0.07771944 -0.15881877],-0.234251710309
45,[-0.20224415 -0.65393764],-1.10971,"[-1.00561158 -0.90875882  1.33850378  0.12433329 -0.99934283 -1.54982037
 -1.44998222 -0.01404024  0.65111001  1.36037323  0.        ]",[ 0.0053962  -0.54415667],"[[-16.76277734  -2.95689953  -0.11688887  -0.17788472]
 [-14.29069464  -1.99979843   0.           0.        ]]",[-0.07771944 -0.15881877],-0.227719392498
46,[-0.23010598 -0.66660547],-1.12293,"[-0.64164848 -0.91910619  1.49626729  0.23915703 -0.99933214 -1.54979214
 -1.42278961 -0.07812204  0.60953572  1.29608756  0.        ]",[-0.78706374 -0.59479837],"[[-17.04553959  -3.01083874  -0.11688887  -0.17788472]
 [-13.98650084  -2.46045845   0.           0.        ]]",[-0.07771944 -0.15881877],-0.217008825286
47,[-0.28409523 -0.69658959],-1.15129,"[-0.21696265 -0.92146276  1.53336427  0.27293889 -0.99932144 -1.54976391
 -1.67634469  0.28519317  0.5861096   1.26337818  0.        ]",[ 1.12342378 -0.65155244],"[[-17.35375629  -3.02662876  -0.11688887  -0.17788472]
 [-16.82573276   0.15125941   0.           0.        ]]",[-0.07771944 -0.15881877],-0.211351109063
48,[-0.34423333 -0.7325843 ],-1.17872,"[ 0.17885929 -0.92037083  1.43495166  0.2569273  -0.99931075 -1.54973568
 -1.29294907  0.32541595  0.56917151  1.23970756  0.        ]",[-0.03120509 -1.59245635],"[[-17.64720381  -3.01914967  -0.11688887  -0.17788472]
 [-12.53333077   0.44041493   0.           0.        ]]",[-0.07771944 -0.15881877],-0.207258733016
49,[-0.37599236 -0.75123018],-1.1572,"[ 0.48294078 -0.91924802  1.25473039  0.2414298  -0.99930005 -1.54970745
 -1.28180556  0.30285893  0.55021598  1.22306369  0.        ]",[-0.35066846 -0.10853009],"[[-17.89662064  -3.01190416  -0.11688887  -0.17788472]
 [-12.40876747   0.27827714   0.           0.        ]]",[-0.07771944 -0.15881877],-0.203736001697
