timestep,avg_action_dist,rewards,obs,actions,human_obs,logstd_action_dist,original_rewards
30,[-0.6317513  -0.51675332],-1.06391,"[-0.19499454 -0.57209758  1.50731784  0.2918734  -0.57179124 -0.87927024
 -2.08510149  0.36908646  0.38426162  0.81356599  0.        ]",[-0.93151901 -1.4855797 ],"[[ -1.72849352e+01  -3.00349471e+00  -6.69014567e-02  -1.02561327e-01]
 [ -5.37726859e+01   2.95218070e-02   0.00000000e+00   0.00000000e+00]]",[-0.28947997 -0.36327878],-0.124365448855
31,[-0.57853901 -0.56654304],-0.977162,"[ 1.02957381 -0.5720808   0.68354     0.29160352 -0.57179027 -0.87926824
 -2.18221823  0.36378583  0.26454207  0.74223122  0.        ]",[-2.47802714 -1.57429047],"[[ -1.83867129e+01  -3.00341169e+00  -6.69014567e-02  -1.02561327e-01]
 [ -5.63963326e+01  -9.16872414e-03   0.00000000e+00   0.00000000e+00]]",[-0.28947997 -0.36327878],-0.107410024541
32,[-0.45773354 -0.60150474],-0.898938,"[ 0.85615307 -0.57212219 -0.93251038  0.29232548 -0.57178929 -0.87926624
 -2.28744741  0.3635693   0.15225678  0.83987314  0.        ]",[ 0.65132215 -0.30494842],"[[ -1.95431627e+01  -3.00363422e+00  -6.69014567e-02  -1.02561327e-01]
 [ -5.92391758e+01  -1.07455645e-02   0.00000000e+00   0.00000000e+00]]",[-0.28947997 -0.36327878],-0.108979277305
33,[-0.4073498  -0.60794669],-0.758233,"[-0.5710232  -0.57201407 -1.41542447  0.29050034 -0.57178832 -0.87926425
 -2.14854499  0.37110463  0.18384909  0.99562257  0.        ]",[ 0.46287134  0.01512853],"[[ -2.06903062e+01  -3.00307209e+00  -6.69014567e-02  -1.02561327e-01]
 [ -5.54876734e+01   4.42658892e-02   0.00000000e+00   0.00000000e+00]]",[-0.28947997 -0.36327878],-0.127537508189
34,[-0.44784775 -0.53802127],-0.883705,"[-1.54821156 -0.57172363 -0.30651075  0.28560709 -0.57178735 -0.87926225
 -2.04001744  0.37952084  0.31288158  1.0313305   0.        ]",[ 0.74933712 -0.0607548 ],"[[-21.77065088  -3.00156458  -0.06690146  -0.10256133]
 [-52.55656567   0.1057078    0.           0.        ]]",[-0.28947997 -0.36327878],-0.139638927989
35,[-0.58163798 -0.50557446],-1.0946,"[-1.17303195 -0.57150556  1.07670403  0.28197181 -0.57178638 -0.87926026
 -1.89165154  0.36818085  0.40024418  0.92760937  0.        ]",[ 0.98995221 -1.26130435],"[[ -2.27815759e+01  -3.00044444e+00  -6.69014567e-02  -1.02561327e-01]
 [ -4.85492906e+01   2.29305197e-02   0.00000000e+00   0.00000000e+00]]",[-0.28947997 -0.36327878],-0.136230712066
36,[-0.65853083 -0.5322479 ],-0.950778,"[-0.00895196 -0.57171381  1.4924369   0.28547388 -0.57178541 -0.87925826
 -1.71095691  0.35534823  0.37594769  0.79716264  0.        ]",[ 0.69912623  0.04031452],"[[-23.70359305  -3.00152377  -0.06690146  -0.10256133]
 [-43.66868754  -0.07074286   0.           0.        ]]",[-0.28947997 -0.36327878],-0.122148590168
37,[-0.64117241 -0.58040953],-0.886061,"[ 0.93988797 -0.57165186  0.84980113  0.28444974 -0.57178444 -0.87925626
 -1.57646921  0.37826603  0.28239645  0.74060575  0.        ]",[-0.61006704 -0.17412692],"[[-24.5405204   -3.00120831  -0.06690146  -0.10256133]
 [-40.03615197   0.09655916   0.           0.        ]]",[-0.28947997 -0.36327878],-0.108765684177
38,[-0.57417417 -0.61659044],-0.962292,"[ 1.13989686 -0.5714957  -0.31274194  0.28185469 -0.57178347 -0.87925427
 -1.63654155  0.36538317  0.18470169  0.77951646  0.        ]",[ 0.44437599 -1.08319925],"[[ -2.53575261e+01  -3.00040871e+00  -6.69014567e-02  -1.02561327e-01]
 [ -4.16590122e+01   2.51935684e-03   0.00000000e+00   0.00000000e+00]]",[-0.28947997 -0.36327878],-0.104889982572
39,[-0.50349867 -0.63497943],-0.885293,"[ 0.50354129 -0.57172891 -1.25850296  0.28577555 -0.57178249 -0.87925227
 -1.54086865  0.35540193  0.14346843  0.88756494  0.        ]",[-0.92625352  0.00315852],"[[-26.1647792   -3.00161709  -0.06690146  -0.10256133]
 [-39.07490511  -0.07033892   0.           0.        ]]",[-0.28947997 -0.36327878],-0.113533201344
40,[-0.44960257 -0.62844491],-0.790201,"[-0.57343813 -0.57174398 -1.41469848  0.28604497 -0.57178152 -0.87925027
 -1.64799042  0.36911529  0.18292757  0.99595797  0.        ]",[-0.99434772 -0.41704094],"[[ -2.69753113e+01  -3.00170023e+00  -6.69014567e-02  -1.02561327e-01]
 [ -4.19686622e+01   2.97710159e-02   0.00000000e+00   0.00000000e+00]]",[-0.28947997 -0.36327878],-0.12752155668
41,[-0.45187107 -0.56571627],-0.783525,"[-1.45699333 -0.57169919 -0.59938201  0.28530773 -0.57178055 -0.87924828
 -1.76297091  0.36512656  0.28634858  1.03759868  0.        ]",[-2.09572882 -0.32224245],"[[ -2.78458489e+01  -3.00147318e+00  -6.69014567e-02  -1.02561327e-01]
 [ -4.50747425e+01   6.57638062e-04   0.00000000e+00   0.00000000e+00]]",[-0.28947997 -0.36327878],-0.138451886043
42,[-0.54738951 -0.50962698],-0.972076,"[-1.41036354 -0.57168777  0.73749264  0.28513197 -0.57177958 -0.87924628
 -1.87650158  0.36550212  0.38533705  0.96609731  0.        ]",[-1.42154358 -1.13885686],"[[ -2.87781156e+01  -3.00141914e+00  -6.69014567e-02  -1.02561327e-01]
 [ -4.81417116e+01   3.40306125e-03   0.00000000e+00   0.00000000e+00]]",[-0.28947997 -0.36327878],-0.138657364023
43,[-0.63181627 -0.51475602],-1.04543,"[-0.30540698 -0.57181384  1.50326813  0.28726999 -0.57177861 -0.87924429
 -1.98778259  0.35856326  0.39037963  0.82420061  0.        ]",[ 0.18780956 -0.93157707],"[[ -2.97711126e+01  -3.00207805e+00  -6.69014567e-02  -1.02561327e-01]
 [ -5.11479700e+01  -4.72458935e-02   0.00000000e+00   0.00000000e+00]]",[-0.28947997 -0.36327878],-0.125872327531
44,[-0.61693251 -0.56795156],-1.03115,"[ 0.90227866 -0.57196301  0.90720485  0.28981024 -0.57177764 -0.87924229
 -1.92275789  0.36089336  0.28759753  0.74231191  0.        ]",[-0.58391074 -1.97782426],"[[ -3.07764521e+01  -3.00286081e+00  -6.69014567e-02  -1.02561327e-01]
 [ -4.93918313e+01  -3.02327482e-02   0.00000000e+00   0.00000000e+00]]",[-0.28947997 -0.36327878],-0.109370876529
45,[-0.52025044 -0.60622191],-0.915651,"[ 1.08538065 -0.57206191 -0.50773098  0.29150787 -0.57177666 -0.87924029
 -1.97213405  0.36217403  0.17294165  0.79710669  0.        ]",[ 1.15882773 -0.15900214],"[[ -3.17776741e+01  -3.00338391e+00  -6.69014567e-02  -1.02561327e-01]
 [ -5.07259212e+01  -2.08801673e-02   0.00000000e+00   0.00000000e+00]]",[-0.28947997 -0.36327878],-0.105872519012
46,[-0.45602569 -0.62633622],-0.857618,"[ 0.12986177 -0.57195092 -1.42512268  0.28963736 -0.57177569 -0.8792383
 -1.78837497  0.37193115  0.14956064  0.9312613   0.        ]",[-1.45419219 -0.84985952],"[[-32.74239223  -3.0028078   -0.06690146  -0.10256133]
 [-45.76243413   0.05034923   0.           0.        ]]",[-0.28947997 -0.36327878],-0.118603232709
47,[-0.42504874 -0.59376258],-0.73465,"[-1.09291759 -0.57190924 -1.11783914  0.28894686 -0.57177472 -0.8792363
 -1.90139944  0.36356341  0.23057474  1.02906957  0.        ]",[-2.46263752  0.04723153],"[[ -3.36882762e+01  -3.00259519e+00  -6.69014567e-02  -1.02561327e-01]
 [ -4.88157919e+01  -1.07300270e-02   0.00000000e+00   0.00000000e+00]]",[-0.28947997 -0.36327878],-0.133938016403
48,[-0.49284431 -0.51858377],-0.895343,"[-1.5686376  -0.57158484  0.22242647  0.28350187 -0.57177375 -0.8792343
 -2.01218349  0.38940274  0.35384943  1.00722484  0.        ]",[-0.26843663 -0.29795158],"[[-34.69462081  -3.00091758  -0.06690146  -0.10256133]
 [-51.80868848   0.17789671   0.           0.        ]]",[-0.28947997 -0.36327878],-0.140212431414
49,[-0.60318351 -0.50141817],-1.03695,"[-0.73651938 -0.57160649  1.39150379  0.28388004 -0.57177278 -0.87923231
 -2.01354783  0.34044744  0.40453694  0.8713658   0.        ]",[-1.87855117 -1.4162977 ],"[[-35.73116784  -3.00103423  -0.06690146  -0.10256133]
 [-51.84589472  -0.17946446   0.           0.        ]]",[-0.28947997 -0.36327878],-0.131400217666
