timestep,avg_action_dist,rewards,obs,actions,human_obs,logstd_action_dist,original_rewards
18,[ 1.188887   -0.57584643],-1.22578,"[-1.54575845 -0.53135023 -0.21871664  0.36901528  1.10162322  0.98973123
  1.48917294  0.34650293 -1.08972567 -0.80941149  0.        ]",[ 2.33114072 -1.59150061],"[[  9.5822726   -3.02404261   0.12632789   0.11458208]
 [ 51.70527749  -0.16932513   0.           0.        ]]",[-0.37938502 -0.39453986],-0.155927200127
19,[ 1.37445533 -0.62003416],-1.21741,"[-0.65727447 -0.53065238 -1.37913189  0.35451067  1.1016212   0.9897296
  1.57752589  0.41856579 -1.21201093 -0.81656607  0.        ]",[ 1.75233101 -0.45281281],"[[ 10.64583337  -3.01996817   0.12632789   0.11458208]
 [ 54.64100137   0.36702979   0.           0.        ]]",[-0.37938502 -0.39453986],-0.169376663927
20,[ 1.45931053 -0.6681897 ],-1.46359,"[ 0.77564735 -0.52930549 -1.04861224  0.32781134  1.10161919  0.98972798
  1.66412779  0.41403276 -1.26483688 -0.95712716  0.        ]",[ 1.21694488 -0.51772019],"[[ 11.76752501  -3.01246271   0.12632789   0.11458208]
 [ 57.51857083   0.33329424   0.           0.        ]]",[-0.37938502 -0.39453986],-0.185217091373
21,[ 1.27412701 -0.69130147],-1.34543,"[ 1.09413035 -0.52832531  0.563585    0.30933135  1.10161717  0.98972636
  1.74901437  0.39490964 -1.16421549 -1.07306744  0.        ]",[ 1.45638532 -1.00321443],"[[ 12.94619644  -3.00726356   0.12632789   0.11458208]
 [ 60.33917431   0.19096705   0.           0.        ]]",[-0.37938502 -0.39453986],-0.18444746073
22,[ 0.97862351 -0.57637101],-1.09743,"[-0.24522795 -0.5278858   1.49517655  0.30128131  1.10161515  0.98972474
  1.83221978  0.37733267 -1.02883986 -0.99914741  0.        ]",[ 0.81734222 -1.40402655],"[[  1.41807198e+01  -3.00499767e+00   1.26327895e-01   1.14582081e-01]
 [  6.31039491e+01   6.01475385e-02   0.00000000e+00   0.00000000e+00]]",[-0.37938502 -0.39453986],-0.165582332266
23,[ 0.98212922 -0.61006987],-1.12726,"[-1.52159321 -0.52774693  0.37382135  0.29877252  1.10161313  0.98972312
  1.89201133  0.37172756 -1.05112769 -0.82305985  0.        ]",[ 1.37238366 -1.19046206],"[[  1.54627335e+01  -3.00429142e+00   1.26327895e-01   1.14582081e-01]
 [  6.50908051e+01   1.84323189e-02   0.00000000e+00   0.00000000e+00]]",[-0.37938502 -0.39453986],-0.153054014315
24,[ 1.22634685 -0.67628133],-1.18658,"[-0.83041611 -0.52770446 -1.29622493  0.29801475  1.10161111  0.9897215
  1.97238429  0.36998052 -1.21031913 -0.80141076  0.        ]",[ 1.02435601  0.24975994],"[[  1.67913459e+01  -3.00407814e+00   1.26327895e-01   1.14582081e-01]
 [  6.77615266e+01   5.43206141e-03   0.00000000e+00   0.00000000e+00]]",[-0.37938502 -0.39453986],-0.168131790436
25,[ 1.31969976 -0.74927431],-1.46172,"[ 0.8887469  -0.52565391 -0.91469571  0.26231246  1.1016091   0.98971988
  2.05116496  0.503244   -1.26862438 -0.98880225  0.        ]",[ 0.30390401 -1.58494401],"[[ 18.17284229  -2.99401858   0.12632789   0.11458208]
 [ 70.37937768   0.99728971   0.           0.        ]]",[-0.37938502 -0.39453986],-0.188006346368
26,[ 1.11373878 -0.66956449],-1.24425,"[ 0.8422233  -0.52833928  1.00149614  0.30964008  1.10160708  0.98971826
  2.04543579  0.1742484  -1.12387666 -1.0687025   0.        ]",[ 2.07056962 -1.45893387],"[[ 19.57852218  -3.0073508    0.12632789   0.11458208]
 [ 70.18931198  -1.45135701   0.           0.        ]]",[-0.37938502 -0.39453986],-0.18030335803
27,[ 0.86587584 -0.60575801],-1.02606,"[-0.94908129 -0.53014266  1.24777109  0.34429816  1.10160506  0.98971663
  2.12277192  0.37721038 -1.02123211 -0.92931119  0.        ]",[ 0.51852141 -1.05201113],"[[  2.10080934e+01  -3.01709869e+00   1.26327895e-01   1.14582081e-01]
 [  7.27592081e+01   5.92494497e-02   0.00000000e+00   0.00000000e+00]]",[-0.37938502 -0.39453986],-0.158860858492
28,[ 1.04270566 -0.67889893],-1.11111,"[-1.40822908 -0.52943499 -0.66858514  0.33039523  1.10160304  0.98971501
  2.14119917  0.40151795 -1.13080498 -0.78700237  0.        ]",[ 1.22232175  0.98379702],"[[ 22.46942399  -3.01318998   0.12632789   0.11458208]
 [ 73.37180324   0.24016838   0.           0.        ]]",[-0.37938502 -0.39453986],-0.158563199724
29,[ 1.19296122 -0.81026751],-1.34501,"[ 0.35128662 -0.520009   -1.35180782  0.17487534  1.10160102  0.98971339
  2.21663279  0.92474178 -1.29554963 -0.92544437  0.        ]",[ 2.71085979  0.0353313 ],"[[ 23.96201175  -2.96931647   0.12632789   0.11458208]
 [ 75.8785404    4.13441961   0.           0.        ]]",[-0.37938502 -0.39453986],-0.186120072054
30,[ 0.91174984 -0.91688108],-1.2564,"[ 1.0983469  -0.4946394   0.55208463 -0.11697947  1.10159901  0.98971177
  2.29055455  0.93328892 -1.11222213 -1.16833113  0.        ]",[ 1.13444575 -1.7153012 ],"[[ 25.50423034  -2.8859938    0.12632789   0.11458208]
 [ 78.33508461   4.19804489   0.           0.        ]]",[-0.37938502 -0.39453986],-0.187983854362
31,[ 0.54317629 -0.75361812],-0.848701,"[-0.71095727 -0.47756535  1.38436392 -0.26688746  1.10159699  0.98971015
  2.36301215  0.39116319 -0.90613951 -0.86371273  0.        ]",[ 0.85299601 -1.03045993],"[[ 27.09509045  -2.84251926   0.12632789   0.11458208]
 [ 80.74302317   0.1631252    0.           0.        ]]",[-0.37938502 -0.39453986],-0.14265767182
32,[ 0.89925873 -0.70985651],-1.19727,"[-1.42358026 -0.49204312 -0.63571901 -0.14144947  1.10159497  0.98970853
  2.41654046 -0.14016673 -1.19391571 -0.68744942  0.        ]",[ 1.38953339 -0.92904355],"[[ 28.72779915  -2.87893315   0.12632789   0.11458208]
 [ 82.52204153  -3.79144455   0.           0.        ]]",[-0.37938502 -0.39453986],-0.158683185921
33,[ 1.31458724 -0.65698314],-1.34512,"[ 0.54234855 -0.52497377 -1.24519958  0.25107023  1.10159295  0.98970691
  2.48653833 -0.62346588 -1.28089722 -0.93954017  0.        ]",[ 0.44749722 -1.96059913],"[[ 30.40158024  -2.99084783   0.12632789   0.11458208]
 [ 84.84833342  -7.3885336    0.           0.        ]]",[-0.37938502 -0.39453986],-0.185596712627
34,[ 0.97798836 -0.72796053],-1.16992,"[ 0.88282436 -0.53648107  0.95026915  0.49766869  1.10159094  0.98970529
  2.48931269  0.34095275 -1.1581345  -1.03671536  0.        ]",[ 1.55405369 -0.48430072],"[[ 32.09947832  -3.06010523   0.12632789   0.11458208]
 [ 84.9410093   -0.2105902    0.           0.        ]]",[-0.37938502 -0.39453986],-0.180837379959
35,[ 0.73308551 -0.67991412],-0.988064,"[-1.20589791 -0.53472184  1.00965041  0.44808857  1.10158892  0.98970366
  2.55784863  0.51241505 -1.0387668  -0.91748922  0.        ]",[ 1.23470588 -0.65963268],"[[ 33.82115256  -3.04622295   0.12632789   0.11458208]
 [ 87.21878491   1.0655664    0.           0.        ]]",[-0.37938502 -0.39453986],-0.159517793914
36,[ 1.00964463 -0.77232563],-1.13016,"[-0.89395384 -0.53180784 -1.25761693  0.37902658  1.1015869   0.98970204
  2.62502291  0.47677538 -1.18722039 -0.80608221  0.        ]",[ 1.15278853 -0.10676388],"[[ 35.5879285   -3.02685437   0.12632789   0.11458208]
 [ 89.45136622   0.80031267   0.           0.        ]]",[-0.37938502 -0.39453986],-0.165966946023
37,[ 1.07549679 -0.84057772],-1.34355,"[ 1.13070816 -0.52957478 -0.42461572  0.33320254  1.10158488  0.98970042
  2.69086592  0.4344825  -1.23780129 -1.01920127  0.        ]",[ 1.53934655 -0.60519081],"[[ 37.39891269  -3.0139795    0.12632789   0.11458208]
 [ 91.63976344   0.48554056   0.           0.        ]]",[-0.37938502 -0.39453986],-0.187236453936
38,[ 0.61903566 -0.73425686],-0.945864,"[-0.16227103 -0.52833347  1.49637406  0.30965097  1.10158286  0.9896988
  2.75540434  0.39781493 -1.03461726 -1.00710354  0.        ]",[ 1.23057876 -0.90885046],"[[ 39.2532304   -3.00735428   0.12632789   0.11458208]
 [ 93.78486539   0.21263597   0.           0.        ]]",[-0.37938502 -0.39453986],-0.16680548422
39,[ 0.78135836 -0.77031875],-1.06727,"[-1.49742447 -0.52783946 -0.43751773  0.30060493  1.10158085  0.98969718
  2.8186639   0.37845912 -1.11315314 -0.78405051  0.        ]",[-0.09940483 -0.5609544 ],"[[  4.11500244e+01  -3.00480805e+00   1.26327895e-01   1.14582081e-01]
 [  9.58875277e+01   6.85784221e-02   0.00000000e+00   0.00000000e+00]]",[-0.37938502 -0.39453986],-0.1564833989
40,[ 1.11472368 -0.81028998],-1.35757,"[ 0.62998598 -0.52760628 -1.18137568  0.29639902  1.10157883  0.98969556
  2.74967184  0.37558538 -1.27230346 -0.94326968  0.        ]",[ 0.48979259 -0.17401389],"[[  4.30447804e+01  -3.00362393e+00   1.26327895e-01   1.14582081e-01]
 [  9.35957151e+01   4.71925537e-02   0.00000000e+00   0.00000000e+00]]",[-0.37938502 -0.39453986],-0.184970787714
41,[ 0.74220729 -0.78161889],-1.07386,"[ 0.63248461 -0.52738313  1.20708517  0.29240822  1.10157681  0.98969394
  2.75225138  0.37647543 -1.0910094  -1.06643804  0.        ]",[ 1.14965896  0.19204155],"[[  4.49175612e+01  -3.00250019e+00   1.26327895e-01   1.14582081e-01]
 [  9.36820771e+01   5.38196291e-02   0.00000000e+00   0.00000000e+00]]",[-0.37938502 -0.39453986],-0.177095757476
42,[ 0.61842811 -0.76335013],-0.98871,"[-1.49647724 -0.52558789  0.46838112  0.2613561   1.10157479  0.98969232
  2.81557122  0.47925244 -1.04373693 -0.82052669  0.        ]",[ 0.24189491 -1.07354679],"[[ 46.81232005  -2.99374984   0.12632789   0.11458208]
 [ 95.78677497   0.8187642    0.           0.        ]]",[-0.37938502 -0.39453986],-0.152119214251
43,[ 1.07773566 -0.78362072],-1.25606,"[-0.15224896 -0.52822558 -1.46846586  0.30770855  1.10157278  0.98969069
  2.78730679  0.22479536 -1.2618219  -0.8566805   0.        ]",[ 0.52848761 -0.20094289],"[[ 48.71863834  -3.00680794   0.12632789   0.11458208]
 [ 94.84826454  -1.07508703   0.           0.        ]]",[-0.37938502 -0.39453986],-0.177597274769
44,[ 0.91047835 -0.83311617],-1.21764,"[ 1.10772108 -0.52940866  0.52544266  0.33005181  1.10157076  0.98968907
  2.79375261  0.38381733 -1.17004616 -1.06703198  0.        ]",[ 1.54060894 -0.23527626],"[[ 50.61775978  -3.01309399   0.12632789   0.11458208]
 [ 95.06312655   0.1084707    0.           0.        ]]",[-0.37938502 -0.39453986],-0.184501877183
45,[ 0.56224477 -0.73453796],-0.90107,"[-1.07646362 -0.52865779  1.14446956  0.31576343  1.10156874  0.98968745
  2.85624785  0.3991981  -1.01722427 -0.90728927  0.        ]",[-0.60227216 -0.31941122],"[[ 52.5398652   -3.00907484   0.12632789   0.11458208]
 [ 97.14048789   0.22294812   0.           0.        ]]",[-0.37938502 -0.39453986],-0.156626092824
46,[ 0.97069657 -0.78520131],-1.15159,"[-0.89162179 -0.52794558 -1.25911678  0.30260528  1.10156672  0.98968583
  2.72659413  0.38849707 -1.20354441 -0.79807402  0.        ]",[ 1.6036179  -1.00865642],"[[ 54.43945508  -3.00537172   0.12632789   0.11458208]
 [ 92.83285669   0.14330625   0.           0.        ]]",[-0.37938502 -0.39453986],-0.167170198952
47,[ 1.0308522  -0.85226703],-1.35965,"[ 1.15564303 -0.52766782 -0.32601832  0.29757659  1.1015647   0.98968421
  2.79041882  0.37266361 -1.23291084 -1.03584326  0.        ]",[ 0.16269434 -2.61701679],"[[  5.63173980e+01  -3.00395604e+00   1.26327895e-01   1.14582081e-01]
 [  9.49543726e+01   2.54651970e-02   0.00000000e+00   0.00000000e+00]]",[-0.37938502 -0.39453986],-0.188070565709
48,[ 0.61134362 -0.7249248 ],-0.937196,"[-0.30167741 -0.52763248  1.4912729   0.29694921  1.10156269  0.98968259
  2.75321507  0.36915341 -1.02540064 -0.99345055  0.        ]",[ 1.49716543 -0.98211071],"[[  5.82040882e+01  -3.00377946e+00   1.26327895e-01   1.14582081e-01]
 [  9.37187652e+01  -6.57550498e-04   0.00000000e+00   0.00000000e+00]]",[-0.37938502 -0.39453986],-0.164781582896
49,[ 0.80295217 -0.77396941],-1.12013,"[-1.44900537 -0.52764034 -0.57625477  0.29710058  1.10156067  0.98968097
  2.81651112  0.36888982 -1.12627506 -0.78063093  0.        ]",[ 2.08709185 -0.88644456],"[[  6.00995736e+01  -3.00382216e+00   1.26327895e-01   1.14582081e-01]
 [  9.58227562e+01  -2.61677274e-03   0.00000000e+00   0.00000000e+00]]",[-0.37938502 -0.39453986],-0.157626218639
