timestep,avg_action_dist,rewards,obs,actions,human_obs,logstd_action_dist,original_rewards
10,[ 0.22488266 -0.69417262],-1.26086,"[ 1.16488458 -0.53897086 -0.27794954  1.03745504 -1.14392843  0.70945155
 -0.33556831  0.21838511  0.7261575  -0.56029021  0.        ]",[ 1.48244241 -0.62728869],"[[-0.19855225 -3.21137184 -0.13337774  0.08207544]
 [-8.80233335 -1.1213165   0.          0.        ]]",[-0.38149059 -0.39648154],-0.144506386502
11,[ 0.04201564 -0.81929803],-1.2115,"[ 1.11621975 -0.54209102 -0.47035427  0.86897264 -1.14392621  0.70945066
 -0.21060904  0.88337001  0.71972585 -0.60226123  0.        ]",[ 0.52213771 -1.14686973],"[[-0.33312249 -3.16420421 -0.13337774  0.08207544]
 [-4.66855761  3.82533866  0.          0.        ]]",[-0.38149059 -0.39648154],-0.14626538983
12,[-0.0410088  -0.86390412],-1.21754,"[ 1.0806037  -0.54081265 -0.56950674  0.61685704 -1.14392399  0.70944976
 -0.14532421  0.76452765  0.70012612 -0.66033885  0.        ]",[ 0.45001942 -1.1526249 ],"[[-0.4048247  -3.09368425 -0.13337774  0.08207544]
 [-2.5088736   2.94130971  0.          0.        ]]",[-0.38149059 -0.39648154],-0.147747188381
13,[-0.08245324 -0.88210613],-1.23981,"[ 1.06271046 -0.53623096 -0.61255318  0.45513214 -1.14392178  0.70944887
 -0.08996387  0.59063941  0.68656259 -0.69731     0.        ]",[-0.21343952  1.07800568],"[[-0.43662744 -3.04834398 -0.13337774  0.08207544]
 [-0.67750165  1.64780718  0.          0.        ]]",[-0.38149059 -0.39648154],-0.148752815889
14,[-0.23402078 -0.97670186],-1.19966,"[ 1.04965767 -0.522852   -0.64181958  0.1985976  -1.14391956  0.70944797
 -0.11509875  1.11854072  0.66670786 -0.7586855   0.        ]",[-0.20605881 -1.46876597],"[[-0.45852004 -2.97598769 -0.13337774  0.08207544]
 [-1.50899069  5.57473566  0.          0.        ]]",[-0.38149059 -0.39648154],-0.151015406124
15,[-0.22366302 -0.96967709],-1.25669,"[ 1.02555679 -0.50264834 -0.69195203 -0.04895273 -1.14391734  0.70944708
 -0.13886265  0.57140556  0.64649491 -0.8166203   0.        ]",[ 0.5568753  -0.05740696],"[[-0.49658748 -2.90532847 -0.13337774  0.08207544]
 [-2.29512649  1.5047514   0.          0.        ]]",[-0.38149059 -0.39648154],-0.153328036497
16,[-0.25904471 -0.98883212],-1.24713,"[ 1.00991939 -0.49289266 -0.72216821 -0.14429192 -1.14391513  0.70944618
 -0.07084037  0.5368547   0.63721842 -0.8376593   0.        ]",[-0.25298747 -0.13768916],"[[-0.51991263 -2.87781209 -0.13337774  0.08207544]
 [-0.0448903   1.24774145  0.          0.        ]]",[-0.38149059 -0.39648154],-0.154053119493
17,[-0.25622928 -0.9902513 ],-1.21414,"[ 1.00236043 -0.4854499  -0.73620121 -0.21052786 -1.14391291  0.70944529
 -0.10109254  0.46023728  0.63147198 -0.85318043  0.        ]",[-1.02528923 -1.95652199],"[[-0.53085151 -2.85857558 -0.13337774  0.08207544]
 [-1.04566143  0.67780958  0.          0.        ]]",[-0.38149059 -0.39648154],-0.154726086182
18,[-0.09552966 -0.9077239 ],-1.20389,"[ 0.95807273 -0.49549883 -0.81206602 -0.11985575 -1.1439107   0.70944439
 -0.22015533 -0.07387936  0.62794044 -0.81910096  0.        ]",[-0.17979383 -2.01558134],"[[-0.59128293 -2.88488325 -0.13337774  0.08207544]
 [-4.98436542 -3.29533139  0.          0.        ]]",[-0.38149059 -0.39648154],-0.151654239823
19,[ 0.1506052  -0.77539682],-1.21115,"[ 0.87055325 -0.52599082 -0.93750636  0.24759558 -1.14390848  0.7094435
 -0.23869792 -0.5974033   0.65389377 -0.71324416  0.        ]",[ 1.07835775 -0.46541828],"[[-0.69712468 -2.98986312 -0.13337774  0.08207544]
 [-5.59777651 -7.18967769  0.          0.        ]]",[-0.38149059 -0.39648154],-0.146343567281
20,[ 0.07545783 -0.83380359],-1.19536,"[ 0.80504334 -0.53717773 -1.01588616  0.48155395 -1.14390626  0.7094426
 -0.11565371  0.3429157   0.684693   -0.65118465  0.        ]",[ -3.61315686e-06  -5.63565362e-01],"[[-0.76824041 -3.05576157 -0.13337774  0.08207544]
 [-1.52737987 -0.19492153  0.          0.        ]]",[-0.38149059 -0.39648154],-0.145417929898
21,[ 0.04871228 -0.8533355 ],-1.19458,"[ 0.77564533 -0.53549352 -1.04766123  0.43611454 -1.14390405  0.70944171
 -0.11473843  0.50088071  0.67661969 -0.65870081  0.        ]",[-0.2597512   0.13558496],"[[-0.79848402 -3.04300111 -0.13337774  0.08207544]
 [-1.49710467  0.98013631  0.          0.        ]]",[-0.38149059 -0.39648154],-0.145022634376
22,[ 0.02992673 -0.86787271],-1.19493,"[ 0.73545625 -0.53155802 -1.08815368  0.34799489 -1.14390183  0.70944081
 -0.14493019  0.57043715  0.66262482 -0.6716727   0.        ]",[ 1.06376349 -0.22474495],"[[-0.8384471  -3.01820701 -0.13337774  0.08207544]
 [-2.49587448  1.49755004  0.          0.        ]]",[-0.38149059 -0.39648154],-0.144363192187
23,[-0.01225075 -0.88057017],-1.16134,"[ 0.72547918 -0.52759713 -1.09771479  0.27453644 -1.14389961  0.70943992
 -0.023752    0.44684361  0.6514045  -0.68494523  0.        ]",[-0.24474031 -1.9751129 ],"[[-0.84814439 -2.99748034 -0.13337774  0.08207544]
 [ 1.51278532  0.5781795   0.          0.        ]]",[-0.38149059 -0.39648154],-0.144063702797
24,[ 0.01748137 -0.86311793],-1.17327,"[ 0.74619386 -0.52950966 -1.07764318  0.30858873 -1.1438974   0.70943902
 -0.05395031  0.32923852  0.65731917 -0.6805841   0.        ]",[ 0.00727938 -1.12087485],"[[-0.82791234 -3.00709567 -0.13337774  0.08207544]
 [ 0.51380312 -0.29664528  0.          0.        ]]",[-0.38149059 -0.39648154],-0.144401288545
25,[ 0.01017196 -0.86759901],-1.17844,"[ 0.75675725 -0.52976777 -1.06708595  0.3133841  -1.14389518  0.70943813
 -0.05338604  0.37668314  0.65802778 -0.68145242  0.        ]",[-0.11297585 -0.68484385],"[[-0.81744896 -3.00844878 -0.13337774  0.08207544]
 [ 0.53246817  0.05628267  0.          0.        ]]",[-0.38149059 -0.39648154],-0.144539156956
26,[ 0.00947171 -0.86858582],-1.17966,"[ 0.76282333 -0.52939808 -1.06092099  0.30655572 -1.14389297  0.70943723
 -0.0672262   0.38319283  0.65713872 -0.68379897  0.        ]",[-0.77086767 -0.0970147 ],"[[-0.81139327 -3.00652214 -0.13337774  0.08207544]
 [ 0.07462507  0.10470889  0.          0.        ]]",[-0.38149059 -0.39648154],-0.144606418732
27,[ 0.04178493 -0.85813665],-1.1785,"[ 0.73330746 -0.52893151 -1.09021483  0.29807333 -1.14389075  0.70943634
 -0.15953289  0.38424719  0.65512936 -0.68131455  0.        ]",[ 0.4230063  -0.80008704],"[[-0.84053818 -3.00412808 -0.13337774  0.08207544]
 [-2.97894029  0.11255469  0.          0.        ]]",[-0.38149059 -0.39648154],-0.14421434103
28,[ 0.03754774 -0.85852331],-1.16026,"[ 0.68921222 -0.5287198  -1.13094605  0.29427895 -1.14388853  0.70943544
 -0.1071222   0.37142568  0.65355573 -0.67591804  0.        ]",[-0.2466587  -1.51149202],"[[-0.88272149 -3.00305696 -0.13337774  0.08207544]
 [-1.24516744  0.01718243  0.          0.        ]]",[-0.38149059 -0.39648154],-0.143666703666
29,[ 0.05494662 -0.85156047],-1.15572,"[ 0.65203756 -0.52874376 -1.16270499  0.29471776 -1.14388632  0.70943455
 -0.13589865  0.36679763  0.65301291 -0.67072494  0.        ]",[-0.59735328 -1.11291594],"[[-0.91717601 -3.00318092 -0.13337774  0.08207544]
 [-2.1971122  -0.01724146  0.          0.        ]]",[-0.38149059 -0.39648154],-0.143246820313
30,[ 0.09170777 -0.83658099],-1.15928,"[ 0.57667287 -0.528811   -1.22062503  0.29593387 -1.1438841   0.70943365
 -0.20607874  0.36709545  0.65246637 -0.66049772  0.        ]",[ 0.03740078 -1.26676965],"[[-0.98441162 -3.00352433 -0.13337774  0.08207544]
 [-4.51871169 -0.01502347  0.          0.        ]]",[-0.38149059 -0.39648154],-0.142481303833
31,[ 0.11601116 -0.82505256],-1.15442,"[ 0.47289511 -0.52885694 -1.28795526  0.29676977 -1.14388189  0.70943276
 -0.19889805  0.36794174  0.65252703 -0.64724438  0.        ]",[-0.16018798 -1.20845608],"[[-1.07240258 -3.00376039 -0.13337774  0.08207544]
 [-4.28117652 -0.00872559  0.          0.        ]]",[-0.38149059 -0.39648154],-0.141583356941
32,[ 0.15077063 -0.81089461],-1.14849,"[ 0.36004663 -0.52888143 -1.34706122  0.29722047 -1.14387967  0.70943186
 -0.21550821  0.36852408  0.65358787 -0.63365683  0.        ]",[-1.05543991 -1.00751917],"[[ -1.16353921e+00  -3.00388770e+00  -1.33377737e-01   8.20754366e-02]
 [ -4.83065486e+00  -4.39122221e-03   0.00000000e+00   0.00000000e+00]]",[-0.38149059 -0.39648154],-0.140785903379
33,[ 0.21940532 -0.7821666 ],-1.1776,"[ 0.18434653 -0.52889302 -1.4138754   0.29743918 -1.14387745  0.70943097
 -0.33230381  0.36883791  0.65705628 -0.61388206  0.        ]",[ 0.64139483 -0.86506815],"[[ -1.29891766e+00  -3.00394952e+00  -1.33377737e-01   8.20754366e-02]
 [ -8.69431453e+00  -2.05410353e-03   0.00000000e+00   0.00000000e+00]]",[-0.38149059 -0.39648154],-0.139866514295
34,[ 0.22435248 -0.76750374],-1.19061,"[-0.01355747 -0.52886985 -1.45673583  0.29703195 -1.14387524  0.70943007
 -0.25033409  0.37032025  0.66327328 -0.59332168  0.        ]",[ 0.98224064 -1.73003337],"[[-1.44559774 -3.00383464 -0.13337774  0.08207544]
 [-5.98272962  0.00897512  0.          0.        ]]",[-0.38149059 -0.39648154],-0.139244138989
35,[ 0.20110628 -0.76524973],-1.20725,"[-0.12256677 -0.52886492 -1.46678734  0.29695317 -1.14387302  0.70942918
 -0.12919236  0.36871001  0.66773534 -0.58267612  0.        ]",[ 0.73742979 -0.87178681],"[[ -1.52504467e+00  -3.00381247e+00  -1.33377737e-01   8.20754366e-02]
 [ -1.97531824e+00  -3.00026691e-03   0.00000000e+00   0.00000000e+00]]",[-0.38149059 -0.39648154],-0.139081728313
36,[ 0.17639299 -0.77147388],-1.20895,"[-0.13608194 -0.52885166 -1.46737803  0.29672451 -1.14387081  0.70942828
 -0.03974945  0.36991555  0.66829789 -0.58139718  0.        ]",[-0.3323825  -0.04775816],"[[-1.5348644  -3.003748   -0.13337774  0.08207544]
 [ 0.98348447  0.00596989  0.          0.        ]]",[-0.38149059 -0.39648154],-0.139066293385
37,[ 0.18516865 -0.77016628],-1.2228,"[-0.1274508  -0.52865607 -1.46701096  0.29322835 -1.14386859  0.70942739
 -0.08011976  0.37787552  0.66714867 -0.58237912  0.        ]",[ 1.44698722  0.19873824],"[[-1.52859386 -3.00276102 -0.13337774  0.08207544]
 [-0.35198099  0.06518378  0.          0.        ]]",[-0.38149059 -0.39648154],-0.138996258969
38,[ 0.12396981 -0.79880273],-1.19724,"[-0.0824096  -0.52677372 -1.46416336  0.26070797 -1.14386637  0.70942649
  0.03977902  0.48351374  0.65786036 -0.58860468  0.        ]",[ 0.58720341 -1.29156711],"[[-1.4958384  -2.99357311 -0.13337774  0.08207544]
 [ 3.61430802  0.85098878  0.          0.        ]]",[-0.38149059 -0.39648154],-0.138329120836
39,[ 0.1374497  -0.79148376],-1.20425,"[ 0.04727932 -0.52932148 -1.44698407  0.30528257 -1.14386416  0.7094256
  0.10789438  0.22501912  0.65523321 -0.60162571  0.        ]",[ 1.79382405 -0.75950612],"[[-1.40094484 -3.00616379 -0.13337774  0.08207544]
 [ 5.86758615 -1.07184865  0.          0.        ]]",[-0.38149059 -0.39648154],-0.138865546471
40,[ 0.05686519 -0.83324897],-1.17612,"[ 0.25527599 -0.53064528 -1.39032775  0.33019307 -1.14386194  0.7094247
  0.22407183  0.37659314  0.66252298 -0.61764592  0.        ]",[-0.31935305 -1.5338168 ],"[[-1.24503304 -3.01319061 -0.13337774  0.08207544]
 [ 9.7107716   0.05565217  0.          0.        ]]",[-0.38149059 -0.39648154],-0.140727967703
41,[ 0.00855687 -0.86019504],-1.18108,"[ 0.48131458 -0.53011691 -1.282948    0.32010335 -1.14385973  0.70942381
  0.18003789  0.39176319  0.65685694 -0.64455369  0.        ]",[ 0.13746755 -0.13905794],"[[-1.0654326  -3.01034538 -0.13337774  0.08207544]
 [ 8.2541244   0.16849875  0.          0.        ]]",[-0.38149059 -0.39648154],-0.141881761166
42,[-0.04580475 -0.88629591],-1.1727,"[ 0.6744389  -0.52938752 -1.14379593  0.30652436 -1.14385751  0.70942291
  0.19155127  0.39325907  0.65527014 -0.67146534  0.        ]",[ 0.60524649 -2.75819775],"[[-0.8965287  -3.00651449 -0.13337774  0.08207544]
 [ 8.63499457  0.17962881  0.          0.        ]]",[-0.38149059 -0.39648154],-0.143546541293
43,[-0.12141885 -0.91119087],-1.18852,"[ 0.86666683 -0.5290014  -0.94241233  0.29949604 -1.14385529  0.70942202
  0.25882388  0.37534326  0.65994928 -0.7009886   0.        ]",[-0.12204544 -1.11539767],"[[ -0.70150069  -3.00453093  -0.13337774   0.08207544]
 [ 10.86039175   0.04636331   0.           0.        ]]",[-0.38149059 -0.39648154],-0.146123207239
44,[-0.17698245 -0.91811764],-1.23477,"[ 1.02899891 -0.52890654 -0.68498311  0.29779253 -1.14385308  0.70942112
  0.23771698  0.3704292   0.67132221 -0.7296062   0.        ]",[ 1.07644342 -1.018915  ],"[[ -4.91298249e-01  -3.00405013e+00  -1.33377737e-01   8.20754366e-02]
 [  1.01621794e+01   9.81233768e-03   0.00000000e+00   0.00000000e+00]]",[-0.38149059 -0.39648154],-0.149389114641
45,[-0.28807479 -0.92831826],-1.25507,"[ 1.14898406 -0.52888917 -0.3527612   0.29748953 -1.14385086  0.70942023
  0.35132308  0.36923759  0.69055534 -0.75783619  0.        ]",[-1.15061993 -1.0103393 ],"[[ -2.50348282e-01  -3.00396467e+00  -1.33377737e-01   8.20754366e-02]
 [  1.39202935e+01   9.51089927e-04   0.00000000e+00   0.00000000e+00]]",[-0.38149059 -0.39648154],-0.153482073464
46,[-0.35195798 -0.90982443],-1.30644,"[ 1.19178014 -0.52888905 -0.00677748  0.29749719 -1.14384865  0.70941933
  0.22330444  0.36902398  0.71456946 -0.77953439  0.        ]",[-0.94388587 -0.73525557],"[[ -1.44321583e-02  -3.00396691e+00  -1.33377737e-01   8.20754366e-02]
 [  9.68543152e+00  -6.35266880e-04   0.00000000e+00   0.00000000e+00]]",[-0.38149059 -0.39648154],-0.15761319671
47,[-0.39301711 -0.89157325],-1.31694,"[ 1.17847123 -0.52883584  0.22134748  0.29654939 -1.14384643  0.70941844
  0.10453634  0.37163685  0.73245684 -0.79021036  0.        ]",[-0.68670269 -1.3613014 ],"[[ 0.13985701 -3.00369942 -0.13337774  0.08207544]
 [ 5.75657765  0.01880334  0.          0.        ]]",[-0.38149059 -0.39648154],-0.160292801545
48,[-0.41185021 -0.87793112],-1.33442,"[ 1.15671491 -0.5288238   0.34773972  0.29634273 -1.14384422  0.70941754
  0.01890113  0.36837355  0.74306926 -0.79473037  0.        ]",[-0.42548952 -0.81361148],"[[ 0.226566   -3.00364116 -0.13337774  0.08207544]
 [ 2.92376205 -0.00546827  0.          0.        ]]",[-0.38149059 -0.39648154],-0.161752569537
49,[-0.4183259  -0.87050569],-1.34539,"[ 1.14290443 -0.52881089  0.40667809  0.29612072 -1.143842    0.70941665
 -0.03377464  0.37006099  0.74819855 -0.79649782  0.        ]",[-0.05001488 -0.64768517],"[[ 0.26755802 -3.00357856 -0.13337774  0.08207544]
 [ 1.18124631  0.00708648  0.          0.        ]]",[-0.38149059 -0.39648154],-0.162428665139
