timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.169626153222,"[[  3.06446188e-02   3.10220718e-02   1.32619998e-01  -1.41236185e-01]
 [ -4.58008978e-03  -9.71074394e-05   0.00000000e+00   0.00000000e+00]]",[-0.1346662  -0.83593869],-1.44936,"[ 1.1692373   2.41543983  0.11837067  0.93952376  1.15595544 -1.21802437
  1.15413163  0.37293578  0.40674825  1.31881029  0.        ]",[-0.38005126 -0.30834442],[-0.43998655  0.06488699]
1,-0.166665779951,"[[ 0.01308963  0.03360476  0.13262    -0.14123618]
 [-1.7451228   0.25750525  0.          0.        ]]",[-0.08825179 -0.82887524],-1.38281,"[ 1.169765    2.415303    0.09220694  0.9493499   1.15595307 -1.21802172
  1.09230163  0.40703005  0.40771755  1.29137264  0.        ]",[-0.38005126 -0.30834442],[ 0.0104824   0.14055128]
2,-0.161414566573,"[[-0.0210526   0.04428721  0.13262    -0.14123618]
 [-1.66935206  0.80890239  0.          0.        ]]",[-0.04303574 -0.83636492],-1.39016,"[ 1.16957484  2.41467861  0.04131191  0.98998756  1.15595071 -1.21801907
  1.09499106  0.48000915  0.40830006  1.24297253  0.        ]",[-0.38005126 -0.30834442],[-0.20860116 -0.04584451]
3,-0.15513679035,"[[-0.06238708  0.05848636  0.13262    -0.14123618]
 [-2.46145867  0.61166847  0.          0.        ]]",[ 0.02785083 -0.83321977],-1.30566,"[ 1.16719156  2.41359467 -0.02024989  1.04397308  1.15594834 -1.21801642
  1.06685171  0.45390395  0.40720839  1.18554343  0.        ]",[-0.38005126 -0.30834442],[ 0.56567112 -0.22376267]
4,-0.15056024977,"[[-0.08867248  0.0616997   0.13262    -0.14123618]
 [-0.17469695 -0.2873357   0.          0.        ]]",[ 0.04434288 -0.84373033],-1.55139,"[ 1.16444984  2.41329724 -0.05932229  1.05618289  1.15594597 -1.21801377
  1.14808013  0.33491666  0.40540102  1.14387523  0.        ]",[-0.38005126 -0.30834442],[ 0.13853218 -2.6901159 ]
5,-0.146550146952,"[[-0.08661792  0.01628006  0.13262    -0.14123618]
 [ 0.37830715 -4.24144873  0.          0.        ]]",[ 0.07868973 -0.83095038],-1.39865,"[ 1.16469582  2.41587876 -0.05627113  0.88340541  1.15594361 -1.21801111
  1.16772162 -0.18842699  0.40377486  1.10708647  0.        ]",[-0.38005126 -0.30834442],[-0.80038154  0.03908197]
6,-0.133822878001,"[[-0.11089535 -0.06614136  0.13262    -0.14123618]
 [-2.79548467 -4.00149729  0.          0.        ]]",[ 0.18554263 -0.83007133],-1.55961,"[ 1.16138755  2.4128523  -0.09228576  0.56979478  1.15594124 -1.21800846
  1.05497973 -0.15666822  0.39095155  0.99360399  0.        ]",[-0.38005126 -0.30834442],[-1.0565424  -2.37283691]
7,-0.103464631877,"[[-0.20592612 -0.18508902  0.13262    -0.14123618]
 [-6.69464099 -7.88034352  0.          0.        ]]",[ 0.46191084 -0.8071686 ],-1.16393,"[ 1.14068849  2.39099826 -0.23212777  0.1207678   1.15593887 -1.21800581
  0.91647182 -0.67005018  0.32950925  0.73582254  0.        ]",[-0.38005126 -0.30834442],[ 0.58575056 -0.96149672]
8,-0.0615810174689,"[[ -0.31522933  -0.37933778   0.13262     -0.14123618]
 [ -4.24388204 -11.53235479   0.           0.        ]]",[ 0.73653829 -0.80521303],-0.997147,"[ 1.10181205  2.31178573 -0.38949384 -0.58840815  1.1559365  -1.21800316
  1.00352631 -1.15340824  0.17745235  0.42061146  0.        ]",[-0.38005126 -0.30834442],[ 1.50380244 -1.6448714 ]
9,-0.0236995943364,"[[ -0.35956327  -0.64743661   0.13262     -0.14123618]
 [ -0.20299494 -15.26506845   0.           0.        ]]",[ 0.84028256 -0.79377997],-0.998364,"[ 1.0815423   2.11927162 -0.45185365 -1.47487199  1.15593414 -1.21800051
  1.14706501 -1.64744448 -0.02937707  0.20461723  0.        ]",[-0.38005126 -0.30834442],[ 0.86689949 -0.36559043]
