timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.125821381101,"[[  5.46568108e-02   9.67861177e-02   1.81180190e-01   1.44857228e-01]
 [  1.25091247e-04  -1.54148319e-03   0.00000000e+00   0.00000000e+00]]",[ 1.3210659   0.30837631],-2.15706,"[ 1.01794548  1.89166809  0.11542584  1.08189797  1.57342067  1.25948344
  0.99973315  0.34496188 -0.10631979 -0.97347621  0.        ]",[-0.68135923 -0.51500803],[ 1.15687072 -0.07212919]
1,-0.117858967782,"[[ 0.09435098  0.09387464  0.18118019  0.14485723]
 [ 3.95611906 -0.28864535  0.          0.        ]]",[ 0.90671146  0.199256  ],-2.11697,"[ 1.01382487  1.89201728  0.17699876  1.07218173  1.57341857  1.25948219
  1.12058165  0.30631802 -0.11464412 -0.90471877  0.        ]",[-0.68135923 -0.51500803],[ 1.08628273  0.70263037]
2,-0.0906960108412,"[[ 0.21236803  0.11605784  0.18118019  0.14485723]
 [ 7.83268695  2.49768018  0.          0.        ]]",[ 0.07260142 -0.22017923],-2.11415,"[ 0.98869928  1.88905754  0.3583263   1.14613101  1.57341647  1.25948094
  1.23900355  0.68135288 -0.16343898 -0.67485076  0.        ]",[-0.68135923 -0.51500803],[-0.7424288  -1.01313521]
3,-0.0635380038521,"[[ 0.33801554  0.12579923  0.18118019  0.14485723]
 [ 4.74234358 -1.51018496  0.          0.        ]]",[ 0.17924052  0.03733581],-1.9703,"[ 0.94111998  1.88755941  0.54630555  1.17854578  1.57341437  1.25947969
  1.14459738  0.14190007 -0.24131684 -0.45131647  0.        ]",[-0.68135923 -0.51500803],[ 0.42851189  0.20528874]
4,-0.0437575977032,"[[ 0.44892585  0.10404482  0.18118019  0.14485723]
 [ 6.34335777 -0.6680615   0.          0.        ]]",[-0.31193978 -0.12217686],-1.99497,"[ 0.88185404  1.89072921  0.70557173  1.10610358  1.57341227  1.25947844
  1.19350474  0.25524859 -0.31802536 -0.288598    0.        ]",[-0.68135923 -0.51500803],[-0.68221136  0.17853503]
5,-0.0277916302211,"[[ 0.54745396  0.09791997  0.18118019  0.14485723]
 [ 3.51885899  0.05317143  0.          0.        ]]",[-0.35459298 -0.16327994],-2.01243,"[ 0.81622884  1.8915113   0.84015723  1.08567598  1.57341017  1.25947719
  1.1072198   0.3523254  -0.40680076 -0.14103534  0.        ]",[-0.68135923 -0.51500803],[-0.80209481 -0.07323618]
6,-0.0238036738676,"[[ 0.58529833  0.09607592  0.18118019  0.14485723]
 [ 0.27637418 -0.23661393  0.          0.        ]]",[-0.13268475 -0.07242101],-2.04231,"[ 0.78791367  1.89173515  0.88983189  1.07952264  1.57340808  1.25947594
  1.00816622  0.31332054 -0.44481197 -0.08637657  0.        ]",[-0.68135923 -0.51500803],[-0.89530137 -0.50378805]
7,-0.0285312255537,"[[ 0.5552437   0.07139004  0.18118019  0.14485723]
 [-3.2700298  -2.22535084  0.          0.        ]]",[ 0.40610862  0.23716497],-1.86086,"[ 0.81053771  1.89435799  0.85047816  0.99706352  1.57340598  1.25947469
  0.89982854  0.04563907 -0.39986648 -0.1496337   0.        ]",[-0.68135923 -0.51500803],[ 1.03005507 -0.49557368]
8,-0.0379439486381,"[[ 0.5301901   0.0076213   0.18118019  0.14485723]
 [ 0.75127601 -4.14512022  0.          0.        ]]",[ 0.22791106  0.36457849],-1.86852,"[ 0.82857994  1.8975578   0.81710516  0.78350463  1.57340388  1.25947344
  1.0226723  -0.21275944 -0.34315417 -0.23887637  0.        ]",[-0.68135923 -0.51500803],[ 0.57310931  0.81430196]
9,-0.0359250364561,"[[ 0.56780063 -0.04211606  0.18118019  0.14485723]
 [ 3.00228688 -0.83962798  0.          0.        ]]",[-0.16899712  0.09087849],-1.93879,"[ 0.80121307  1.89646343  0.86701109  0.61681999  1.57340178  1.25947219
  1.09143622  0.23215583 -0.35408857 -0.22106313  0.        ]",[-0.68135923 -0.51500803],[-0.32185811 -1.16294936]
10,-0.0331416762037,"[[ 0.61449122 -0.09846446  0.18118019  0.14485723]
 [ 1.67119719 -4.78207535  0.          0.        ]]",[ 0.00498573  0.4461205 ],-1.87207,"[ 0.76493046  1.89142674  0.92731157  0.42842367  1.57339968  1.25947094
  1.05077268 -0.29849302 -0.37174877 -0.19543473  0.        ]",[-0.68135923 -0.51500803],[ 0.22821549  0.51655737]
11,-0.0329520738648,"[[ 0.65663321 -0.17263771  0.18118019  0.14485723]
 [ 2.54011484 -2.64237843  0.          0.        ]]",[-0.22575469  0.31534052],-1.89942,"[ 0.73004791  1.87867622  0.98006258  0.18212199  1.57339758  1.25946969
  1.07731585 -0.01049212 -0.37863671 -0.19288052  0.        ]",[-0.68135923 -0.51500803],[-0.40185348  0.84700203]
12,-0.0294142658241,"[[ 0.6909684  -0.19130446  0.18118019  0.14485723]
 [ 0.8988718   0.76434653  0.          0.        ]]",[-0.29247606  0.10202956],-1.84697,"[ 0.70017448  1.87437601  1.02179883  0.12058248  1.57339548  1.25946844
  1.02717766  0.44804935 -0.40378574 -0.15649084  0.        ]",[-0.68135923 -0.51500803],[ 0.24417062  0.00903789]
13,-0.0251217301936,"[[ 0.71845868 -0.17581396  0.18118019  0.14485723]
 [ 1.84699881  0.78463764  0.          0.        ]]",[-0.46635324  0.03859356],-1.91437,"[ 0.67534156  1.87796934  1.05437445  0.17163587  1.57339338  1.25946719
  1.05614059  0.4507803  -0.43894407 -0.10287403  0.        ]",[-0.68135923 -0.51500803],[-0.61153634  0.29759687]
14,-0.0230367272042,"[[ 0.73075525 -0.14844466  0.18118019  0.14485723]
 [-0.60916094  1.94841035  0.          0.        ]]",[-0.34803164 -0.02494699],-1.97,"[ 0.66397552  1.88358562  1.06869622  0.26217548  1.57339128  1.25946594
  0.98110805  0.60742269 -0.46567634 -0.0629361   0.        ]",[-0.68135923 -0.51500803],[-1.00041963  0.16613659]
15,-0.0247844273634,"[[ 0.67899988 -0.10324789  0.18118019  0.14485723]
 [-4.55323983  2.56919502  0.          0.        ]]",[ 0.09323114  0.01807493],-1.92146,"[ 0.71073209  1.89079767  1.00737787  0.41247033  1.57338919  1.25946469
  0.8606221   0.69097935 -0.43380909 -0.10227508  0.        ]",[-0.68135923 -0.51500803],[-0.43433983  0.34330317]
16,-0.0349563550271,"[[ 0.57159448 -0.0387292   0.18118019  0.14485723]
 [-6.18187598  3.87830859  0.          0.        ]]",[ 0.43616915 -0.0406903 ],-1.90258,"[ 0.79835673  1.89661439  0.87197544  0.62816369  1.57338709  1.25946344
  0.81086932  0.86718429 -0.35923829 -0.21236302  0.        ]",[-0.68135923 -0.51500803],[-0.11448845  0.14341425]
17,-0.0506158414286,"[[ 0.44463777  0.04376544  0.18118019  0.14485723]
 [-6.51269534  4.36951519  0.          0.        ]]",[ 0.73656976 -0.04846036],-1.87293,"[ 0.88443173  1.89634689  0.69954734  0.90461761  1.57338499  1.25946219
  0.80076281  0.9332996  -0.28641046 -0.34525884  0.        ]",[-0.68135923 -0.51500803],[ 1.38546831 -1.08183218]
18,-0.0637264451007,"[[ 0.35538257  0.09054394  0.18118019  0.14485723]
 [-2.42643405  0.32183196  0.          0.        ]]",[ 0.75391042  0.13120711],-2.02995,"[ 0.93288408  1.89235101  0.57170454  1.06105728  1.57338289  1.25946094
  0.92559102  0.38848477 -0.238959   -0.45252876  0.        ]",[-0.68135923 -0.51500803],[-0.41058558 -0.65319545]
19,-0.0791557710968,"[[ 0.29104915  0.07097271  0.18118019  0.14485723]
 [-4.00166423 -2.27031821  0.          0.        ]]",[ 1.18309748  0.42164105],-1.95938,"[ 0.96137194  1.89435593  0.47682537  0.99566582  1.57338079  1.25945969
  0.87746961  0.03958348 -0.19075122 -0.57873899  0.        ]",[-0.68135923 -0.51500803],[ 1.09814432  1.05922784]
20,-0.0880133108775,"[[ 0.25148496  0.0657294   0.18118019  0.14485723]
 [ 0.03181953  1.73265258  0.          0.        ]]",[ 0.79145533  0.08815226],-2.0543,"[ 0.97615331  1.89480811  0.41753337  0.97812983  1.57337869  1.25945844
  1.00068545  0.57837996 -0.16775193 -0.65202755  0.        ]",[-0.68135923 -0.51500803],[ 0.31438696 -0.86761798]
21,-0.0852766766806,"[[ 0.26460675  0.06556485  0.18118019  0.14485723]
 [ 1.27621078 -1.73754163  0.          0.        ]]",[ 0.76604933  0.26339674],-2.03738,"[ 0.97148319  1.8948185   0.43726952  0.97757866  1.57337659  1.25945719
  1.03869883  0.11129434 -0.17447028 -0.62929768  0.        ]",[-0.68135923 -0.51500803],[ 0.31799215  0.21170019]
22,-0.0801959504073,"[[ 0.30249556  0.03956473  0.18118019  0.14485723]
 [ 2.50856862 -0.86537487  0.          0.        ]]",[ 0.54500008  0.17602009],-2.00395,"[ 0.9567021   1.89655276  0.49385242  0.89054478  1.57337449  1.25945594
  1.07634454  0.22868729 -0.18714727 -0.58713778  0.        ]",[-0.68135923 -0.51500803],[ 0.83187059 -0.36184142]
23,-0.0664398671694,"[[ 0.38519198  0.00804129  0.18118019  0.14485723]
 [ 5.75027753 -2.28224369  0.          0.        ]]",[ 0.11059801  0.1857338 ],-1.99174,"[ 0.91783838  1.89750374  0.61493073  0.78490748  1.5733724   1.25945469
  1.17537259  0.03797764 -0.22805137 -0.47429475  0.        ]",[-0.68135923 -0.51500803],[ 0.05771558 -0.07055472]
24,-0.0480865241854,"[[ 0.50134805 -0.03995367  0.18118019  0.14485723]
 [ 5.86494862 -2.51646969  0.          0.        ]]",[-0.1767024  0.1821928],-1.91027,"[ 0.84840671  1.8965264   0.77806853  0.62405706  1.5733703   1.25945344
  1.17887453  0.00645095 -0.2968254  -0.32443205  0.        ]",[-0.68135923 -0.51500803],[ 0.21014815  0.3316875 ]
25,-0.029542011364,"[[ 0.62581874 -0.07660866  0.18118019  0.14485723]
 [ 6.57974187 -1.15356979  0.          0.        ]]",[-0.6157276   0.01645973],-2.00717,"[ 0.75574236  1.89380736  0.94164457  0.50139945  1.5733682   1.25945219
  1.20070921  0.18989648 -0.39309018 -0.16026237  0.        ]",[-0.68135923 -0.51500803],[-1.20277154 -1.00415668]
