timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.386020360635,"[[-0.03338467  0.02016403 -0.1531766   0.12621145]
 [ 0.00415126 -0.00301763  0.          0.        ]]",[-1.49922371 -1.83129406],-1.81415,"[ 1.13612578  1.82756266  0.0580867   0.70886537 -1.34014581  1.14412371
  0.82699415  0.32226487  2.34016893 -0.93784164  0.        ]",[-0.05025797 -0.15403315],[-2.72796553 -2.22770393]
1,-0.389875474644,"[[-0.07297753 -0.01960813 -0.1531766   0.12621145]
 [-3.95027563 -3.9610115   0.          0.        ]]",[-1.48187232 -1.8003298 ],-1.77696,"[  1.13321977e+00   1.82754088e+00  -1.78382393e-03   6.03190047e-01
  -1.34012885e+00   1.14411176e+00   5.77970196e-01  -2.22368783e-01
   2.33538697e+00  -1.03551638e+00   0.00000000e+00]",[-0.05025797 -0.15403315],[-0.05752738 -1.74185289]
2,-0.397077087006,"[[-0.15346745 -0.13776877 -0.1531766   0.12621145]
 [-4.09824155 -7.84211657  0.          0.        ]]",[-1.46946955 -1.77326393],-1.82371,"[ 1.12070487  1.81564271 -0.12286417  0.29037669 -1.34011189  1.1440998
  0.56864897 -0.75642022  2.29973213 -1.26239059  0.        ]",[-0.05025797 -0.15403315],[-1.34018662 -3.15299698]
3,-0.402653832246,"[[ -0.27429678  -0.33276595  -0.1531766    0.12621145]
 [ -7.97188074 -11.64492658   0.           0.        ]]",[-1.43463826 -1.72097564],-1.76377,"[ 1.08544351  1.75761527 -0.30156944 -0.21268158 -1.34009494  1.14408784
  0.3247128  -1.27968904  2.17625333 -1.59376756  0.        ]",[-0.05025797 -0.15403315],[ 0.10323646 -0.42561928]
4,-0.399625753834,"[[ -0.42805511  -0.58026133  -0.1531766    0.12621145]
 [ -7.40590924 -13.09975309   0.           0.        ]]",[-1.38073254 -1.65547407],-1.68038,"[ 1.01276132  1.61852346 -0.51999366 -0.80145312 -1.34007798  1.14407588
  0.36035201 -1.4798579   1.91670449 -1.93875662  0.        ]",[-0.05025797 -0.15403315],[-0.84809492 -2.02993263]
5,-0.381514895907,"[[ -0.60836765  -0.87936913  -0.1531766    0.12621145]
 [-10.61494823 -16.79868405   0.           0.        ]]",[-1.26517653 -1.52030659],-1.59776,"[ 0.89008645  1.36461112 -0.75688374 -1.39156883 -1.34006102  1.14406393
  0.15826696 -1.98879895  1.50640427 -2.18714519  0.        ]",[-0.05025797 -0.15403315],[-1.04277063 -0.23760125]
6,-0.340560654272,"[[ -0.85828141  -1.22142921  -0.1531766    0.12621145]
 [-14.36422147 -17.40526846   0.           0.        ]]",[-1.11533868 -1.35180068],-1.32306,"[ 0.66062099  0.98719827 -1.03733208 -1.84125766 -1.34004406  1.14405197
 -0.07783846 -2.07221628  0.94903044 -2.22534196  0.        ]",[-0.05025797 -0.15403315],[-0.83395895 -0.7508484 ]
7,-0.273211298717,"[[ -1.17585772  -1.59589009  -0.1531766    0.12621145]
 [-17.38372294 -20.03202789   0.           0.        ]]",[-0.92696697 -1.14362454],-0.963865,"[ 0.29067731  0.51770616 -1.28916497 -2.00089209 -1.34002711  1.14404002
 -0.26798732 -2.43358097  0.41651058 -1.9193452   0.        ]",[-0.05025797 -0.15403315],[-0.9755601  -1.10124877]
8,-0.18678042036,"[[ -1.55886859  -2.03225981  -0.1531766    0.12621145]
 [-20.90600539 -23.59306512   0.           0.        ]]",[-0.75939435 -0.96931541],-0.613242,"[-0.22207407 -0.01922336 -1.40561789 -1.72377422 -1.34001015  1.14402806
 -0.48979782 -2.92344087  0.1793067  -1.30327975  0.        ]",[-0.05025797 -0.15403315],[-0.64882971 -0.67282706]
9,-0.142199126818,"[[ -1.99866352  -2.52614721  -0.1531766    0.12621145]
 [-23.06615416 -25.78844922   0.           0.        ]]",[-0.67864132 -0.89583266],-0.510896,"[-0.80913784 -0.49364996 -1.2691907  -0.87861894 -1.3399932   1.14401611
 -0.62582819 -3.22534124  0.43109367 -0.76891007  0.        ]",[-0.05025797 -0.15403315],[-0.76670987 -0.96320103]
