timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.843851,"[ 1.23956379  2.7679616  -0.29430076 -0.92849271 -0.16798    -0.96973748
 -0.27720497 -0.37419448  1.59808371  0.72237937  0.        ]",[-1.5153817   6.52154894],-0.246246482606,[-0.51747346  5.78906298],[-0.38704622 -0.13638952],"[[ -8.63921839e-02  -1.27917862e-02  -1.91378324e-02  -1.11992527e-01]
 [  5.61063794e-04  -5.25127191e-05   0.00000000e+00   0.00000000e+00]]"
1,-0.838397,"[ 1.23368686  2.7674969  -0.3523611  -0.74682691 -0.16797991 -0.96973641
 -0.36623437  0.12487315  1.59484423  0.68889798  0.        ]",[-0.10322236  5.77473743],-0.244402463093,[-0.18099064  5.60082722],[-0.38704622 -0.13638952],"[[-0.12608702  0.02695046 -0.01913783 -0.11199253]
 [-3.95686316  3.96107042  0.          0.        ]]"
2,-0.841529,"[ 1.21452035  2.75120982 -0.47194274 -0.20895247 -0.16797981 -0.96973535
 -0.37369355  0.61388222  1.58671975  0.65305184  0.        ]",[ 1.18893207  4.93166821],-0.241917686269,[ 0.29192492  5.33231926],[-0.38704622 -0.13638952],"[[-0.20855114  0.14511413 -0.01913783 -0.11199253]
 [-4.28843916  7.84235908  0.          0.        ]]"
3,-0.83658,"[ 1.20005091  2.67618597 -0.53671911  0.65501895 -0.16797971 -0.96973429
 -0.28282019  1.09299895  1.57728261  0.75544826  0.        ]",[ 0.5694307   5.60097151],-0.245249609094,[ 1.04753649  4.97022343],[-0.38704622 -0.13638952],"[[ -0.25379231   0.34011569  -0.01913783  -0.11199253]
 [ -0.24907164  11.64513759   0.           0.        ]]"
4,-0.818144,"[ 1.20602734  2.47841914 -0.51151651  1.75043589 -0.16797961 -0.96973323
 -0.23205128  1.56271943  1.52508226  1.03118416  0.        ]",[ 1.80346363  4.5546769 ],-0.253856699013,[ 1.65040123  4.57706499],[-0.38704622 -0.13638952],"[[ -0.23613293   0.61042472  -0.01913783  -0.11199253]
 [  2.00762951  15.37335138   0.           0.        ]]"
5,-0.83266,"[ 1.2276617   2.0912274  -0.39692036  2.86056176 -0.16797952 -0.96973217
 -0.14393489  2.02307375  1.34001744  1.4247715   0.        ]",[ 0.80733766  3.73129486],-0.261890459992,[ 1.99799681  4.17948675],[-0.38704622 -0.13638952],"[[ -0.15668503   0.95455232  -0.01913783  -0.11199253]
 [  5.92444767  19.02725064   0.           0.        ]]"
6,-0.7449,"[ 1.24472209  1.48255391 -0.17811284  3.61052541 -0.16797942 -0.9697311
 -0.07465805  2.47434775  0.93204276  1.79680129  0.        ]",[ 2.95717155  4.00926637],-0.26079815902,[ 2.11540222  3.70295715],[-0.38704622 -0.13638952],"[[ -7.30408270e-03   1.37103531e+00  -1.91378324e-02  -1.11992527e-01]
 [  9.00383784e+00   2.26091181e+01   0.00000000e+00   0.00000000e+00]]"
7,-0.727004,"[ 1.21387848  0.70935443  0.14034235  3.51358484 -0.16797932 -0.96973004
  0.01046469  2.91666619  0.33585581  1.8870336   0.        ]",[ 3.06883827  2.87344233],-0.238379109391,[ 2.06933737  3.15932202],[-0.38704622 -0.13638952],"[[  2.10731301e-01   1.85844298e+00  -1.91378324e-02  -1.11992527e-01]
 [  1.27875865e+01   2.61199601e+01   0.00000000e+00   0.00000000e+00]]"
8,-0.683098,"[ 1.07138335 -0.03475508  0.5426891   2.16562615 -0.16797922 -0.96972898
  0.09394892  3.35023662 -0.16415991  1.50469984  0.        ]",[ 1.4549604   3.81698166],-0.184537746296,[ 1.89211345  2.81458473],[-0.38704622 -0.13638952],"[[  5.03714409e-01   2.41537125e+00  -1.91378324e-02  -1.11992527e-01]
 [  1.64985028e+01   2.95614424e+01   0.00000000e+00   0.00000000e+00]]"
9,-0.662274,"[ 0.7487946  -0.43119297  0.95717478 -0.40843732 -0.16797913 -0.96972792
  0.17574581  3.02915821 -0.12463856  0.88779626  0.        ]",[ 1.13875893  3.55324399],-0.11203256486,[ 1.59650493  2.79097462],[-0.38704622 -0.13638952],"[[  8.70173621e-01   3.04044980e+00  -1.91378324e-02  -1.11992527e-01]
 [  2.01344160e+01   2.70131293e+01   0.00000000e+00   0.00000000e+00]]"
10,-0.56755,"[ 0.21073492 -0.43329828  1.25340963 -1.26803703 -0.16797903 -0.96972685
  0.25582405 -0.45315273  0.04979356  0.78661125  0.        ]",[ 1.23873152  2.4842116 ],-0.103666603541,[ 0.92090321  3.52850819],[-0.38704622 -0.13638952],"[[  1.30857309e+00   3.22877105e+00  -1.91378324e-02  -1.11992527e-01]
 [  2.36939348e+01  -6.26665511e-01   0.00000000e+00   0.00000000e+00]]"
