timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.835668,"[ 1.38194509  2.67979483 -0.25465736 -1.12984298 -0.41587356 -0.42138402
 -0.21263871 -0.37119116  1.82405342  0.33193245  0.        ]",[-0.04429373  9.28970417],-0.261616934045,[ 0.07439708  9.13554668],[-0.82634276 -0.2141518 ],"[[ 0.01882183 -0.06760793 -0.04779218 -0.04890475]
 [-0.00146429 -0.00286326  0.          0.        ]]"
1,-0.865815,"[ 1.38198871  2.68276306 -0.25737625 -0.95810179 -0.41587345 -0.4213839
 -0.21647079  0.12790426  1.82502989  0.36500183  0.        ]",[-0.18383756  8.72044494],-0.26246279401,[ 0.47982389  8.82043266],[-0.82634276 -0.2141518 ],"[[ 0.01701936 -0.0279361  -0.04779218 -0.04890475]
 [-0.17818996  3.95684924  0.          0.        ]]"
2,-0.887853,"[ 1.38216123  2.67699736 -0.27372958 -0.44684919 -0.41587333 -0.42138379
 -0.23219635  0.61714537  1.82126442  0.45384351  0.        ]",[ 1.38629659  8.59494721],-0.264207046875,[ 1.01769698  8.39305115],[-0.82634276 -0.2141518 ],"[[  6.17919534e-03   9.01455658e-02  -4.77921793e-02  -4.89047499e-02]
 [ -9.03403418e-01   7.83838019e+00   0.00000000e+00   0.00000000e+00]]"
3,-0.990603,"[ 1.38164717  2.62002128 -0.24086358  0.38186113 -0.41587322 -0.42138367
 -0.14605779  1.09647221  1.78389029  0.66537985  0.        ]",[ 1.42074971  7.4600991 ],-0.266518979166,[ 1.8730917   7.75527668],[-0.82634276 -0.2141518 ],"[[  0.02796704   0.28506858  -0.04779218  -0.04890475]
 [  3.06902027  11.64125594   0.           0.        ]]"
4,-0.957034,"[ 1.37082589  2.44752596 -0.0898356   1.44795968 -0.41587311 -0.42138356
 -0.0616083   1.56631385  1.62922701  1.04428778  0.        ]",[ 3.15081502  7.09592748],-0.266739110108,[ 2.48347116  7.01431084],[-0.82634276 -0.2141518 ],"[[  0.12842062   0.55529417  -0.04779218  -0.04890475]
 [  6.96354966  15.36888387   0.           0.        ]]"
5,-0.96112,"[ 1.31809821  2.09026985  0.17144875  2.55630523 -0.41587299 -0.42138344
  0.02120552  2.02684971  1.24732849  1.46430558  0.        ]",[ 2.31366127  5.75772487],-0.257546229816,[ 2.41637278  6.30850792],[-0.82634276 -0.2141518 ],"[[  0.30600611   0.89933182  -0.04779218  -0.04890475]
 [ 10.78264745  19.02269219   0.           0.        ]]"
6,-0.960368,"[ 1.17202489  1.50982166  0.5173797   3.35697356 -0.41587288 -0.42138333
  0.10243997  2.47824998  0.61183237  1.67315903  0.        ]",[ 2.55560688  3.50736351],-0.229641441617,[ 2.18120146  5.3437233 ],[-0.82634276 -0.2141518 ],"[[  0.55924107   1.31571877  -0.04779218  -0.04890475]
 [ 14.52890975  22.60403695   0.           0.        ]]"
7,-0.77213,"[ 0.87449191  0.7525637   0.8861692   3.38086041 -0.41587277 -0.42138321
  0.18213863  2.92068955 -0.06001891  1.40346418  0.        ]",[ 2.27414097  4.14903719],-0.174852366695,[ 1.78232741  4.22193718],[-0.82634276 -0.2141518 ],"[[  0.88669072   1.80301945  -0.04779218  -0.04890475]
 [ 18.20434661  26.11431229   0.           0.        ]]"
8,-0.73364,"[  3.89002375e-01  -9.21358442e-05   1.16527795e+00   2.21657455e+00
  -4.15872654e-01  -4.21383095e-01   2.60307880e-01   3.35437394e+00
  -3.09293549e-01   7.16031401e-01   0.00000000e+00]",[ 0.62591748  3.48252924],-0.0939252854982,[ 0.94593221  3.8389852 ],[-0.82634276 -0.2141518 ],"[[  1.28694535   2.35982828  -0.04779218  -0.04890475]
 [ 21.80925264  29.55515635   0.           0.        ]]"
9,-0.752483,"[-0.23469906 -0.43652351  1.20314957 -0.1601408  -0.41587254 -0.42138298
  0.30478168  3.77956479  0.09587185  0.26552892  0.        ]",[-0.04102005  4.79527163],-0.0494747273182,[-0.20814186  4.51143456],[-0.82634276 -0.2141518 ],"[[  1.74371592   2.9847768   -0.04779218  -0.04890475]
 [ 23.86023792  32.9286531    0.           0.        ]]"
