timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.812258,"[ 1.44585355  2.77922026 -0.40032466 -0.97127443 -0.28712863  0.55836811
 -0.21344055 -0.37376747  1.72685954 -0.6803635   0.        ]",[  2.26058381  10.33270668],-0.254004026587,[  1.96492434  10.66127777],[-0.89215082 -0.26713142],"[[-0.04615047 -0.02145951 -0.0329933   0.06309538]
 [ 0.00324411 -0.00472962  0.          0.        ]]"
1,-0.828829,"[ 1.44728534  2.7793206  -0.33904847 -0.78875532 -0.28712857  0.55836797
 -0.12975406  0.12208715  1.72954432 -0.57393001  0.        ]",[ 2.26898097  9.96822299],-0.2508804839,[  2.21708035  10.38869667],[-0.89215082 -0.26713142],"[[-0.00641118  0.01815923 -0.0329933   0.06309538]
 [ 3.95752459  3.95341773  0.          0.        ]]"
2,-0.856354,"[ 1.43877295  2.76469678 -0.15731776 -0.24705853 -0.28712851  0.55836782
 -0.04772122  0.6081273   1.69890445 -0.25970358  0.        ]",[ 1.3194586   9.40531115],-0.240314424754,[ 2.56498003  9.9684763 ],[-0.89215082 -0.26713142],"[[ 0.11162956  0.13615492 -0.0329933   0.06309538]
 [ 7.83366861  7.83322173  0.          0.        ]]"
3,-0.820527,"[ 1.38339907  2.69228846  0.13616853  0.62476627 -0.28712845  0.55836768
  0.03269639  1.08454005  1.52706257  0.22261876  0.        ]",[ 3.02454516  9.503644  ],-0.219165748846,[ 2.78323555  9.29979229],[-0.89215082 -0.26713142],"[[  0.30642668   0.3309758   -0.0329933    0.06309538]
 [ 11.63349167  11.63617716   0.           0.        ]]"
4,-0.815159,"[ 1.22557561  2.49766565  0.51166229  1.7331772  -0.28712839  0.55836753
  0.11154469  1.55149892  1.08149611  0.72989937  0.        ]",[ 2.38006747  8.2231255 ],-0.184194698604,[ 2.75502014  8.23204422],[-0.89215082 -0.26713142],"[[  0.57647479   0.60109897  -0.0329933    0.06309538]
 [ 15.35916263  15.3636721    0.           0.        ]]"
5,-0.716514,"[ 0.90613745  2.11329453  0.89842116  2.86176886 -0.28712832  0.55836739
  0.188877    2.00916519  0.33034332  0.97087278  0.        ]",[ 1.22978078  8.26149134],-0.13645281936,[ 0.73284763  7.36022091],[-0.89215082 -0.26713142],"[[  0.92031562   0.94502823  -0.0329933    0.06309538]
 [ 19.01320121  19.01699765   0.           0.        ]]"
6,-0.635485,"[ 0.39374837  1.50577506  1.17129674  3.63401847 -0.28712826  0.55836724
  0.2647468   2.45769983 -0.47786201  0.63252066  0.        ]",[-1.66283454  6.96258126],-0.0921267338888,[-1.06830144  6.70555782],[-0.89215082 -0.26713142],"[[  1.33654231   1.36129296  -0.0329933    0.06309538]
 [ 22.59813516  22.59744371   0.           0.        ]]"
7,-0.678378,"[-0.16168432  0.73043772  1.1902478   3.55827378 -0.2871282   0.5583671
  0.17165685  2.89754995 -0.78746212 -0.15559416  0.        ]",[-0.71529044  5.92830177],-0.0842114799496,[-1.00488997  6.07928419],[-0.89215082 -0.26713142],"[[  1.74437287   1.84846974  -0.0329933    0.06309538]
 [ 18.19953546  26.10858495   0.           0.        ]]"
8,-0.812263,"[-0.58925554 -0.02023941  1.02041936  2.22193206 -0.28712814  0.55836695
  0.10423608  3.32871804 -0.45832864 -0.74368959  0.        ]",[-2.01452137  7.28973088],-0.0921229915686,[-1.50958395  6.41010523],[-0.89215082 -0.26713142],"[[  2.07640372   2.4051741   -0.0329933    0.06309538]
 [ 15.01383246  29.55044754   0.           0.        ]]"
9,-0.723438,"[-0.87314623 -0.42698011  0.78553577 -0.35952064 -0.28712808  0.55836681
  0.01421965  3.01516909  0.09089199 -0.70680844  0.        ]",[-2.62474463  6.7200317 ],-0.0840546039671,[-2.89433742  6.90189123],[-0.89215082 -0.26713142],"[[  2.33401522   3.03003623  -0.0329933    0.06309538]
 [ 10.76046003  27.04758625   0.           0.        ]]"
10,-0.444098,"[-1.02992604 -0.43186165  0.58492952 -1.23957607 -0.28712802  0.55836666
 -0.07410635 -0.42777488  0.21480208 -0.55870639  0.        ]",[-1.36862473  7.65036024],-0.0764997134259,[-1.74517584  7.75675392],[-0.89215082 -0.26713142],"[[ 2.50734761  3.22137137 -0.0329933   0.06309538]
 [ 6.5869625  -0.435812    0.          0.        ]]"
11,-0.455589,"[-1.0990258  -0.43668836  0.46861931 -0.95967617 -0.28712796  0.55836652
 -0.16066221 -0.87222206  0.18485998 -0.60549085  0.        ]",[-1.06527839  7.47505861],-0.0788214013108,[-1.11199164  7.87110424],[-0.89215082 -0.26713142],"[[ 2.59805126  3.16053471 -0.0329933   0.06309538]
 [ 2.49710587 -3.98362606  0.          0.        ]]"
12,-0.48791,"[-1.10586789 -0.43482248  0.4557466  -0.63402924 -0.28712789  0.55836637
 -0.24550024 -0.7332545   0.15276978 -0.66217407  0.        ]",[-0.14259807  7.30539214],-0.0825534368575,[-0.47888249  7.72146893],[-0.89215082 -0.26713142],"[[ 2.60777281  3.08982766 -0.0329933   0.06309538]
 [-1.51158168 -2.87431558  0.          0.        ]]"
13,-0.448816,"[-1.08027434 -0.42963427  0.5025089  -0.43267723 -0.28712783  0.55836623
 -0.25681427 -0.57073977  0.12749015 -0.69650541  0.        ]",[-0.29914278  8.87452888],-0.084776179664,[-0.19216843  7.5937686 ],[-0.89215082 -0.26713142],"[[ 2.57217737  3.04600112 -0.0329933   0.06309538]
 [-2.04618415 -1.57703877  0.          0.        ]]"
14,-0.555971,"[-1.03994408 -0.42573814  0.56941415 -0.32871004 -0.28712777  0.55836608
 -0.28102213 -0.46989153  0.10897325 -0.7130123   0.        ]",[-0.10890474  6.47724173],-0.0856178708312,[ 0.10633938  7.50677776],[-0.89215082 -0.26713142],"[[ 2.51977711  3.02330454 -0.0329933   0.06309538]
 [-3.19003279 -0.77201604  0.          0.        ]]"
15,-0.523829,"[-0.98350323 -0.42359976  0.65193006 -0.27943504 -0.28712771  0.55836594
 -0.28881056 -0.41763936  0.09406141 -0.71947898  0.        ]",[ 0.4349588   7.22848011],-0.0856116064853,[ 0.34019655  7.44264126],[-0.89215082 -0.26713142],"[[ 2.45228408  3.01252687 -0.0329933   0.06309538]
 [-3.55804681 -0.35491264  0.          0.        ]]"
16,-0.528892,"[-0.93562621 -0.42257428  0.71381302 -0.2572258  -0.28712765  0.55836579
 -0.25087322 -0.39282005  0.08408744 -0.72124834  0.        ]",[ 1.09899767  7.06315337],-0.0853498729901,[ 0.33332884  7.40051794],[-0.89215082 -0.26713142],"[[ 2.39910864  3.00766431 -0.0329933   0.06309538]
 [-1.76547227 -0.15679266  0.          0.        ]]"
17,-0.578849,"[-0.9400357  -0.4221151   0.70838398 -0.2475428  -0.28712759  0.55836565
 -0.16634071 -0.38162024  0.08334221 -0.72262406  0.        ]",[ 0.57462626  6.00489042],-0.0854701928854,[-0.0261346   7.40518141],[-0.89215082 -0.26713142],"[[ 2.40387475  3.00554329 -0.0329933   0.06309538]
 [ 2.22877186 -0.06739066  0.          0.        ]]"
18,-0.518877,"[-0.99950648 -0.42191731  0.62967964 -0.24341966 -0.28712753  0.5583655
 -0.11912491 -0.37673465  0.09167266 -0.72477451  0.        ]",[-0.37631321  7.5890416 ],-0.0860897257152,[-0.39339924  7.44247103],[-0.89215082 -0.26713142],"[[ 2.47083445  3.00463996 -0.0329933   0.06309538]
 [ 4.45976351 -0.02839202  0.          0.        ]]"
19,-0.558249,"[-1.05912317 -0.4218341   0.53853205 -0.24169444 -0.28712746  0.55836536
 -0.15252567 -0.37465396  0.10131559 -0.72605824  0.        ]",[-0.68710588  6.80071779],-0.086685410103,[-0.43530071  7.46382189],[-0.89215082 -0.26713142],"[[ 2.54419493  3.00426196 -0.0329933   0.06309538]
 [ 2.88154364 -0.01178353  0.          0.        ]]"
20,-0.493486,"[-1.08158708 -0.42179963  0.50019253 -0.24098223 -0.2871274   0.55836521
 -0.21130739 -0.37378313  0.10525144 -0.72636558  0.        ]",[-0.32911884  8.33581331],-0.0869086654716,[-0.26137155  7.46378851],[-0.89215082 -0.26713142],"[[ 2.57395829  3.00410591 -0.0329933   0.06309538]
 [ 0.10404842 -0.00483283  0.          0.        ]]"
21,-0.56493,"[-1.07339212 -0.42178548  0.51446729 -0.24069145 -0.28712734  0.55836507
 -0.23892871 -0.37342338  0.10372631 -0.72634944  0.        ]",[-0.73924018  6.71757364],-0.0868332981958,[-0.11970931  7.45819426],[-0.89215082 -0.26713142],"[[  2.56294440e+00   3.00404221e+00  -3.29933029e-02   6.30953807e-02]
 [ -1.20108805e+00  -1.96175251e-03   0.00000000e+00   0.00000000e+00]]"
22,-0.585246,"[-1.03190743 -0.4217797   0.5818839  -0.24057371 -0.28712728  0.55836492
 -0.30036844 -0.37327669  0.09653636 -0.725826    0.        ]",[ 0.93166233  5.93689526],-0.0864333816779,[ 0.26622662  7.43595314],[-0.89215082 -0.26713142],"[[  2.50979501e+00   3.00401642e+00  -3.29933029e-02   6.30953807e-02]
 [ -4.10417665e+00  -7.91474313e-04   0.00000000e+00   0.00000000e+00]]"
23,-0.532039,"[-0.99497125 -0.42177733  0.63606712 -0.24052668 -0.28712722  0.55836478
 -0.22058228 -0.3732165   0.09057728 -0.7250654   0.        ]",[ 0.04179346  7.20906559],-0.0860717756631,[ 0.04471393  7.42662096],[-0.89215082 -0.26713142],"[[  2.46553680e+00   3.00400612e+00  -3.29933029e-02   6.30953807e-02]
 [ -3.34207577e-01  -3.11723467e-04   0.00000000e+00   0.00000000e+00]]"
24,-0.474412,"[-0.99070162 -0.42177633  0.64202042 -0.24050796 -0.28712716  0.55836463
 -0.21694022 -0.37319305  0.08991247 -0.72496434  0.        ]",[ 0.42439646  8.59561989],-0.0860299918963,[ 0.04215849  7.42469072],[-0.89215082 -0.26713142],"[[  2.46057927e+00   3.00400203e+00  -3.29933029e-02   6.30953807e-02]
 [ -1.62119048e-01  -1.25196734e-04   0.00000000e+00   0.00000000e+00]]"
25,-0.531634,"[-1.00239159 -0.42177587  0.62557218 -0.24050052 -0.28712709  0.55836449
 -0.18131088 -0.3731834   0.09174074 -0.72524186  0.        ]",[-0.6364579   7.37289028],-0.0861451145488,[-0.1410635   7.43482304],[-0.89215082 -0.26713142],"[[  2.47422817e+00   3.00400041e+00  -3.29933029e-02   6.30953807e-02]
 [  1.52139881e+00  -4.87803805e-05   0.00000000e+00   0.00000000e+00]]"
26,-0.577398,"[-1.00649077 -0.42177562  0.61969336 -0.24049736 -0.28712703  0.55836434
 -0.23527887 -0.37318     0.09239283 -0.7253341   0.        ]",[ 0.07036659  6.1736762 ],-0.0861855643882,[ 0.07173399  7.43100214],[-0.89215082 -0.26713142],"[[  2.47907077e+00   3.00399973e+00  -3.29933029e-02   6.30953807e-02]
 [ -1.02864061e+00  -2.23460501e-05   0.00000000e+00   0.00000000e+00]]"
27,-0.480038,"[-0.99149322 -0.42177546  0.64091891 -0.24049607 -0.28712697  0.5583642
 -0.22895164 -0.37317806  0.0900338  -0.72498475  0.        ]",[-0.09639977  8.56549686],-0.0860379119664,[ 0.08991049  7.42379284],[-0.89215082 -0.26713142],"[[  2.46149758e+00   3.00399946e+00  -3.29933029e-02   6.30953807e-02]
 [ -7.29675483e-01  -7.56916805e-06   0.00000000e+00   0.00000000e+00]]"
28,-0.499998,"[-0.97554472 -0.42177534  0.66267787 -0.24049556 -0.28712691  0.55836405
 -0.2367235  -0.37317742  0.08758868 -0.72457386  0.        ]",[-0.01115923  8.03495912],-0.0858803250994,[ 0.16910161  7.41393566],[-0.89215082 -0.26713142],"[[  2.44321953e+00   3.00399936e+00  -3.29933029e-02   6.30953807e-02]
 [ -1.09690510e+00  -3.08376518e-06   0.00000000e+00   0.00000000e+00]]"
29,-0.521479,"[-0.95573561 -0.42177524  0.68861713 -0.24049534 -0.28712685  0.55836391
 -0.23719895 -0.37317707  0.08463308 -0.72401044  0.        ]",[ 0.35484486  7.40511236],-0.0856835851342,[ 0.22839168  7.40189314],[-0.89215082 -0.26713142],"[[  2.42105600e+00   3.00399932e+00  -3.29933029e-02   6.30953807e-02]
 [ -1.11937288e+00  -9.72854251e-07   0.00000000e+00   0.00000000e+00]]"
30,-0.525383,"[-0.94839731 -0.42177514  0.6979371  -0.24049532 -0.28712679  0.55836376
 -0.20699644 -0.37317675  0.08355927 -0.72378735  0.        ]",[-0.20148687  7.40956612],-0.0856103909479,[ 0.12347077  7.40054941],[-0.89215082 -0.26713142],"[[  2.41298704e+00   3.00399933e+00  -3.29933029e-02   6.30953807e-02]
 [  3.07720276e-01   8.72777453e-07   0.00000000e+00   0.00000000e+00]]"
