timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.677608,"[ 1.42430209  2.77828473 -0.31625306 -0.74472968  1.57057808  1.17266191
 -0.2204238  -0.37325025  0.07013277 -1.15650466  0.        ]",[ 0.92847777  8.65183652],-0.134618968246,[ 0.64934796  9.3311367 ],[-0.86546683 -0.21364918],"[[ -3.02227441e-03   2.77011540e-02   1.81939718e-01   1.34081424e-01]
 [ -4.79610342e-03  -6.41851435e-05   0.00000000e+00   0.00000000e+00]]"
1,-0.721935,"[ 1.42352668  2.77524393 -0.26004098 -0.56206079  1.57057689  1.1726613
 -0.14307294  0.12276342  0.06562311 -1.05531393  0.        ]",[ 0.75685529  7.5195068 ],-0.122717153502,[ 0.82026243  9.01062489],[-0.86546683 -0.21364918],"[[ 0.03371909  0.06741338  0.18193972  0.13408142]
 [ 3.66671536  3.95810014  0.          0.        ]]"
2,-0.726054,"[ 1.41155851  2.75130297 -0.10362917 -0.022865    1.57057571  1.17266069
 -0.08155332  0.60899224  0.01966497 -0.77075719  0.        ]",[ 0.71102554  6.69885008],-0.0883487440012,[ 1.0320735   8.55695438],[-0.86546683 -0.21364918],"[[ 0.13635103  0.18550552  0.18193972  0.13408142]
 [ 6.58678634  7.83818229  0.          0.        ]]"
3,-0.537824,"[ 1.364978    2.66392313  0.1332468   0.8377566   1.57057452  1.17266009
 -0.02506274  1.08560047 -0.14923629 -0.35575496  0.        ]",[ 1.16293307  9.24981296],-0.0362396122384,[ 0.72448933  7.95958138],[-0.86546683 -0.21364918],"[[  0.29498873   0.38042913   0.18193972   0.13408142]
 [  9.26815013  11.6414947    0.           0.        ]]"
4,-0.528632,"[ 1.24398161  2.45034478  0.44630836  1.91720244  1.57057333  1.17265948
  0.05441539  1.55270517 -0.54751502  0.08827209  0.        ]",[ 0.2462926   7.90959924],-0.0546407795568,[ 0.15699531  7.14632177],[-0.86546683 -0.21364918],"[[  0.51819974   0.65065834   0.18193972   0.13408142]
 [ 13.04063381  15.36897471   0.           0.        ]]"
5,-0.524486,"[ 1.02122739  2.04683979  0.7712684   2.98971949  1.57057215  1.17265887
  0.06953594  2.01066552 -1.18164878  0.3197442   0.        ]",[-0.78720124  7.01913384],-0.141338995374,[-0.59153849  6.1499114 ],[-0.86546683 -0.21364918],"[[  0.78621028   0.99470515   0.18193972   0.13408142]
 [ 13.75834136  19.02349279   0.           0.        ]]"
6,-0.659913,"[  7.60944461e-01   1.42654137e+00   9.98178039e-01   3.67443238e+00
   1.57057096e+00   1.17265827e+00  -1.76371150e-03   2.45969000e+00
  -1.79827749e+00   1.38238584e-01   0.00000000e+00]",[-0.69485279  5.58007736],-0.215347438148,[-0.75233543  5.39899254],[-0.86546683 -0.21364918],"[[  1.02742031   1.4111268    0.18193972   0.13408142]
 [ 10.37405664  22.60671798   0.           0.        ]]"
7,-0.739792,"[ 0.54172729  0.65331837  1.1174942   3.48792703  1.57056978  1.17265766
 -0.06394505  2.89980324 -2.12203607 -0.35820259  0.        ]",[-1.22953232  5.89074964],-0.258711740327,[-1.1336273   5.37133455],[-0.86546683 -0.21364918],"[[  1.2052884    1.89849969   0.18193972   0.13408142]
 [  7.42257879  26.1188531    0.           0.        ]]"
8,-0.824202,"[ 0.40152734 -0.07318302  1.16784763  2.04554166  1.57056859  1.17265705
 -0.15036229  3.33119718 -2.04026575 -0.90657426  0.        ]",[-2.56147345  6.39792272],-0.265821026596,[-1.99153662  6.02514553],[-0.86546683 -0.21364918],"[[  1.31258803   2.45541768   0.18193972   0.13408142]
 [  3.32072786  29.56143656   0.           0.        ]]"
9,-0.891693,"[ 0.36681326 -0.43411259  1.17752401 -0.59111743  1.57056741  1.17265645
 -0.23512697  2.99097966 -1.61755606 -1.24375774  0.        ]",[-2.5888523   6.84049347],-0.237826339908,[-2.67317319  6.77365351],[-0.86546683 -0.21364918],"[[  1.33864208   3.08050132   0.18193972   0.13408142]
 [ -0.70268302  26.8465545    0.           0.        ]]"
10,-0.661001,"[ 0.4380421  -0.42641929  1.15649958 -1.40250126  1.57056622  1.17265584
 -0.31827421 -0.54377318 -1.46568523 -1.28320285  0.        ]",[-0.74486675  7.35824522],-0.225383233967,[-0.95126081  7.75954151],[-0.86546683 -0.21364918],"[[ 1.28498701  3.25698079  0.18193972  0.13408142]
 [-4.64932108 -1.3608021   0.          0.        ]]"
11,-0.626147,"[ 0.59509955 -0.43593105  1.09329357 -1.04875732  1.57056504  1.17265523
 -0.37847087 -0.95438817 -1.54796868 -1.26811043  0.        ]",[-0.43910698  8.06726195],-0.232454818684,[-0.60518658  7.61577463],[-0.86546683 -0.21364918],"[[ 1.16333188  3.17992176  0.18193972  0.13408142]
 [-7.50659669 -4.63751567  0.          0.        ]]"
12,-0.649753,"[ 0.79608797 -0.43567281  0.97371109 -0.67748567  1.57056385  1.17265463
 -0.41196638 -0.77807591 -1.62106998 -1.22555002  0.        ]",[-0.93720553  8.33013521],-0.236904425436,[-0.63770366  7.17781878],[-0.86546683 -0.21364918],"[[ 0.99724793  3.09928117  0.18193972  0.13408142]
 [-9.09648584 -3.23054486  0.          0.        ]]"
13,-0.703542,"[ 1.02734491 -0.4304211   0.76441574 -0.45260776  1.57056266  1.17265402
 -0.48634681 -0.59264473 -1.65651056 -1.17317439  0.        ]",[-0.74888809  6.80766902],-0.237052504576,[-0.84936965  6.71718645],[-0.86546683 -0.21364918],"[[  0.77989542   3.0503368    0.18193972   0.13408142]
 [-12.62700286  -1.75080437   0.           0.        ]]"
14,-0.772112,"[ 1.25608747 -0.42623522  0.42214066 -0.33754916  1.57056148  1.17265342
 -0.54354692 -0.47997846 -1.65968658 -1.11983195  0.        ]",[-0.75616285  5.28359934],-0.233872568345,[-1.1693536   6.23938751],[-0.86546683 -0.21364918],"[[  0.50011449   3.02521688   0.18193972   0.13408142]
 [-15.34204631  -0.85172802   0.           0.        ]]"
