timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.34197,"[ 1.10875436  2.21859067  0.12010072 -0.52365755 -1.06484473  1.12142188
 -0.15117014 -0.35783426  2.20662652 -0.91553971  0.        ]",[ 0.59483312  3.19098068],-0.347050221595,[ 1.13900483  2.95332623],[-0.1223788  -0.09374935],"[[  7.82173916e-02   5.93484861e-02  -1.21878998e-01   1.28686299e-01]
 [ -2.92997272e-05   2.62329608e-04   0.00000000e+00   0.00000000e+00]]"
1,-1.28012,"[ 1.10582452  2.21417881  0.15563712 -0.39300329 -1.06484101  1.12141773
 -0.04355827  0.16844591  2.19642931 -0.84111059  0.        ]",[ 0.46330874  4.17818164],-0.343026081627,[ 1.18633211  2.88727617],[-0.1223788  -0.09374935],"[[ 0.10181065  0.09907234 -0.121879    0.1286863 ]
 [ 2.3515338   3.95893313  0.          0.        ]]"
2,-1.42966,"[ 1.09382906  2.18819221  0.252947   -0.00836204 -1.06483729  1.12141359
  0.03811978  0.68433502  2.14741122 -0.6335177   0.        ]",[ 0.29941983  1.35313209],-0.330184350327,[ 1.25171542  2.77025199],[-0.1223788  -0.09374935],"[[ 0.16674899  0.21718546 -0.121879    0.1286863 ]
 [ 4.13638402  7.83944658  0.          0.        ]]"
3,-1.20287,"[ 1.06640582  2.10402312  0.39150037  0.60236091 -1.06483357  1.12140944
  0.08852638  1.19004114  2.01549965 -0.33858057  0.        ]",[ 1.7027306   4.28062656],-0.306479448788,[ 1.31767821  2.60477924],[-0.1223788  -0.09374935],"[[  0.26052761   0.41214055  -0.121879     0.1286863 ]
 [  5.23788282  11.64338371   0.           0.        ]]"
4,-1.19936,"[ 1.00193307  1.90815618  0.59634628  1.36157147 -1.06482985  1.1214053
  0.26480399  1.6855895   1.7252593   0.00362972  0.        ]",[ 3.47511133  1.85945985],-0.265184329101,[ 1.32311833  2.38578892],[-0.1223788  -0.09374935],"[[  0.40393188   0.68240829  -0.121879     0.1286863 ]
 [  9.08994181  15.3709614    0.           0.        ]]"
5,-1.03052,"[ 0.85326985  1.54744104  0.88513192  2.1033756  -1.06482613  1.12140115
  0.43767947  2.17130339  1.20534734  0.25744495  0.        ]",[ 1.81035036  2.48833805],-0.198290405563,[ 1.25963271  2.10072136],[-0.1223788  -0.09374935],"[[  0.62362966   1.02648642  -0.121879     0.1286863 ]
 [ 12.86765953  19.0246486    0.           0.        ]]"
6,-0.921563,"[ 0.5711728   1.00226127  1.20348421  2.55324057 -1.06482241  1.12139701
  0.6072653   2.64735621  0.54450033  0.16693615  0.        ]",[ 0.40641845  1.18811401],-0.108181585273,[ 1.14318955  1.84554315],[-0.1223788  -0.09374935],"[[  0.91815923   1.44291061  -0.121879     0.1286863 ]
 [ 16.57349781  22.60579547   0.           0.        ]]"
7,-0.843458,"[ 0.15195175  0.33275182  1.4430027   2.36928261 -1.06481869  1.12139286
  0.66612009  3.11400394  0.08807013 -0.37603918  0.        ]",[ 0.61831165  1.70019551],-0.0576000868661,[ 1.082986    1.73204076],[-0.1223788  -0.09374935],"[[  1.26253034   1.93024933  -0.121879     0.1286863 ]
 [ 17.85963235  26.11638057   0.           0.        ]]"
8,-0.922557,"[-0.36311192 -0.2840918   1.51058287  1.28922156 -1.06481497  1.12138872
  0.76223055  3.57139735  0.17499578 -1.03579304  0.        ]",[ 1.2016241   1.12531602],-0.132277714071,[ 1.07952285  1.80848241],[-0.1223788  -0.09374935],"[[  1.64079614   2.48710306  -0.121879     0.1286863 ]
 [ 19.95988781  29.55759739   0.           0.        ]]"
9,-0.871555,"[-0.93406622 -0.57213058  1.32549815 -0.62210086 -1.06481125  1.12138457
  0.9254679   3.19296699  0.68714219 -1.18364702  0.        ]",[ 0.97981899  3.21667687],-0.186148775187,[ 1.01242805  1.8712244 ],[-0.1223788  -0.09374935],"[[  2.0757947    3.11210411  -0.121879     0.1286863 ]
 [ 23.52702064  26.71134809   0.           0.        ]]"
10,-0.771447,"[-1.43471411 -0.5595299   0.80656713 -1.17203087 -1.06480753  1.12138043
  1.08161762 -0.61580646  0.79163385 -1.0253862   0.        ]",[-0.68494102  2.88473437],-0.182523550363,[ 0.70499736  1.95902157],[-0.1223788  -0.09374935],"[[  2.58056768   3.27921237  -0.121879     0.1286863 ]
 [ 26.93929581  -1.94006016   0.           0.        ]]"
11,-0.831547,"[-1.64410822 -0.5709603   0.08473619 -0.88567046 -1.06480381  1.12137629
  0.93310511 -1.02865835  0.74723647 -1.05764633  0.        ]",[-0.62564373  3.27682341],-0.180701309986,[ 0.67233896  1.98961008],[-0.1223788  -0.09374935],"[[  3.08679234   3.19201253  -0.121879     0.1286863 ]
 [ 23.6940548   -5.04575054   0.           0.        ]]"
12,-0.965758,"[-1.54282795 -0.57180795 -0.57242114 -0.59923774 -1.06480009  1.12137214
  0.79828284 -0.81688524  0.75120656 -1.09973151  0.        ]",[ 0.93746763  2.62687779],-0.18468411407,[ 0.77012211  1.9927392 ],[-0.1223788  -0.09374935],"[[  3.53111432   3.10517364  -0.121879     0.1286863 ]
 [ 20.74795848  -3.45271119   0.           0.        ]]"
13,-1.0228,"[-1.18986911 -0.56725958 -1.12185679 -0.42756973 -1.06479637  1.121368
  0.94934232 -0.60503812  0.77289795 -1.09579247  0.        ]",[-0.76202724  2.27767623],-0.186478755609,[ 0.90295434  1.97960532],[-0.1223788  -0.09374935],"[[  3.97919379   3.05303845  -0.121879     0.1286863 ]
 [ 24.04898048  -1.85910933   0.           0.        ]]"
14,-1.03026,"[-0.65746682 -0.56347563 -1.44849843 -0.34015962 -1.06479265  1.12136385
  0.78948507 -0.47772363  0.78115538 -1.05769843  0.        ]",[ 1.26270451  3.01553321],-0.184105247221,[ 1.05419159  1.9562099 ],[-0.1223788  -0.09374935],"[[  4.4251254    3.02640827  -0.121879     0.1286863 ]
 [ 20.55582031  -0.90139904   0.           0.        ]]"
15,-1.01575,"[-0.04749179 -0.56135058 -1.49126803 -0.29905824 -1.06478893  1.12135971
  0.95204681 -0.41266199  0.76375649 -1.00993472  0.        ]",[ 0.82176671  3.1858067 ],-0.178409997135,[ 1.14220655  1.97326982],[-0.1223788  -0.09374935],"[[  4.87188388   3.01385925  -0.121879     0.1286863 ]
 [ 24.10818779  -0.41198233   0.           0.        ]]"
16,-1.13149,"[ 0.58957421 -0.56032483 -1.18397135 -0.28062545 -1.06478521  1.12135556
  1.07909575 -0.38199529  0.71579072 -0.97000035  0.        ]",[ 1.94434114 -0.41415753],-0.170246948917,[ 1.20574772  1.99136209],[-0.1223788  -0.09374935],"[[  5.38190376   3.008225    -0.121879     0.1286863 ]
 [ 26.88454679  -0.18129952   0.           0.        ]]"
17,-0.984702,"[ 1.03888898 -0.55632212 -0.48702114 -0.2151595  -1.06478149  1.12135142
  1.23591658 -0.59956404  0.65197795 -0.94926014  0.        ]",[ 0.87134929  1.68866675],-0.162082152269,[ 1.23556435  1.97663391],[-0.1223788  -0.09374935],"[[  5.95397865   2.98817825  -0.121879     0.1286863 ]
 [ 30.31151086  -1.81795405   0.           0.        ]]"
18,-0.943932,"[ 1.04904161 -0.55710636  0.45696767 -0.22730705 -1.06477777  1.12134727
  1.36633464 -0.06848291  0.57483413 -0.99543046  0.        ]",[ 1.78018736  1.09832686],-0.158653956044,[ 1.24163902  1.8847667 ],[-0.1223788  -0.09374935],"[[  6.58880397   2.99190262  -0.121879     0.1286863 ]
 [ 33.16155195   2.17705864   0.           0.        ]]"
