timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.13798,"[ 1.26428593  2.61742194 -0.21780256 -0.83267405 -1.70253498  0.26838451
 -0.23891018 -0.36975861  2.93645697 -0.36173451  0.        ]",[ 2.39887205  6.53808684],-0.40783199248,[ 2.7271049   7.62104702],[-0.53472912 -0.20045637],"[[-0.02533889 -0.00400151 -0.19626088  0.03089418]
 [ 0.00030394 -0.00141117  0.          0.        ]]"
1,-1.11455,"[ 1.26458785  2.61644363 -0.1592524  -0.6675865  -1.70253236  0.2683844
 -0.14897854  0.1324461   2.93592464 -0.25637078  0.        ]",[ 2.61566825  7.2015932 ],-0.406819665945,[ 2.94579554  7.50167561],[-0.53472912 -0.20045637],"[[ 0.01434219  0.03568294 -0.19626088  0.03089418]
 [ 3.95464383  3.95667006  0.          0.        ]]"
2,-1.26703,"[ 1.25257923  2.5992119   0.01428014 -0.17884856 -1.70252974  0.26838428
 -0.06082372  0.62471046  2.89623425  0.05332644  0.        ]",[ 3.23467664  4.73550043],-0.401139239327,[ 3.1398983   7.30936527],[-0.53472912 -0.20045637],"[[ 0.13232598  0.15374302 -0.19626088  0.03089418]
 [ 7.83085657  7.83640809  0.          0.        ]]"
3,-1.24701,"[ 1.19105165  2.52455586  0.29365855  0.60533433 -1.70252712  0.26838417
  0.0255958   1.10722358  2.71198051  0.52403355  0.        ]",[ 3.42206899  6.85812402],-0.383244389873,[ 3.23606133  6.93463707],[-0.53472912 -0.20045637],"[[  0.32706769   0.34862696  -0.19626088   0.03089418]
 [ 11.63076682  11.63929675   0.           0.        ]]"
4,-1.20104,"[ 1.0242751   2.33118494  0.64921006  1.59751538 -1.7025245   0.26838406
  0.11032944  1.58016084  2.25679649  1.00927508  0.        ]",[ 3.95247029  5.72730495],-0.342219762618,[ 2.98448372  6.33604717],[-0.53472912 -0.20045637],"[[  0.59706237   0.61881184  -0.19626088   0.03089418]
 [ 15.35654845  15.36672402   0.           0.        ]]"
5,-0.930109,"[ 0.69364781  1.95557046  1.01198732  2.59912377 -1.70252188  0.26838394
  0.1934344   2.04368532  1.50868971  1.22021346  0.        ]",[ 3.21206644  7.18774777],-0.267844283413,[ 2.48923492  5.56545448],[-0.53472912 -0.20045637],"[[  0.94085219   0.96280147  -0.19626088   0.03089418]
 [ 19.01071648  19.01998316   0.           0.        ]]"
6,-0.6565,"[ 0.16974212  1.36791224  1.26163229  3.2685463  -1.70251926  0.26838383
  0.27496768  2.49796016  0.72331492  0.85774152  0.        ]",[ 2.32329915  6.59359181],-0.160299803337,[ 1.6909554   5.10717964],[-0.53472912 -0.20045637],"[[  1.35703049   1.3791253   -0.19626088   0.03089418]
 [ 22.59577687  22.60037002   0.           0.        ]]"
7,-0.482694,"[-0.50040981  0.62430243  1.24039558  3.16433248 -1.70251664  0.26838371
  0.35496692  2.94317643  0.41929535 -0.00651114  0.        ]",[ 1.23794855  5.91676494],-0.0768315434711,[ 1.2547034   4.90500546],[-0.53472912 -0.20045637],"[[  1.84423406   1.86634045  -0.19626088   0.03089418]
 [ 26.11338567  26.10940192   0.           0.        ]]"
8,-0.686597,"[-1.15099021 -0.08803258  0.81510566  1.92298013 -1.70251402  0.2683836
  0.43342368  3.37958966  0.86320345 -0.66137579  0.        ]",[ 1.5331338   4.54314824],-0.153098156967,[ 2.13409615  4.92978096],[-0.53472912 -0.20045637],"[[  2.40111444   2.42303903  -0.19626088   0.03089418]
 [ 29.56317163  29.54910579   0.           0.        ]]"
9,-0.522882,"[-1.50569089 -0.46288063 -0.01064946 -0.42659918 -1.7025114   0.26838349
  0.51026123  3.05250449  1.39639744 -0.40792669  0.        ]",[ 3.11933962  6.23525473],-0.20884158261,[ 2.66104865  5.02113676],[-0.53472912 -0.20045637],"[[  3.02628850e+00   3.04786016e+00  -1.96260884e-01   3.08941772e-02]
 [  3.29417615e+01   2.69712846e+01   0.00000000e+00   0.00000000e+00]]"
10,-0.596651,"[-1.29013832 -0.46308336 -0.98502445 -1.19958714 -1.70250878  0.26838337
  0.58544711 -0.46633402  1.3456798  -0.19153837  0.        ]",[ 1.61554173  5.15782832],-0.198547445236,[ 1.88889027  5.11467743],[-0.53472912 -0.20045637],"[[  3.71829103e+00   3.23390967e+00  -1.96260884e-01   3.08941772e-02]
 [  3.62477281e+01  -7.62505968e-01   0.00000000e+00   0.00000000e+00]]"
11,-0.752166,"[-0.45089345 -0.46914362 -1.61493754 -0.92319811 -1.70250616  0.26838326
  0.65916981 -0.90423758  1.3277734  -0.22744546  0.        ]",[ 0.774553   4.2443196],-0.196614156615,[ 1.73474288  4.91934204],[-0.53472912 -0.20045637],"[[  4.47576917e+00   3.16735388e+00  -1.96260884e-01   3.08941772e-02]
 [  3.94893601e+01  -4.21385472e+00   0.00000000e+00   0.00000000e+00]]"
12,-0.769069,"[ 0.6320159  -0.4678449  -1.41788115 -0.61454971 -1.70250354  0.26838315
  0.71113574 -0.7501754   1.32600279 -0.22126754  0.        ]",[ 1.71008332  4.15390062],-0.196307559349,[ 1.89803958  4.53841686],[-0.53472912 -0.20045637],"[[  5.28848237e+00   3.09315119e+00  -1.96260884e-01   3.08941772e-02]
 [  4.17743400e+01  -2.99961505e+00   0.00000000e+00   0.00000000e+00]]"
13,-0.703397,"[ 1.25339721 -0.4628312  -0.36847299 -0.42520791 -1.70250092  0.26838303
  0.78237223 -0.57743197  1.27125028 -0.21867728  0.        ]",[ 1.1290059   4.58647277],-0.189143774882,[ 2.10349655  4.39829445],[-0.53472912 -0.20045637],"[[  6.15539678e+00   3.04752486e+00  -1.96260884e-01   3.08941772e-02]
 [  4.49066567e+01  -1.63813774e+00   0.00000000e+00   0.00000000e+00]]"
14,-0.588931,"[ 0.84205754 -0.4589911   0.87932171 -0.32777824 -1.7024983   0.26838292
  0.85219801 -0.47109528  1.21327915 -0.29433986  0.        ]",[ 2.78034299  2.96829647],-0.182794378912,[ 2.33624101  4.58467913],[-0.53472912 -0.20045637],"[[  7.08433514e+00   3.02397620e+00  -1.96260884e-01   3.08941772e-02]
 [  4.79769467e+01  -8.00045641e-01   0.00000000e+00   0.00000000e+00]]"
15,-0.490835,"[-0.4285156  -0.4568738   1.25962395 -0.28169001 -1.70249568  0.26838281
  0.92064137 -0.41618673  1.2430492  -0.41316438  0.        ]",[ 2.48234413  4.74032865],-0.189362873272,[ 2.36177492  4.91918659],[-0.53472912 -0.20045637],"[[  8.07406945e+00   3.01281468e+00  -1.96260884e-01   3.08941772e-02]
 [  5.09864553e+01  -3.67284955e-01   0.00000000e+00   0.00000000e+00]]"
16,-0.571363,"[-1.4522757  -0.45585716  0.25760992 -0.2609416  -1.70249306  0.26838269
  0.98772976 -0.39015462  1.36571149 -0.45251549  0.        ]",[ 1.99726476  4.3761239 ],-0.20608281496,[ 2.24929357  5.24345303],[-0.53472912 -0.20045637],"[[  9.12339619e+00   3.00778472e+00  -1.96260884e-01   3.08941772e-02]
 [  5.39363892e+01  -1.62114115e-01   0.00000000e+00   0.00000000e+00]]"
17,-0.680632,"[-1.08703529 -0.4554018  -1.24548932 -0.25190221 -1.70249044  0.26838258
  1.05348996 -0.37842139  1.46294237 -0.34578643  0.        ]",[ 2.61627957  5.80095681],-0.216055110389,[ 2.22118092  5.17128372],[-0.53472912 -0.20045637],"[[  1.02311357e+01   3.00559229e+00  -1.96260884e-01   3.08941772e-02]
 [  5.68279273e+01  -6.96399753e-02   0.00000000e+00   0.00000000e+00]]"
18,-0.798301,"[ 0.41684307 -0.45520559 -1.53924637 -0.24805485 -1.70248782  0.26838247
  1.11794825 -0.37330677  1.41212677 -0.19670601  0.        ]",[ 1.70649679  3.51653414],-0.207271456883,[ 2.12053514  4.65844631],[-0.53472912 -0.20045637],"[[  1.13961317e+01   3.00465895e+00  -1.96260884e-01   3.08941772e-02]
 [  5.96622245e+01  -2.93303994e-02   0.00000000e+00   0.00000000e+00]]"
19,-0.63932,"[ 1.26293142 -0.45512299 -0.10536783 -0.24644543 -1.7024852   0.26838235
  1.18113035 -0.37112944  1.25901282 -0.19282121  0.        ]",[ 2.7508825   4.43872755],-0.187254147415,[ 2.20783806  4.45239735],[-0.53472912 -0.20045637],"[[  1.26172506e+01   3.00426851e+00  -1.96260884e-01   3.08941772e-02]
 [  6.24404134e+01  -1.21711130e-02   0.00000000e+00   0.00000000e+00]]"
20,-0.497156,"[ 0.21037802 -0.45508869  1.25158688 -0.24578094 -1.70248259  0.26838224
  1.24306151 -0.37021872  1.20497996 -0.35590073  0.        ]",[ 1.79028971  5.31965646],-0.183033056952,[ 2.35727453  4.80335236],[-0.53472912 -0.20045637],"[[  1.38933816e+01   3.00410731e+00  -1.96260884e-01   3.08941772e-02]
 [  6.51636043e+01  -4.99456235e-03   0.00000000e+00   0.00000000e+00]]"
